,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600309.SH,X600688.SH,X600795.SH,X601992.SH,X300072.SZ,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X002466.SZ,X600886.SH,X600547.SH,X600027.SH,X000709.SZ,X600157.SH,X000898.SZ,X600111.SH,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X002271.SZ,X000883.SZ,X600008.SH,X600219.SH,X600176.SH,X600352.SH,X000630.SZ,X600808.SH,X000792.SZ,X000786.SZ,X600578.SH,X000408.SZ,X000983.SZ,X600583.SH,X000539.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.0223752228363606,0,0,0.0169797502361399,0,0.255482609184604,0,-0.0286457710417688,0,0,0.0110866284686062,0,-0.0868075215532311,0,0,0,0,0,0,-0.0501021613140323,0,0,0,0,0,0,0,0.0106099706380913,0,0,0,0,0,0,-0.0363660710788738,0,0,0,0,0,-0.0120708814193051,0,-0.0161916964373313,0.0231314704795321,0,0,0,0,0,0
X600028.SH,0,0,0,0.000129366723998193,0,0,0,0,0.0404925364585497,3.46944695195361e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.142620443503513,0,0,0,0,0,0,-0.0257126777286399,-0.0835966976031238,0,0,-0.000257170068004458,0,0.0786775342953319,0,0.0196749367698282,0,0.0541440370905897,0,0,0,0,-0.0339702533388669,0,0,0,0,0,0,0,-0.00264694533962606,0.00458425612228862,-0.12031989510767,0,0,0,0,0
X601088.SH,0,0,0,0.0442107457011786,0,0,0,0,0,0,0,0,0,0.0306312790305845,0,0,-0.00366894701746552,0,0,0,0.0281023013045818,0,-0.0542115230953898,0,0.0428359679242902,0,0.0202983332967614,0,0,0,0,0,0,0,-0.00473730250093101,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512190487996217,0,0,-0.011943657508358,0.00818158546491761,-0.035840958916728,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0935147214016877,0.0996706433713195,0,0.00582389355647275,0,0.100390101441904,0,0,0,0,0,0,0.387215206448226,0,-0.0653295199252294,0.0243158284690058,0,0,0,0,0,0.0650103406123789,0,0,0,0,0,0,0.192890200602605,0,0,0,0,0,0,0,0,0,-0.0117034021223048,0.0380862324392449,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248643634262553,-0.033347730318584,-0.044193484444088,0,6.93889390390723e-18,0.380819812178946,0,0,0,0,0,0,0.189159332218342,0.0689922622875105,0,0,0,0,0,0.154243236101895,0,-0.0127096391923225,0,0,0,0,0,0,-0.0800873406299856,0,0.0771454977899291,0.180872300921939,0,0,-0.159434132194191,0,0.0022869535221939,-0.0283384159427912,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133834699088777,0,0,0,0,0.350764337703266,0.04458671323911,0,0,0,0,0.0919749849509822,0,0,0.0809187561435568,0,0,0,0,0.0097095010012625,0,0.00801725116038222,0,0,-0.139688516035377,0,0.0436322436439193,0.0083855574712437,-0.0216779748288274,-0.118008841067324,0,0,0,0,0.00508410961348835,0.0437170843132604,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0117285952716197,0.0974643466812259,-0.0812560341592107,0,0,0,-0.0210677917974045,0,0,0,0.010471994668355,0,0.144317257075401,0.0605923898340198,0,0,0,0,0,0,0,0,0,0.11457381207603,0,0,0,0.0955929778787777,0,0,0,-0.0778264077658953,0,0.0220115532534707,0,0,0,0,-0.00337121863599579,-0.0311692668915679,0,0,0,-0.0824991402602497,0,0
X601898.SH,0,0,0.0256610736246764,0,0,0,0,0,0,0,0,0,0,-0.0587654233974096,-0.0814111054467367,0.0211906091394663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239703772267735,0,0,0,0,0,0,0,0,0,0,0.188175148170582,-0.00578410919451461,-0.0565092469646307,0.14848860671865,0,0.211635605217797,0.0372674464042776,0.0514467311177712,0,0,-0.0105482380327339,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.144442478199948,-0.0721080540762759,0.185578850734124,-0.182684028502981,0.173336317727457,0.347834643929512,0,0,0,0.0295193849526959,0,0,0.0282887834058143,0,0,0,0,0,0,0,0,0,0,0,0,0.0334581434466917,0,0,0,0,0,0,0.0475359095798619,0,0,0,-0.0365126775215702,0.127498307510552,0,0,-0.0239567061202537,0,0,0,0,0,0,0
X600688.SH,0,0.165015343499363,0,0,0.119880255947135,0,0,0,0,0,-0.049343208778031,2.16840434497101e-19,-0.0177626122808679,0,0.00881650390565526,-0.0469767170174587,0,0,0,0,-0.0502185110893324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016486917988019,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253420061544038,-0.0498101456149458,0,0,0,0,0,0
