,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X600362.SH,X000792.SZ,X002466.SZ,X002460.SZ,X000708.SZ,X600027.SH,X600010.SH,X600111.SH,X000301.SZ,X601699.SH,X600489.SH,X000983.SZ,X600160.SH,X600803.SH,X600426.SH,X000877.SZ,X601991.SH,X000933.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000408.SZ,X000786.SZ,X601168.SH,X600176.SH,X002128.SZ,X600612.SH,X600219.SH,X600096.SH,X000883.SZ,X000932.SZ,X600348.SH,X002271.SZ,X000027.SZ,X601666.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.247831360596508,0.00861525859049739,0,0,0.0512941365375221,-3.46944695195361e-18,0,0.0214741617346077,0.0694989746501882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915607762537901,0,0,0,0,0,0,0,0,0,0,0.0711759932507643,0,0,0,0,0,0,0,0,0,0,0,-0.0261804546776061,0,0,0,0,0.0364891123306817,-0.0276050591114745,0.0377473900069114,0,0,0,0,0
X601088.SH,0.0295036535560712,0,0,0,0.217971746517125,3.46944695195361e-18,0.157513123011961,0,0,0,0,0,0,0.0224439218275416,0,0,0,-0.0258312062895712,0,0,0,0,0,0,0,0.0802762864667227,0,0,0,0,0,0,0,0,0.0707633887584451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803559871657812,0.0146134126065446,0,0,-0.0237501360642866,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.000553785334303003,0,0,0.0137431710078206,0,0,0,0,0.0404429429199082,0,0,-0.0133385790674656,-0.146439962556421,0,0,0,0,0,0,0.0944667697458777,0,0.0145278186159902,0,0,0,0,0,0,0,0,0,0,0.155161742785339,0,0,0,0,0,0,0.0623742351778679,0,-0.0781712114964741,0,0.112004117395552,0,0,0.0221409818341314,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107930075980117,0,-0.048840942699706,0,0,0,0.0768738623173462,0,0.1305926740463,-0.0534001127989282,0,0,0.138532341615994,0,0.328101591202803,0,0,0,0.0398283420293005,0,0,0,0,0,0.100557245545603,0,-0.165434971128628,0,0,0,0,0,0.0406510389180835,0,0,0.0720234798194708,0,0,-0.0557579883812443,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.148380241779553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366552020534663,0.0971461111961916,0.125599169769028,0,0,0,0,0,0,0,0.0118660746470201,0,0,-2.77555756156289e-17,0,0,0.0983663594819814,0,0,0,0,0.0202872272544563,0.0292881937789069,0,0,0,0.022218467574233,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.0413209913149225,0,0,0,0,0.503837353855145,0,-0.13976503744224,0,0.345206471795093,0,0,0,0,0,0,-0.171766728279174,0,0,0.099727882761693,0,0,0.123308317326369,0,0,0,0,0,0,0,0,0,0,0.234963397665013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12548366031622,0,0,0,0,0
X600011.SH,0.0303035950379774,0,0,0,0,0.161312281632776,0,0,0,0,0,0,0,0.154848398605369,0,0,0,0,0,0.272642135564798,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0345722020419784,0.142639642587273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287278841929249,-0.0561702225027741,0.045845475112407,0,0,0,0,0
X600019.SH,0,0,0.0227944483725492,0,0.100617876430246,0,0,0,0,0,0,0,0,0.0437107790974247,0,0,0,0,0,0,-0.0078053792607993,0,0,0,0.040038606372899,0,0,0,0,0,0,0,0,0,0,0,0,0.0999578962651913,0,0,-0.0346896556718436,0,0,0,0.121327803395288,0,0,0,0,-0.0591804928693694,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.198603540115241,-0.129977667877382,0,0,0,0,0,0,0,0,0,0,-0.000139721483976731,-0.0393205719908015,0,0,0,0,0,0,0.83800469622157,0,0,0,0,0,0,0.145195779082197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373961837328434,0,0,0,-0.0351653783358692,0.055371072363132,-0.0651764765749157,-0.0725232008153192,0,0,0,0,0
X601600.SH,0.241332246864399,0,0,0,0,0,0,0,-0.0728114995120965,0,0,0,0,0,0,0,0,-0.0146162711244568,0,0.172628443053085,0,0,0,0,0,0,0.120653145399744,0,0.0589628416941262,0,0,0,0.217905628598244,0,0,0,0,0.150279553500368,0,0,0.0743866647698983,0,0,0,0,0,0,0,0,0,0,0,0.00464419895571568,0.177254320521463,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.129347364051491,0,0,0.0717618704471424,0,0,0,0,0,0,0,0,0,0,0,0.0701233622048539,0,0.0818558935411505,0,0,-0.0560636045370263,0,0,0,0,-0.0663027546688264,0,0,0,0,0,0.240740792724928,0,0.120500037796392,0,0.0208640157733536,0,0,-0.0255656201944129,0.0133282237738643,0,0,0,0,-1.73472347597681e-18,0,-0.0396083930985814,0.0629742186504133,-0.0898099317520849,0,0,0,0,0
X600660.SH,0.0661407474066105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183178801034351,-0.0348942997983422,0,0,0,0,0,0,0.156034256947016,0,0,0.0281463134986935,0,0,0,0,0,-0.104605673331459,0,0.0816844176807098,-0.0347713269020189,0,0,0,0,0,-0.0970791546320092,0,0,0,0,0,0.0637586120660472,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.101327753706794,0,0,0,0,0,0,0.00810582211230319,0,0.372705767706278,0,0,-0.0038454289379657,0,0,0.0216974659659962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826013981943902,0,0,0,0.0186640107922515,0,0,0,0,0.113658356616329,0,0,0,-0.0234008440846222,0,0.0489958150383688,-0.0521508616921553,0.0388376019039737,-0.017878126046918,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.216893816921892,0,0,0,0,0,0,0,0.145211717652808,0,0,0,0,0,0,0.400116158170366,-0.00921291224928376,0,0,0,0,0,0.0129782319287099,0,0.0159143857112516,0,0.109520150831448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0668537362550179,0,0,0.0160094255019059,0,-0.166034576410481,0,0,0,0,0,0.0724091843574598,0,0,0,0,0.0284908333160574,0,0,0.114733665104025,-0.0256061936372278,0,0,-0.0289522828142265,0,0,0,0.149111985001306,0.297539205560375,0,0.105503753748839,0,0,0,0,0,0,0.0805933970545745,0,-0.0947603496542617,0,0,0,0,0,0,-0.0320102569504698,0,0.0694693370574912,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0541074424558083,0,0,0,0,0,0,0,0.265924434575008,0,0,0,0,0.195770312931346,0,0,-1.73472347597681e-18,0,0,0,0.138743629141585,0.00604978321751054,3.46944695195361e-18,0,0,0,0,0.0195034363742228,0,0,0,0,0,0,0.00967219553802756,0,0,0,0,0,0,0.128530675692093,0,0,0,0,0,0,0,0,0
X002466.SZ,0.125896034554783,0,0,0.025387640147202,0,-0.0657583200472786,0,0,0,0,0,-0.172502076995669,0,0,0,0,0,0.785131371458951,0,-0.0419224495755545,0,0.0199877792018344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471599663693413,0,0,0,0,-0.00518275558592628,0,0,0,0,0,0,0,0.0300501082516544,0,0.384086949708034,0.0259376394533763,0,-0.0560311983392676,0,0,0,0,0
X002460.SZ,0,0,0,0.143315675381572,0,0,0,0,0,0,0,0,0,0,0,0,0.750991347566131,0,0,0,0,0,0,0,0,0,0,0,0.0797601783906445,0,0.0519843425892414,0,0,0,0,0.0428334761738261,0,0.00445998767447909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364352162954689,-0.082649375236513,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0720132756122786,0,0,0,0.12615341694576,0.0510999190696602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955149396292832,0,0,0,0.0656985123127885,0.0194676674054136,0,0,0,0.16629430375179,-0.0698923222952895,0,0,0,0,0,0,0,0,0.107502817938639,0,0.0916572141654107,0,-0.126239591596357,0,0,0,0,0,0.029093905377031,0,0,0,0,0,0
X600027.SH,0.0178110384681454,0,0,0,0,0,0.427935312888786,0,0,0,0,0,0,0.545042254715155,0,0,0,0,0,0,0,-0.0220577629655938,0.0698953570789977,-0.0451526766886619,0,0,0,0.047792569837215,-0.292511298109246,0,0,0.046291387508501,0.231502294140271,0.0817394127615589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374947745633412,0,-0.101700384823883,0,0,0,0
X600010.SH,-0.00184142046541295,0,-0.0891353846000788,0,0,0.239554562562583,0,0,0,0,0.24439569317502,0,-0.0711006712588778,0,0,0,0,0,0,0,0,0.552470215758909,0,-0.0963043802382163,0,-0.0305193850898384,0,0,-0.0961905306863428,0,0,0,0,0,0,0,0,-0.0219477166733203,0,0,0.0443939588669982,0,0,0,0,0,0,0,0,0,0,0,0.0177279110632092,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0554324953705997,0,0,0,0,0,0,0,0,0,0,0,0,0.222968739207527,0,-0.0871946979836013,0.525623731991998,0,0,0,0,0,-0.0178040026189626,0,0,0,0,0,0,0,0,0.0574138836964503,0,0,0,0,0,0,0,0,0,0,0.0118227474964622,0,-0.0448109955885656,0.172943249071662,0,-0.00828162227001013,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0213828745388761,-0.152408906440196,0,0,0,0,0,0,0.0347244817475635,0.00201838483245109,0,0,0,0.113195694300601,0,-0.0119244221671636,0,0,-0.0474179531786282,0,-0.0497873163236497,0,0,0,0,0,0,0.0173922257842566,0.0550818861370918,0,0,0,0,0,0.199649775679521,0,0.161275663197786,0,0,0,0,0.0576121705621245,0,-0.0293672864133474,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.261649760420153,0,0,3.46944695195361e-18,0,0,0,0,-0.121281161211171,0,0,0,0,0,0,0,0,0,0,0,0.0479844568850194,0,-0.0567305888026657,0,-0.0592817653525859,0,0,0,0,0,0,0,0,-0.23867569869003,0,0.11757704858861,0,0,0,0,0.694254408583118,0,0,0.0176865073811044,0,0,-0.0453674999213186,0,0,0,0,0,0,0
