,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X002466.SZ,X601600.SH,X000792.SZ,X002460.SZ,X600795.SH,X600010.SH,X600111.SH,X000708.SZ,X601699.SH,X000301.SZ,X600426.SH,X600362.SH,X000877.SZ,X000983.SZ,X600027.SH,X600489.SH,X002271.SZ,X600803.SH,X601991.SH,X600160.SH,X000807.SZ,X600176.SH,X600985.SH,X000630.SZ,X000932.SZ,X000408.SZ,X000786.SZ,X600612.SH,X300037.SZ,X000933.SZ,X600219.SH,X002128.SZ,X600995.SH,X600688.SH,X600348.SH,X000629.SZ,X000723.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000708.SZ,0.377719912110745,0,0,0,0,0.0363395022625863,0,0,0,0,0,-0.14808106747116,0,0,0,0.0844840558631919,0,0,0,0,0,0,0,0,0,0,0.104150294693574,0,0,-0.0101562020218733,0,0,0,0,-0.0577606205519448,0,0.17924503518444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148114276946666,0.000335155609080582,0,-0.0316117419815153,0,0,0,0,0
X601699.SH,0,0,0,0,0.341062728335397,0,0.179282048500876,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.225531402186281,-0.069238020486245,0,-0.0100515693453181,0,0,0,0,0,0.106621390548931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,1.73472347597681e-18,0,0,-0.14654832220511,0,0,0,0,0,0.0168329282955608,0.0152571603890471,-0.00651018362582724,0,0,0,0.0175885119233597,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14440653897524,0,0,0,0,0,0.00125233829145752,0,0,0,0.0480898670744223,0,0,0,0,0,0.190186578169454,0,0,0,0.0448691291635568,0,0,0,0.109352286643641,0,0,0.17310264812022,0,0,0,0,0,0,0,0,0,0,0.0686127616343822,0.00261530944991599,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.383270906450737,0,0,0,0,0,0,0.0541850725372079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299243856828402,0,0,0,6.93889390390723e-18,0.0115737036014474,0,0,-0.0669938807947752,0,0,0,0,0.137528731314488,0,-0.0217180731244521,0,0.568640378172155,0,0,0,0,0,0,0,0,0.136291442043391,0.00376832308333679,-0.000172409774258813,0,0,0,0,0,0
X600362.SH,0,0,0,0.0700518968041911,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0928534894215391,0.110211817420403,0,0,0,0,0,0,-0.0141866988255951,0.0182342731294317,0.170213197219509,0,0,0,0,0,0,0,0,0,0,0.129107054737231,-0.0968063759348093,0,0.225663877271172,0,0,0,0.0414292377582646,0.150160617861497,0,0,0.0168876208160508,0.0145701006216865,0,-0.0925281056348972,0,0,0.0891847775893378,0,0
X000877.SZ,0,0,0,0,0.133090043105798,0,0,0,0.361643565321367,0,-0.0598712496619041,-0.210458587420369,0,0,0,0,0,0,0,0,0.0144845025242903,0,0,0,0,0,0,-0.108447330963408,0,0,0,0.165131205887919,0,0,0,0,0,0,0.21111654230728,-0.0133446685676117,-0.00798742365120257,0,0,0,0,0,0.105999250550936,0,0,0,0,0.0138305198381793,-0.0422544500981531,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0303841624614162,0,0,0,0,0,0,0,0,0,0,0,0.537268353635569,0,0,0,0.626983332034471,0,-0.208199089164913,0,0.049255481121867,0,0,0,0,0,0.0125007290240767,0,0,0,0,0,0.0454564446209931,0,0,0,0,0,0.0726140316506081,0,0,0,0,0.0614616280671877,0,0,0,0,0.470469973527224,0,0
X600027.SH,0,-0.151988613010369,0,0,0,0,0,0.501861483544425,0,0,0,0,0,0,0,0,0,0,0,0.0193370975458615,0,0,0,0,0,-0.168539316676917,0,0,0,0,0.312658828179234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451033125189284,-0.00956366364497983,-0.101280199992751,0,0,0.0458411709601819,0,0
X600489.SH,0,0,0,-0.0503711403072629,0,0,0,0,0,0.510202932960856,0,0,0,0.0876752463144601,0,0,0,0,0,0.0395620149520839,0,0,0,0,0,0,0,0,0,0,0,0.103238911788067,0,0,0,0,0.0241133659435027,0,0,0.0148291073139629,-0.0279376749594322,0,0,0.0526756349938705,0,0,0,0,0,0,0,-0.00633974785228877,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121261593946913,0,0,-0.352385186101928,0,0,-0.0417317650549027,0.123172189310315,0,0,0,0,0,-0.108767375080913,0,0.380371524925064,0.020502162591642,0.12384478474576,0,0,0,0,0,0,0,0,0,0.165855014854557,0.0657872808998664,-0.0701276817715259,0,0,0,0,0,0
X600803.SH,0,0.220436291952766,0,0,0,-0.082993355225959,0,0,0,0,0.0734913586656975,0,0,0,0,0,0,0,0,0.149607189208869,0,0,0,0,0,0.117837729163725,0,0,0,0,0.495212688835065,0,0,0,0,0,0,0,0,-0.343453384468684,0.139270190527464,0,0,0,0,0,0,0,0,0,0.160355697547138,-0.0148905322011229,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.129842088336136,0,0,0,0,0,0.0570260913372385,0,0.0852467280270185,0.0703827436555718,0,0.0358451799113351,0,0,0,0,0,0,0.0982998117328698,0.146540813920459,0,0.0113682360523234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101945999255235,0.00723087885686474,0,0,0,0.0701460138787946,0,0,-0.00350736889011915,-0.00590808449831896,0,0,0,0,0,0
X600160.SH,-0.462724015589565,0,0,0.143281334984068,0,0,0,0,0,0,0,0,0,0,0.0922621672253145,0.0430426682025012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956004286473636,0.492506554488868,-0.07625735501615,0,-0.0734186449786651,0.105907445247323,0,0,0,0,0.097824946869905,0,0,0,0.128011961155446,0,0,-0.046528100183913,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.576984012540533,0,0,-0.102391476837066,0.621314389049882,0,0,0,0,0,0,0,0,0,0,0,0,-0.161963207722733,0,0.0391850222859566,0,0,0,0,0.184680249884755,0,0,0,0,0,0,0,0.0866525381812526,0,0,0,0,0,0,0,0,0,-0.0418929900419539,0.0158254046181716,0,0,0,-0.197704982475752,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.69934980146499,0,0,0,0,0,0,0,0,-0.660253828420048,0,0,0,0,0,0,0,0,0.0630712363769499,0,0,-0.243058471863231,0,0.381911024544745,0.245595162625558,0,-0.156852967752023,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345188721867973,0,0,0.111701436972803,-0.151079906865227,0,0,0,0.250851891181484,0,0
X600985.SH,-0.0409507962028796,0,0,0.0519840176592129,0.229935290341204,0,0.0977570661008608,0,0,0,0,0,-0.0646887043299176,0,0,0,0,0,0,0,0.283919086666173,0,0.348040506062165,0,0,0.0141228662562409,0.00536465255546682,0,0,0,0,0,0,-0.178848387750138,0,0,0,0,0,0,-0.168446596507164,0,0,0,0,0,0,0,0,0,0.0201418024700229,-0.0137223057772075,0,0,0,0,-0.0652137156840382,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0358325462716483,0.117319236046495,0,0,0,0,0.0205980874305891,0,0,0,0,0,0,0.0157650672972504,0,0,0.0117640746202815,0,0,0.0436694994354066,0,0,0,0,0,0,0,0,0,0.0817258934811625,0.267122268269505,0,0.190249663496738,0,0,0,0,0,0,0.00475937195797714,-0.014847076264017,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.334602288308964,0,0,0,0,0,0,0,0.174718312593966,0,0,0.0968180585984028,0,0,0.0867742313390008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775035959165413,0,0,0,0,0.205227767135059,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0214661105792333,-0.039339902808268,0.0856567892880632,0,0,0,0,0,0
X000408.SZ,0.0875576799855503,0,0,0,0,0,0,0,0,0,0.168961370556365,0,0,0,0.701721585024411,0.0419299401791773,0,0,0,0,0,0,0.0337594113617206,0,0,0,0,0,0.0158823326376956,0,0,-0.162881351112237,-0.0290097200055399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437021320079541,0.209826666827344,0,0,0,0,0
X000786.SZ,0,0.129406941497657,0,0,0.0289236886688281,0.0681229413754754,0,0,0.0574852607867998,0,0.249817443995646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167928815432423,0.0908531206400569,0,0,0.0693569576465155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169125192813224,0,0.0569901312480399,0,0,0,0.126112396334636,0,0
X600612.SH,0.0468915203725885,0,0,0,0,-0.155598168584842,0,0,0,0,0,0,0,0,0,0,0.0605055068916142,0,0,0,0,0.385731940047618,0,0,0,0,0,0,0,-0.0308634112023967,0,0.0591211090522988,0.158043170057217,-0.065940776409408,0,0,0.0562698676789811,0,0,0,0,0,0,0,0,0,0,0.232054333511925,0,0,0.0898851179368668,0.020588314097985,0,0,0,0,0.129219887169961,0,0
X300037.SZ,-0.111631843165179,0,-0.564593406736153,0,0,0,0,0.0989552720362652,0,0,0,0,0,0,0,0,0,0,0,0.153320437948188,0.0511035282452642,0,0,0,0,0,0,0,0.227406042321982,0.0287227297963778,0,0,0,0,0,0,0,0,0,0.0900211647993882,0,-0.192558514007112,0,0,0,0,0,0,0,0,0,-0.0773692419935627,0.131649812231328,0,0,0,0,0,0
X000933.SZ,0,0,0,-0.0171472486724625,0.231300422265745,0,0,0,0,0,0,0,0,0,0,0,0.0580474053022006,0,-0.0226433724660973,0,0.019996589835684,0,0.0743187011687128,0,0,0.145798764194769,0,0,0,0,0,0,0.606615958985153,-0.226769479382669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573000282434814,0,0,0.0600741748209607,-6.00339132709881e-05,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.0198248952770233,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0439591235142286,0.0638065796757362,0,0,0.0115219963735522,0,0,0,0,0,0.109532923789448,0,0.0967092330101289,0,0,0,0,0,0,0,0,0,0.0807220904164367,0,0.0717777803039713,0,0,0,0,0,0,0.0874451486914707,0,0,0.0811291354574887,0,0,0,0.00702519776684921,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0662530378460647,0.0796918154977255,0,0,0.0971340998463951,0,0.0273384532713386,0,0,0,0,0,0,0.105129064593215,0,0.130740364479143,0,0,0,0,0,0,0,0,0,0,0,0.0249376249784782,0,0,0,0,0,0,0.267369793298747,-3.46944695195361e-18,0,0,0,0.000390945113771854,0,0,0,0,0.0403068388835322,0,0
X600995.SH,0.21981545939598,0,0,0,0,0,0,0,0,0,0,0,0.17684191707701,0,0,0,0.164557322489173,0,0,0,0,0,-0.155383919840972,0,0,0,0,0.10436548805183,0,0.100000534702605,0,0.0339928234920997,0,0,0,0,0.114105451055553,0,0,0,0,0,0,0,0,0,0,0,0.00519209579910577,0,0,-0.012428641023628,0,0,0,0,0.00930243494261198,0,0
X600688.SH,0,0.0148057606394726,0,0,0,0.0783355638924853,0,0.002844758376641,0,0,0,0,8.67361737988404e-19,0,0,0.0903955160820376,0.150561151088325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149351210419699,0,0,0.134431130503098,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0792751476620412,0,0,0,-0.00514250923965073,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.105919476934414,0,0,0,0,0,0,0,0.0625692587966012,0,0,0,0.0324445457067064,0,0.0422397841221505,0,0,0,0,0,0,0.232363100490702,0,0,0,0.0774848675270202,0,0.178240347215286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638324608583424,0,0,0.000313936498489582,-0.00118085717783356,0,0,0,-4.33680868994202e-19,0,0
X000629.SZ,0,0,0,0.0252772857313899,0,0,0,0,0,0.0400413054522895,0,-0.0152841647064508,0.155939336136861,0.0401519054674168,0,0,0,0,0.0857533181119803,0,-0.0278471848494969,0.114783584177084,0,0.120517489537793,0,0,0,0,0,0,0,0,0.141217026489703,0,0,0,0,0,0,0.117010257877235,0,0,0,0,0,0,0,0,0,-0.0253104779829582,0,0.00873813765470057,-0.00574979948697015,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0852414336033995,0,0,0,0,0.0566447415100652,0,0,0,0,0,0,0,0,0.245720793846427,0,0,0,0,0,0,0,0,0,0.238901656877127,0,0.0534033678883902,0.063638578482198,0,0,0.0232103641445941,0,0,0,0,0,0,0,0,0,0,0,0.0587339612851695,0,0,0.0326810099512374,0,0,-0.0165539312651238,0,0,0,-0.02154320344734,0,0
X600157.SH,0,0,0,0.00391640535154305,0,0,0,0,0,0,0,0,0.0547015168685952,0,0,0,0,0,0.0974651929784325,0,0,0,0,0,0,0.0604294929469989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919613579706527,0.116299422140031,0,0,0,0.0173093506787196,0,0.0549213251745978,0,0,-0.00678881263759431,-0.0241588450027761,0,0,0,-0.114671950805031,0,0
Change_TY3M,0,0,0,0,-0.35905856609995,0,0,0,0,0,-0.219289761665532,0,0.02924122831602,-0.0910880321160071,0,0,0,-0.475055825529039,0,0,0,0.663776852717624,0,0,0,-0.142110598670499,0,0.182415995366934,0,-1.73472347597681e-18,0,0,0,0,0,0,0.155203178357637,0,0,0.0456130388505846,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00726171575261968,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177237314307139,0,-0.261217716978357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06661003789076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10489379563002,0,0,0,-1.92596808397536,0,0
TED,0,0,0,0,0,0,0,-0.25675093959487,0,0.00316799929784347,0,0,0,0,-0.606120944984044,0.269060883326563,0,0,0,0,0,0,0,0,0,0.0602142035188552,0,0,0,0,0,0.0551746158908156,0,0,0,0,0,0,0,0,0,0.0994533004280122,0,0,0.0910921336602756,0,0,0,0,-0.119252387450322,-0.0102486077039839,0.544144047733088,0,0,0,0,0.355424213744037,0,0
RealEstate_excess,0,0,0,0,0,0.0018663830721871,0,1.73472347597681e-18,0,0,0,0,0,0.0470589394239259,0,0,-0.123562680049261,0,0,0.0978103185868072,0,0,0,0,0,0.0830966297398704,0,0,0,0,0,-0.0413750839016253,0,-0.0277298176598157,0,0,0,0.0884657862420886,0,-0.0881144065226639,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0101450483969802,0,0,0,0.00102255809152148,0,0
MKreturn,0,0,0,0,-0.0315449453451482,0.0894113288086587,0,0,0,0,0.0165527375600271,0,-0.0896507059958531,0,0,-0.0180235069305556,0,0,0,0,-0.0131417526877761,0,0,0,0,0,0,-0.0136489367765449,0,0,-1.73472347597681e-18,0,0,0.0838472815585651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115390479473888,-0.00592276696533772,0.00788241026619782,0,0,0,-1.73472347597681e-18,0,0
MKvol,0,0,0,0,0.000603477971459489,0.000797890901885493,0,0,0,0,0,0,0,0,0,-0.00154895837227324,0,0,0,0,0,0,0,0,0,0,0,0,0.00239756295003367,0,0,0,0,0,0,0,0.000895521637973912,0.000105161888232862,0,0,0,0,0,0,0,0,0,0,0.000721958998393445,0.00369695255187953,0,0.00218246178659659,-0.00245380362652168,0,0,0,-0.00719398568443896,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713155052131242,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021229395112258,0.00701047928038827,0,0.0139174566839876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484666547214761,0,0,0,0,-0.00609412577888083,0,0,0,0.00266623365301699,0,0.00518673987783544,0,0.0156895218655403,0.00262195122330599,0,0,0,-0.000513426206777872,0.00200386123365428,0.00111578396557198,0,0,0,0.0250260918529658,0,0
CarbonVol_Hubei,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.00313832198807354,0,0,0,0,-0.0136636407459997,0,0,0,0,0,-0.00489895439189684,0,0,0.0102782172356614,0,0,0,0,0,-0.0132043767167628,0,0,0,0,0,0.00186613292461445,0.0148214592136381,0.00456617224541619,0,0,0,0,0,0,0,0,0.00443740549884701,-0.0156621176076834,0.0146396678456196,0.00062684573122512,0,0,0.0607862470937986,0,0
