,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600795.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000825.SZ,X002353.SZ,X600489.SH,X000629.SZ,X000027.SZ,X600808.SH,X000630.SZ,X600578.SH,X600547.SH,X600307.SH,X000831.SZ,X600549.SH,X600008.SH,X600352.SH,X601699.SH,X000959.SZ,X600098.SH,X000983.SZ,X600863.SH,X600660.SH,X000937.SZ,X002470.SZ,X600315.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.608027529035298,0.0158356702421856,0,0,0,0,0,0,0,0,0,0,0.0565256772606314,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000216180028557467,-0.010312537326772,0,0,0,0,0,0,0.0133025314165307,-0.072337619116094,0.0342609311876953,0.019658969962363,0,0,0,0,0.062060593631546,0,0,0,0,-0.0305093030248774,0,0,-0.0114976894241982,0,-0.0641492547440785,0,0
X600028.SH,0.578002887281542,0,0,0,0,0,0,-0.0222710835395452,0,-0.0407708009563119,0,-0.0839941462964001,0,0,0,0,0,0.348091665313897,0,0,0,0,0,0,-0.059366875268834,0,0,0.0966310916891676,0,0,0,0.0326815898193123,0.0673229484429841,0,0,0.0146505232098347,0,0,0.0169142611443329,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0108170155327848,0,0,0,-0.0169667817651239,0,0,0,0,-0.055104309989061,0,0
X601088.SH,0,0.10070128697295,0,0,0,0,0.163416428720658,0,0,0,0,0,0,0.105108868716171,0,0,0,0,0,0.0244720958972256,0,0,0,0,0,0,0,0.0499147373706294,0,0,0,0,0,0,0.0341233574358179,0.0425170558464013,0.164906732500924,0,0,0,0,0,0,0.154433548275984,0,0,0.0504690170768813,0,0,0,0,-0.00259329096223702,0.00645977500819279,0,0,0,0,0,0
X600011.SH,0.0126864415699909,0,0,0,0.209961451337631,0,0,0,0,0,0,0.0734454173703179,0,0,0,0.283702978653875,0,0.128870340556809,0,0,0,0,0,0,-0.112426831403687,0,-0.0748660757693834,0,0,0,0,0,0,-0.022772914748232,0,0,0.0774825518706032,0,0,0,0,0,0,0.0397319065620295,0,0,0,0,0,0,0,0,-0.0188965460452214,0,0,0,0,0,0
X600019.SH,0,0,0,0.104238971902307,0,0,0,0,0,0,0,0.0891771089024893,0,0.0494668861422671,0,0,0,0,0.0328970033401218,0,0.265847309768852,0.0301790805269795,0.190557913185936,0,0,0,0,0,0,0,0.070537400236263,0,0,0,0,0.109910441252766,0,0,0,0,0,0.0926112187986633,-0.00804963213667401,0,0,0,0,-0.115397055659413,0,0,0,-0.00571478866114805,0.0120183479938141,0,0,0,0,0,0
X600585.SH,0,0,0.0342497011236446,0,0,0,0,0,0,0.109613757635396,0,0,0.130205823532555,0,0.0624754812570088,0,0,0,0,0.00287004798529791,0,-0.0764461231040024,0,0,0,0,-0.048403161383166,0,0,0.0208473549870064,0,0,0,0,0,0,0,0.0352299278035782,0,0,0,0,0,0,0,0.082529495611046,0,0,0.00992215346707277,0.033957724077661,0,-0.0437061107862562,-0.0074486382776322,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.279120670184144,0.014062191343493,0,0,0,0.0161442462832071,0,0.0792591069066728,0,0,0,0.0802704868289251,0,0,0,0,0,0,0,0,0,0,-0.0266602137766416,0,0,0,0,-0.00798639531374003,0.131589404914662,0,0,0,0.115682653663497,0,0,0.193743252465204,0,0,0,0,0,0,0,-0.0264244101503315,-0.0135941976297902,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0474557673629639,0,0,0,0,0,0,0.0206636156500883,0,0.0910985733088556,0.0419126804704782,0,0,0,0,0,0,0,0.0211536342669525,0,0,0,0,0.103433058916044,0,0,0,0.136202137842822,0,0,0,0,0,0,0.0462663244083447,0,0,0,0,0.014962716806035,0,0,0,0,0,0,-0.0199946892369837,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.154105526017052,0,0.0759954914509986,0,0,0.186998217861848,0.0446347472047685,0,0,0,0,0,0,0.173913360128161,0,0,0,0,0,0.00198260916527523,0,0,0.108071709713966,-0.0367916671362468,0.0506502536484236,0,0,0,0,0,0,0,0,0.0166884960496634,-3.46944695195361e-18,0,0,0,0,0,0,0,0.15330056719283,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.112353626483766,0,0.389220186530269,0,0,0,0,0.0807009585969762,0,0.0134810324855066,0,0,0,0,0,0,0,0,0,0,0,0,0.0350614854553148,0,0,0,0.385655065089238,0,0.156209549093326,0,0,0,0,0,0,0,0,0,-0.0867234715290264,-0.0043557889353545,0,0,0,0,0,0
