,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601600.SH,X601898.SH,X600688.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X002466.SZ,X601992.SH,X601991.SH,X600547.SH,X000709.SZ,X600660.SH,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600157.SH,X000898.SZ,X600027.SH,X000959.SZ,X600339.SH,X600489.SH,X002092.SZ,X600352.SH,X600808.SH,X601158.SH,X000983.SZ,X000630.SZ,X600219.SH,X600549.SH,X000883.SZ,X000792.SZ,X002271.SZ,X600176.SH,X000723.SZ,X600299.SH,X600578.SH,X000408.SZ,X000060.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0866165628997681,0,0,0,0,0,0,0,-0.046974827398754,0.0988606748486022,0,0,0.0692176990323487,0,0.0109876362073686,0,0,0,0,0.0191609627974295,0,-0.00259305558623151,0,-0.0613490239354552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012946033832541,-0.0124003988001038,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.203840581407105,0,0,0.0300133817666249,0,0,0,0,0,0,0,0,-0.0827839667707699,0,-0.0892403786636848,0,0,0,0,0,0,0,0,-0.122753750465816,0,-0.0357387684526404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307172430297791,0,0,0,0.0588684193853421,0,0.00364423564890715,0,-0.0317406430883501,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203724124525176,0,0,0,0,0.00652022358018897,0.0158410016859597,0,0,0,0,0,0,0,0,0,0,0.0177011760115891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00732450225456716,-0.0170161884452645,0,0,0,0.0352119061659249,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.309810539107389,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.013243928570427,0,0.00265123745606728,-0.0314803250244095,0,0,0,0,0,0,0,0,0,0.340894574930079,0,0,0,0,0,0,0,0.00934650102581098,0,0,0,0,0,0,0,0,-0.0103531768798856,0.0152904160127101,0,0,0,0,0,0
X600585.SH,0,0.0947986830270144,0,0.340537621382975,0,0,0,0.122807508410743,0,0,0,0.0686257153525801,0,0,0,0,0,-0.00985000601130321,0,-0.000197121753257667,0.232703394713041,0.113627018171044,0,0,0.0263883157764682,0,0,0,0,0,0,0,0.0959915621438429,0.0638482514612956,0,0,0,0,-0.0791740503827411,0,0,0.0076962138261291,0,0,0,0,0,0,0,0,0.0164174674837714,-0.0472952859480798,0,0,0,0,0,0
X600010.SH,0,0,0,0.0223714739590354,0.0171038057555306,0,0,0,0.165142056840473,0,0,0,0,0,0.122782023514537,0,0.076156001258198,-0.0227221037639641,0,0.118309488539859,0,0,0,0,0,0,0,0,0,0,0,0.0137580611660281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357355160762326,0,-0.000724437883281991,0.00300076485988097,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.241514580455525,0,0,0,0,0,0,0,0,0,0,0,0,0.426958911952995,0.0626502422538333,0,3.46944695195361e-18,0,-0.0563647608616824,0,0.0184470680112496,0,0,0.0307257933604043,0,0.110708505741929,0,0,0,-0.0632127866785057,0,0,0,0,0,0,0,0,0.157376101556354,0,0,0.166463162088542,-0.131241646456445,0,0,0,0.0258394409983297,-0.0491042942447187,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.291624417528994,0,0,0.0569527724446046,0,0,0,0,0.115355312240594,0,0.149750537634449,0.043546173953645,0,0,0,0,-0.021474536572024,0,-0.0768766413296119,0.0970797577215169,0,0,0,0,0,0,0,0,0,0.0550397137988918,0,0,0,0,0,0,0,0,-0.00974193667646254,-0.0372360656596801,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725364509367105,0.0547700701924525,0,-0.121121399082346,0.0787137707290402,0,0,0,0.2739532486325,0,0.0182503327379461,0,0.000479282541504722,0,0,0,0.179872051563871,0,0,0.0348946072798659,0,0,0,0,0,0,0,0,0,0.261587349570795,0,-0.00630139914134594,1.73472347597681e-18,0,0,0,0,0,0
X601898.SH,0,0,0,0.100077710080139,0,0,0,0,0.0400693726313991,0,0,0,0.107212227124516,0,0,0,0.0626985684245959,0,0,0,0,0,0,0,0,0,0.381984754233578,0,0,0,0,0,0,0,0,0.17068636661395,0,0,0,0,0,0,0.00231564062183348,0,0,0.0313015412286646,0,0,0,0,0.0074691500394172,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.151937238057532,0,-0.0430267301706088,0,0,0,0,0,-0.00398639010335715,-0.00719510006963171,0,-0.0263496598415743,0,0,-0.0432375569497659,0,0,0,0,-0.0664416810033822,-0.0468525012966678,0,0,0,0,-0.048589671178672,0,0,0,0,0,0,0,0,0.0540219151949989,0,0.0135819033092358,0.0605293833715914,0.071538600634456,0,0,0,0,0,0,0,-0.00744249148929885,-0.0452397171057978,0,0,0,0,0,0
X600362.SH,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.373692153428526,0,0,0.0431635683368219,0,0.0277720515135125,0,0,0,0,0,0.0879504171340154,0,0.0398384514569357,0,0.0162293899050854,0,0,0,0,-0.044248772401723,0.0385906977876909,0,0,0,0,0.069839263042055,0,0,0,0,0,0,0,0,0,0,0,0.160342156787157,0.087432954591182,0,-0.00712259860711253,0,0,0,0,-0.00699651332247657,0,0
X600188.SH,0,0,0,0,0,0,0,0.0859799447454053,0,0,0,0,0,0,0,0,0.268439497171689,0,0,0.110190759858669,0,0,0,0,0,0,0,0,0,-0.21440878852311,0,0,0,0,0,0.386519707228385,0,0,0,0,0,0,0,0,0,0,0,0,0.267082448591439,0,-0.019191493303853,0,0,0,0,0.128698788773417,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0126571855099274,0,0,0,0,0,0,0,0.00935485410662809,0,0,0.0825862142641899,0.0703111337336423,0,0,-0.00437545064460953,0.00205339416717874,0,0,0,0.0935042800356977,0.0430286549530424,0,-0.0491464551530076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494591769277169,-0.0081952981288762,-0.00767848381669088,-0.0451478564075601,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.382689916563793,0,0,0,0,0,0,0,0,0,0,0.0130671639128579,0,0,0,0,0,0.149724839799676,0.103553438926641,0.0888201078054661,0,0,0,0,0,0.143916584618337,0,0,0,0,0,0,0,0.245079346234778,0,0,0,0,0,0,0,0,0,0,0,-0.00995043725795222,0.0343874325249662,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305326131827611,0,0,0,0,0.0695676820489104,0,0,0,0,0,0,0.575872551702758,0,0,0,0,-0.0337603470798153,0,-0.0927434207066716,0,0,0,0.13857117455643,0,0,0,0,0.111465649283875,0,0,0,0,-0.0736960173046028,-0.197910361439125,0.177124987740572,0,0.0517008164223836,-0.00934704410008114,-0.0260614011909863,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.070497959453062,0,-0.187532212795372,-0.0131558646116078,0,0,0,0.52353935049071,0,0,0,-0.054345227684452,0,0,0,0,0.197226024997046,0,0.467836919500519,0,0,0,0,0,0,0,-0.04485943772603,0,0,0,0.157772525624165,0,0,0.137143817642908,0,0,0,0.127339181413964,-0.0287660483371032,-0.0128256402302747,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0290125600973121,0,0,0,0,0,0,0,0,0,0,0,0.0154920679637962,0.0987083019044972,-0.0112982339452817,0,0,1.73472347597681e-18,0.00534516341107558,0,0,0,0.16622237765333,-0.0848533165960354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135105701224335,0,0,0,0.0192447228898748,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.402590929515249,0,0,0,0,0,0,0,0.0444170138749356,0,0,0,0,0,0,0,0.0572131941562307,0,0,0,0,0,0,-0.161110990124674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102851593387685,0,0,0,-0.0755065275430456,0.111796526247764,0,0,0,1.56237233118259,0,0
X000709.SZ,0,0,0,0.0993002254699536,0,0,0,0,0,0,0,0,0.168662804915789,0,0.0616509288396328,0,0.452335176332807,0,-0.0632500056658801,0,0,0,-0.0127975914056666,0,0,0,0,0,0.296932919922358,-0.0207520518137277,0,0,0,0,0,0.131868202032417,0,0,0,0,0.0277749226867331,0.0375028713916099,0,0,0,0,-0.124426595163814,0,0,0,0.0154832134961487,-0.0383527695507429,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0977838134407041,0,0,0,0,0,0,0,0,0,-0.100369451149629,0.00400657096597444,0,0,0,0,0,0,0.0263215699450678,0.0268069572961523,0,0,0,0,0,0,0,0,0,0,0,0.0364828545886806,0,0,0,0,0,0.181679777485638,0.0299734206366919,0,0,0,0.157070282244819,0,0,0,0.0166770143095576,-0.0345778763062261,0,0,0,-0.208352972086886,0,0
X600886.SH,0,0,0,0,0.0429030856298207,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0111306587833174,0,0,-0.0570127308426368,0.0904151746259129,0,0.0574086567182376,-0.0175287699602362,-0.0288546078978723,0,0,0.201232335069886,0,0,0,-0.0167801899717115,0,0,0,0,0,0,0,0,0,0.140077846404613,0,0,0,0,-0.0649736899605552,0.0189636421712596,0,0,0.00489766277523179,-0.0144423752286561,-0.0506858751403388,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.442703130065057,0,0,0,0,0,-0.225418712668135,0.221603959166312,0,0.0410392051219586,0.623849127352476,-0.163372583345404,0,0.377778276726288,0,0,0.224121359206447,0,0,0,0,-0.781743444893512,0.0222520805563105,-0.184909784610529,0,0,0,0,0,0,0,0,0,0,0,-0.108361136166939,0,0,0,0,0,0,0,-0.087111258166793,0.311036790064874,0,0,0,0.452103090415846,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0814580670636109,0,0,0,0,0,0,-0.202630364420563,0,0,0,0,0,0.210308568454405,0,0,0,0.0501661116160171,0,0,0,0,0,0,0,0,0,0,0,0.447285173004558,0,0,0,0,0,0,0,0,0,0.00696542956802525,0.0530452887509948,0,0,0,0,0,0
