,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600362.SH,X601600.SH,X600547.SH,X600010.SH,X600111.SH,X002466.SZ,X000786.SZ,X000301.SZ,X600188.SH,X600886.SH,X600011.SH,X600426.SH,X600176.SH,X600803.SH,X601991.SH,X000932.SZ,X600219.SH,X600801.SH,X000807.SZ,X000027.SZ,X000898.SZ,X600795.SH,X000825.SZ,X600489.SH,X600352.SH,X600688.SH,X600157.SH,X600315.SH,X600516.SH,X601168.SH,X600808.SH,X600027.SH,X002353.SZ,X000723.SZ,X600486.SH,X002080.SZ,X601699.SH,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.357224549184129,0,0,0,0,0,0,0,0,0,0.022812445005918,0,0,0,0,0.0154520739522859,0,0,0,0,0,0.0180408834363543,0,0,0,-0.0286528367425737,0,0,0,-3.46944695195361e-18,0,0,0.0048263287482223,0,0,0,0,-0.00923260349363088,0,0,0,0,0.0770887520651859,0,0,0,0,0,0,0,0.00192647566511083,0,0,0,0,0.00823762170457123,0,0
X600028.SH,0.4736599067858,0,0,0,0,0,0,0,0,0.0629148543393262,0,0,0.025389641704254,0,0.00100101153312132,0,0,0,0,0,0,0,0.135959152732601,0,0,-0.0129970638646291,0,0,0,0.110458673054037,0,0.0827324452612083,0,0.00927190935828986,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.00591489463124893,0,0
X601088.SH,0,0,0,0,0,0,0.0832511310835216,0,0,0,0,0,0,0,0,0,0.0375406797689121,0,0,0,0,0,0,0,0,0,0,0,0.0654221122121351,0.0711658312406991,0.0277633497868598,0,0,0,0,0,0,0,-0.00618485960978773,0.129794232387656,0,0,0,0,0,0,0,0.114665839319426,0,0,0,0.00230425712733038,8.67361737988404e-19,0,0,0,0.0122847804211396,0,0
X600309.SH,0,0,0,0,0,0,0.107012236500605,0,0,0,0,0.186432685714531,0,0,-0.0557293467194325,0.156755471134055,0,0.183831751863889,0,0,0,-0.122424152456844,0.103943524097468,0.0496501211390316,0,0,0,0,0,0,0,-0.0552264588119221,0,0,0,0,0,0,0.138851179892221,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465426128500605,0,0,0,0,0,0
X600585.SH,0,0,0,0.0171054330585551,0,0,0,0,0,0.0494983636400691,0,0,0,0,0,0,0,0,0,0.106849131125348,0,0,0.0594658060536821,0,0,0,0.0581570736244788,0,0.0730016592387058,0,0,0,0,0,0,0,0,0,0,0.0368715740560187,0,0,0,0,0,0.0104125196735072,0,0,0,0,0,4.33680868994202e-19,-0.0164232551755798,0,0,0,-0.0203985158768192,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507001357586492,-0.0145587755730772,0,0.0561147804064842,0,0,0.0145667296385185,0,0,0,0,0,0,0.388409570196811,0,0,0.107434821319687,-0.0011628711792188,0.0126486782184867,0,0.263955859815671,0,0,0,0,0.0242426060317526,0,0,0,0,0,0,-0.00517960759788933,0,0,0,0,0,0,-0.0631172923743931,0,0,0,-1.0842021724855e-19,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.109094261403244,0,0,0.0349373908538718,0,0,0.0201493084473805,0.122101106970505,0.467009667242528,0.132602503307007,0.24801784112402,0.0495789816835616,0,0,0,0,0.0167961092585115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127087654048901,0.0210023650747082,0.0813458051673795,0,0,0,0,0,0,0,0,0,0,-0.0057165583356641,0,0
X002271.SZ,0,0,0,0,0,-0.238185206029158,0.0232682770132683,0,0.0123679962964444,0,-0.0359607130368206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19002451651887,0,0,0,-0.00461121789862619,0,0,-0.0543291057044052,0,0,0,-0.0577831896491691,0,0
X600660.SH,0,0,0,0,0,0,0.193674555757951,0,0,0,-0.176556127375419,0,0,0,0,0,0.0352449405551671,0.0730444344159208,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323713801592937,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927088600941041,0,0.280943545652794,0.123755053558364,0,0,0,0,-0.0120443115567701,-0.022757125197528,0,0,0,-0.0242597211500653,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.199578703730562,0,-0.0522152487878553,0.246760768794779,0,0,0,0.0789646381862645,0,0,0,0,0,0,0.103986861529658,-0.12820731433093,-0.271290597621069,-0.146279029081402,0,0.49617232171063,0,-0.000824311420045347,0,0,0,0,0,0,0.136734650817506,0,0,0.166987036133858,0,0,0,0,0.171709719722228,0,0,0.0758040059420331,0,0,0,0,-0.0854383531997849,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.0452274366172845,0,0,0,0,0,0.093825670496865,0,0.121427938480105,0,0,0.00340590618209053,0,0,0,0,0,0,0,0.0449489560064702,0,0.0897723724202442,0,0,0,0.0931540246920987,0,0,0,0.199982327533356,0,0,0,0,0,1.73472347597681e-18,0,0.146011799277289,0,0,0,0,0,0,0.0250048347818243,0,0,0,0.0437610930326263,0,0
X600362.SH,0,0,0,0,0,0,0.160648608932475,0,0,0,0,0,0,0,0,0,0,0,0,0.00713490706738465,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.299012419752051,0,0,0,0,0,6.93889390390723e-18,0,0,0.631446316732427,0,-0.0709051298585022,0,0,0,0,-0.0463151213116862,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.070409025665066,0,0,0.212407525153209,0,0,0,0.116712184849354,0,0,0,0,0,0,0,0,0,0,0.031694776908251,0.00260012657438301,0,0.364191736205318,3.46944695195361e-18,0,0,0.0538350369078497,0,0,0,0,0,0,0,0.0299122885047008,0,0,0,0,0,0,0,0.0237318483589503,0,0,0,0,0,0,-0.0228305874564411,0,0
X600547.SH,0,0,0,-0.0307482463790349,0,0,0,0,0,0,0,0.0786124403925499,0,0,0.110675034072772,0.0855920944866165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315916819743151,0.166024152308514,0,0,0.161233051479957,0.0357890943940991,0,0,0,0.0419047871259061,0,0,0,0,0,0,0,0,0,0,0,0,-0.00669429791716832,0,0,0,0,-2.16840434497101e-19,0,0
X600010.SH,0,0,0,-0.102002581086404,0,0,0.245045538435743,0,0,0.146126078260094,0.11754520376731,0,0,0.109999629552294,0,0,0,0,0.0339622300240989,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.10678868330256,0,0.00946447199890006,0.146810606865487,0,0,0,0,0,0,0,0,0,0,0,0,0.0548310500519291,0,-0.0710584177560959,0,0,0,0,-0.027301360614456,0,0,0,0,-0.0201806505681175,0,0
X600111.SH,0,0,0,0.321590615337538,0,0,0.103357530547018,0,0,0.236771979948138,0,0.0445250805894578,0,0,0.550507900594954,0,0,0,0,0,0,0,0,0,0,0,0.114333672089803,0,0,-0.114175108708446,0,0,0,-0.102053019685366,0,0,0,0,0,0.0966475794264544,0,0,0,0,0,0,0,0.00499652093250561,0,0,0,0,0.0313741010065143,0,0,0,-0.0442889790970926,0,0
