,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X600352.SH,X000792.SZ,X600489.SH,X000883.SZ,X600547.SH,X000539.SZ,X002353.SZ,X000629.SZ,X000027.SZ,X600808.SH,X000825.SZ,X000831.SZ,X000630.SZ,X600578.SH,X600008.SH,X600549.SH,X600660.SH,X601699.SH,X000983.SZ,X600315.SH,X600863.SH,X600307.SH,X002470.SZ,X600098.SH,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.438303900525382,0,0,0,0,0,0,0,0,0,0.110424876186764,0,0,0,0,0.0783696613652637,0,0,0.0998696497936476,0,0,0,-0.138628304434343,0,0,0,0,0,0,0,0,0.0148438563795922,0,0.0616122126950739,0.0490950750252623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198723542963754,0,-0.0463838613356688,-0.000190113702446476,0,0,0,0,0,0
X600028.SH,0.527699165046662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419832971213553,0.0771535158362262,0,0.00957001543676825,0,0,-0.111752713767051,0,0,0,0,0,0,0,0.0133498806125977,0,0,0,0,0,0,0.0842097251704379,0,0,0,0,-0.12491305272324,0,0,0,0,0,0,0,-0.00821801124435314,-0.00789092542033887,0,0,0,0,0,0
X601088.SH,0.0338080286819221,0.0286921545130096,0,0,0,0.0414081308980219,0.0661802288945852,0,0,0,0,0.164583894632927,0,0,0,0,0,0,0,0.0657437322242433,0,0,0,0,0,0,0,0,0,0,0,0,0.0280916085093466,0,0,0,0,0,0,0,0.0452436917158323,0.28550804796167,0,0,0,0,0,0,0,0,0,0,-0.00409929085228371,0,0,0,0,0,0
X600011.SH,0,0.0483333772263229,0,0,0,0.094794408183778,0.0489931347153714,0.0857356545747734,0,0,0.30965567325953,0.0748513194564339,0,0,0,0.0577784195907133,0,0,0,0,0,0,0.0454631992451282,0,0,0.00699545891657581,-0.205929762093885,0,0,0,0,0.03110234732667,0,0,0,0,0,0,0,-0.0411982400364467,0,0,0,0,0,0,0.0544566471620039,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0577953922921696,0.0661185048483377,3.46944695195361e-18,0.0207401888432151,0,0,0,0,0,-0.0497347105715662,0,0.185131895433829,0,0,0,0,0,0,0.0230827061931513,0,0,0,0,0,0,-0.0468273993062254,0,0,0.0074039198992352,0,0,0,0,0,0.0212616710795695,0.0742115683402756,0,-0.0428762532586413,0,-0.0750816767601353,-0.0173224651738896,0,0,0,0,0,0
X600019.SH,0,0,0,0.133277822633145,0,0,0,0,0,0,0.0406531998335079,-3.46944695195361e-18,0.0981743571216404,0,0,0,0,0,0,0,0.368702805134328,0,0.208472891261072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482276815797552,-0.00757421486608405,-0.0145742328216405,0,0,0.0055368645208582,0,-0.0456342113007275,-0.0120518338893785,-0.0359790741485521,0,0,0,0,0
X601898.SH,0,0,0.084376472204931,0,0,0,0,0.128893882631654,0,0.0360011838514057,0,0.079533242128418,-1.73472347597681e-18,0,0.00496071692754485,3.46944695195361e-18,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.180687169989667,0,8.67361737988404e-19,0,0.106725806178657,0,0,0,0,0,0,0.397858964660347,0,0,0,0,0,0,0,0,0,0,-0.00630892811957528,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0129272563685358,0,0.0594843584655407,0.0654975480695365,0,0,0,0,0,0.170140730766221,0,0.166617610697805,0.0831322702175836,0.035234201969272,0,0,0,-0.059633735288398,0,0,0.0130601187651104,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.113080317900316,0,0,0,0,0,0,0.115859493694474,0,0,0,0,0,0,0,-0.0101235663799302,-0.0200184355972672,0,0,0,0,0,0
X600795.SH,0,0.0909690429186512,0,0.0467834076926339,0,0,0,0,0,0,0.313978472019679,0,0,0,0,0.0757327723616061,0,0,0,0,0,0,0.108213014040381,0,0,0.123681726966941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057153355457991,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184203112320459,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.287573698934566,0.188513056473734,0.132894493313371,0,0,0,0,0,0.116594869661962,0.0361419990406745,0,0,0,0,0,0,0,0,0,0.0859086589955007,0,0,0,0,0,0,0.0416857600550803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208453324421272,0,0,0,0,0,0
