,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X601600.SH,X000708.SZ,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000807.SZ,X600995.SH,X000786.SZ,X000629.SZ,X600160.SH,X000408.SZ,X600219.SH,X000831.SZ,X600489.SH,X600096.SH,X000723.SZ,X002080.SZ,X600378.SH,X000933.SZ,X600348.SH,X000630.SZ,X300037.SZ,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0424498703947496,0.34695097151543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589302683267731,0,0,0,0.0553100063674445,0,0,0.0518608198501234,0,0,0,0,0.121646783857633,0,0,0.015446563529194,0,0,0,0,0,0,0,0,0,0,0.0600425617628058,0,0,0,0,0,0,-0.0158650454064173,0.00548885743208179,0,0,0,0,0,0
X601088.SH,0.0391235477701956,0,0,0,0.433642782140966,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.112257629382631,0,0,0,0,0,0,0,0.0453584784897636,0,0.115088566324367,0,0,0,0,-0.0687828626177448,0,0,0,-0.0285806834249778,0,0,0,0,-0.0757295954266442,0,0,0.0244844567838394,-0.0106359409272664,0,0,-0.105232530356833,-0.0266096472209548,0.00434811014625285,0,0,0,0,0,0
X600028.SH,0.22913543741811,0,0,0,0.063719533121062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281235605392513,0,0,0,0,0,0,0.0955070564437301,0,0,-8.67361737988404e-19,0,0.185894678635245,0,0,0,0,0,-0.0376535028381043,0,0,0,-0.016770336001173,0,0,0,0,0,0.00260081837099237,0,0,0,0.00469951855252471,0.0114517846624447,0.0046672604770395,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.130366365983129,0,0,0.229322477655484,0,0,0,0.0773403628956107,0,0.1531395886504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185570707299196,-0.0430796018788674,0,0,0,-0.00324300363495916,0,0,0,-0.0647392937190118,0,0,0,0,0,0,0,0,0.0277714601249567,-0.0326399782108576,0,0,0,0,0,0
X600188.SH,0,0.708476378515055,0,0,0,0,0,0,0,0,0,0,0,0,-0.11958254336716,0,0,0,0,0,0,0.0161870101204905,0,0.10986775975452,0,0.069108107020751,0,0.125223133669045,0,0.132862164354736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181966893613848,0.0901805087885186,0.0361177869391971,0,0,0,-0.079899106948518,-0.0175493634103187,-0.010171523262757,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.597681007027218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416298456663375,0,0,0.033773968796369,0,0,0,0,0,0,0,0.103618337049409,0,0,0,0.0682675429385699,0,1.0842021724855e-19,0,0,0,0,0.0652318211879084,0,0,0.0118151118654666,0.00800009651803611,-0.00067915537325657,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.877837886834499,0,0,0,0,-0.00533492542971719,0,0,0,0,0,0,0,0,0,0,0,-0.0195492459056853,-0.0773215685175067,0,0.0715554236917241,0,0.0813661303313654,0,-0.0580270273631527,0,0.0571779854887827,0,-0.139874214221743,0,0,0,0,0,0,0,0,0.0248118723810009,0,0,0,0,-0.0233142516437659,0,0,-0.0490269702643732,0,0.00356272258994975,-0.0331353456210786,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160639775323412,0,0,0,0.218956132776658,0,0,0.40721404852196,0,0,0,0,0,0,0,0,0,0,0,0,0.15949086174275,0,0,0,0,0,0,0,0,0.0744525875470393,0,0.08790049523966,0,0,0,0,0,0.103158353178119,-0.00560662041294739,0.00775496864486716,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0128977475708831,0,0,0,0,0,0,0,0,0,0.206543359714247,0,0,0,0,0,0,0,0,0,0,0.0900830249558563,0,0,0.0685030183692425,0,0,0.249749992992368,0,0,0,0,0.00608976034338549,0,0,0,0,0,0,0,0.0566715671094355,-0.0214914053986339,0,0,0,0.00567514321105166,-0.0107044244199574,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.361465213854352,0,0,0,0,0,0,0.0859238486999747,0,0,0,0,0,0,0,0.0118817510169488,0,0,0,0,0,0,-0.0301566467464687,0,0,0.00378488219494627,0,0,0.0328016716541329,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0347765134187536,0,0.135462046741974,0,0,0,0,0,0,0,0,0,0,0
