,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X600362.SH,X601991.SH,X600027.SH,X600111.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600886.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000792.SZ,X002075.SZ,X000408.SZ,X000898.SZ,X000709.SZ,X000983.SZ,X600583.SH,X000883.SZ,X600549.SH,X600352.SH,X000935.SZ,X000539.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600176.SH,X600021.SH,X000060.SZ,X000937.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0100813869623208,0,-0.0178626802008133,0,0,0,0,0,0.00893200999202897,0,0.0952286174798964,0,0,0,0,0,0.0522488044068998,0,0,0.00365422912608514,0.0107720026054643,0,0,0.0129812308993243,0,0,0,0,0,0.032712394247406,0,0.0962939657409643,0,0.0367904856657201,0,0.000308166757089854,0,0,0,0,0,0,0,0,0,0,0,-0.017387684318051,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.000547911323919993,0,0,-0.0460380388760557,0,0,0,0,0.0622484646660295,0,0,0,0,0,-0.0430218358985001,0,0,0.0146038324265455,0,0,0,0.0264264071610185,0,0,0,0,0,0,0,0,0.0519877907640464,0.134943427505537,0,0,0,0.0320744928512922,0,0,0,0,0,0,0,0,0.0383240668790443,0,-0.0146973225802749,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.160878444132284,-0.0332405599515895,0.0360451977783784,0.0251475271634925,0,0,0,0,0,0,0,0,0,0,0,0.113749181416819,0,-2.16840434497101e-19,0.00913383928225939,0,0,0,0,0,-0.0682061558220127,0,0,0.16293071373392,0,0,0,0.00441423813868137,0,0.037419450043909,0,0,0,0,0.02400625914374,0,0,0,0,-0.0189376221544102,0,-0.0350122768824544,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0741328582497009,-0.0419877512896873,0,-0.0508134802686453,0,0,0.0853457520766475,0,0,0,0,0,0,0,0,0,0.219852669283683,0,-0.0137184057968839,0,0,0,-0.0626185916294631,0,-0.116925112071784,0,0,0,0,0,0,0,0,0,0,0,0,0.00600406420918084,0,0,0,0,-0.0139885266106579,0,-0.0320216771037433,0.0213363072161004,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.39119970185275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157179697483337,0,0,-0.0159548457243549,0,0,0,0,0.0592974399897632,0,0,0.169076040253234,0,0,-0.146552421147504,0,-0.0451812074923429,0.11646463257081,0,-0.00272329362718537,0,0,0,0,0,0,0,0.119916328501097,0,0.0173013671201045,0.0424415513586569,0,-0.113817589370866,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0630568676815208,0,0,0,0,0.0691492694523012,0,0,0,0,0,0.156372373674441,0,0.191428369578748,0.128124543525931,0,0,0,0,0,0,0,0,-0.00576418674903331,0,0,0,-0.179223135733681,0,0,0,0.0820984372189058,0.0587587369476274,0,0,0,0.298158687905136,0,0,0,0.0483648760678054,0,0,0.034706426344479,0.027999813481119,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00299426646280319,0,0,0,0,0.0423234043348096,0,-4.33680868994202e-19,0,0,0,0,0.0136399087807017,0,0,0.209899563597276,0,0,0,0,0,0.0320601052965718,0.0380643451585834,0,0,0,0.0496856444174037,0.0388072802688882,0,0,0.119321440673191,0,0.0155224089625645,0,0,0.0858169313421299,0,0,0,0.06213775965295,0.0587843336904375,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.240538446842399,0,0,0,0,0,0,0.138207811062526,0,0,0,0,0.272694203014062,0,0,0,0,0,0,0,0.0613128734135385,0,0,0.0829265754818822,0,0,0.0202373714779875,0,0,0,0,0,0,0.0348471788942224,0,0,-0.108376209320812,0.0667435883085565,0.031210160148694,0,0,0,0.232222590750762,0.0199214294174538,0,0,0.0136128998248094,0,0,0.0402061193316506,-0.0702110114256771,0,0,0,0,0,0
X600547.SH,0,0,-0.226318330179705,0,0,0,0,0,0,-0.17468401793101,0,0,0,-0.0463689508728838,0,0,0,0,0,0,0.903701568023302,0.0676070439988451,0,-0.0861266283833951,1.73472347597681e-18,0,0,0,0.110288902608468,0.0288233995384783,0,0,0,0,0,-0.00890855706875836,0,0,0,0,0.0909895987758645,0,0,0,0,0,0,0.224093712120261,0,0,0,-0.0624638544585168,0.0357694188718107,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.162249991840255,0.0548057977012094,0,0,0,0,-0.0703157540752578,0,0,0,0,0,0,0.00465842784905634,0,0,0,0,0,0,0,0,0,0,0,0.0661169393325065,0,0,0.553829368582257,0,0,0.0855818821334737,-0.0544653534338485,0,0,0,0,0,0,0,0,0.0833613917820658,0.00221720052993983,0,0.0178791381096023,0,0,0,0,0,0,0
X600688.SH,0,0,0.0363137943237198,0,0,0,0,0,0,0,0,0,0,0.00312623604252098,0,0,0,0,0,0,0.0145930600523138,0.101921520184524,0,0,0,0,0,0,0.0616045777529373,-0.0714315677097981,0,0,0,0,0.0493928850205245,0.0776249226561899,0,0,0,0,0.0777213124007621,0,0,0,0.00177575175461581,0,0,0,0.0137892555527558,0.183095186823632,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0.0139916477939826,0,0,0,0,0.0826917016879597,0,0,0,0,0,0,0,0.0639004389727617,0,0,0,0,0,0,0,0.0463680904081862,-0.0275203785986256,0,0,0,0.0569816547226322,0,0.224123723130371,0,0,0,0,0,0.0188275319267048,0,0.0652001674203259,0.0222681585485157,0,0,0,0,0,0,0,0.0629832670167535,0,0,0,-0.0364755797006691,-0.0182463496210317,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.00796743040990195,0,0,0,-0.0016422633360714,0,0,0,0,0.0168235338832209,0,0,0,0,0,0,0,0,0,0,0,-0.00706766069989815,0,0,0.0561600457787593,0.00292061617646829,0,-0.0585501705710821,0,0,0,0,0.252654117821546,0,0.00811785695233561,0.0513902868781193,-0.00392225142829196,0,0,0,0,0.0813382362163848,0,0,0,0,0,0,0.00912695096894627,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.219011597870662,0,-0.0201902505505963,-0.188819026042506,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.487894412264787,0,0.162795754516871,0,-0.0388303801852051,0,0,0,0,0,0,0,0.0562671608600119,0,0,0,0,0,0,0,0,0,0.171860283285474,0,0.404835224224274,-0.730665215745892,0.371705492810439,-0.501770904404957,0,0,0,0,0
X600157.SH,0,0,0.150560251371426,0,0,0,0,0,-0.0406445360216323,0,0.00839427445281979,0,0,0,0,0,0,0,0,0,0,0,0.113771888903924,0,0,0,0,0.034596698741525,0,0,0,0,0,0,0,0.0407173622166917,0,0,0,0.0749278737467328,0,0,0.0337095904457545,0,0.156688996582786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0184866826419905,0,0,0,0,0,0,0,0,0.190597864447648,0.101824434538214,0,0,0,0,0,-0.0118508632457299,0,0,0.0592465780678554,0.0337343520698956,0,0,0,0,0,0,0,0,0.0290713985603357,0,0.00450808970796125,0,0.0261186361835486,0,0,0,0,0.278889841005937,0,0,0,0.00155097657698059,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161134948928656,0,0,0,0.00252484776196937,0,0,0.0312783343408183,0,0,0,0,0,0,0,0.177533196423173,0,0.0568582430082624,0.0648260040511021,-0.0190487777458151,0,0,0,0,0,0,0.0241899229502362,-6.93889390390723e-18,0,0,-0.0367110351271551,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0357845471880633,0.0158246707715582,0,0,0,0,0,0,-0.060731938052221,-0.00260556155272619,0,0.345725493267753,0,0.00168060882258224,0,0.0114395508142265,0,0,0,0,0,0,-0.0324548055533417,0,0.141209427734112,0,0,0,0.00943573721658439,0,0,0,0,0.031935146124926,0,0,0,0,0,-0.0140070045255043,0.0121501294926284,0.0338871383473359,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00419730561687438,0,0.0397277245614379,0,0,0,0,0,0.0686808932212819,0,0,0,0,0,0,0,0,0,-0.0129864814925346,0,0,0.115207909121192,0,0.0309127103629574,0,0,0,0,0.0202379152494959,0,0,0.228779405034085,0.0344246034369569,0,0,0,0,0,0.0971519578426158,0,0.0901976907105494,0,0.0590846757470782,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0368710493006423,0.525728959522704,0,0,0.00960727883303703,0,0,0,0,0,0,0.0295916172501337,0,0,0,0,0,1.73472347597681e-18,4.33680868994202e-19,0,0,0,0,0,0.0919383579200106,-0.013866082907634,0,0,0,0,0,0,0,0,0.00469019275569218,0,0,0,0,0,0,0,0,0,0.112284488549587,0,0,0.0302714974750271,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.718260292428905,0,0,0,0,-0.0177007233738011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635484619789683,-0.0594295141055854,0,0,0.0403111935116395,0,0.00744717430639361,0,0,0,-6.93889390390723e-18,0,0.0138072839891045,0,0,0,0,0,0,0,0,0.0790245576112326,0,-0.0277870092995162,-0.0235593312552226,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0447441777011707,0,0,0,-0.0191027340716717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25914117726454,0,0,0,0,0.0609441849023421,0.184372349873455,0.272209107686783,0,0,-0.480147171413296,0,0,0,0,0,0,-0.0155617021829314,0,-0.0258934216573322,0.273930023728181,0.165750391676198,0,0,0,0,0,0,0,0.0239287399347052,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.113493173122867,0,0,0,0,0,0,0,0,0,0.206125492830787,-0.0800449905023119,0,0,0,0,0,0,0,0,0.0613237338090566,0,0,0,0,0.0603133035026542,0,0,0,0.0384330799492724,0,0.0444720706530009,0,0,0,0,0.0252893845584374,0,0,0.0255032912009245,-0.0709284319662175,0,0,0,0,0,0,0,0,0
