,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600352.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600362.SH,X600886.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X002460.SZ,X000709.SZ,X002271.SZ,X600299.SH,X002110.SZ,X000629.SZ,X600219.SH,X601158.SH,X600489.SH,X000553.SZ,X600808.SH,X000883.SZ,X000630.SZ,X000990.SZ,X600426.SH,X600583.SH,X600985.SH,X000027.SZ,X000825.SZ,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.045197288453017,0,0,0,0,0,0.0603875911591255,0,0,0,-0.00752401782944311,0,0,0,0,0,0,0,0,0.0531360245727931,0,0,0,0,0,0,0,0,0,0,0,0.0231171787754759,0,0.00468719474621417,0,0,0,0,0,0,0,0,0,0.085623292054859,0.0339472824834687,0,0.0770838775192348,0,0,0,-0.0124818195294272,0,0,0,-0.00307236661205538,0,0
X600028.SH,0,0,0.108991720446525,0,0,0,0,0,0.119982145282374,0,0,0,0,0,0,-0.01112698859832,0,0,0,0,0,0.0170945841955493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142546309529163,0,0.0936476513079694,0,0,0,0,0.0867437062183633,0,0,0,-0.0221259170573515,0,0,0,-0.004262174048823,0,0
X601088.SH,0,0,0,0.194073630902189,0,0.0482604006318193,0,0,0,0,0,0,-0.172273681302661,0,0,0,0.205339684152914,0,0,0,0.0611500151207531,0.0884294693288331,0,0.0283686778296449,0,0,0.0114904738116732,0,0,0,0,0,0,0,0,0,0.0435854376141985,0,0.00978545929035772,0,0,0,0,0,0,0,0.0314195782772884,0,0,0,0,0.0274510984857666,-0.0180788475944613,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.121367602476225,0,0,0,0,0,0,-0.0240480207928587,0,0,0,0,0,0,0,-0.0141447937907029,0.4897394127934,0,0,0,0,0.00339448718378085,0,0,0,0,0,-0.0378085068244239,0,0,0,0,0,0.00715252389884825,0,0,0,-0.00480873286941822,0,0,0,0,0,0,0,0,-0.0129131823178811,0.00328192202901252,0,0,0,-0.0194171349920116,0,0
X600019.SH,0,0,0.0464734268153872,0,0,0,0,0,0.0335396222738114,0,0,0,-0.0113756444164988,0,0,0.0342015625201951,0.0325968091716782,0.150523989734565,0,0,0,0.110963936226683,0,0,0,0,0.0108619977682425,-1.0842021724855e-19,0,0,0,0,0.0777646751982121,0,0,0,0,0,0,0,0,0.0592918858241798,0,0,0,0.0289363794834926,0.0197836965260417,0.0505237444931263,0,0,0,0,-0.0296391964700297,0,0,0,-0.0128057738491165,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.148026975752471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570050057371505,0,0,0,0,0,0,0.442689047601038,0,-0.113325996930141,0,0,0,0,0,-0.0332629248520904,0.0715779698449386,0.176978430756078,0,0,0,0,0,0,0,0.0476199079820357,0,0,0,0,-0.0331105208977844,0,0
X600011.SH,0,0,0,0,0,0,0,0.0546595567685623,0,0,0,0,0.203071357989291,0,0,0,0,0.0512741804891495,0,0.0162865012556789,0,0,0,0.514993528442689,0,0,0,-0.111152514317037,0,-0.00876516566447091,0,0,0,0,0,0,0,0,0,0,0,0.0584305200116766,-0.0392758950257441,0,0,0.0037310195770969,0,0,0,0,0,0.0332209517687169,0,0,0,0,0.000986123947608961,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574160454289359,0,0.227841173277135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800733560222231,0,0.343820552563718,0.0471375072337387,0,0,0,0,0,0.100728379866594,0,0,0,0,0.159115490335162,0,0,0,0,0.0190692493741518,-0.0232926857437931,0,0,0,-0.043539750908701,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178849220253516,0,0.115272947230011,0,0,0.245395119875133,0.00724767415123298,0,0,0,0,0,0.017653094246032,0,0,0,0,0,0,0.00170326407900798,0.339736466029305,0,0,0.0126864008041701,0,0,0,0,0.119623221035558,0,0.00333434189369119,0,0,0,0,0,-0.0199366981008051,-0.0057797140997239,0,0,0,0.00614951892230938,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00694742606626613,0,0,0,0,0,0,0,-0.0732446499568998,0,0,0,0,0,0,0,0,0,0,0,0.0714237891228563,0,0,0,0,0.786923082507375,0.0888460177966844,0,0,0,0,0,0,-0.0587057457114281,0,0,-0.00984858406735728,0,-0.0279150750624678,0,0,0.00855246351805259,0,0,0.00892471713578222,0,0
