,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X600583.SH,X000792.SZ,X601158.SH,X000898.SZ,X600352.SH,X000831.SZ,X000883.SZ,X000709.SZ,X600547.SH,X002353.SZ,X600489.SH,X000539.SZ,X000630.SZ,X000825.SZ,X600549.SH,X600660.SH,X000027.SZ,X600008.SH,X002470.SZ,X000629.SZ,X600021.SH,X600315.SH,X600808.SH,X600578.SH,X600098.SH,X600307.SH,X601699.SH,X000983.SZ,X600863.SH,X000959.SZ,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.515545873661604,0,-0.0124959712628756,0,0,0,0,0,0,0,0.0961142909982924,0.0863725497236172,0,0,0,0,0,0.0702228625994542,0,0,0,0,0,0.0147255243463436,0,0,0,0,0.0217306427576104,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.157535140534698,0,0,0,0,0,0,0.00709833635675538,0,0,0,0,0
X600028.SH,0.432230573776533,0,0,0,0,0,0,0,0,0.0897603407824818,0,0,0,0,0,0,0,0.499914337566999,0,0,0,0,0,-0.0487377459875192,0,0,0,0,0,0.00640039301561967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482029035826009,0,0,0,-0.0274344587704596,-0.0117046369345146,0,0,0,0,0,0
X601088.SH,0,0.145475381304351,0,0.0927478486433448,0,0,0.0672751904111716,0,0,-8.67361737988404e-19,0,-6.93889390390723e-18,0.0835399233982058,0,0,0,0.0313490402918581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267278849796334,0,0,0,0,0,0,0.0173858213294757,0,0,0,0,0.445326967234074,0,0,0,0,0,0.00141522033096234,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0787085413846659,0,0,0.0701650227330415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352233691178163,-0.0476186069000444,0,0,0.313925251171349,-0.0046734354141084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11167558625802,0,0,0,0,0,0,-0.0494165335204645,-0.0125534214202556,0,0,0,0,0,0
X600011.SH,0.196225780917221,0,0,0.0760201600671049,0,0,0,0.131910517177736,0,0,0.0938799697049853,0,0.0683324692445964,0,0,0.135219045696549,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.160648610892613,0,0,0,0,0,0,0,0,0,-0.0134311525085835,0,0,0,0,0,0
X600585.SH,0,0.116630300403306,0.0638692480011413,0,0,0,1.38777878078145e-17,0.0545709624467572,0,0,0,0,0.00418287760736584,0,0,0,0.0225730785108396,0,0,0.145499889363416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185807241575573,0.0211353929557187,0,0,0,0,0,0,0,0.213536924964446,0,0,0,0,0,0,0,0,0.000381193246865625,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.121405454051354,0.0585047182721706,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195928815607912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178046705236276,0,0,0,0,0,0.0153190360994652,0.319775812934918,0.223509455787856,0,0,0.024598008557054,0,-0.00230368013121071,-0.00216106038733041,0,0.00466160573276083,0,0,0,0
X600010.SH,0,0,0,0,0.0888325027868884,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0.59648249564811,0,0.034559104739016,-0.187969574555813,0,0,0,0,0,0,0,0.0815085447337123,0,0,0,0,0,-0.0059167964398879,0.275920479123054,0,0,0,0.0350094764080367,0,0,0,0.181829945607977,0,0,0,-0.00282498923765033,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.293054379143271,0,0.22548811734632,0,0,0,0,0.0337727451483365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615361741699997,0.0349451499274306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309192397350658,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.187055189927928,0,0.216262252005241,0,0,0,0,0,0,0.0763562486406388,0,0,0,0,0,0,0,0,0,0,0.195696584269595,0,0,0.0186738669689032,0,0,0.042778766532992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00861101188311386,-0.031762191284981,0,0,0,0,0,0
