,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600886.SH,X600688.SH,X600801.SH,X600362.SH,X002271.SZ,X600188.SH,X000786.SZ,X600352.SH,X600795.SH,X002466.SZ,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X600299.SH,X000723.SZ,X600176.SH,X000792.SZ,X600489.SH,X000898.SZ,X601158.SH,X000401.SZ,X600516.SH,X000553.SZ,X600426.SH,X002353.SZ,X600219.SH,X000932.SZ,X000709.SZ,X002075.SZ,X000883.SZ,X600126.SH,X600583.SH,X000630.SZ,X000027.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0.210051342800081,0,-0.0549786184815944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,3.3881317890172e-21,0,0,0,0,0,0,0.0853845905222982,0,0,0,0,0,0,0,0,0,0,0.187489837601591,0,0.0594401635566386,0,0,0,0,0,0,0,-0.0085229704053263,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.334100605906436,0,0,0.122647845470875,0,0,0,0,0.0665056280510628,0,0,0.435731225384761,0,0,0,0,0,0,0,0,0,0,0,0,-0.150582536233553,0.0509067509245356,0,0,0,0,0,0.090877267908684,0,0,0,0.166821024401651,0,0
X600801.SH,0,0,0,0.159666521413167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756452873505638,0,0,0,0,0,0,0,0,0,0,0,-0.12732744635077,0,0,0,0,0,0,0,0,0,0,0,0,0.0781943517682509,0,0,0,0,0,0,0,0,-0.0351980050189749,0,0,0,0.0128899728287324,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.020188163464968,0,0,0,0,0,0,0.142845592001538,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.164685183989504,0,0,0,0,0,0,0,0,0,0,0.47664324687681,0,0,0.00299930392043575,0,0.00690275864671188,0,0,0,0,0,0,-0.0356960269511137,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.137920580259645,0,0,0,0,0,-0.0461401368588091,0.119487315567913,0,0,0,0.19804689374883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305973503487504,0,0,0,0,0,0,0,-0.0967599832699356,0,0.0892604608593908,0.231519142325752,0,0,0,0,0.00877545664529404,0.0361984392307748,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0326096316004358,0,0.0111466402885667,0,0,0,0.300355397002503,0,0,0.137033115883794,0,0,0,0,0.176273324423506,0,0.0109252997880644,0,0.0181817404835551,0,0,0,0,0,0,0,0,0,0.089107753065642,0,0,0,0,-8.67361737988404e-19,0.151825546662209,0,0,0,0,0,0,0,0,0,-0.00346861024521007,-0.0015088677715104,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.149910898265945,0,0,0,0,0,0,0,0,0.20143770817874,0,0.199173877533619,0,0,0,0,-0.0461258314268387,0,0,0,0,0,0.116588200939406,0,0,0,0,0,0,0,0,0,0.188933668133166,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00941720203268424,0.0256595418956924,0,0,0,0.115337564644308,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120167936429992,0.0428203112892375,0,0.0465059999672361,0,0,0,0,0,0.12895690082491,0.118797960469128,0,0,0,0,0,0,0,0,0.0620993148184232,0.233129511765178,0.00373599170183587,0,0,0,0,0,-1.73472347597681e-18,0,0.0371595675143795,0,0,0.0497267943951165,0,0,0,-0.000234252801673483,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.126422304594878,0,0,0.123673001952052,0,0,0,0,0,0,0.1194186820855,0,0,0,0,0,0.0843479811033335,0,0,0,0,0,0,0,0,0,0,0,0.244218985365665,0,0,0,0,0,0,0.170510355045742,0,0,0,0,0,0,0,0,0,0,0,-0.00563832245358254,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.351868670976827,0,0.168764412988429,0,0,0,-0.058089739386409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238826822309977,0,0,0,-0.0647272548945774,0,0.142130586035937,0.0163091734398561,0,0,0,0,0,-0.0278841289100515,0,0,0,0.0602320889086979,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0126062788289586,0,0,0,0.126058757464652,0,0.0246857404840893,0,0,0,0,0.0362938972954182,0.0918018856081332,0,0.0204471237016611,0,0.0322310096882867,0,0,0,7.25502053999091e-05,0,0,0,0,0,0.0692550401725957,0.206251284797914,0,0,0,0,0,0,0.0624379263442097,0,0,0,0,0.162107544048507,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0101144075203933,0,0,0.382179992558716,0,0.0146989733496324,0,0,0,0,0,0,0,0.00190985028480446,0,0,0,0,0,0.226973183153604,0.0479094331322,0.0546213096297923,0,0,0.0346355238902259,0,0,0.0149872310288589,0,0,0.119960490795405,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0955635513202471,0,0,0,0,0,0,0,0,0,0,0,0.333296700437002,0,0,0,0,0,0,0.0231921569016933,0,0,0,0,0,0,0,0.125362952632027,0.0823788588325854,0,0,0,0,0,0.0838055618820432,0,0,0.103792774055442,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.021872561179023,0.0224123726044357,0.0148488565440328,0.290128141204339,0,0,0,0,0.0773912734423622,0,0,0,0,0,0,0,0.0315508366957368,0,0,0,0,0.0604189686099401,0,0,0,0,0,0,0,0,0,0,0,0,0.173137593203814,0,0.0841141760087138,0,0,0,0,0.0951022751255687,0,0,0.0006270526527015,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0500957409522229,0,0,0,0,0,0,0,0.0123393402150639,0,0,0,0,0,0.17278109617439,0,0,0,0,0.218316706391082,0,0,0.0612280886018211,0,0,0,0,0,0,0,0.0484819264847833,0,0,0,0,0,0.0564603004576952,0,0.0575406619554055,0,0,0.135649457435039,0,0,0.0332019043873404,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0212437559605929,0,0.215158213831738,0,0,0,0,0,-0.0823722798575292,0,4.33680868994202e-19,0,0,-0.0117879011374349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524338782207573,0.274103252773516,0,0,0,0,0,0.188088226117682,0,0,0,0,0,0,0.0136779284601692,0.0159436378169098,0,0,0,0,0.0555238632882744,0,0
X600176.SH,0,0,0,0,0.251418654385891,0,0,0.0755149989643437,0,0,0,0,0,0,0,0.00837423281545142,0.127752065598905,0,0.0569939061070813,0,0,0.0997847909095215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203808683106287,0,0,0,0,0,0,0,0.00300801964205247,0,0,0,0,0.00790843172230976,0.0089322091224683,0,0,0,0,0,0
X000792.SZ,0,0,0,0.295587004895334,0,0,-0.0942560896056717,0.0668718269921283,0,-0.24810631619106,0,0,0,0,0,-0.0687604772158426,0.0535799357943716,0,0,0,0,0,0,0,0,0,0,0,0,0.0655034319080107,0,0,0,0,0,0,0.171084508738299,0.0207894761962278,0,0,0,0,0,0.0708810188569913,0,0,0,0,0,0,0,0,-0.00360387182884129,0,0.0442321950231899,0,-0.0139625369079159,0,0
X600489.SH,0.158781286107609,0,0,0,0,0,0.704003964214093,0,0,0.0147623706586859,0,0,0,0,0,0.0173579842444149,0.0597660332790604,0.040535587204189,0,0,0,0,0,0.028603842864612,0,0,0,0,0,0.0722799224646507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214983771666765,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00877911529607492,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0442767390550882,0,0.0298582990874263,0,0,0,0.313474726155615,0,0,0,0,0,0,0.0587550691816622,0,0,0,0,0,0,0,0,0.0275823897959524,0,0,0,0,0,0.164174149368183,0.0581280237938649,0,0,0,0,0.000809230062857902,0,0.0627459833012882,0,0,0,0,0.119244882966489,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0108134593111109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448639120583641,0,0.0680038436905304,0,0,0.0244760083445771,0,0,0,0,0,0,0.0195132531540561,0,0,0,0,0.0696979344653007,0,0,0.0501468788982805,0,0.0287810805698223,0.0586252540291644,0,0.216204075038083,0,0,0,-0.0149063185755089,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0.114929803533642,0,0,0,0,0,0,0.444974502816043,0,0,0.30690316680303,0.0504195569288892,0,0,0,0,3.46944695195361e-18,0,0,0,0.0118503143061607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593704184600099,0,0,0,0,0,0,0,0,-0.0187282766053776,0,0,0,0.0052904213908388,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341282208354888,0,0,0,0,0,0,0,0,0,0,0.50586096216313,0,0,0.109760526885321,0,0.00592360776953213,0,0,0,0,0,0.0917230043873451,0,0,0,0,0,0,0,0.0100298215803055,0,0.227355696653866,0,0,0.0885927374651257,-0.00826222987305461,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.0345225925301072,0,0,0.0330715650271695,0,0,0,0,0,0.218054897728547,0,0,-0.320174306135576,0,0,0,0,0.151110898356357,0,0,0,0,0.470001910578757,0.0734056431218596,0,0.0402164652556988,0,0,0,-0.0872288661762971,0,0,0.175990754400914,0,0,0,0,0.0850174627472193,0,0.0278097988327568,0,0,0,0,0,-0.0692832618149299,0.0127222367319288,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0723224108405805,0,-0.0059420075106884,0,0,0,0,0,-0.0370033038433403,0.143754681489884,0,0.173637704395699,0,0,0,0,0.0502283637864344,0,0,0,0,0,0.0128672360747704,0.294619536926226,0,0,0,0,0,0,-0.0179971097160216,0,0,0,0,0,0.216699293115608,0,0,0.101312367516733,0,0,0,0.146599408334376,0,0,0,0,0,0.0792201538514882,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532531429145441,0,0,0,0,0.0190039590099074,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.274185733170996,0,0,0,0,-0.047902240973634,0.26370884178603,0,0,0,0,0,0,0.0604685976254224,0.370737764738039,0,0,0,0,-0.0647020444448024,0.0359492313555632,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365962302604201,0,0.0558616570915765,0,0.00902698059793951,0,0.328501427234566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202712084486131,0.076226376100053,0,0,0.0466940656404077,0,0,0,0,0,0,0,0,0.0261637953320511,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0407311399515172,0,0,0,0,0.0405872645795899,0,0.0242550567653097,0.137297828099584,0,0.353181668638443,0,0.0615872750206982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117729459602832,0,0,0.103225406953315,0,0,0,0,0,0,0,0,-4.85846116178413e-06,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.000648346700067964,0,0.0644125553238586,0,0,0,0,0,0,0,0.0400651989168458,0,0,0,0.402790929109471,0.0722975309751592,0.071197779325836,0,0,0,0,0,0,0.00922387929758147,0,0,0,0,0,0,0,0,0,0,0,0.0937626870326346,0,0,0.10829227854105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233914381808508,0,0,-0.271185990118615,0,0,0,0,0.170876357734372,0,0,0,0,0,0.164309336872945,0,0,0,0,0,0,0.253901793258168,0.0749584405178752,0,0.179139494175637,0,0,0,0,0,-0.250755507602092,0.0535908537020896,0,0,0.341120182114574,0,0.00261316720914651,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0596665497001927,0,0.0212606767256124,0,0,0,0,0,0.0245752538402911,0,0,0,0,0,0,0,0.0150497876089483,0,0,0,0.556298502438456,0,0.0404242345252805,0,0,0,0,0,0,0,0,0,0,0.11736601132042,0,0,8.67361737988404e-19,0,0,0.0519135768758221,0,0,0,0,0.00410130683563167,0.00991264130983609,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.25618320478,0,0.140454967837205,0,0.179314077262198,0,0,0,0.0593762120850772,0.295863688353228,0,0,0,-0.201846373275943,-0.316217005905857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378798075025314,0,0,0,0,0,0,0,0,0,0.198610857983273,0.145672939878225,0.11850088134197,0,0.0392451317326464,0,0,0,0.147364456992431,0,0
X600583.SH,0,0,0,0,0,0,0,0.159564702114871,0,6.93889390390723e-18,0,0,0,0,0,0.0187965549485484,0,0,0,0,0,0,0,0.00536643897557473,0,0,0.134621146602286,0,0.138396825700156,0.0798922413443951,0.0448088678542479,0,0,0,0,0,0,0,0,0.200323976184213,0,0,0,0.0644579044599117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0829526628958055,0,0,0.045625432345568,0,0.0271275235064814,0,0.114885591061683,0,0,0.0585550136601956,0,0,0,0,0,0,0,0,0.0192413792546629,0,0,0,0,0,0.0297215063523293,0.156747141604766,0,0,0,0.253105156618819,0,0,0.0508013894937633,0,0.0660794520029384,0,0,0,0,0,0,-0.000620008796657067,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.0243347396246292,0,0,0.0435815020703229,0.0449455467801759,0.0788049858628311,0,0,0,0,0.0455665137997907,0,0,0,0,0,0.0713856281133454,0,0,0,0,0,0,0.170592805976017,0.00703500212265847,0,0,0,0,0,0.110079575969433,0,0,0,0,0.198015768767416,0,0,0.0399863329217689,0,0.0610464512375387,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255358923585382,0,0,0,0,0,0,0,0,-0.100116894560711,-0.0364229026668382,0,0,0,0,0,0,0.291069846072276,0,0,0.0256362321086063,0,0,0,0.0928567846758617,0,0.053788495652442,0,0,0,0,0,-0.00968614096116183,0.0339655413923538,0,0,0,0.0298745746299817,0,0
Change_TY3M,0,0,0,0,0,-0.399734274051024,0,0,0,0,0,0,0,0,-0.340426256407723,-0.0730312255614894,0,0,0,0,0,0,0,-0.00299977267341186,0,0,0,0,0,0,0,0,0,0,0,0,0.169953831088656,0,0.207651205334789,0,0,0,0,0,0,0,0,0,0,0,0,0.14892211934072,-0.117910779504253,0,0.416231390386208,0,0,0,0
Slope,0,0,0,0,-0.181086645625663,0,0,0,0,-0.119594798529403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412444378692111,0,0,0,0,0.0631714510371317,0,0,0.348515424684894,0,0,0,0,0.175402144639911,0,-0.237322813080058,0,0,0,0,0.239668385440856,-0.451283748084645,0,0,0,0,0,0,0,0.461034532493902,0,0.246922371570085,0,-0.967737854570159,0,0
TED,0,0,0,0,0,0,0,0,0,0.508557473027992,0,0.399356142229431,0,0,0,-0.0746828831045636,0,0,0,0,0.275901450324693,0,0,0,0,0,0,0,-0.0598357334246259,-0.240220469667118,0,0,-0.201869121117229,0,0,0,0,0.269443683957734,0,0.368605860012441,0,0,0,0,0,0.106398305532216,0,0,0,1.38777878078145e-17,-1.19587887711038,1.13432438426358,0,0,0,0,1.36025911809625,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0170664700706747,0,0,0,0,0,-0.0625735504397698,0.0207375395501065,0,0,0,0.0620754525174886,0,0,0.0490484297794017,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0217420901351844,0.0181775712452599,0,0,0,0,0,0,0,0,0,-0.0516050119212795,0,0,0,0.156927075833219,0,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0586635287622743,0,0,0,-0.067095931980382,0,0,0,0,0,0,0,0.0537109491635021,0,0,0,0,0,0,0,0,0,-0.238925379609858,0,0,0,0.00621796167445745,0,0,0,0,0,0,0.00508270205432563,0,0,-0.0416636061422322,0,0,0,0.126693469474143,0,0,0,0,0.194158377797552,0,0.321391980811659,0.0881333040658909,0.00333872757653609,0.0622760889466885,0,0,0.238815656873996,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660054592548709,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238075344992417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482976841670206,0,0,0,0,0,0,0,0,0,0,-0.0384576861687195,-0.0399247124460251,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00543565975191911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127502759610876,0,0,0,0,0,0.0100302995544989,-0.00548095420734585,0,0,0,0.00220666709740454,0,0,0,0,0,0,0,0.00813062626521985,-0.00791489118930764,0,0,0,0.0262580496655221,0,0
CarbonVol_Hubei,0,0,0,0.00441408485952211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131658748502974,0,0,0,0,8.54098439500532e-05,0,0,0,0,0,0,0,0,0,0,0,0.00745626033294892,0,0,0,0,0,0,0,0,0,0,-0.00454691340044308,0,0,0,-0.00256480606840738,0.00128404640500529,-0.00895474227569586,0,0,0,-0.0537314433634864,0,0
