,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X600352.SH,X601600.SH,X601898.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600362.SH,X600886.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600111.SH,X002466.SZ,X600176.SH,X600299.SH,X002460.SZ,X000709.SZ,X000786.SZ,X000990.SZ,X600219.SH,X000629.SZ,X002110.SZ,X600808.SH,X002271.SZ,X000553.SZ,X601158.SH,X300072.SZ,X000825.SZ,X600489.SH,X600157.SH,X000883.SZ,X000630.SZ,X600985.SH,X600339.SH,X600583.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0.0144455529788097,0,0,0,0,0,0,0,0,0.166996015133502,0,0,0,0,0,0,0,0.1356884241003,0.0894926097679284,0,0,0,0,0,0,0.240328383532078,0.0380095055730604,0,0,0,0.0407660249614505,0,0.0401391276030979,0,0,0,0,0,0.0150023647005778,0,0,0.130410433364208,0,-0.0140734292018511,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.158656188356121,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.214619396696627,0,0,0,0,0,0,0,0.041793647757222,0,0,0,0,0,0.0149773771205844,0,0,0,0,0,0,0,0,0.0611580069145145,0,0,0.0081635583677666,0,0,0.0633172475267817,0,0,0,0,0,0,0,0,0,-0.0146076785650708,0,0
X600660.SH,0,0,0,0,0,0.0204381068541364,0,0,0.0458329803887236,0,0,0,0,0,0,0,0,0.0751203181857528,0,0,-0.0562539098093573,0,0,0,0,0,0.100993373708002,0,0,0,0,0.213992579806944,0.0282009629654854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501531763244963,0,0,0,0,-0.00371608185303266,0.0170485066276291,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939414501365457,0,0,0.123841129772,0,0,0,0,0,0,0,0,0,0.0564823850983137,0,0,0,0.742178994494996,0.0190950664749086,0,0,-0.0406188744960227,-0.0267824357918315,-0.0227002264658655,0,-0.00620210341159327,-0.0109973910849475,0.0178744629344453,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115570023062224,0,0,0.13094261743262,0,0,0,0,0,0,0,0.10811735037239,0,0,0,0,0.0534094796733395,0,0.134272722121911,0.023685168128574,0,0.058053287568953,0,0,0,0,0,0,0,0,-0.0247277464319517,0,0,0,-0.00476608032741493,0,0
X600688.SH,0,0,0.0434984983057532,0,0,0.0191195512237802,0.0234016884577073,0.0491275887846276,0,0,0,0,0,0,0,0,0,0.0492554931438605,0,0,0,0.0267422434402973,0.136441143867371,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591286574993406,0,0,0.00824051304098904,0,0,0.0323474040522917,0,0.00513076288459565,0.0291502498534543,0,0,0.11259040305862,0,0.0128077085510552,-0.025569435302749,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0892028346467907,0.0103409871784569,0,0,0,0,0,0,0,0,0.139038359510903,0,0,0.0123501141441277,0.0395141854023637,0,0,0,0.155521044288018,0,0,0,0.0401485397586902,0,0.194575706391446,0,0,0,0,0,0,0,0,0,0,0,0.0418184367314,0,0,0,0,0,0.00323995075269678,0,-0.0114615225810565,-0.00215270209720812,0,0,0,0,0,0
X600362.SH,0,0,0.0220109585954913,0,0,0,0,0.223544486102093,0.0220688007449526,0,0.0621062048300074,0,0,0,0,0,0,0,0,0,0,0.00305962127213709,0,0,0,0.117589722314817,0.047326303938919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166008751074018,0,0,0,0,0,0,0.10486086050893,0,0,0,-0.0176730364703994,-1.73472347597681e-18,0,0,0,0,0,0
X600886.SH,0,0,0.119415874443998,0,0,0,0,0,0.0511926473170432,0,0,0,0,0,0.0880405986083866,0,0,0,0,0.0133933155865345,0,0,0,0,0,0,0,0.00269743695917777,-0.0208805518846385,0.103928878806309,0,0,0.0444069951868022,0,0,0,0,0,0,0,0,0,0,0.0779375206907065,0,0.02874586754177,0.0549316500110846,0,0,0,0,-0.0345062692908564,0.0211981906094403,0,0,0,-0.0130210916173098,0,0
X600795.SH,0,0,0.0946500671616801,0,0,0,0.452658708809524,0.0716463012467306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850571938717145,0,0,0,0,-0.0463698183161235,0,0.114548136619746,0,0,0,0.0173812356794099,0,0,0,0,0,0,0,-0.0121077785557537,0,0,0.146850441112649,0,0,0,0,0.0786053258049324,0,0,0.0272063630841369,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,-0.00113076400137159,0.108659446719243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390367367182753,0,0.0865145713907818,0,0.132981108841992,0,0.252715934059205,0,0,0,0,0,0.139744877935764,0,0,0,0,0.105802006124245,0,0,0,0,0,0,0,0,0,0,0,0.0720577149129317,0,0,0,-0.0683082542489268,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817516592379025,0,0,0,0,0,0,0,0.148587487854473,0,0,0.0630989702611397,0,0,0,0,0,0,0,0,0,0,0,0.151602409860783,0.296493527433469,0,-0.0845860090539186,0,0,0,0.00285345016110474,0.282538821566674,0,0.0853089527518638,0.0282784477112486,0,0,0,0,-0.0277068286440346,0,0
X600027.SH,0,0,0,0,0,-0.130913072474608,0.383180094668854,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0232578364364318,0,0,0,0,0.0519891298476697,-0.00786959728202026,0.201465698855483,0,0,0,0,0,0,0,0,0,-0.10301880489138,0,0,0,0.170538764923479,0.00636751238448025,-0.0584761418271842,0,0,0,0,0,-0.0144425508245532,0,0,0,0.0294444564108669,0,0
X600801.SH,0,0,4.33680868994202e-19,0.45349493993874,0,0,0,0,0,0.0335490237462017,0,0,0,0,0,0,0,0,0,0,0.1463274665054,0.015199550038277,0.114522587176498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525686551179684,0,0,0,0,0,0,0,0,0,0,0.223792521247007,0,0,0.0255553789885447,0,0,0,-0.0357452288154169,0,0
X000898.SZ,0,0,0.102310970473607,0,0,0,0,0,0.0382493178197605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240685291117648,0,0,0.280992377066799,0,0,0,0,0,0,0,0,0,0,0.122149862012471,0,0,0,0,0,0.0473427201381504,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0152873276632958,0,0
X600111.SH,0,0,0,0,0,0,0,0.175009235010497,0,0,0,0,0,0,0,0,0,0.341980002925025,0,0,0.166653312911285,0,0,-0.0181897236018957,0,0,0,0,-0.0678724791061338,0.309329950935064,0,0,-0.0668875271162332,0,0,-0.0426896011594708,0,0,0,0,0.00824093161690134,0,0.0822524562694378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017160827445764,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0621692837515082,0.0230896829288468,0.019538751715411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656219778276353,0,0.00933918403715938,-0.0269397274225151,0,0,0,0,0.0606012918990336,0,0,0.0475529806149034,0,0.0382799591216091,0,0,0,0,0,0,0,-0.0887289402229962,-0.000528898134790782,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.171475191063906,0,0,0.0642664364557921,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0928429781044498,0.153665008438864,0,0.232117409244698,-0.00805645014394895,0,0,0,0,0,0.0528346362993345,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406086786419558,0.00493534004579635,0,0,0,-0.0511363656101131,0,0
X600299.SH,0,0,0,0,0,0,0,0.227335019474353,0,0,0,0,0,0.271537165694579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253571851194233,0.0914587956429515,0,-0.112978090609892,0,0,0,0.165186871481255,0,0,0,0,0.0548487436340085,0,0,-0.0183525493215371,0,0,0,0,-0.0317464290659879,0,0,0,0,8.67361737988404e-19,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507684302943458,0,0,0,0,0,0,0.819758884656038,0.114055623483893,0,0,0,0.0039597551476298,-0.0246234773876767,0,0.255674560627218,0,0,0,0,0,0.026091813177154,0,0.157452409891615,0,0,0,0,0,0,0,0,0.0248323479242585,1.73472347597681e-18,0,0,0,1.0842021724855e-19,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211350852972491,0,0,0.0464207778164228,0,0,0,0,0.196170228182117,0,0,0,0,0,0,0,0,0.119181072006746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037521300271108,-0.0524903865017816,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.405579423827956,0,0,0.00662246481528857,0,0,0,0.333412779371694,0,0,0,0,0,0,0,0.176807823429725,0,0,-0.050979187916448,0,0,0,0,0,0,0,0,-0.102172646390377,0,0,0,0,0,0,0,0,0,0,0,0,0.110668098956909,0,0.00154911779001085,0,-1.0842021724855e-19,0,-0.00557817815860236,0,0,-0.230975878590662,0,-0.0317047567531853,0,0
X000990.SZ,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0470055327652061,-0.0481934277767026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457882339764801,0.0158274299667742,0.325797251720243,0,0,0,0,0,0.245043055166461,0,0,0.0196487908066838,0,0,0,0,-0.26518991807535,0,0,0,0.218579255047444,0,0,0,0.0833579092200147,0.0699075096897821,0,0,0,-0.336093184178848,0,0
X600219.SH,0,0,0,0,0,0,0.0953868190072003,0.19187774066266,0,0,0.0325723795338398,0,0,0,0,0,0,0.39916642832936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12135179124343,0,0,0,0,0,0.0509728174314206,0,0,0.0243657028960944,0.021735848917247,0.00830228656294739,0,0,0,0,0,-0.00178947504260045,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176465299679507,0,0,0,0,0,0,0,0,0.0732346613478653,0,0,0,0,0,0,0,0,0,0,0.182542430630905,0,0.137185869479381,0.119411850197844,0,0,0.0610221345928336,0,0,0.131357272291434,0,0,-0.0161998921224888,0,0,0,0.0162360863990855,0,0
X002110.SZ,0,0,0,0.170429108044116,0,0.168425940151508,0,0,0.147064620814702,0,0,0,0,0,0,0,0.0350980155172098,0,0,0,0.0334277303062676,0,0,0,0,0,0,0,0,0,0,0.204730923403067,0.0104961266731608,0,0,0,0,0,0,0,-0.00419074858042081,0,0,0,0,0,0.182248358655868,0,0,0,0,0.0578068209599616,0,0,0,0,-0.0813302586099156,0,0
X600808.SH,0,0,0.062474840850526,0,0,0,0,0.0716106062997226,1.73472347597681e-18,0,0.0182414514835032,0,0,0,0,0,0,0,0,0,0,0,0,0.0966347017418744,0.237287189881224,0.105057243874873,0,0,0,0,0,0,0,0,0,0,0,0.0257411543672354,0,0,0.0745052512351825,0,0,0.00524643136511877,0,0,0,0,0,0,0,-0.00647113990870284,-0.0139709898758137,0,0,0,-4.33680868994202e-19,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0996363368800821,0,0,0,0,0,0,0,0,0,0,-0.0168219325716929,0,0,0,0.533515424613967,0,0,0,0.0737555812440646,0,0,0,0,0,0,0,0,0,0,0,0.0961071944566253,0,0,0,0,0.0262248016743894,0.0733078641945786,0,0,0.126021381916375,0,0,0,0,0,0,-0.0785586275141845,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.0388468232769341,0.205651464425716,0,0,0,0,0,0,0,0,0,0,0.0819835055421783,0.0426244662419254,0,0.0852773712794394,0,0,0,0,0.141249538686125,0.028932971235492,0,0,0.0878223394298335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255264899627849,0,0,0,0.0228550023022756,-0.00544607889279303,0,0,0,0,-0.0630881254201521,0,0
X601158.SH,0,0,0.0397950910963436,0,0,0.0974113744073296,0,0,0,-0.0747718285422186,0,0,0,0,0,0,0,0,0,0,0.0236771941152799,0,0,0,0,0.130806822632645,0.0324204110954964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857855543470275,0,0,0.0307539744780164,0,0.0651292067273634,0,0.0385803217068284,0,0,0,-0.000623843944757484,-0.00489530238691769,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.0451438570692472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284031565319214,0,0,0,0,0,0.116220394727769,0.234373868951098,0.030740382680721,0,0,0,0,0,0,0,0,0.0231807649097418,0,0.110168713036927,0,0,0,0,0,0.0024885682788118,-0.0373357779692412,0,0,0,0.0531956672160038,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127425448850426,0,0,0,0.119433730438606,0.087747630349626,0,0.134449221033929,0,0,0,0,0,0,0,0,0,0,0,0.0256197866069687,0,0.19186118513505,0,0,0.108406368493246,0,0,0.0678538487221356,0,0,0,0,0,0,0,-0.0302828764818279,0,0,0,0,-0.00643227320436335,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0112937827118226,0,0,0,0,0.604444515896126,0,0,0,0,0,0,0,0,0.0140600716608817,0,0,0,0,0,0,0.11265103639617,0,0,3.96232035162793e-05,0,0.186768689892019,0,0,0,0,0,0.114197286263652,0,0,0,0,0,0.103954349950574,0,0,0,0,0,-0.00509088864165576,0,0,0,0,0,0
X600157.SH,0,0,0,-0.0549534328083462,0,0,0,0.160431055367459,0.0204124884318646,0,0,0,0,-0.13976057625546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662123057451637,-0.10141041841153,0,0,0,0,0.459093534393978,0,0,-0.389004069679493,0,0,0.259046250479901,0,0,0,0,0.127709162229939,0.117214897198392,0,0,0,0,0,0.0884048774523211,0,0,0,0.166286367652772,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0140511256741911,0,0,0,0,0,0,0.139627148447746,0,0,0.162914261792247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199771129293514,0,0,0,0,0,0,0.0242329514468704,0,0,0.0484260121875589,0,0,0.0174262223577528,0,0,0,0,-0.0191229763167296,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.167009242147699,0,0,0,0,0,0.177936734590219,0,0,0,0,0,0,0,0,0.0128237776473394,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0775405976217014,0.531666830828188,0,0,0,0,0.122091315724399,0,0.0122575440798378,0,0,0.042702874489245,0,0,0.0389222654945903,0,0,0,0,-0.0110886528040317,-0.0784770246113023,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.126675810927609,0,0,0,-0.0062642607517851,0,0,0,0,0,0,0.0615277002812958,0,0,0,-0.0228572146893164,0,0,-0.0816108925143252,0,0,0.0500890382647006,0,0,0,0,0,0,0,0,0,0,0,0.360880905812226,0,0.1889906339531,0,0,0.0158778246674252,0.469495749319776,0,0,0,-0.198297914091956,0,0,0.0173873443604262,-0.100240312497443,0,0,0,-0.136636709729862,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.119766345664808,0,0,0,0,0.115235739824041,0,0,0,0,0,0,0,0,0,0,0,0,0.127800919713363,0,0.0102142137634806,0,0,0.126214048497079,0.0572258808369352,0,0,0,0,0,0,0,0,0,0,0.0996134577546868,0,0,0,0,0.209630052746703,0,0,0.0440449785835643,-0.0702335069459167,0,0,0,-0.154787449866188,0,0
X600583.SH,0,0,0,0,0,0.217900604666872,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0502696488796102,0,0,0,0.161055840138942,0,0,0,0,0,0,0,0.0379188763645682,0,0,0.0070185302121112,0,1.73472347597681e-18,0,0,0,0,0,0.0715278953166821,0,0,-0.0322022544820619,0,0,0,0.101140441706426,0,0.00593195769768731,0,-0.0091730269955869,-0.0636789230786658,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.181075048042477,0,0,-0.10956885674024,0.0880853467134592,0,0,0,0,0,0,0,0,0,0,0.217621523998315,0,0,0.0572050189003637,0,0,0,0,0,0,0,0,0.0215830144526904,0,0.107599085262406,0,0,0.297749805061356,0.141433428820626,0,0,0,0,-0.078710071530554,0,0,0,0,0,0,0,0.0161177697559795,0,0,0,0,-0.0109761337603688,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0240782366047134,0.0864978334761689,0,0,0,0,0,0,0,0,0,0.0829838790818305,0,0,0,0,0,0,0,0,0.155668290323323,0,0,-0.280810083134669,0.0761771159231365,0,0,0,0,-0.228489410289106,0,0,0,0,0,0.0333514473420137,-0.0117010445725925,0,0,0,0,0,0,-0.0499639372074273,-0.22431220723407,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0484694434472441,0,0,-0.105716612605936,-0.30847197357468,0,0,0,0,0,0,0,0,-0.847069436721983,0,-0.158970807042561,0,0,-0.865700169479339,0,0.37438587623924,0,0,0,0.155840305034709,0,0,0.0943907338001756,0,-0.227040383919541,0,0,0,0,0,0.983789310991505,0,0,-0.0323635727163688,0,0,0,0.322471550603999,0,0,0,0,0.906110505648892,0,0,0,1.11345683889597,0,0
TED,0,0,0,0,0,0,0.0780360900938488,0,-0.00844251752511523,0.221122636975883,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.311606962500772,0,-1.73472347597681e-18,0,0,0.0485109859705813,0,0,0,0,0,-0.403090476241239,0,0,0.389277656854168,0,0,-0.155362983145719,0,0,0,0,0,0,0,0,0,0,0,0,-0.586077690822907,0.242554544933424,0,0,0,0,-0.512677386815694,0,0
RealEstate_excess,0,0,0,0,0,-0.17623980643062,-0.0912023615353629,0,0,0.0220280582287224,0,0,0,0,0,0,0,0,0,0,0.105437803793826,0,0,0,0,-0.00656981425614594,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00773446144447053,0,0,-0.124302633465048,0,0,0,0,0,0.0130355307704015,0,0,0,0.0455501389977845,-0.0285659700965039,0.0708170322939568,0,0,0,0.0151649203966427,0,0
MKreturn,0,0,0,0,0,0,0,0,0.00452914643016215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035093575825884,0,0,0.0813617335992681,0,-0.302977320895165,0,0,0,-0.0550010751500258,0,0,0,0,0,0,0,0,0,0.0130146764410592,0.052075473278097,-0.0566306806669027,0.0248706763807676,-0.0108773257613009,0,0,0,0,-0.0191342032038108,0,0,0,0,-0.0145106486611865,0,0
MKvol,0,0,0.00118037306882351,0,0,0,0,0,0.00223705095143786,-0.00127076162216582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00604020074509263,0,0.00193283234341474,0.00230681707904862,0,0,0.00420746749208383,0,0.00104920188095319,0,0,0,0,0,-0.00413112621625344,0,0,-0.00216604265806205,0,0,0,0,-0.0057484034758306,0,0,-0.000416798890184992,-4.2351647362715e-22,0,0,0,0.0205847391468298,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0805384989357943,0,0.0785278992718481,0.0751648533584223,0,0,0,0,0,0,0,-0.0998376457345267,0,0,0,0,0,0,0,0,-0.0352827672664177,0,0,-0.080966035712466,0,0,0.185773897373039,0,0,0,0,0,-0.00236268115410026,0,0,0,0,0,0,0,-0.0872952940332665,0,0,0,0,0.239259881707245,-0.273227817353957,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00937424147731139,0,0,0,0,0,0,0,0,0.0107274497518049,0,0.00368323918595439,0,0,0,0,0,-0.00412758453672305,0,0,0,0,0,0.00742305292809754,0,0.010339717358195,0,0,0,0,0,-0.014040361889099,0,0.00505818846975164,-0.00620657287615379,0,0,0,0,0,0,0,-0.0155950463933042,0.0191092074250727,0,0,0,-0.0114490128182709,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00396227993186976,0.00604751445872217,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712626003184818,0,0,0,0.00172640317054365,0,0,0,0,0.00554900444963732,-0.000909093179946491,0,8.67361737988404e-19,0,0,0,-0.000445116791986915,0,0.0197521386217853,0,0,-0.00548342324495883,0,0,0,0,0,-0.0135047366338395,-0.0146155303532957,0,0,0,0,0,0,0,0
