,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600362.SH,X600010.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X600583.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X000539.SZ,X000883.SZ,X600489.SH,X600352.SH,X000630.SZ,X000629.SZ,X000831.SZ,X600808.SH,X000825.SZ,X002353.SZ,X600547.SH,X000027.SZ,X600578.SH,X600549.SH,X601699.SH,X000983.SZ,X600863.SH,X600307.SH,X600008.SH,X600660.SH,X000937.SZ,X600098.SH,X601168.SH,X600315.SH,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.58802727122362,0.0529326017042519,0,0,0,0,0,0,0,0,0.0281604045832267,0,0,0,0,0,0,0.0926874663466283,0,0,0,0,0,0,0,0,-0.07029945543576,0.0161454286405264,0,0,0,0,0,0,0,0,0,0,0.0220797432658918,0,-0.00034399454859725,0,0,0.0631751642938407,0,0,0,0,0,0,-0.0364651431754608,-0.00220561571623507,0.0127974460676128,0,0,0,0,0
X600028.SH,0.55621601703818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290182908985374,0,0,0,0,0,0,0,0,0,0,0.0800469423282036,0,0.0152918147544818,0,-0.0342575571861781,0,0,0,0,0,0,0,-0.0475747286565218,0,0.0111000468394628,0,0,0,0,0,0,0,0,-0.031968801698664,0.00278085621041381,0,0,0,0,0,0
X601088.SH,0,0.0782200837860382,0,0,0.0685956061956787,0,0.0813350071765657,-0.0480592107944919,0,0,0,0.177883198651529,0.0529716639533398,0,0,0,0,0,0.0985942855781801,0,0,-0.0553734885470687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121388025655945,0,0,0.114415572879781,0,0,0,0,0,0,0,0,0,0,0,-0.0286184992015256,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0320427523593807,0,0,0.0557052402866426,0,0,0.326510474674908,0.131728159455601,0,0,0,0.0735927730284742,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.245059463476617,0,0,0.0358571240943568,0,0,0,-0.00438436939207614,0,0,0.0323350868483437,0,0,0,0.121219460494158,0,0,0,0,0,0,0,0,0,0.0292192351319618,0,0,-0.00181358446660102,0,0,0,0,0,0
X600019.SH,0,0,0.128498003399667,0.112979479825276,0,0,0,0,0,0,0.0354105750179832,0.0115284094595562,0,0,0,0.0449912173000613,0,0,0,0,0.421419892391309,0,0.118992266884927,0,0,0,0,0,0,0,0,0,-0.0433363206316296,0,0,0.138007226049753,0,0,0,0,0,0,0,0,0,-0.0780563671518905,0,0,0,0.0186856967837143,0,-0.00749163060396639,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370644395120136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035369259880017,0,0,0.0541431860720737,0,0,0,0,0,0,0.0950159086049475,0,0,0,0,0,0.065285425367214,0,0,0,0,0.0276835842326583,-0.0259378141456051,0,-0.0618706906054452,0.00055837264118275,0,0,0,0,0,0
X601898.SH,0,0,0.142809616921369,0,0,0,0,0.0210589161760875,0,0.209956651099056,0,-1.73472347597681e-18,0.039124284250426,0.00399107801819491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950005338632077,0.0575929457360201,0,0,0,-0.0253589908864627,0,0,0.0674429824170356,0.294658304988029,0,0,0,0,0,0,0,0,0,0,0,-0.00816189421592676,-0.025119526249119,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.144833339384573,0,0,0,0,0,0.12118243172343,0,0.172000142373477,0,0.108366211270783,0.0127858392526106,0,0,0,0,0.0219294293892602,0,0,0,0.057733878720164,0,0,0.000905229514990575,0,0,0,0.0411964307973092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204397983080484,-0.0221598130908286,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.250479925958517,0.0173317277934864,0,0,0,0.17211403952009,0.0544484387821036,0,0,0,0,-4.33680868994202e-19,0.0526360924558237,0,0,-0.0374424483599038,0,0.00337518420732259,0,0,0,0,0,0.0855738633206693,0,0,0,0,0,0,0.0430587809589167,0,0,0.0594301526023985,0,0,0,0,0,0,0,0,-0.00684463835998289,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.189179052598446,0.301564876140989,0,0,0,0,0.300157262944319,0,0,0.00915489545803949,0,0,0,0,0.0549130517113292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00562870114588887,0,0,0,0,0,0,0,0,0,0,0.0502971470930322,0,0,0,0,0.00700443463780401,-0.00443735903681352,0,0,0,0,0,0
X600886.SH,0,0,0.300069571363686,0.1906633456389,0,0,0,0,0,0,0,0,0,0,0,0,0.00716616150917672,0,0,0,0,0,0.0970070657459617,0.101595196862362,0,0,0,0.0505558740322469,0,0,0,0,0,0,-0.0745600648232108,0,0.0347579105875056,0,0,0,0.187254365697715,0,0,0.0309673019989845,0,0,0,0,0,0,0,1.0842021724855e-19,0.0145180510105566,0,0,0,0,0,0
X600188.SH,0.33746950061065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158144493081004,0,0,0.208770866316705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121856253325673,0.0257429170000329,0,0,0.0248665170601152,0.124260523784756,0,0,0.0540458732802065,0,0.24640011001095,-0.0890678285206701,0,0,0,0,0,-0.0257032383335281,-5.42101086242752e-20,0,0,0,0,0,0
X600362.SH,6.93889390390723e-18,0.0123806256480638,0,0,0,0,0,0,0,0.161817373126261,0,0,0,0,0,0,0,0,0,0,0,-0.053043874068997,0,0,0,0,0,0,0.16275110637739,0,0.036041776124255,0.0856904670141428,0,0,0,0,0,0,0.116953057890027,0,0,0,0,0,0,0,0.168898095188271,0,0,0,0,0,-0.0058513301689251,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0959619315455409,0,0,0,0,0,0,0,0,0,0.0846592116592683,0,0,0,0,0.179034946720097,0,0.136477252806008,0.379876118805891,0,-0.167651083863217,0,0.012110249427393,0,0,0,0,0.0455057332197781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153821240822727,0.014387601616347,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0403713457689237,0,0.0384793870689986,0,0,0,0,0.0824516544935853,0,0,0,0,0,0,0,0,0,0,0.0344943645333374,0,0,0.0538309997915436,0.028401933402125,0,0.00655199373257979,0,0.292195948063753,0,0,0,0,0.00867808570243707,0,0,0,0,0.0585912281233389,0,0,0,-0.0152930787922904,-0.00959890441708537,0,0,0,0,0,0
X600027.SH,0,0,0,0.226580558532678,0,0,0,0.106013634860024,0.132889158781095,0.164659428249966,0,0,0,0.0520841604832625,0,0,0,0,0,0,0,0.153872110154586,0,0,0,0,0,0.0635367124326145,0,0,0,0,0,0,0,0,0.0231155269431218,0,0,0,0,0,0,0,0,0.0796029054316028,0,0,0,0,0,0,-0.0144260804601158,-0.0802999999132627,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.08983940161131,0,0,0.156725035381179,0,-0.0370200580763938,0,0,0,0,0,0.140535486607501,0,0,0,0,0,0,0,0,0,0,0,-0.0209405211074097,0,0.165878552141385,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0024442933139571,-0.0117891176215604,-0.00788804088436314,0,0,0,0,0
X600688.SH,0,0.184339718854816,0,0,0,-0.0514644069924001,0,0,0,0,0.031289335724895,0.285429867463072,0,-0.0891960467781693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.158854042995604,0.0311807596844336,0,0.0623007382858184,0,0,0,0,0,0,0,0,0,0,0.068701226577395,0,0,0,0,-4.33680868994202e-19,0.0195780820211308,0,0,0,0,0,0
X601992.SH,-0.193507915366768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419835929907416,0,0,0,0,0,0,0.288821968701154,0,0,0,0,0,0,0,0,0,0,0.221834548526931,0,0,0,0,0,0.0816578704127084,0,0,0,0.208377399871411,0,0.221262898882272,0,0,0,0,-0.0574319741730292,-0.0500288593569619,-0.0296800022146629,0.0920542017678247,0,0,0,0,0
