,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X002460.SZ,X600886.SH,X000792.SZ,X002466.SZ,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600489.SH,X600803.SH,X600176.SH,X600027.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X000408.SZ,X600219.SH,X600985.SH,X002080.SZ,X600688.SH,X000629.SZ,X300037.SZ,X002353.SZ,X002128.SZ,X600157.SH,X600612.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.991824928680596,0,0,0,0,0,0,0,0,-0.0173520491277286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617252670485963,0,0,0,0,-0.00123597188723833,0,0.0212728040851356,0,0,0,0,0,0,0,0,-0.0844611424037318,0,0,0.223203639285815,0,0.131591706424286,0.0359555703732525,-0.0111990710693765,0,0,0,0,0,0,0
X600028.SH,0.635807796994482,0,0,0,0,0.0207973108203591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617970603486795,0.0723727855591737,0,0,0,0.140491254918687,0,0,0,0,0,0,0,0.00166153904827859,0,0,0,0,-0.135334083641442,0,-0.0467018529133097,0,0,0,0.00349641803414728,0,0,0,0,0,0,0
X601088.SH,0.027994494697804,0,0,0,0.137271095764993,0.040841431139236,0,0,0.197779703507793,0,0,0,0,0,0,0,0.00528721953619203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118333654293638,0,0,0,0,0,0,0,0,0,0.0485326461892037,0.00350470918223703,0,0,0,0.0655838912552154,0,0,0,0.0382723906391361,0,0,-0.000895643999668046,0,0,0,0,0,0
X600309.SH,0.0204182616661621,0,0,0,0.0686762297335174,0,0,0,0,0,0.193472586795582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760797632608827,0.105811567860785,0,0.0406698136719665,0.0123115847438398,0,0,0,0,0,0,0.0481480170852951,0,0,0,0,0,0,0,0.0209702393141801,0,0.0279598779802997,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0690325416784207,0,0,0.150605690297919,0,0,0,0,0,0,0,0,0,0,0,0.16594487425552,0,0,0,-0.00949715887073968,0,0.33685564552557,0,0,0,0,0,0,0,0,0,0,0.103317629463962,0,0,0,0,0,0,-0.0338766737115557,0,0,0,-0.190719447459056,0,0,0.0299243790570385,-0.0484846355113771,-0.0367217591357486,0,0,0,0,0
X600019.SH,0,0,0,0,0.0964806179639545,0,0,0,0.0446952466705961,0,0,0,0.0885754931520563,0,0,0,0.250417938312093,0,0,0,0,0,0,0,0,0.086355892906025,0,0,0,0,0,0,0,0.19243677475423,0.315812950726418,-0.0416173976298472,0,0,0.261728690638032,0,0,0,0,0,-0.220748256944543,0,0,0,-0.0711502900651109,0,-0.0307137371122942,0,0.0695097863766458,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0631374732239672,0,0,0,0,0.196635006551498,0,0,0,0,-0.0178110024237766,0,0,0,0,0,0,0.0806316435772574,0,0,0,0,0,0,0,-0.138717806117624,0.136408667999411,0,0.0347874493851976,0,-0.0483973225351182,0,0,0,0,-0.0249965247822078,0.143892217129179,0,0,-0.135236970053097,0.143018890818106,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.170994667705138,0,0,0,0,0,0,0,0,0.3611755371246,0,0,0,0,0,0,0,0,0,0,-0.0833087397457853,0,0,0,0,0,0.775271042441637,0,0,0,0,0.040476676358914,0,0,0.0319230478361746,0,0,-0.0764071098464272,0,0,0.131350378365893,0,0,0,0.0106575116150852,0,-0.102578027282002,-0.00443485985583041,-0.0392425998105913,0,0,0,0,0,0
X601898.SH,0.0689827746664769,0,0,0,0.155534667134035,0,0,0,0,0,0,0,0,0,0,0.0602482544187943,0,0,0,0,0,0,0.00424784039987475,0,0,0.18644967824213,0.0728616138288176,0.0467423762948621,0.286308511641738,0,0,0,0,0,0,0,0,0,0,0,0.0993670820887569,0,0,0,-0.137410253611816,0,0,0,0,0.0224620883416565,0,0,0.0143523369564463,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0300730675891367,-0.139836297934109,0,0,0,-0.176940699552726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575095503396265,0,-0.027116361946384,0.585381330607476,0.092507461082144,0,0.0123671045056351,0,0,0,0,0,0,0,0,0,0,-0.0360065137772707,0,0,0.0623087873696325,0.123824049805938,0,0,0,0,0,0,-0.0249284821219553,0,0,0,0,0,0
X601600.SH,0.0344421426569869,0,0,0,0,0,0.139196555963905,0,0,0,0,0,0,0,0,0,0,0.186849516601815,0,0,0,0,0,0,0,0,0,0,0,0.0531824204375985,0,0.377317705272483,0,0,0,0,0,0.0624572701023434,0,0,0,0,0,0,-0.0273734965014611,0,0.0104059435224137,0,0,0.0582347723116636,0,0,0.0142404582626297,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680192084321705,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416958181488315,0,0,0.10992180342474,0.110198799254122,0.00276011939950397,0,0,0.102252403100924,0,0,0,0,0,0.100792805228965,0.0070193095748657,0,0,0.00328876757061539,0,-0.0544175481788311,-0.00235475204810293,0.0343465641285299,0,0.187821080367163,0,0,0,0
X002460.SZ,0,0,0,0,0.0693295003356617,0,0,-0.125873544314361,0,0,0,0,0,0,0,0.799840992415198,0,0,0,0.0937224959529816,0,0,0,0,0.00630908393519881,0,0,0,0,0,-0.0548523136934729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191003634550858,0,0,0,-0.0208901134630299,0,0,0,-0.0262744365321943,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0670291362380803,0,0.233478312080063,0,0.0219605227534086,0,0,-0.0211627281804454,0,0,-0.0135077833555834,0,0,0,0,0,0,0,0,-0.0381683821162831,0,0.0833503950082828,0.155431033324139,0.264940247608445,0,0,0,0,0,0,0.00843958493947323,0,-0.0625951981511851,-0.029127073776583,0,0,0,0,0,0,-0.074723077843959,0,0,0,0,-0.0338902309804149,-0.0119917602881199,0.056603925984768,0.118511641853289,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.123197943277375,0,0,0,0,0,0,0.353378510027894,0.0132157136603426,0,0,5.42101086242752e-20,0,0,0.0675137473567068,0,0,0,0,0.0113255223724983,0.0131137072916521,0,0,0.0231613248505205,0,0,0,0,0,0,0,0,0,0.0160238465229185,0,0,0,0,0,0,0,0,0,0,0,-0.0515106393464634,-0.00642655537371403,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.8006040783514,0,0.0385013754132924,0,0,0,0,0,-0.0694910942887464,0,0,0,0.0636380541956236,0,0,0,0,0,0,0,0,0,0,-0.0374475455736989,0,0,0,0,0.0671140557438458,0,0,0,0,0,0,-0.0326098522943265,0.0737816300440801,0,-0.0940702865587201,-0.0202880755489271,0.0295299649997082,-0.0365329516693047,-0.0260792951862013,0,0,0,0
X000708.SZ,0,0,0,0,0.123013459252509,0.16896206637372,0.0265836512196663,0,0,0,0.116790689210454,0,0.0997937147252763,0,0,0,0,0,0,0,0,0.0847563937533009,0.136882479024521,0,0.293216346215759,0.0279875552274087,0,0,0,0.0389691595401796,0,0,0,-0.32302049050253,0.109577988319146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096110104733225,0,0.0908714756805533,0,0,0,0,0
