,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600660.SH,X600547.SH,X600362.SH,X601898.SH,X000786.SZ,X600010.SH,X000301.SZ,X600111.SH,X600176.SH,X600886.SH,X601600.SH,X600188.SH,X600011.SH,X600426.SH,X002466.SZ,X600803.SH,X000932.SZ,X601991.SH,X600801.SH,X000027.SZ,X600352.SH,X600795.SH,X600219.SH,X600489.SH,X000898.SZ,X600688.SH,X002080.SZ,X600486.SH,X000883.SZ,X600027.SH,X600299.SH,X600516.SH,X000723.SZ,X601168.SH,X600157.SH,X000807.SZ,X002353.SZ,X300037.SZ,X000830.SZ,X600315.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.279807657343527,0,0,0,0.0260911543940068,0,-0.00442050686246671,0,0,0,0.038481951666106,0,0,0.0297072014602331,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0199222665477887,0,0,0,0,0,0,0,0,0,0,0,0.0284445987670169,0,0.012113288775225,0,0,0,-0.00282559108786377,0,0,0,0,-0.00478653514140863,0,0
X600028.SH,0.115296530175924,0,0,0,0,0,0.0259306222793075,0,0,0,0,0,0,-0.0247049757052989,0.0507223174903909,-0.0325132801042018,0,0,0,0,0,0,0.0974273947216473,0.0433355514097031,0,0,-0.0700423592430749,0.00474142152927877,0,0,0,0.0100029103643745,0,0.0305976055825211,0,-0.00542544424168532,0,0,0,0,0,0,0,0,0.082604557513752,0,0,0.055052899915186,0,0,0,-0.00926701804496011,-0.0178942815522518,0,0,0,-0.0138956358695253,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.000821501271851263,0,0,0,0,0,-0.0258118050330303,0.0442750628388072,0,0,0,0,0.212752903831694,0.0888269376113056,0,0.0936896791696803,0,0,0,0,0.0679724791570875,0,0,0.0471796818240249,0,0,0,0,-0.0350980530413168,0,0,0,0,0,0,0,0.0390054159836462,0,-0.018193978921626,0,0,0,0,0.0046102383602991,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.20388200884158,0,0,0,0,0.25427888997517,-0.0418587996974686,0.044225854162402,0,0,0,0,0,0,0,0.0720765201301302,0,0,0,0,0,0,0,0.116488127676058,0,0,0,0,0.175018183590877,0,0,0,0,0,0.0434263472139385,0,0,0,0,0.0328796614558643,0.103300120458292,0,0,0,-0.0322934694940028,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0161523036554689,0.0103193238100227,0,0,0,0,0,0,-0.0145285734712712,0,0,0,0,0,0.0935593893950209,0,0,0,0,0.0392743762657384,0,0.197388701557507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505348634391291,0,0,0,0,0.0215794010839307,0.0258148460559347,0,0,-0.0281812021603481,0,0,0,0,-0.0267363830924831,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.0424371770212538,-0.0392791918348699,0,0,0,0,0,0.0557054460559434,0.265658869732304,0,0,0.0139662102356485,0.101704730179224,0,0,0,0.0556801716373132,0.127539885651222,0.029944119756717,0.228321502084755,0,0,0,0,0,0.085555298259466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297972128933152,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.243799094098993,0,0,0,0.20838514267005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127945353084531,0,0,0,0,0.183767188573082,0,0,0.497830026214813,0,0,0,0,0,0,0,-0.364742699333369,0,0,0,0.0457605787137325,-0.0299602135182611,0,0,0,-0.147961564432129,0,0
X002271.SZ,0,0,0,0.14264565661948,0,-0.381485960526266,0,0,0,0.0756341384882404,0,0,0,0,0,0,0,0.147822354779448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194259572251844,-0.179106073146148,0,0,0.00681512810532795,0,0,0,0,0,0,0,0,0,0,0,0.104369062892726,0,0,0,0,-0.0212686005195764,0,0,0,-0.0145309746628387,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549947540825371,0.0722396954446742,0,0.325871846284594,0,0,0,0,0,0,0.175911786362862,0.126421582460082,0,0,0,0,0,0,0,0,0,0,0.295219134146169,0,0,0,0,0,0.255651955793732,0,0,0,0.22660006987947,0.041494635710357,0,0,0,0,0.0106549045603774,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0292176459285864,0.0960960793801274,0,0,0,0,0.0511226750480156,0,0.073628434201736,-0.0947127114584966,0,0,0,0,0,0,0,0.0247048341657944,0,0.0497286027874726,0,0,0,0,8.99495731579575e-05,0,0,0,0.157541447841651,0.42445165985294,0,0,0,0,0,0,0,0,0,0.00906769733985714,0,0,0,0,0,-0.0107995623336944,0,0,0,-0.0615570596620791,0,0
