,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600111.SH,X600188.SH,X600157.SH,X600886.SH,X601992.SH,X600299.SH,X002466.SZ,X000792.SZ,X600660.SH,X601158.SH,X600547.SH,X000709.SZ,X600583.SH,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600489.SH,X002075.SZ,X000027.SZ,X600352.SH,X000959.SZ,X000630.SZ,X000629.SZ,X002470.SZ,X000983.SZ,X000060.SZ,X000012.SZ,X300072.SZ,X600098.SH,X601699.SH,X600160.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.154914724620666,0,0,0,-0.00919260069441933,0,0,0.0488458240878933,0,0,0.158778832363248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158819015963397,0,0,0.0368934029977782,0,0,0.0227132399851419,0.0441143647547588,0.0162702619387858,0,0,0,0,0.0226723944074618,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0930398083379542,0,0,0,0,0,0,0.0276600829804641,0,0,0.113262923233462,0,0,0,0,0,0,0,0.117184811227878,0,0,0,0,0,0,0,0,0,0,0.0234911776590851,0,0,0,0.0049847575274757,0,0,0.118427662777664,0,0,0,0,0.0204144002102006,0.00461584619585178,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.455613084003221,0,0,0,0,0.027408940098017,0,0,0,0.213659321014444,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0903232606701468,0,0,0,0,0,0,0,0.0211275941361873,0,0,0.0374166263430398,0,0,0,0.0420362332605071,0,0,0,0,0,-0.01874277836617,0,0,0,0,0,0
X600011.SH,0,0,0.0323472447193864,0,0,0.0378781654713714,0,0.0863508422609652,0,0,0,0,0,0,0,0,0.0152957200960977,0,0,0,0,0.0277644129228706,0,0,0,0,0.141210105776891,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0539901203040212,0.0125405883007117,0.177593208543199,0,0,0.0354955815031279,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.179830896283011,0,0,0,0,0,0,0,0.0535422876598361,0.0390678800248581,0,0,0,0,0,0,0,0,0,0.139871216585461,0,0,0,0,0,0,0,0,0,0.0715080409865814,0.275707529174311,0.049679748110909,0,0,0.0843694761739887,0,0,0,0,0.0645087311291163,0,0,0,0,-0.00392633851314105,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.375891060130237,0,0,0,0,0,0,0,0,0,0,0.0329503909315333,0,0,0,0,0,0,0,0,0,0,0.340332660585494,0,0,0.040459351738771,0,0.0473167176779679,0.151907381747847,0,0,0,0.117179220399518,0.00953020377017512,0,0,0,0,-1.25902545202038e-05,-0.0312059782183444,0,0,0,-0.0204918270574438,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0494054453907386,0,0.0400862394402139,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.255023902867399,0,0.0936393760524366,0,0,0,0,0,0,0,0,0,0,0.0339495978760507,0,0,0,0.0432021089039099,0.0141671201020587,0.0856439580602976,0,0,0,0,0,0.0224136112625922,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0103310620200502,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.20393608943789,0,0,0,0,0,0,0.110265944112817,0,0.208023884366456,0,0,0,0.0232514305182773,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0571903035265805,0.0449918520166574,0,0,0.0864017422766414,0,0,0,0,0,0,0,0.0892495773695166,0,0.0191896918286812,0,0,-0.022862311557004,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0679973158820735,0,0.14532055360175,0,0,0,0,0,0,0.100331567303118,0,0.0545277060782633,0.0547238107227146,0,0,0,0,0.0337202989931003,0,0,0,0,0,0,0,0.0496428728064396,0,0,0,0.0516004657659955,0,0,0,0.0525167357742287,0,0.0211681855223447,0.10047418878558,0.102665896840309,0,0,0.0412580881474052,0.03342417350435,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0250850771926351,0.157478663412784,0,0,0,0,0,0.0273262446297961,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0308353240101159,0,0,0,0,0,0,0,0,0,0.0854533559059101,0,1.73472347597681e-18,0,0.0253485275556288,0.26626504382413,0.0738995168568599,0,0,0,0.0677629545206408,0,0,0,0,0.0141934918243,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0490665466882038,0,0,0,0,0,0,0,0,0,0,0,0.136423913951741,0.220712116178753,0,0,0,0.00941499288906021,0,0,0,0,0,0,0,0,0,0,0,0,0.0167584370525235,0,0.0100910514801735,0,0.0865991111462028,0,0,0,0,0,0.151136616456965,0,0,0.0142727723781558,0,0,0,-0.0110175058034836,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.00587763804892615,0,0,0.0977013799730796,0,0,0,0,0,0,0,0,0.228433299469411,0,0,0,0.000808580152740771,0,0,0,0,0,0,0,0,0,0,0,0.0461271338803858,0.0143093668237066,0.0446827277478468,0,0,0,0,0,0.0444209486169706,0.0307240969817506,0,0,0,0.00924130027898301,0.286254145464799,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321012309982039,0,0,0,0,0,0,0,0,0,0,0,0.0560609873696162,0,0,0,0,0,0.00486712235623323,0,0,0.0457945302451734,0,0.117243139833393,0.146175275046486,0,0,0.111314765402057,0,0,0.230771948444495,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.219805435546219,0,0,0,0,0,0,0,0,0,0.188357224448909,0,0,0,0,0,0,0,0,0,0,-0.118298770074306,0,0,0,0,0,0.196540114754548,0,0.229763291143426,-0.000145939424406979,-0.0366206437617626,0.634222510933871,0,-0.500909865879355,0.118736218830604,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0250878350151938,0.249483164126056,0,0,0,0,0,0,0.224135133877599,0.105020276367128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431443915676334,0.0666192025205915,0,0,0,0.0699496109750342,0,0,0,0,0,0,0,0,-0.0317541647714068,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139129714672192,0,0.0831234508230489,0,0,0,0.005512005029492,0,0.00988032265085241,0,0.0495991644178187,0,0.184011029833224,0,0,0,0,0,0,0,0.0151687847233842,0,0,0,0,0,0,0.320797119250215,0.0421889074223412,0,0,0,0.0490045962575868,0,-1.73472347597681e-18,0,0,0.00214912355292778,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.246137559203771,0,0,0,0,0,0,0,0,0,0,0,0.0287951726439247,0,0.171770732251291,0,0,0,0.205562616743696,0,0.160790525332043,0,0,0,0,0,0,0,0.0705112487761273,0,0,0,0,0,-3.46944695195361e-18,0,0,0.133118653600346,0,0,0,0,0,-0.00409561320831719,0,0,0,0,0,0
X600157.SH,0,0,0.141212132285581,0,0.025495802100098,0,0,0,0.119137659571884,0,0,0,0,0.0413921347868968,0,0,0,0,0,0,0,0,0,0,0,0.00546783857139751,0,0,0,0,0,0,0,0,0.310297094162501,0,0,0,0.126923507456833,0.115655221635773,0.0203953458359594,0.0910436148359873,0,0,8.67361737988404e-19,0,0.0253248187623729,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107278155277453,0,0,0.0884364758921178,0,0,0,0,0,0,0,0,0,0,0,0,0.0211632795517044,0.0650697160483366,0,0,0,0.00463550293050881,0,0.11779488895096,0,0,0,0.0199818457740989,0,0.0472221418943553,0.222096791148583,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0811644277003375,0,0,0,0,0,0,0,0,0,0.0544749532424551,0.281789271961074,0,0,0,0,0,0,0.269711681204499,0,0,0,0,0,0.0766146983640109,0,0,0,-0.0690913285429773,0,0,0,0,0,0,0,0.123337215162019,0.00245479301065658,0,0.0297181542815814,0,0,0,0,0,-0.0725527879273503,0.0359479215504632,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0613751283569856,0,0,0,-0.0431464310009579,0,0,0,0,0,0,0,0.018604040333235,0.0499282117529586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210973093131497,0.150830641452744,0,0,0,0.203580441291085,0.120250876215149,0,0,0.0417185500510503,0,0,0.0334349771723383,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239686744535056,0.0825734419975108,0,0.408756211321184,0,0,-0.129712483242269,0,0,0,0,0,0,0,0,0,0.0858373439402593,-0.0684016939448783,0,0,0,0,0.0473906974892604,0,-0.0475118288759756,0,0,0.135460082836804,0,0,0,0,0,0,0,0,0,0,0
