,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X000408.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000807.SZ,X600801.SH,X002353.SZ,X600688.SH,X600352.SH,X000825.SZ,X600027.SH,X000932.SZ,X000630.SZ,X300073.SZ,X600489.SH,X600157.SH,X000959.SZ,X000960.SZ,X600516.SH,X600486.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.180521142108394,0,-4.33680868994202e-19,0.133771665435071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118546777660726,0,0,0,0,0,0.0637279692125076,0.0111445593003309,0,0.132740063787857,0,0.0479348829589581,0,0,0,0,0,0,0,0.00702164267663878,0,0,0,0,0,0,0,0,0,0.0480475564739261,0,0
X600028.SH,0.198371763645738,0,0.0413492642267468,0,0,0,0,-0.0574461458319586,0,0.0478052764038544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523588701995001,0,0.0456831082112948,0,0,0,0,0.022100353838788,-0.0362617468631875,0,0,0,0.00931758518084375,0,0,0,0,-0.00112645753269905,0,0,0,0,0,0,0
X601088.SH,0.184066278346874,0,0,0,0,0,0,0.0220852400720697,0,0.160266929252546,0,0.104776753935618,0,0,0,0,0,-0.0959898056715223,0,0,0,0,0,0,0,0.156180147903538,0,0,0,0,-0.0714187756307877,0,0,0,0,0,0.146992291873338,0,0,0,0,-0.103856738550555,0,0,0,0.0321935102306916,0,0,0,0,0,0.00481648996955895,0,0,0,0,0.0330743634362974,0,0
X600309.SH,0.00655828766633624,0,0,0,0,0,0,0,0,0.00820480690487771,0,0,0,0.0851860190300184,0,0,0,0.0927613638449303,0,0,0,0,0,0,0,0,0,0,0,0.155385343598497,0,0.0103583917730573,0,0,0,0,0.0293036099697116,0,0.0146120630526248,0,0,-1.0842021724855e-19,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0104274708634447,0,0,0,0,0,0
X600585.SH,0,0,-0.0166419628899272,0,0,0,0,0,0,0,0,0,0.189265187492483,0,0.0203098263442772,0,0.0300083543424876,0,0,0,0,0,0,0,0.020594035561744,0.00307468965692679,0.0999582755806827,2.16840434497101e-19,0,0,0,0,0,0,0.40416353913199,0,0,0,0,0,0,0,0.00462155090888975,0,0,0.0471032889656722,0,0,0,0,0,-0.00631563621912491,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.139568965774083,0,0,0.356898157789822,-0.00985311670314204,0,0.0475451527340652,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.239004467749195,0.0221508750825235,0,0,0,0,0.228463847861845,0,0,0.00469847089521072,0,0,0,0,0,0,0,0.284367396711549,0,0,0,0,0,0,0.0862000210182849,0.000892788259423166,0,-0.0063097000994985,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.137562139498055,0,0,0.388095809835137,-0.045680055987911,0,0,0,0,0,0.199656703028073,0,0,0,0,0,0,0,0.175119997880873,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.451398695774405,0,0,0,0,0,0,0,0,0,0,0,0,0.04026525340966,0,0,0,0,0.0396276300368131,0,0
X600111.SH,0,0,0,0,0,0.0502163491366684,0.0694835921770455,0,0,0.0170295527591747,0.158122939693409,0,0,0,0,0.191046801478292,0.15581994283838,0,0,0,0,0,0,0,0,0.0478026715559138,0,0,0,0,0,0,0,0.0983081536853126,0,0,0.0291362569360649,0,0,0,0,0,0,0,0,0,0.0385686226595391,0,0,0.0857409844845443,0,0.00369612299498213,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0563286698883217,0,0.0988926035283398,0,0,0,0,0,0,0,0,0,0,0,-0.00227212587537313,0,0,0,0,0,0,0,0,0.137961162716281,0,0.0384514792281583,0,0,0.0226053971114652,0.317144523320562,0,-0.00789411151199908,0,0,0.125814735434612,0.112921072647156,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0.140207605676215,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199571199686519,0,0,0,0.570529685273401,0,0.403416977381616,0,0,0.0377967835826829,0,0,0,0.360496534928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140567124690043,0,0,0.0160641990719036,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.391221505532815,0,0,0,0,0,-0.101774569124456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339203812341148,0,0,0,0,0,0,-0.236842266295796,0,0,0,0,-0.0714671395018675,0,0,0.222723742757291,0,0,0,0.134154993225829,0,0,0,0,0.0500476423634791,-0.0582009796894445,0,0,0,0.0062591677355743,0,0
X600011.SH,0,0,0,0,0,0,0,0.274782978497309,0,0,0,0,0,0,0,0,0,0.0683075538104915,0,0,0,0,0.194154482953046,0,0,0.0531125555609246,0,0,0,0,4.33680868994202e-19,0,0,0.0416289914409883,0,0,0,0,0,0.628536528431695,0,0.0239704117543671,0,0,0.0455065008733117,0,0,0,0,0,8.67361737988404e-19,0,0.0190162070524609,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.0810002330458904,0,0,0,0,0,0,0.031846792453619,0,0.130167569502264,0,0,0.0702581111959924,0,0,0,0,0,0,0,0,-0.00525523156939172,0,1.73472347597681e-18,0,0,0.0803895754523232,0,0,0,0.324368736863508,0,0,0,0,0,0,0,0,0,0,0,-0.162167435061608,0,0,0.187391546483691,0,-0.00403933477525243,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0829917522691291,0,0.025804807744649,0,0,0,0,0,0.0033604167518037,0,0,0,0,-0.0481961081370932,0,0,0,0,0,0.163635784279534,0.18546850347793,0,0,0.525303367934371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.151658711428226,0,0,0,-0.0433335788056367,-0.023411537276406,-0.0496863488610298,0,0,0,0,0,0.0515879487548751,0,0,0,0,0,0.312808186107134,0,0,0,-0.226478572450792,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0405408069130617,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.045064337516332,-0.0284063883584456,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0461697761516607,0,0,0,0,0.086331982886717,0,0.123470769636124,0,0,0,0.0626522807181848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949557966151663,0,0,0,0,0,0.155817192916972,0,0,0,0,0,0,0,0,0,0,0.00903207103908731,0,0,0,0,0,-0.0436067633708285,0,0,0,0,-0.0387498296858708,0,0
X600010.SH,0,0,0,0,0,0,0.0298865109387585,0.202715639877358,0,0,0,0,0.330370511723816,-0.0170224794076916,0,0,0,0,0.0393987331043451,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.132354821769226,0,0,0,0,0,0,0,0,0.0855410024723213,0,0,0,0.00489833206137576,0,0.0584443984219021,0.0573689708282547,0,0.0185538057521023,0,0,0,0.0306735967118046,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.000506385160195175,0.0617492804108802,0,-0.177920022497684,0,0.143467739633506,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.0303627894752711,0.78063493607862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349875524961263,0.0397340243605033,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146723785128443,0.1275453022628,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.448431632325662,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0217286161695029,0,0,0,0,0.111635523259616,0,0.0285384245931851,0,0.0193118306444,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.105737878706989,0.00578212222087048,0,0.0575404050218941,0,0,-0.0388243466652753,0,0,-0.0259860881873852,0,0,0,-0.00251944200429908,0,0,0,0,-0.00918151827452159,0,0,0,0,0,0,0,1.01910262662527,0,0,0,0,0,0,0,0.00047708785452929,0,0,0,0,-0.0231069793156765,0,0
X601898.SH,0,0,0.12426502947483,0,0,0,0,0,0,0.199617463333446,0,0,0,0,-0.0565798367287651,0,0.0651507357558974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775598807959834,0,0,0.0512459530619143,0,0,0,0,0,0.0113995322567108,0,0,0.195775548983596,0.0927018480988964,0,0,0,0,0.00670694679807117,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0163869906467845,0,0.00417325453167209,0,0.0196702352351766,0,-0.00424214553354459,0,0,0,0,0,0,0,0,0.0672102447132093,0,0,0,0,0,0,0.0115080970867803,0,0.0797174496094187,0,0,0.0534903593319794,0,0,0.369328374959203,0,0,0,-0.0185012816117088,0.00301024500446115,0.0423145910778702,0,0,0,0.0118699001383523,-0.021737693707804,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0409030139311038,0,0.284031541653879,0,0,0,0,0,0.00746309570199977,-0.0377140707142354,0,0,0,0,-0.0355640531923976,0,0,0,0,0,0,0.232922408207098,0,0.149497618932467,0,0,-0.12752046806222,0,0,0,0,0,0,0,0,0,0,0.0103515244689947,0,0,0,0.0737133563668641,0.00918421786901899,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0776736521580636,0,0,0,0,0,0,0.0833818809370444,0,0,0,0,0,0,0,0.081744430033677,0.0860012802788592,0,0,0.0695063752254511,0,0.0384481902797125,0,0,0,0,0.232971738815387,0,0,-0.132583707430688,0,0,0,0,0,0,0.0963304257214074,0,0,-0.0227452036845201,0,0,-0.00794336130779507,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0296970423872114,0,0.0173741313227357,0,0.0735535141457863,0.00347410650527708,0,0,0,0,0,0,0,0,0,0,0,0.00562700534312543,0,0,0.28982595549654,0,-0.0412164132454506,0,0,0.166507144506017,0,0,0.121878758292696,0,0,0,0,0,0,0,0,0,0,0,0.0136375741995647,0,0,0,0,0,0.0122828412090265,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.069706100860001,0.0791761986281291,0,0.480736939900679,0,0,0,0,0,-0.39357330415187,0,0.0767442149033879,0,0,0,0,0,0.199800766284409,0,0,0.0399098143630977,-0.280092247402867,0,0,0,0.20696510427592,-0.0305804140694101,0,0.0410285731115911,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.111445320235855,0,0,0,0,0.0401441645782797,0,0,0,0,0.0791121954565525,0,0
X000786.SZ,0,0,0,0,0.310282009862204,0,0,0,0,-0.102126932460819,0,0,0,0.331803587725159,0,0,0,0,0.186738890504222,0,0,0,0,0.081287747288915,0.0903576078707972,0.229654816519954,0,0,0,0,0,0,0,0.0354655513555259,0,0,0,0,0,0,0,0,-0.0247230355511761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201758415097945,0,0
X000408.SZ,-0.136956506084849,0,0,0,0,0,0.352031807202454,0.187045956391882,0,0,0.0600051821424127,0.0267042824774805,0,0,0,-0.0861911009191342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299116771239839,-0.176525031889101,0,0,0,0.0676155310499243,0,0,0,0,0,0,0,0.0951042462757212,0,0,0,0,0,0,0,0,-0.0376867480074553,0,0
X600219.SH,0,0,0,0,0,0,-0.0312752861541619,0.0937763928966157,0,0,0,0,0,0.109000272698953,0,-1.38777878078145e-17,0,0.0314337302095525,0.393334555587134,0.0513386934321896,0,0,0,-0.0311520016369895,0,-0.0478653837991259,0,0,0,0,0,0,0.0830140313036328,0,0,0,0,0,0,0.0490646075468325,0,0.123697388079648,0,0,0,0.0233051643876798,0,0.0223763942362677,0,0.0692534157976258,0,0.0460304040692891,-0.0357911083102297,0,0,0,0,0,0
X600803.SH,0,0,0,0,-0.157036426866678,0,-0.0619733686745706,0,0,0.0201652933820707,0,0,0,0,0,0.0161737847569903,-0.114321174352448,0,0,0,0,0,0,0.0902835830127743,0,0.032342206731904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01820371317851,0,0,0,0,0.193085844152531,0.0539333537432865,0,0,0.0183859247621796,0,0,0,0,0.0327490539539869,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.104138895768419,0,0.135576022426766,0,0,0,0,0,0,0.0538628674368483,0,0,0,0.338581515920609,0,0,0,0,0,0,0,0,0,0.118463219688008,0,0,0,0,0,0,0.0320462207256692,0,0,0,0,0.0793980711944022,0.0673112989066701,-0.0304221691320703,0,0,0,0,0.0549584106476389,0,-0.384036817954777,0,0,0.0809918221668196,0,0
X002080.SZ,0,0,0,0,0,0.320720989609754,0,0,0,0,0,0.0487394818366418,0,0,0,0,-0.0973611092398736,0,0,0,0.310459860866442,0,0,0,0,0,0,0,0,0,0,0,0.0710540411836695,0,-0.0779067577205279,0,0,0,0,0,0,0.0922590953802221,0,0,0,0,0,0,0,0.0783795287411086,0,-0.00603695287115167,-4.33680868994202e-19,0,0,0,-8.67361737988404e-19,0,0
