,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X601898.SH,X600801.SH,X600362.SH,X600010.SH,X000786.SZ,X600188.SH,X600489.SH,X600352.SH,X600111.SH,X002466.SZ,X601991.SH,X600688.SH,X600795.SH,X600176.SH,X600426.SH,X600027.SH,X600529.SH,X600299.SH,X601992.SH,X002080.SZ,X600612.SH,X600315.SH,X600219.SH,X002353.SZ,X002409.SZ,X000301.SZ,X600126.SH,X000723.SZ,X000932.SZ,X000027.SZ,X601158.SH,X000883.SZ,X600486.SH,X600516.SH,X002075.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0117089465763598,0,0,0,0,0,0.072051559455648,0,0.0380446042039849,0,0,0,0,0.131714455709041,0,-0.00973432292591474,0,0,0,0,0,0,0,-0.00845522996980592,0,0,0,0,0,0,0.106532537082068,0,0,0,0.0156925696907344,0,4.33680868994202e-19,0,0,0,0.0176490937459759,0,0,0,0,-0.00950515417869095,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.037165144273151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188841981273923,0,0.0280432790753528,0,0,0,0,0,0,0,0.0218329897238312,0,0.0134566214676529,0,0.0851660145362775,0,0,0.0145748023991642,0.0971171625764992,0,0,0,0,0,0.0505497172079272,0,0,0,-0.00240114343070186,0.00759753554038379,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803747712523637,0,0,0,-0.0275014054550306,0,0,0,0.101745201280139,0.160691566621245,0,-0.0325594717809394,0.196273321502072,0,0,0,0,0,0.030265441344611,0,0,0.021140578304022,0.0588573168589281,0,0,0,0,0,0,0,0,0,0.00550092384475899,-0.00627373262959069,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.135733853109868,0,0,0,0,0,0,0,0.387008259771853,0,0,0,0,0,0,0,0.0138006723421965,0,0,0,0,0,0,0,0,0,0,0.0905537617285486,0,0,0,0,0,0.0174612950251991,0,0,0,0,0,0,0,0,0,-0.035797790316347,-0.00769512661469256,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0410104066872738,0.0445858124655624,0,0.187399641987869,0,0,0,0.0490343868023637,0,0,0.0652895907554878,0,0,0,0,0,-0.0146734720502737,0,0,0,0.249428308118307,0,0,0,0,0,0,0,0,0,0.0776879022044804,0,0,0,0,0,0,0,0,-0.0201965375033921,0,0,0,-0.00807105668690264,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.10542777827487,0.0841096011950881,0,0.0112564664431643,0,0,0,0,0.0754786298654278,0,0,0.100329627080373,0,0.591311577488787,0,0,0,0,0,0,0,0,0,0.0711078246023468,0,0,0,0.233208308234621,0,0,-0.206441546462005,0,0,-0.040594196090132,0,0,0,0,0,0,0,0,0,0,0.00541854612897974,-0.0202606340659835,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0531801539676183,0,0,0,0,0,0,0,0,0.332115001205114,0,0,0,0,0,0,0,0.0325047005156281,0,-0.00694262310667099,0,0,0,0.00646915850600186,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0823079167749057,-0.0222737050373447,0.1380133249461,0,0,0,0,0,0,0.0373849037509133,0,0,0,-0.00169288423987068,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.139967148318452,0,0.627982230974307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494412106701413,0,-0.0575823311633234,0,0,0,3.46944695195361e-18,0,0,0.0244598475057445,-0.0657983577414165,0,0.0832359080141543,0,0,0,0,0,-0.0364224539012329,0,0,0,-0.0163860193200671,-0.0115835827978389,-0.0101244936404455,0,0,0,0,0,0
X002271.SZ,0,0,0,0.145539451156507,0.155072708858989,-0.00812670592020412,0,0,0,-0.0350077392965934,0,0,0,0,0,0,0,0,0.187376910892586,0,0,0,0,0.0611238490833422,0,0,0,0,0,0,0.0307808564669388,0,0,0,0,0.0958594004242499,0,-0.0630905677190169,0,0,1.73472347597681e-18,0,0,0,0.140500995334442,0,0.277188618322376,0,0,0,0,-0.0171426101234629,-0.018398059330612,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.151989362710018,0,0,0,0,0,3.46944695195361e-18,0,0,0.122590743217993,0,0,0.121140699889862,0,0,0,0,0,0,0.206979348364823,0,0,0.26839769539215,0,0.0620796391750396,0,0,0.0700042273475305,0,0,0,-0.0812362462219567,0.259776634626531,0,0,0,0,0,0,0,-0.0222757702210641,-0.0162670032193378,0,0,0,0.233319571532157,0,0
