,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X600886.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600795.SH,X600362.SH,X600426.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X000539.SZ,X000629.SZ,X300037.SZ,X000408.SZ,X600219.SH,X600995.SH,X600160.SH,X600612.SH,X002080.SZ,X000932.SZ,X600378.SH,X600688.SH,X000723.SZ,X002409.SZ,X000831.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.338877942540057,0,0,0.0135081029774366,0,0,0,0,0,0.0540800546043191,0,0,0.343417235978359,0,0,0,0,0,0,0,0,0,0,-0.141163453045806,0,0,0,0,0,0,0,0.104862124887331,0,0,0,0,0,0,0,0,0.0893821086615096,0,0,0,0,0.0780361388123612,0,-0.12422551197327,0,0,0.0805745600941401,0,0,0,0,0,0,0
X600028.SH,0.681033526564452,0,0,0,0,0,0.0238645976676507,0.108954077134437,0,0,-0.0445425749285482,0.101420702714882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531460322673649,-0.110539915233936,0,0,-0.0281699332622106,0,0,-0.0868759216278085,0,-0.0139065119260253,-0.0673113544291716,0,0,0,0,-0.00186490137034986,0,0.061788165395596,0,0.0195220893388048,0,0,0,0,0,0,0
X601088.SH,0.0567586191983438,0,0,0,0.225738679864657,0,0,0,0,0.177739080986321,-0.0125968216281787,0,0,0.0446511818006557,0,0,0.0341526602419128,0,0,0,0,0,0,0,0,0,0,0.0171528892825032,0,0,0,0,0,0.0254764125093146,0,-0.0713474417611684,0,0,0,0,0,0,0,0,0.0492803269054651,0,0,0,-0.0291257813515272,0,0.0508350946314383,0.0248436955581033,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.226812177409711,0,0,0,0,0,-0.00336412488657332,0,0,0,0,0,0,0,0,0,-0.0243437817946071,0,0,0.127378567353912,0,0,0,0.138837515254676,0,0,0,0.053833871319045,0,0,0,-0.040489092833939,0,0,0,0.0268290902370469,0,0.0154125496311316,0,0,0,0,-0.00275410721449466,0,0,0,0.00944736092678652,-0.00981168768408496,0,0,0,0,0,0
X600188.SH,0,0,0.487019393880633,0,0,0,0.0402653947471197,0,0,0.273639331844314,0.018850921512426,0,0,0,0,0,0,0,0.266686980062968,0,0,0,0,0,0,0,0,0,0,-0.221522300370651,0.293807051884842,0,-2.71050543121376e-20,0,-0.00764134538264035,0.305456202656021,0.153919784301332,0,0,0,0,0,0,0,0,0,0,0.0754103491493332,0,0.00740299352578629,0,-8.67361737988404e-19,-0.124602182202472,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.211528922688173,0,0,0,0,0,0,0,0,0,0,0,0.348166508205012,0,0,0,0,0.420190256692516,0.323436131924732,0,0,0,0.201450197084992,0,0,0,0,0,0,-0.266097533474289,-0.119704988195492,0.3240110538078,0,-0.117693160509157,0,0,-0.0743513822871787,0,0,-0.004657745582822,0,0,0,0,0,0,0,0,-0.00271209343256452,0,0,0,0,0,0
X600019.SH,0,0.0836279547936907,0,0,0.0614465285595279,0,0,0.0979547557506475,0,0.0202879823098305,0,0,0,0.0733784394045978,0,0,0,0,0,0,0,0,0,0,0.0718079521954134,0,0,0,0,0,0,0,0.0504682974184662,0,0,0,-0.078692403130028,0,0,0,0,-0.0447160697381662,0,0,0,0,0,0,0,0.0662419630358209,0,0.0408594146645022,0.0623965552224563,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.184185973021056,0,0,0,0.000909786997774242,0,0,0,0,0,0,0,0,0.0283076195702808,0,-0.0614659604773922,0,0,0,0,0,0,0,0.114871113883335,0,0.169408871024014,0,0.000627840874087439,0.021514364471474,0.0606102705819977,0.0598798088912627,0.069465902400519,0.0921533451582481,0,-0.136290620133869,0,0,0,0,0,0,0,0,0,0,-0.0334439725402633,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.566592712708313,-0.0860538847161831,0,0,0,0,0,0,0,0,0.126603627138489,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0684895961579752,0,0.143625723244934,0,0.00537679586807135,0.0354166537836324,-0.0174403819240868,0,0.00477920366530243,0,0,0,0,0,0,0.204882648070735,0.0279565031982608,0,0,0,0,0,0,0
X601898.SH,0.255055439270932,0,0.0786789348073263,0,0.440846887090834,0,0,0,0,0,0,-0.034277434654629,0.113613578577512,0,0,0,0,0,0,0,0,-0.0926910806334792,0,0,-0.0560922822703813,0,0,0,0,0,0.147116979381497,0,-0.0245873953006689,0,0,-0.0326432146693621,0,0,0,0,0,0,0,0,0,0,0,0.0709221553558816,0,0,0,0,0,-0.0423500893946154,0,0,0,0,0
