,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600362.SH,X600688.SH,X300072.SZ,X600660.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600516.SH,X000898.SZ,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X600352.SH,X601699.SH,X000553.SZ,X600027.SH,X000792.SZ,X000825.SZ,X002271.SZ,X600489.SH,X600808.SH,X000983.SZ,X600299.SH,X000830.SZ,X000408.SZ,X600219.SH,X000959.SZ,X002092.SZ,X002110.SZ,X601158.SH,X600583.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.44460726367286,0,0.00908587166967736,0.0342066727528523,0,0,0,0,0,0,0,0.0511472451245706,0,0,0.0011592548267952,0,-0.0677597390894678,0,0,0,0,0,0.0498590050849882,0,0,0,0,0,0,-0.0825278977754031,0,0.0266949749600999,0,0,0,0,0,0,-0.0255611100677519,0.00318911643963832,0,0,0,0,0,0,0,0,0.00375591779112713,1.0842021724855e-19,0,0,0,0,0,0
X600028.SH,0.194498275786144,0,0,0,0,0,0,0,-0.0268533951726774,0,0,0.386392407503915,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.028843929228461,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0742412527166402,-0.116083409638866,0,0,-0.0121147548945396,0,0,0,0.164571351675352,0,0,-0.00903848538438788,0.0153851950606391,-0.0416168712392649,0,0,0,0,0
X601088.SH,0,0,0,0.141312997513155,0.0929825184905984,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.00638145239568872,0,0,0,0,0,0,0,0.0545329251986871,0,0,0,0,0.186669381283947,0,0,-0.0453278677799522,0,0,0,0,0,0,0.108333659637271,0,0,0,0,0,0,0,0,0,0.000523458960267146,0.0134999745144963,0,0,0,0,0,0
X600019.SH,0,0,0.102000435693405,0,0.0680454995892654,0,0,0,0,0,0.171188115929782,0,0,0,0,0,0,0,0,0,0.553044056326265,0,0,0.0927516320304557,0,-0.204659466911104,0.122214339643859,0,0,0,0,0,0,0.269678773388018,0,0,0,0,0,0,0,0,0,0,0.018990291840694,0,0,0,0,0.00966486195626642,-0.00491639289581025,0.0526168756778795,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.237204620914079,0,0.180895333371302,0,0,0,0,0.0527981152638446,0,0,0,0,0,0,0,0,0.211775218898802,0,0,0,0,0.043025435590575,0.06760054733222,0,-0.308741761726594,0,0,0,0,0,0.116267123493734,-0.063954129795952,0,0,0,0,0.0260043485689868,0,0,0,0,-0.0164422544777539,0.0167166638334813,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.134631889611084,0,0,0,0,0,0,0,0,0,0,-0.0302560860146266,0,0,0,0,0,0.0238026898039224,0,0,0,0,0.1484217952989,0.0943773457695324,0,0,0,0,0,0.150717689657504,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0222050973687355,-0.00688120107158183,0,0,0,0,0,0
X600309.SH,0,0,0.117132512118317,0,-0.104223850368086,0,0,0,0,0,0,-0.0787362827627708,0,0,0,-0.0539154344389687,0,0,0,0,0,0,0,0,0.153588219263075,0,0,0,0,-0.0365230967624446,0,0,2.71050543121376e-20,0.024947272412633,-0.0256104583756935,0,0.0617741983716188,0,0,0.0457143940185553,0,0,0,0.0414818024119509,-0.10659585690873,0,0,0,0,-0.0457045164440844,0.0645044692372752,0,0,0,0,0,0
X600011.SH,0,0.0356620423618387,0,0,0,0,0,0,0,0,-0.0837240008366941,0,0,0,0,0,0,0,0.115167476677546,0.0430045627496858,0,0,0,-0.0932900777880505,0,0,0,0,0,0,0.201942443223163,0,0.0180521957673021,0,0,0,-0.0219505210191413,0,0,0.0383810571568002,-0.0703799598768294,0,0,0,0,0,0,0,0,-0.0111066731018826,0.00806823514613086,0,0,0,0,0,0
X600188.SH,0,-0.188522824030296,0,0,0.287796529126367,0,0.0719719594305875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730601230062936,0.192369205337013,0,0,0,0.3332190410759,1.73472347597681e-18,0,0.0851605152584498,0,0,0,0,0,0,0,0,0,0,0,0.0791804447957588,0,0,0,0,0.0257687965333048,-0.0206347443207098,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.131578841683572,0,0,0,0,0,0,0,0,0,0,0,0,0.103879903171058,0,0,0,0,0,0,-0.0408524992571925,0.0537179454939969,0.0343129278390322,0,0.0352011280252108,0,0,0,0.0135901934358427,0,0,0,0,0,0,0,0,0,0,0,0,0.00451161341692284,0.0035927541436216,0,0,0,0,0,0
