,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X601600.SH,X600547.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X600362.SH,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X000301.SZ,X600027.SH,X601699.SH,X000983.SZ,X600489.SH,X600160.SH,X000877.SZ,X600803.SH,X601991.SH,X600426.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X601168.SH,X002271.SZ,X600985.SH,X600219.SH,X600176.SH,X600612.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000027.SZ,X000883.SZ,X600995.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.288909882986512,0,1.38777878078145e-17,0,0,0,0,0.224466465402745,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0120543805460193,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441555859929907,0,0,0,0,0,0,0,0,0,0,0,-0.0507046707848333,0,0,-0.0366430123771677,0.0214208790932408,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.180153026236048,0,0,0,0,0,0,0,0,0,-0.11580814225165,0,0,0,0,0,0,0,0,0,0,0.0198372642537599,0,0,0,0,0,0,0,0,0,0.241567113418555,-0.0860728463521691,0.0123097462719149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778618136273147,0,0,0,0,0
X601088.SH,0,0,0,0,0.136782872281376,0.0117173843981571,0,0.198669600309833,0,0,0,0,0,0,0,0,0,-0.0299575112658549,0,0,0,0,0,3.46944695195361e-18,0.097671782213803,0,0,0,0,0,0,0,0,0,0,0.0942040223369547,0,0,0.149056986845632,0,-0.0342004954901296,0,0,0,0,0,0,0,0,0,0,0,-0.0252164988361084,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509336325625022,0,0,0,0,0,0,0,0,0.290899517989519,0,0,0,0.132246163234673,0,0,0,0,0,0,0,0,0,0,-0.0540457884321822,0,0,0,0,0,0,0,0.127103061026871,0,-0.0351862632803208,-0.0304384894647455,0,0,0,0,0,0
X600188.SH,0,0,0.0622407211359577,0,0,0.0741045140745127,0,0,0,0,0,0,0,0,0.0465566915645911,0,0,0,0,0,0,0,0,0.294241278051809,0.258381635016738,0.0542307484041336,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0155932251742792,0.104334766083825,0,0,0,0,0,0,0,0,-0.0288163853054154,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.10444702751655,0,0,0.567814939022956,0.160430569893372,0,0,0,0,0,0.0428796122137221,0,0,-0.123932484918018,0,0.0708752787644987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390246660994682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190003644057088,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0810187736624912,0.000324579151168486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334520485532158,0,0.0720019203402617,0,0,0,0,0,0,0,0,0,0,0.101228639939103,0,0,0,0,0,0.113635000695527,0,0,0,0,0,-0.0623353956212783,0,0.0150182193457561,0,-0.0101373751526273,0,0,0,0,0,0
X600011.SH,0,0,0.0545292663341233,0,0,0.264951011943726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243512721860253,0,0,0,0,0,0,0.109172005297899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571177724766272,0,0.0282180535644659,-0.0262066740190801,0,0.036876504024153,0,0,0,0
X600585.SH,0,0,0,0,0,0.0717130556345018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962465146858557,0,0.135145980510628,0,0,-0.0589166532276739,0,0,0,0,0,0,0,0,0,0,0,0,0.0597043471820009,0,0,0.2059171082288,0,0.0203162792489521,0,0,0,0,-0.136241621115845,0,0,0,-0.0811037678484495,0.0840401516103919,-0.0266143420870721,0,0,0,0,0
X601600.SH,0.150129105091422,0,0,0,0.0776154678454566,0,0,0,0,0,0.0296856055250589,0,0,0,0.0478003121437616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175415672908855,0,0,0.196888785152781,0,0,0.28473120930676,0.035078485696217,0.0115450436910992,0,0,0,0,0,0,0,0,0,0,0,0.0709842477255445,4.33680868994202e-19,0,-0.0125696089112291,0,0.0744744873494395,0,0,0,0,0
X600547.SH,0,0,0,0,-0.271312969937576,-0.0585991310982643,0,0,0,0,0,0,0,0,0,-0.0292072570108791,0,0,0,0,0,0,0,0,0,0.774277483722385,0,0,0,0,0,0,0,0,0,0.172369442114678,0,-0.0317485103192596,0,0,-0.00861208611879028,0,0.0237566807804367,0,0,0,0,0,0,0,0,-0.0122828757032428,0,-0.0253369688400958,0,0,0,0,0
X600660.SH,0.161111058522723,0,0,0,0,0,0,0,0,0,0,0,0.0284056479634792,0,0,0,0,0,0,-0.0385093871951541,0,0,0,0,0,0,0,0,0,0,0.039016177646062,0,0,0,-0.069685991110106,0,0,0,0,0,0,-0.0566162048556387,0,0,0,0,0,0,0,0,0,-0.0218029226586941,0.072912235303633,0,0,0,0,0,0
