,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600886.SH,X600801.SH,X600362.SH,X002271.SZ,X000786.SZ,X600688.SH,X600188.SH,X002466.SZ,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X600299.SH,X000723.SZ,X600176.SH,X000792.SZ,X002353.SZ,X600489.SH,X600426.SH,X000898.SZ,X600516.SH,X000553.SZ,X601158.SH,X000401.SZ,X000932.SZ,X600219.SH,X000883.SZ,X600126.SH,X000709.SZ,X002075.SZ,X600583.SH,X600808.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.129939351906688,0,0,0.372930296705929,0,0,0,0,0,0.0647094583500703,0,0.0578611685845661,0,0,0,0.0125165745341979,0,0,0,0,0,0,0,0.193607376342906,0,0,0,0.0166955704234292,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462989433339376,0,0,0,0,0,0
X600028.SH,0.398261778054716,0,0,0,0,0,0,0,0,-0.0237276432123675,0,0,0,0,0,0,0,0,0,0.0169030291876952,0,0,0.0233346119698834,0,0,0,0,0,0,0,0,0,0.062266313276765,0,0,0,0,0.087368784879088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224749595416497,0,0,0,0,0.0777914191671323,0,0
X601088.SH,0,0,0,0,0,0.130055236935483,0,0,0,0.0220361764885286,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.164121318632824,0,0,0,0.0346628491569808,0,0,0,0,0,0.0621590605043998,0,0.0301915235777624,0,0.0313285789694061,0.0988882921544567,0,0,0.00241699614097932,0,0.0636259963097585,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0128305519678553,0,0,0,0,0,0,0,0,0.389383115508555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216572842275742,0,-0.0350254725323556,0,0,0.176214809675962,0.24576188092874,0,0,0,0,0,0,0,0,0,0,0,0.00961179016076726,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143814151503748,0,0,0,0,-0.0267498989163617,3.46944695195361e-18,0,0,0,0,0,0,-0.129328395174768,0.254306808287202,0,0,0,0.206867474323489,0,0.359581174378482,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.00766285955296427,0,0,0,0,0,-0.0299310669956429,0.0257471072982763,0,0,0,-0.150799556701867,0,0
X600019.SH,0,0,0,0,0,0,0,0.0764594068963803,0,0,0,0,0,0,0,0,0.037261733971877,0,0.0500928122124288,0,0,0,0,0,0,0.133375646214234,0,0,0.0462973059673044,0,0,0,0,0,0,0.0651928958761057,0,0,0,0.107289446642743,0,0.153675354488243,0,0,0,0,0.0798570164388263,0,0,0.139859152840532,0,0.0109256148160739,-0.0111950110403008,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0274579805507905,0,0,0,0,0,0,0,0,0,0.0319448723668945,-0.0934519169567256,-0.0560388855677363,0,0,0,0,0,0,0,0,0,0,0.00973265029941269,1.15280308359509,0,0,0,0,0,-0.0607475838070399,0,0,0,0,0,0.0537375214640171,0,0,0,0,0,0.00658954827428115,1.0842021724855e-19,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0999272749796728,0,0,0,0,0,0,0,0,0,0,0,-0.0335151408018287,0.180041486312261,0,0,0,0,0,0.242855985970671,0,0,0.0684779178850724,0.193768635857432,0,0.0915978792290962,0,0,0,0,0.250384928061701,0,0,0,0.0855971362189476,0,-0.0506108712124837,0,0,0,0,0,8.67361737988404e-19,-4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0512491981321155,0,0,0,0,0,0,0,0,0,0.0291750260099346,0,0,0.119487757719829,0,0,0,0,0.267634788865171,0.0302163039915928,0.0547586604412627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243206887343166,0,0.0291834320723253,0,0,0,0.277178791654865,0,0,-0.0142000579509781,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0674500235363974,0.563937084866372,0,0,0.0591266708667952,0,0,0,0,0,0.0556923684811194,0,0,0,0.118951248508106,-0.146731608220197,0,0,0,0,0,0,0.043462482752559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459225434231929,0,0,0,0,-0.0140299906697545,0.0293761275738293,-0.199971567734004,0,0,0,0,0
