,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X600795.SH,X600886.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X601991.SH,X600176.SH,X600803.SH,X600160.SH,X601699.SH,X000983.SZ,X000408.SZ,X600348.SH,X000629.SZ,X000723.SZ,X600378.SH,X600995.SH,X600096.SH,X600219.SH,X600489.SH,X000786.SZ,X600157.SH,X600399.SH,X000831.SZ,X600688.SH,X002353.SZ,X000807.SZ,X600985.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.63623822427457,0,0,0,0,0,0,0.184053838126389,0,0,0,0,0,0,-0.0712934676481237,0.0648495428112862,0,0,0,-0.01337581770326,0.0507097408127764,0,0,-0.00119079773891142,0,0,0.0121195588156538,-0.0415072671406156,0,0,0,0,0,0,0,-0.0120368723360848,0,0.0683129454024897,0,0,0,0,0,0,0.102696892134409,0,0,0.0323818325425824,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.104808104634194,0,-0.0201367257631161,0,0,0,0,0.0362770527541559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729779918999875,0,0.374289490537668,0,0.0104590181061722,0,0,0,-0.0367164757567345,0,0.0787499762726293,0,0,0,0.0217395377555636,1.73472347597681e-18,0,0,0,0,0,0,0,0.0384115385519762,0,0,0,0,0,0
X600028.SH,0.586057148860636,0,0,0,0,0,0.00798347086677067,0,0.0323544266798824,0,0,0,0,0,0,0,0,0,0,0,0.0232220557149319,0.0348612526072276,0,0,0,0,0,0,0.0853795744832249,0.0216730531338045,-0.017307831377551,0,0,0,0,0,0,-0.00990291252410414,0,0,0.0206853354543862,0,0,-0.0223745679218618,0,-0.017191225174387,0,0,0.00899965145396802,0,0,0.0151183516895761,0.00147236536662548,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394992487501948,0,0.116149533310174,0,0,0.121660459773612,0,0,-0.00644005857420818,0,-0.160194809459704,-0.129224308436406,0,0,0,0,0,0.359055565442561,0.120049977099325,0,0.140882344620212,0,0,0,0,0,0.099348662161382,0,0.033591644066148,0,0,0,0,0,0,0
X600188.SH,0,0.821807994050956,0,0,0,0,0,0,0,0.126699997777593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999733978235813,-0.214593707163977,0.0626774290235858,0,0,0.036466289032571,-0.0150003495988048,0,-0.0131168336137851,0,0,0,0,0,0,0,0,0,0,0,0.0207501849063225,0,0,0,0,-0.0200480491239955,-0.0136067480188142,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.392810775502994,0,0,0,0,0,0.0982619878521832,0,0,0,0.0612286593174924,0,0,0,0,0,0,0,0,0,0,0,-0.229361414109408,0.0104089657340022,0,0,0,0,0.101071141392688,0.0788335505934584,0.0473994501137183,0.042650128851405,0,0,0,0,0,0.0181264723179881,0,0,0.231841828919332,0.0115406527116075,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.115099389098142,0,0.587318674980288,0,0,0,0,0,0,0,0,0,0,0.0339969228650391,0,0.0882463312896752,0,0.0495995878379491,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.154566433305736,0,0.468057658476888,0,0,0,0,0,0,0,0,-0.155662953499647,0,0,0.137747284677559,-0.168307020210441,0,0,0,0,0,0.0117050689188804,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0464828786597005,0,0,0,0.140007949121726,0,0,0.124714234758928,0,0,0,0,0,0,0,0,0,0,0,-0.0785802459279071,0,0,0,0,0,0,0,0.143227501772035,0,0,0.47064239162525,0,0,0,0,0.0325361887269891,0.0054253541163066,0.0449257570838416,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.209899626284509,0.0777178724885024,0,0,0,0,0,0.0980194787441147,0,0,0,0,0,0,0,0,0,0.0742381862098745,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.221114015875672,0,0,0.00591810117913448,0,0.0340080040020808,0,0,0,0.139973537888398,0,0,0,0,0,0.10329373349071,0,0,0,0,0.0408505342221967,0,0,0,0,0,0
X601898.SH,0.0301737093970769,0,0,0,0.121310098017626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571769268944717,0.0931834391598991,0,0,0,0,0,0.0999975804186735,0,0.174906026384268,0.308331432243016,0,0.0889869368311197,0,0,0,0,0,0,0,0,0,0,-0.0699665118068284,0,0,0.0572497176910622,0.0120380996311851,0,0,-0.010273114925194,0,0,0,0,0,0,0
