,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X601600.SH,X600362.SH,X600886.SH,X600489.SH,X600801.SH,X600010.SH,X601898.SH,X000786.SZ,X600352.SH,X600111.SH,X600176.SH,X600188.SH,X601991.SH,X600299.SH,X600426.SH,X600795.SH,X600688.SH,X002080.SZ,X600529.SH,X002466.SZ,X600027.SH,X601992.SH,X600612.SH,X002409.SZ,X600315.SH,X002353.SZ,X600219.SH,X600486.SH,X000301.SZ,X600126.SH,X000932.SZ,X000878.SZ,X600516.SH,X000723.SZ,X002075.SZ,X000027.SZ,X000630.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0467602620437903,0,0,0.0899414998591185,0,0,0,0,0,0,0,0,-0.0660913490633591,0.00218059472440991,0,0,0,0,0,0,0,-0.051133390948374,0,0,0,0,0,0.00836363230264623,0.0673416398097242,0,0,0,0,0,0.0790000473028983,0,0.0497306551117785,0.00813713494548264,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0480654751232537,0,0
X600028.SH,0,0,0,0,0.0467885775432965,0,0,0,0,0.0240245029507461,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0511756152853961,0,0,0,0,0,0,9.25076962895434e-05,0.00992484820617625,0,0,0,0,0,0,0.0626895124857994,0,0,0,0,0,0.0830263216162948,0.0612653585985441,0,0,0.0243213027875264,0,0,0,0.000826914783025337,0.00583621424195727,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0448434830178241,0,0,0.0395628123936336,0,0,0.0399395589932128,0.199820403019458,0,0,0,0,0,0.0939931962464995,0,0.0529152676371056,0,0,0,0,0,0,0.0128094526531283,0,0,0,0,0.0867667976784186,0,0,0,0,0,0,-0.0225670362900613,-0.0134293079591656,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.103542076052205,0,0,0,0,0,0.0678523681406038,0.0247330885740854,0,0,0,0,0,0,0,0,0,0.100683104836877,0.0867474480885112,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0117548490871018,0,0.0340133139512574,0,0,0,0,0,0.0103533326659285,0,0,0,0,0,0,0,0.0116194821287263,0.0107288119681951,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.138023241514427,0,0.0653895436020287,0.0985395361396091,0,0,0,0,0.058073021331915,0,0,0.172855602423937,0,0,0,0,0,0,0.0759990652546452,0,0,0,0,0,0,0,0.0694623834671831,0,0,0,0,0,0,-0.0622005128786544,0,0.118838816715294,-0.0733062939092283,-0.0755711928496119,0.126406145162784,0,0,0,0,0.0123786998267122,-0.0128906061484923,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670422926202222,0,0,0,0,0,0,0,0,0,0.122927470165462,0,0,0,0,0.0127182935020417,0.00756925367208569,0.0380480985552555,0,0,8.67361737988404e-19,0,-0.0691346398762558,0,0,0,0,0,0,0,0,0,0,0,0,-0.100616933939682,-0.00997324389504175,-0.0251388167300724,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.279813850074942,0,0,0,0,0,0,0,0,0,0.10504622909143,0,0,0,0,0,0,0,0,0,0,0,0,0.0265825752656801,0,0,0,0,0,-0.0149773832951424,0,0,0,0.105148770481154,0,0,0,0,0,0.00271739645926,-0.00696116510118098,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0491069044922963,0,0,0,0,0,0,0.375592530563736,0,0,0,0,0.0535064131840518,0,0,0,0,-0.0640514345670355,0.0282509406889029,0,0.0665218655232861,-0.156776564880423,0,0,0,0,0,0,0,0,-0.0307377886888048,0,0.0510940116898772,0,0,0,0.0517639526917183,0,0,0.0602023399080369,0.144760153926875,0,0,0,0,0,-0.00419992188111049,-0.0077231758120568,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0479715651584717,0,0,0,0,0,0,0,0,0,0.302363461176151,0,0,0,0,0,0,0,0,0,0,0,0.119800326468631,0,0,-0.0410430047574665,0.0713242221052407,0.0749019349111431,0,0.0607353768676772,0,0,0.0383507166814492,0,0,0.142354704665513,0,0.0721118323515754,0,0,0,0,-0.00940789863290553,-0.0212671458969694,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144265197433554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125200028820274,0.159603272012632,0,0,0,0.188182914975261,0.356505038066087,0.0918953323549537,0,0,0,0,-0.017570181492991,0,0,0,0,0.294744241431977,0,0,0,0,-0.00744152418501462,0,0,0,0,0,0
X600011.SH,0,0,0.173504833836621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625399456988235,0,0,0,0,0,0,0,0,0,0.0635406457065195,0,0,0.0927556733946937,0,0,0.0755758662348544,0,0,0,0,0,-0.0859424909445581,0,0.0183196969469282,0,0,0,0,0,0,0,0.00765434340182766,-0.000433713600812487,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.199267369492666,0,0,0,0,0.109681805769942,0,0,0,0.153412911480963,0,0,0,0,0,0,0,0,0,0,0,0,0.00672948480013998,0,0,0,-0.07658511734104,0.0273852565090935,0,0,-0.0454483183574581,0,0.00132455142916658,0.0574825450947785,0,0,0,0,0,0.0246750778356218,0,0,0,0,0.0762428036527499,0,0,0.00877314128967805,0.0137605505926322,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0762974909204207,0,0,0,0,0,0.00153626547930885,0,0.0359422615687294,0,0.123382423223012,0.150245939903395,0,0,0,0,0.1593379233967,0,0.0238673114234718,0,0,0,0.0168718575541187,0,0,0,0,0,0,0,0.0825322603444986,0,0,0,0,0,0.219430208950204,0.0206858672686403,0,0.00950298911774601,0,0,0,0,0.0113428902768783,0.000267346710202684,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318731993040563,0,0,0,0,0,0,0,-0.0237854575326698,0,0,-0.0249019368406692,0.0561707923206022,0.00564824506613458,0,0,0,0,0,0,0.44432480954776,0,0,0,0,0,0,0,0.000135177826166003,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.065979931155029,0,0,0,0,0.0614042095419263,0,0.00094163347488517,0,0,0,0,0,0,0,-0.0121794674985784,0.0619648381799007,0,0,0,0,0,0,0,0.00167446878558006,0,0.0939818318169125,0,0,0.0101201215760524,0,0,0,0,0,0,0.155078429505688,0,0,0.043926857287623,0,0,0,0,0,-2.71050543121376e-20,-0.00287342983558012,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.87093372697632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243689735816477,0,0,0.0847966331968783,0,0,0.111869245767616,0,-0.0533256093842554,0,0.0426932670283326,0,0,0.155957666032837,0,0,0,0,0,0,-0.00509395831769356,-0.00826010615585456,0,0,0,0,0,0
X600801.SH,0,0,0.45539448127376,0,1.73472347597681e-18,0,0,0,0.160238280282513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146862081877204,0,0,0,0,0,0,0.0175910403153978,0.0695704631790834,0,0,0,0,0,0,0.0595800800421808,0,0,0,0,0,0.0642457432412109,0.0783221532412338,0.0665428840941682,0.0951765793351363,0,0,0,0,-0.0143660463884704,0.0143443816186087,0,0,0,0,0,0
