,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X600111.SH,X002466.SZ,X600516.SH,X000709.SZ,X600299.SH,X002460.SZ,X000629.SZ,X600808.SH,X600219.SH,X600352.SH,X600801.SH,X600489.SH,X000825.SZ,X601158.SH,X000786.SZ,X000792.SZ,X000553.SZ,X300072.SZ,X000883.SZ,X600583.SH,X000408.SZ,X601699.SH,X000301.SZ,X002110.SZ,X600339.SH,X000027.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.162336148962702,0,0,0,0.0203915578571008,-0.0842737458327869,0,0.224465339651008,0,0,0,0,0.0752296168115775,0,0,0,0,0.0526914941648711,0,0,-0.0202168045018076,0,0,0,0,0,-0.0203440226364563,-0.0546493179657664,0,0,0,0,0,0,0,0,0.0296985119420475,0,-0.0501442612778528,0,0.0324658663207711,0,0,0.273880226057257,0,0.250111094967237,0,0,0,0,-0.000330704032153422,0.058493900037369,0,0,0,0,0,0
X600028.SH,3.46944695195361e-18,0,0,0,0.290401598351461,0.128027502432332,0,-0.00690273523662524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1748626247666,0.176658925362145,0,0,0,0,0,0,0,0,0,0,0,0.102199319811826,0,0,0,0.123942680440513,0,0,0,0,0.108297038507312,0,0,0,-0.143493511197983,0.00742876561718064,0,0,0,0,0,0,0
X601088.SH,0.159690474678276,0,0,0,0,0,0,0,0,0.0431921534575793,0,0,0,0,0,0,0.0797741869811695,0,0,0,0,0,0,0,0,0,-0.103287836510777,0,0.0446207665786976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448557561662689,0,0,0.279602709743462,0.0313559908205377,0,0,0,0,0.025293128433046,-0.0692933511048146,-0.0418402802554401,0,0,0,0,0
X600585.SH,0,0,0,0,1.73472347597681e-18,0.0119802737557875,0.126855199386752,0,0,0,0,0,0.0417117513784472,0,0,0,0,0,0,0,-0.0138522340878792,0,0,0,1.73472347597681e-18,0,0,0,0.040347384495122,0.0694458692966022,0,0,0.507195743128882,0,0,0,0,0.211037621689113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195182347805166,0,0,0,0,0,0,0
X600019.SH,0,0.0918437642558919,0,0.0636159111467496,0,0,0,0,0,0,0,0,0,0,0,0,0.0515483601837123,0,0.0171289094505802,0.595501727929003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456976236032475,0,0,0,0,0,-0.0049544510789348,0,0,0,0,0.0373060061697636,0.0563246132394098,0
X600011.SH,0,0,0,0.0520103061232175,0,0,0.0100530198580429,0,0,0,0,0.0411186481754059,0,0,0,0,0,0,0.671111800809263,0,0,0,0,0.118391176445735,0,0,0,0.00226411852070226,0,0,0,0,0,-0.222283301824581,0,0,0,0.0252369961479072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072100096477573,0.0646957425815695,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138934946389461,0,0,0,0,0,0,0,0,0,0,0,-0.352942803962839,-0.183106353674645,0,0,0,-0.661417730803862,0.286082984318857,0,0.30674764731152,0,0,0,0,0,0.000242608727189854,0,0,0.231630160512222,0,0,0,0,-0.367033532524121,0,0.0260571549087064,0,0.0993500417392517,0,-0.110046022813432,0,0
X600010.SH,0.0927185710930567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254651567676183,0,0,0,0.343730023723439,0.0353800929634479,0,0,0,0,0.0536760044367149,0,0,0,0.0863684539505507,0,0.0175338020252176,0,0,0,0,0,0,0,0.0560909508626363,0.0344984899788168,0,0,0,0,0,0,0,0,-0.0346057321089898,0,0,0,0,0,0
X601898.SH,0.0707705430618111,0,0,0,0,0,0,0,0,0,0.0980532861525037,0,0,0,0,0,0,0,0,0,0,0,0,0.0217199885302785,0,0,-0.0480823928283528,0,0,0,0,0,0,0.260800548243388,0,0,0,0,0,0,0,0,0,0.110469502972117,0.133282463722121,0.121245156825501,0.056265542859216,0.172668215165659,0,0,0,-0.0107883308984654,0,0,0,0,-0.0419105524964324,0,0
X600547.SH,0,0,0,-0.00423477753139016,0,-0.0782084945839762,0.10327849346499,-0.017756736432778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340788596534515,0,0,0,0,0,0.522405751951835,0.252465515809764,0,0,0,0,0,0,0,0,0,0,0,0.0283324433604275,0,0,0,0,0.0213745001949802,-0.00387262606285249,0,0.0784168665455654,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.123489591676929,0,0,0.0607234577367513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072746889442066,0.0826346828502013,0,0,0,0,0,0,0,0,0,0,0.134162096459686,0,0,0,0,0,0,0.0738136161846133,0,0,0.0896432084677154,0,0,0.0412446047773295,-0.0257288106074832,-2.71050543121376e-20,0,0,0,0,0,0
X600660.SH,0.213783614190571,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.191609483799905,0,0,0.0892186992661261,0,0,0,0,0,0,0.0961892994406559,-0.00783359278215514,0,0.187709577010387,0,0.0989171915007514,0,0,0,0,0,0,0,0,-0.0581857108243685,0,0.190364689791994,0,0.0103983770609896,0,0,0,0,0.0270416357558573,0,0,0,0,-0.0227213438011995,0.160263469577189,-0.258423254028657,0.324989821640361,0,0,0,0
X601600.SH,0,0,0,0.12276498875268,0,0.00296964880245328,0,0,0,0,0,0.118504639398148,0,0,0,0,0,0,0,0,0,0,0.119335938485224,0.0847816803439862,0.161055492555057,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0191192856278776,8.67361737988404e-19,0,0,0.00724947268943736,0,0.0473464894590217,0,0,0.0770347244896752,0,0,0,0,-0.00481626988658334,-0.0572413933286508,0,0,0,0,0,0
X600688.SH,0.00127154975782517,0,0,0,0,0,0,0,0,0,0,0.421690835905481,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314900209633533,0,0.0156932589340436,0,0,0.342240318072493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305494930597432,0,0,0,0,0,0,0.0472871810934378,-0.00967463575961054,0.0248392518819434,0,0,0,0,-0.0797171077354467,0
X600886.SH,0,0.120422453889195,-0.0320043329952572,0,0,0.171553534704788,0,0.0206469139071211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127835334828009,0,0,0,0,-0.0383188410483783,0.0080206956277993,-0.0132213059808701,0,0,0.113643165419767,0,0,0.0688524939897228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100520522300067,0.00594387185930468,0,0,0,0,0,0
X600795.SH,0,0.0289995816779378,0,0,0.0163595678013179,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.239410526824949,0.0179942477087767,0,0,0,0,0,0.112057723956114,0.0458854224769993,0,0,0.0133867138127839,0,0,0.0415463667893835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306085338714157,0,0,0,-0.00651211428643044,-0.0392497917067228,0,0,0,0,0,0
X600188.SH,0,0,0.308019514247176,0,0,-0.109892046402453,0.0732411525413983,0,0,0,0,0.69889452536398,0,0.215552799943329,0,0,0,0,-0.0784222580316827,0,0,0,0,0,0,0,0.113454033664248,0,0.0136202139077274,0,0,0,-0.0184261431581938,0,0,0,0,0.0511522223576541,0.15262847158702,0,0,0,0,0,0,0,-0.0354817676885067,0,0,0,0,0.0276491139259519,0,0,0,0,0,0,0
X600362.SH,0.0402961075900608,0,0,0,0.0189080190042967,0,0.122923716219541,0,0,0,0,0,0,0,0,0,0,0,0.048988417465358,0,0,0,0.0195668096903305,0.0179859563162916,0.173479942005322,0,0.0454117001696653,0,0.072069287318471,0,0,0,0,0,0,0,0,0.0111364731336162,0,0,0,0,0,0,0.0407684535844984,0,0,0,0.0366336321600088,0,0,-0.00339693012000891,-0.0612600227166976,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.532986706145833,0.237099319428591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382280473823646,0,0,0,0,0,-0.208337513697474,0,0,0,0,0,0,0,0,0.333804520546024,0,0.106813542732409,0,0,0,0,0,0,-0.0801052118517764,0,0,0,0,0,-0.00722534078145125,0,-0.0133460868107273,0,0,0,0,0
X000898.SZ,0,0,0,0,0.742625852461166,0,0.0133225792602142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850899232241696,0,-0.0437026844984319,0.325498156757173,0,0,0,0,0,0,-6.93889390390723e-18,-0.126445295185166,-0.0647800989122198,0.0814482010640694,0,0,0,0,0.104381513443122,0,0,0,0,0,-0.116635346380783,-0.00033956998771677,0,0,0,0,0,0,0
