,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X600547.SH,X601898.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X601699.SH,X600027.SH,X600489.SH,X000983.SZ,X601991.SH,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X000933.SZ,X000629.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000932.SZ,X000723.SZ,X600688.SH,X000408.SZ,X600378.SH,X600096.SH,X000831.SZ,X000630.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.266177157689789,0,0,0,0,0,0,-0.0562348594301535,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0643770460420127,0,0,0.0162485496629138,0,0,0.0261762093168145,0.0534405009926037,0,0,-4.33680868994202e-19,0,0.116992610284904,0,0,0.0230024678603141,0.022123671688785,0,0,0,0,0,0,0.0195878376154146,0,0,0,0,0,0,0,0.0416632603206542,-0.0442041813513688,0,0,0,0,0,0
X600028.SH,0.391230714377299,0,0.192220617696843,0,-0.0561604749920762,0,0,0,0,0,0,0,0.150888116274054,0.00755624572736492,0,0,0,0,0,0,0,0,0,0.0778496683541738,0,0,0,0,0,0,0,0,0,0,0,-0.0627172058142665,0,0,0,0,0.0204008603987272,0.107659656813152,0,0,0,0.0930890887574026,0,0,0,0.155442209073379,0,0.0293426661110055,-0.0433768139108135,0,0,0,0,0,0
X601088.SH,0,0.165551461125829,0,0,-0.160505237233252,0,0,0,0,0,0,0,0.261764666339065,0,0,0,-0.147448432779703,0,0,0,0.0346851303393337,0,0,0,0,0,0,0.106063697924288,0,0,0,0.147525936693946,0,0,0,0.0465741593825172,0.126115864820881,0,0,0,0,0,0,0,0,0.0205487499334184,0,0,0.0502766009694133,0,0,0,-0.00543462792237555,-0.115746099068004,0,0,0,0,0
X600309.SH,0.0507522680434418,0,0,0,0.0832699377298122,0,0,0,-0.0224981995354243,0,0,-0.0685540905077449,0,0,0,0,0,0,0,0,0,0,0,0.313114998748688,0,-0.0355354368146871,0,0,0,0,0,0.125328914399136,0,0,0,0,0.0889171354708161,0,0.0601269531704159,0,-0.0176108156885778,0,0,0,0,0,0,0,0,0.0319443649337834,0,-0.0256207531144479,0.0516373551651336,0,0,0,0,0,0
X600188.SH,0,0,0.441638666971758,0,0,0,0,0,0,0,-0.0499237154107427,0,0,0,0,0,-0.363321101714607,-0.00285568224336927,0,0,0.084507234615632,0,0,0,0,0,0,0.150151222952748,0,0,0,-0.0618418727764297,0,0,0,0,0.279069779898366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467544181305344,0.0416348897656726,0,0,0,0,0,0
X600019.SH,0.249592265258139,0.102648564253727,0,0,0.0791390243020545,0,0,0,0,0,0,0,0,0.102179333654705,0,-3.46944695195361e-18,0,0.090148918540641,0,0,0,0.347380577317964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679671338786325,0,0,0,0,0,0,0,0,0,0,0,0,-0.011318753744803,-0.0249384452373622,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.00882148944685214,0,0,0,0,0,0.114845644129421,0,0,0.107063341133349,0.428341273612819,0,0,0,0,0.00414236613449433,0,0,0,0,0,0,0,0,0,0.0840152278339424,0,0,0,-8.67361737988404e-19,0.0422662166061534,0,0,0,0,0.0587458119385197,0,0,0,0,-0.00128273107609312,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.745452356224366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200905446185887,0,0,0,0.0372834290671442,0,0,-0.149545613052389,0,0,0,0,0.00496987429346817,0,0,0,0.0716081003661033,0,0,0,0,0,0,-0.00558244209346497,-0.00777007505534459,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108039705754197,-0.0636833095412139,0,-0.0113860648826652,0,0,-0.275300440123815,0,0.426335815533551,0,-0.0834841025830956,0,0,0,0,0,0,-0.00382840828706533,0,0,0,0,0,0,0,0.0769346378377339,0,0,0,0,0,0.000920371499730998,2.16840434497101e-19,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.544373087639304,0,0,0,0,0,0,0.112624844259061,0,0,0.0320484232783316,0,0,0,0,0.0722253182101701,0,0,0,0,0,0,0,0,0,0,0,0,0.00919723413802766,0,0,0.0373387510072741,0,0,0,0,0,0,0.0563933677114332,0,0,0,0,-0.00394975870482998,-0.0151459520240006,0.00307357073707183,0,0,0,0,0,0
X000792.SZ,0,-0.00687092307610132,0,0,0,0,0,0.224759090740162,0,0,0,0,-0.0818713266742267,0,0.0254526933269272,0,0,0,0,0,0.0755968623003717,0,0,0.00999311542926107,0,0,0,0,0,-0.0259352281379669,0,0.168917274796574,0,0.0825719905994921,0,0,-0.0474598218329186,0,0,0,0.0667278092068854,0,0,0,0,0,0,0,0,0,0,0.00302389869759275,0.00869365330905322,0,0,0,0,0,0
X600547.SH,0,-0.0386884559159088,0,0,0,0,0.017329642420744,0.00377331478372622,0.0393399706900857,0,0,0,0,0,0,0,0.0836669442763046,0,0,0,0.174215710445567,0,0,0,0,-0.143715866254365,0,-0.0620495558969033,0,0.613761864588166,0,0,0,0.0120571388451353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324258619239534,0,0,0,0,0,0,0
X601898.SH,0,0.485555986705193,0,0,0.00336292560087719,0,0,0,0.0789165523120913,0,0,0.0389058229382505,0,0,0,0,0,0,0,0,0,0,0,0.314110169479898,0,0,0,-0.0178947056768824,0,0,0,0,0,0.0863993416833256,0,0.0617112273116518,0,0,0,0,-0.0565315390358731,0,0,0,0.059031575436744,0,0,0.204005924218597,0,0,0.165190424636601,0.0303737359467224,-0.0127894213115996,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0940402624966569,0.149060918685889,0,0,0,0,0,0.142210561424918,0,0,0,0,0,0,0,0,0,0,0.333069637732446,0,0,0,0.081950512961911,0,0,0,0,0,0.294218484286324,0.0982097359491351,0,0.233601266132594,0,0.0417166207152454,0,0,0,0,0,0,0,0,0,0,0.100062810390067,0,0,0.0327250741859394,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0208281486325277,0,0,0,0,0.080727804038803,0,0,0,0,0,0,0,0,0,0,0,0.0494763758522548,0,0,0,0.0726745436309512,0.049776438835349,0.0215871604835811,0,0,0,0,0,0,0,0,0.0371052015429355,0.16147870883606,0,0,0.0376569513868914,0,0,0,0,0.0261580384990147,0,0.417826477145946,0,0,0,-0.00529999488897812,-0.0289027551816784,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.00856818376865278,0,0,0,0,0,0,0,0,0,0,0,0.0232401722278383,0,0,0.0370534734565892,0,0,0,0,0,0,0.00318873656182726,0,-0.0183074442662329,0,0,-0.00541479199749734,0,0,8.67361737988404e-19,0,0,0,0,-0.119050382732669,0,0,0,0,0.00731177752831553,0.100614833140365,0.145566600757044,0,0,0,0.0233569899267888,-0.0320145685160061,-0.210785448566175,0,0,0,0,0
X600660.SH,0,0.0342665431725553,0,0,0,0,0,0.134463560010939,0,0,0,0,0,0,0,0.122874903917329,0,0,0,0,0.035400574530977,0,0.177398423552561,0,0,0,0,0,0,-0.107549171148289,0,0,3.46944695195361e-18,0.0576404641399266,0,-0.0375208092718122,0.0281093416703846,0,0.109734977425465,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241391933878747,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0438571751353789,0,0,0,0.108007654558893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586471159592834,0,0.0802109542697332,0,0,0,0,0.0351701173757774,0,0,0.307709759862919,0,0.0019377038651356,0,0,0.0317186584413543,0,0,0,0,0,0,0
