,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600111.SH,X600688.SH,X600795.SH,X002466.SZ,X600547.SH,X600362.SH,X600188.SH,X601991.SH,X300072.SZ,X600660.SH,X600516.SH,X600886.SH,X000709.SZ,X002460.SZ,X000898.SZ,X600157.SH,X600027.SH,X600489.SH,X000959.SZ,X600339.SH,X600808.SH,X600219.SH,X600549.SH,X600352.SH,X601158.SH,X000553.SZ,X000983.SZ,X600008.SH,X002271.SZ,X002092.SZ,X000630.SZ,X000883.SZ,X000786.SZ,X000792.SZ,X000723.SZ,X000807.SZ,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0233290207172453,0,0,-0.016526573502973,0,0,0,0.0360454708549514,0.0161307561812716,0,-0.0125913096722751,0,0,0,0,0,0,0,0,-0.0485163589274694,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.029406227386837,0,0,0,0,-0.05690295351784,0.0554022253410558,0,0,0,-0.00771347004369461,-0.013585028373493,0.00948564836529777,0,0,0,0,0
X600028.SH,0,0,0,0,0.159565168759203,0,0,0,0.0402371328263782,0,0,0,0,0,0,-0.0496281372318483,0,0.0403277282966248,0,0,0,-0.0417091553863559,0,0,0,0,0,-0.269005096130468,0,0,-0.0232571805584486,0,0,0,0,0,0,0,-0.028094010076667,0.0275245295733895,0,0,0,0,0,-0.0245648137830897,0,0,0,0,0.0049724072652691,-2.16840434497101e-19,-0.0785115677655525,0,0,0,0,0
X601088.SH,0,0,0,0,0,-0.0065708932219496,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.000908536977802076,0,0,0,0.0110106571008487,0,-0.00751674218354593,0,0,0,0,0,0,-0.0044606026484975,0.00794566445479218,-0.00510208490089088,0,0,0,0,0,0,-0.00877999214506907,0,0,0,0,0,0.0322415023537548,0,0,0,0,0,0,-0.00532518868202437,0.0010139172133041,0,0,0,0.128517567776562,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.057863915754616,0.18453854035868,0,0,0,0,0,0,0.0543650452867938,0,0,0,0.0251530166529885,0,0,0,0.0226739970313956,0.201207216103193,0,0,0,0,0.0054756920200979,0.31687265028506,0,0.0552432828352987,0,0,0,0,0,0,-0.0338797186874367,0,0,0,0,0,0,0,0,0,-0.0120517051933575,0.0337268412036954,0.0898710518733196,0,0,0,0,0
X600585.SH,0,0.338638248876295,0,0,0,0,0,-0.16368110246329,0,0,0,0,0,0,0,0,0.013307352423721,0.162962919569818,0,-6.93889390390723e-18,0.45313714650568,0,0,0,0,0,0,0,0,0,0.090306786386585,0,0,0,0,0,0,0,0,0.0227392119675714,0,0,0,0,0,0,0.0176869997900504,0,0,0,0.00592814229841067,-0.00255973892382193,0,0,0,0,0,0
X600010.SH,0,0.0793644429605456,0,0.126283730017093,0,0,0,0,0,0,0,0.121685363748006,0,0,0,0,0,0,0,0,0,-0.0318714949364643,0,0.0435592454050914,0,0.13094652970812,0,0,0,0,0,0.0050978403973018,0,0.139033204691546,0,0,0,-1.73472347597681e-18,0,0,0.125190943085181,0,0,0,0,0,0.02312127444176,-0.00617052590636181,0.120184795967582,0,-0.00961742152966359,0.00898560580510911,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0261966958752346,0,0,0,0,0,0,0.0626154790416874,0,0,0.280849555903165,0,0.0754749717013466,-0.0514240452547709,0,0,0.0544545625444107,-0.0476358313919211,0,0,0,-1.73472347597681e-18,0.00621618018971895,-0.0297526462508167,0,0,0.180538239906295,0,0.0446763621993218,0,0,0,0,0,0,0,0,0,0,0.0107661001264335,0,0,0.0283485024608924,-0.036443585300537,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317258650310645,0,0,0,0,0.0755226389032824,0,0,0,0,0,0.228575623533486,0.296441461124537,0.180611553623925,0,0,0,0.0292252060063459,0,0,0,0,0,0.0276517372976295,0,0,0.0263834491014249,0,0.108998090912998,0,-0.0104301836431149,-0.0028124034697077,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.00470162819079923,0,0,0,0.115351413106481,-0.00227399822858086,0,0.082180105853395,0,0.117935380165842,0.263044553884827,0.100377273046028,0,0,0,0,0,0,0,-0.0824290275810735,0,0,0,0.0125958745926073,0,0,0,0,0,0.0438982918775734,0.187121169140612,0,0,0,0,0,0.0941102513368066,0,0,0,-0.00158256901750332,0,0.0961107847655894,0,0,0,0,0
X601898.SH,0,0,0,0.188730236846053,0,0,0,0.0980550844862502,0,0,0,0.0172591090682107,0,0,0,0,0,0,0,0,0,0,0,0.0565634189562267,0,0.25988384706106,0,0,0,0,0,0.011568479232698,0,2.16840434497101e-19,0,0,0,0.10239727206928,0,0,0,0,0,0,0,0,0.0293761080544483,0,0.0186462200051805,0,-0.00413909609732557,0,0,0,0,0,0,0
