,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X600362.SH,X002466.SZ,X000708.SZ,X002460.SZ,X600010.SH,X600027.SH,X600111.SH,X000301.SZ,X600489.SH,X600160.SH,X601699.SH,X600803.SH,X000877.SZ,X000983.SZ,X600426.SH,X601991.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000933.SZ,X600612.SH,X600985.SH,X600176.SH,X002271.SZ,X600219.SH,X002128.SZ,X000932.SZ,X600096.SH,X000883.SZ,X600348.SH,X000027.SZ,X002353.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0731509162965741,0.278207190752449,0,0,0,0.0311764023904128,0,0.0302134394917597,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109631947499897,0,0,0,0.00888177807392888,0,0,0.0845509217148465,0,0,0,0.0922178701897255,0,0,0,0,0,0.106620434797666,0,-0.0489854719679967,0,0,0,0,0,0,0,0,0,0,0.0115473078998558,0,0.123577665408506,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.171207193613061,0,0,0,0.0276982131419819,0,0,0,0,0,0,-0.111417386573615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230503880224302,0,0,0,0,-0.104149543305104,0,0,0,0,0,0,0,0,0,0,0.00185182629723405,0,0,0,0,0,0,0
X601088.SH,0.00360954131611504,0,0,0,0.243530668646676,0,0.227014504181026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262384885398084,0,0,0,0,0,0,0,0,0,0.114917948699765,-0.0405265483975505,0,0,0,0,0,0,0,0,0.0888840814443736,0,0,8.67361737988404e-19,-0.0262641919797925,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126048026713333,0,-3.46944695195361e-18,0.108474081175121,0,0,0,0,0.244352137101412,0,0,0,0,0.198179953018199,0,0,0,0.0216179737228001,0.0392521848624918,0,0,-0.146427129193217,0.00964870856676243,0.123387352940367,0,0,0,0,0,0,0,0,0.0584908923376407,0,0,-0.00902525790097787,-0.0617999101296259,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.161266104337982,0,0,0,0.0110245086329116,0,0,0,0,0,0,0,0,0,0,0,0.00739190626092162,0,0.0812372648056366,0,0.346429682732511,0,0,0.136829425134811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137647526929039,0.0409041756998289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.561919559923087,0,0,0,0,0,0,0,0,0,0,0,-0.257067091363541,0.185259755295959,0,0,0,0,0,0,0,0,0,0,-0.000531259903745397,0,0,0,0,0,0,0,0.290885762092852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124595169029293,0.0442771272001505,0,0,0,0,0
X600011.SH,0.000589852736248619,0,0.0175118158428418,0,0,0.20322704106759,0,0,0,0,0,0,0,0.0639543089093851,0,0,0,0,0,0,0.284138759027421,0,0,0,0,0,0,-0.0621135170581834,0,0,0.153735106193698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561364817968114,0,0,0,0.0308340394176594,-0.0553300426623006,0.0262925829989809,0,0,0,0,0
X600019.SH,0,0,0,0,0.0102420969715304,0,0,0,0,0,0,0,0.0517147332791711,0.0181925833172705,0,0,0,0,0,-0.0236481400190231,0,0,0,0.0524956817711216,0,0.0508588856834254,0,0,0,0,0,0,0,0,0,0.0971550309320265,0,-0.00162782644120587,0,0,0,0,0,0.146766941857518,0,0,0,0,-0.0771296901590496,0,0,-0.00129364393803121,-0.0173825293574274,0,0,0,0,0,0
X601600.SH,0.243740775379719,0,0,0,0,0,0,0,0,0.109659234749027,0,0,0,0,0,0,0,0,0,0,0.0602702152821043,0,0,0,0,0,0.0221342740178501,0.0948945064753389,0,0,0,0.0746706343648099,0,0,0.0980621354747859,0.085196322791744,0,0,0,0.0686501911234206,0,0,0,0.0586276693884678,0,0,0,0.13747875389225,0,0,0,0,0,0.0030200763014917,0,0,0,0,0
X600547.SH,0,0,0,0,-0.313633948384615,-0.0401326992668169,0,0,0,0,0,0,0,0,0,0,-0.0327875476331615,0,-0.0132407148902061,0,0,0,0,0.879488634124856,0,0,0,0,0,0,0,0,0,0,0,0,0.0685660664227246,0,0,0,-0.0421689497346944,0,0,0.0667441174052524,0,0,0,0,0,0,-0.0185076239148915,0,0,-0.0658139498544783,0,0,0,0,0
