,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600886.SH,X600027.SH,X600157.SH,X600188.SH,X000883.SZ,X600021.SH,X601158.SH,X600583.SH,X601992.SH,X600309.SH,X600352.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000792.SZ,X000060.SZ,X600808.SH,X000825.SZ,X600489.SH,X002470.SZ,X002353.SZ,X000629.SZ,X600547.SH,X600660.SH,X600307.SH,X002075.SZ,X600008.SH,X600863.SH,X600578.SH,X000831.SZ,X600549.SH,X000012.SZ,X600219.SH,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.577323950096175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354587381233954,0,0,0.245784482883203,0,0,0,0,0.0123658131002728,0,0,0.0157478588528425,0,0,0.0175423634802198,0,0,-0.0484691173624181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.668611719762079,0,0,0,0.0237536138571646,1.73472347597681e-18,0,0,0,0.0903440352770774,0,0,0,0,0,0,0.0121348215630259,0,0,0,0.00512072631445146,0,0.0167154628726846,0,0.0130601368701662,0,0,0.00564063186021053,0,0,0,0,0,0,0.0695162948129464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457269239742627,0,0,0,0,0,0,0
X601088.SH,0.0264101854578211,0,0,0,0,0,0,0,0,0.305598677993361,0,0,0,0,0.0161589175743644,0,0,0.0630309179053538,0,0,0,0.144277197294294,0.0530142052681344,0,0,0,0,0.135344679576446,0.00104777864714191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337019693647401,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079996420300382,0,0,0.180438926898951,0,0.0514186012455639,0.00289132200597192,0,0,0,0,0.126582486879145,0,0.0442543207817535,0,-0.095662366410163,0,0,0.107741814707552,0.238555929919827,0,0.118221910566205,0,0,0,0,0.0249870558242297,0.0377358376984639,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0717725483895027,0.0618417386011764,0,0,0,0.103783444635293,0.0922508163403128,0,0,0,0.0712469578869185,0,0,0,0,0,0,0.04073591017363,0,0,0,0,0,0.12854313235267,0,0,0,0,0,0,0,0,0,0,0.212863989014966,0,0,0,0,0,0,0,-0.00569139296428701,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.017337654473637,0.312747607280462,0,0,0,0,0.0942519122972796,0,0,0,0,0,0,0.00390522285929549,0,0,0,0.198559124400372,0,0.197108507032273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236307864979716,0,0.00462733735406702,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0606391168691564,0.154347584711351,0,0,0,0.0471447177558097,0,0.0488670449514399,0,0,0,0.0439320025130309,0,0.0695864248032942,0,0,0.158559331429299,0,0.0182916903704638,0,0,0,0,0,0,0,0,0,0.047328787244395,0,0,0,0,0,0,0,0,0,0,0.269195881064436,0,0,0,0,0,0,0,0,0,0.0190414838726207,0,0,0,0,0,0
X600585.SH,0,0,0.168101196663458,0,0,0,0,0,0,0,0,0,0,0,0.290923799606915,0,0,0,0,0,0,0.00353064567840738,0.0175711634466925,0.0594637306757425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465732883858402,0,0,0,0,0,0,0.0214074294720606,0,0,0,0.00175117658022811,-0.00282622072863134,0,0,0,0,0,0
X601600.SH,0.214122636488437,0,0.191625134600568,0,0,0,8.67361737988404e-19,0,0,0,0.0937188631982033,0,0,0,0,0,0,0,0,0.074021764180057,0,0,0,0,0,0,0,0,0,0,0,0.241698149814203,0,0,-0.100913310587729,0,0,0,0,0,-0.0783776646839612,0,0,0,0.331096725183828,0,0,0,0,0,0,-0.00886441737913914,0.0145220964932235,0,0,0,0,0,0
X601898.SH,0,0,0.203358018594544,0,0,0.351203171784112,0,0,0.0185355910291323,0,0.0532150620140639,0.0757734638557535,0,0,0,0,0,0,0,0,0.0647810155317379,0,0.0841864174898051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352044877012727,0,0,0,0,0,0,0.170325208413707,0,0,0,0.0199811676801367,0.0196156752728758,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.264609991560253,0,0,0,0.0665513609551621,0.269250208379752,0,0.00269190118143744,0,0,0.0297262878437719,0,0,0,0,3.46944695195361e-18,0,0.0640606265687981,0,0,0,0,0,0,0.0741935049891314,0,0,0,0,0,0,0,0,0,0,0,0,0.0620042100614396,0.1067459350548,0.135196606660676,0,0,0,0.0782769282186183,0,0,0,0.00774775528644553,0,0,0,0,0,0,0
X600688.SH,0,0.334433418571912,0,0,0,0,0,0,0,0.0576095606915303,0,0,0,0,0,0,0,0.0360111174841857,0,-0.0673834502970149,0.57019454750743,0,0,0,-0.0698517615865257,0,0,0,0,0,0,0.020009125315975,0,0,0,0,0,0.044865919186604,0,0,0,0,0,0,0,0,0.15933782832297,0.298370365244955,0,0,0,-0.0108951675428224,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.118197850241101,0,0,0,0,0,0,0,0,0,0,0,0,0.03923042455189,0.121336272290665,0.0243994178205062,0,0,0.0385349749078906,0,0,0,0.0110984362904971,0,0,0.0576527175617952,0,0,0,0.0664278111822782,0,0.00553482454210199,0,0,0,0,0,0,0,0,0,0.212954027376271,0,0,0,0,0,0,-0.0224685248096359,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0973724151878517,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578368748251352,0,0,0.0624058952929392,0,0,0,0,0.0121892549372661,0.19220139945672,0.00597192242266892,0.062455034291058,0,0,0,0.114596597553753,0,0,0,0,0.0529189052514336,0,0,0,0.0376624024218568,0,0,0,0,0,-0.00181990466939521,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0829781689387094,0,0,0,0.151077935564283,0,0.221207168264994,0.127833485578835,0,0,0,0,0,0,0,0,0.0634667779937066,0,0.129339621386025,0.0318626047852868,0,0,0,0.0419054536844481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147069725481569,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.31748437529722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986083228506258,0,0.174957876264784,0,0,0,1.73472347597681e-18,0.0447930660757766,0,0.068300801707524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258437024402311,0.0216873078390282,0,0,0,0,0,0,0,-0.00476696397359771,-0.0212086826912817,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0143506298383088,0,0,0,0,0,0.00704330836005536,0,0,0,0.386469066644992,0,0,0,0,0,0.171626621701105,-0.0257981425330324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110401306979574,0,0,0,0,0.0250888268063083,0,0,0,0,0,-0.153619450559349,0,0,0.0203431747338883,0.0498936898612691,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.00503723458376743,0.0292719260344655,0,0,0.199888427691498,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.000177635975441193,0.162348355986112,0.164546386807193,0.0845167621815375,0,0.157442064257637,0,0,0,0,0.100274447240035,0,0,0.0161908014353961,0,0.0091479612255843,0,0,0,0,0,0,0,0,0.00263093720506871,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0382836668927489,0,0,0,0.0855513661642288,0,0,0.0548697544535027,-0.0331160761757916,0,0,0,0,0,0,0,0,0,0.0270474369756762,0,0,0,0,0,-0.00878202574625395,0.0320127675099416,0,0,0,0,0,0,0.0419332019464135,0,0.0950334688342219,0,0,0,0,-0.0452614245071239,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0.139032433635748,0,0,1.73472347597681e-18,0.133939538730793,0,0,0,0,0,0,0,0,0,0.120756861013139,0,0,0,0,0,0.307451028932135,0,0,0,0,0,0,0,0,0,0.0284649903415629,0,0,0,0,0.211600773430424,0.0105559404359711,0.0913097025604409,0,0,0,0,0,0,0,0.0168169493745702,0.0459249047599362,0,0,0,0,0,0
X601158.SH,0,0.126003290390654,0,0,0,0,0,0,0.00675004248452135,0,0.138155820966513,0,0,0,0,0,0.0321985772209773,0,0,0,0,-0.0648821904724956,0.0297030629703422,0,0.044377189728302,0,0,0,0,0,0,0,0,0,0.0219529987591706,-0.0161865153726424,0,0,0,0,0.022063438285412,0.385030152957107,0,0,-0.0548736442768536,0,0,0.0418290136785148,0,0,0,0.0220424270635374,0.0259185278118492,0,0,0,0,0,0
X600583.SH,0,0,0,0.199801697650438,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0588998018102163,0,0,0,0,0,0,0.0937419643058725,0,0,0,0,0,0,0.0716805276737875,0,0.0711741236116329,0,0,0.1046142269222,0,0,0,0,0.0383883239542024,0,0.317054954930792,0,0,0,0,0.0113273892314949,0,0,0,0,0.00130902524797102,0,0,0,0,0,0
