,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600547.SH,X600516.SH,X600027.SH,X600176.SH,X601992.SH,X600111.SH,X600352.SH,X002460.SZ,X000553.SZ,X300072.SZ,X600299.SH,X002110.SZ,X000786.SZ,X600808.SH,X000709.SZ,X600801.SH,X600426.SH,X000932.SZ,X600583.SH,X600339.SH,X000883.SZ,X000629.SZ,X601158.SH,X600219.SH,X601699.SH,X000408.SZ,X000830.SZ,X002271.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0578360150846665,0,0,0,-0.0683831302567002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426891049281324,0,0,0,0,0,0,0,0,0.0966180129094362,0,0,0.126719624077416,0,0,0.147771994803089,0,0,0,0,0,0,0,0.163127332924857,0,-0.0743278969087681,0.00323445374863273,0,0,0,0,0,0,0
X600028.SH,0,0,0.136818939029859,0,0,0,0,0,0,0.0528168331734953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838005521497222,-0.0839878758393033,-0.100843650149304,0,0,0,0,0,0,0,0,0,0,0.0626614433970433,0,0,0,0,0,0,0,0.159857005863245,0,0,0.00281716030892689,0,0,0.0173975430860891,0,0,0,0
X601088.SH,0,0,0,0.0508038035733972,0,0.0502571470857892,0,0,0,0,0,0,0,0.145550221127716,0,0,0.245211239887857,0,0.0639935759859418,0.0558610413564373,0,0,0,0,0,0,-0.10098922377349,-0.0279823472540565,0,0,-0.0107243567223985,-0.0598064340099381,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.271813375181882,0,0,0,0,0,-0.00726391723184226,-0.021829753286562,0,-0.0379738122459456,0,0,0,0
X600585.SH,0,0,0,0,0.324548805954793,0.0359772391372594,0,0,0,0,0,0,0,0,0,0,0,0,0.0635966854959443,0,0,0,0,0,0,0,0,0.00672195069545611,0,0,0,0.253176168404271,0,0,0.192124549639906,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0110075243456899,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0966550881648918,0,0.107998045244332,0,0,0,0,0,0,0,0,0,0,0,0.193670257981807,0,0,0,0,0,0,0,0,0,-0.000969926289322916,0,0,0.10243562936366,0,0,0,0,0,0.301880716311304,0,-0.0105441182555378,0,0,0,0,0,0,0,0.0462668908751936,0,0,0.00491285462009658,-0.00109779701673842,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0718345848053939,0,0,0,0,0.246095501069774,0,0,0,0,0,0,0,0,-0.0622722317914441,0,0.368905506950859,0,0,0,0,0,0,0,0,0.121329791640819,0,0.136911964272271,-0.0294374420754852,0,0,0.0268094077189944,0,0,0,0,0,0,0,0,0,0.401050337375307,0,0,0,0.0156698160313369,0.00401118440783236,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0342515324770459,0,0,0,0,0,0,0.0754300144717303,0,0,0.17537289052807,0,0,0,0,0,0.647227043315666,0,0,0,0,0,0,0,0,-0.042881705320175,0,0,0,0,0,-0.114358978378003,0,0,0,0,0,0,0,0.0595250572743448,0.23381507488244,0,0,0,0.00169121022715888,0.0109908876525402,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173486764525324,0,0,0.302834904811665,0,0,0.0527396112069814,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0945940447012551,0,0,0.0369301303550747,0,0,0,0,0,0,0,0.14525617309048,0.102972585017125,0.0524323740331011,0,0,0,-0.0176067960341481,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.202480797280367,0,0,0,0,0,0,0,0,0,0.0805893921344266,0,0.0951003184224867,0.0561000427479124,0,0,0,0,0,0,0,0,0,0,-0.0344235600013423,0,0,0,0,0,0,0,0.0450879348700802,0.126315867387166,0,0.0555218166434247,0.0472450089358811,0,0,-0.011042804474743,-0.0179673184890226,0,0,0,0,0,0
X600660.SH,0,0.222481542112822,0,0,0,0.0237585811945031,0,0,0,0,0,0,0,0,0,0,0,0,0.262836250888556,0.085674854464128,0,0.0104683815782054,0,0,0,0,0,0,0,0.0495393941163483,0,0.0278729659604875,0,0,0,0.139170760202607,0,0,0,0,0,0,0,-0.06045528482285,0,0,0,0,0.0557863162865967,-0.007532482391219,0,0,0,0,0,0,0
