,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X000301.SZ,X601898.SH,X002466.SZ,X601600.SH,X600547.SH,X600362.SH,X600111.SH,X600188.SH,X600010.SH,X600886.SH,X000786.SZ,X600011.SH,X600426.SH,X600176.SH,X601991.SH,X600795.SH,X600803.SH,X600352.SH,X000408.SZ,X002080.SZ,X000027.SZ,X000932.SZ,X600219.SH,X002353.SZ,X000825.SZ,X000898.SZ,X600489.SH,X300037.SZ,X600315.SH,X600688.SH,X002409.SZ,X000807.SZ,X600801.SH,X000959.SZ,X600399.SH,X000830.SZ,X601699.SH,X600486.SH,X000983.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0571597302949826,0.00855061328211707,0,0,0,0.0347271744130068,0.0769722745208194,0,0,0,0,0,0,0,0,0.0407434714444737,0,-0.0381094796099374,0,0,0,0,0,0.0286244712303392,0,0,0,-0.0548107274958933,0,-0.0749013584134146,0,0,0.0983903471207266,0,0,0,0,0.0402198070704155,0,0,0,-0.0039550605502561,0,0,0,0,0,0
X600028.SH,0,0,0.102640011949974,0,0,0,0.0920806819180154,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0405230400835567,0.0041964937511444,0,0,0,0,0,0,0,0,0,-0.0675236936839203,0,0,0.0585047013240521,0,0,0,0,0,0,0,0,0,0.0764839840496298,0,0,0,0.0591539750477019,0,0,0,0,0,0.0327266950870632,0.0771549115965943,0,0,0,-0.0308232214079693,0,0
X601088.SH,0,0.0492119499780508,0,0,0,0.047640921645111,0,0,0,0,0,0,0,0,0,0,0,0.144344995869769,0,0,0,0,0.0177903248966809,0.071796185666688,0,0,0,0,0.00212357178273499,0,0,0.00641013935502195,0,0,0,0,0,0,-0.0661384980507741,0,0,0,0,0.0332287723922064,0,0,0,0,0.083540113808284,0,0,-4.33680868994202e-19,0.0271762469599933,0,0,0,-0.0144168057290494,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0146966805979506,0,0,0,0,0,0.0936198216818773,0,0,0,0,0,0.283925814141884,0.0359163788011087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414146422613157,0,0,0.0228068032659333,0,0,0,0.172967369429531,0.0477062011244574,0.108931384781179,0,0,0,-0.044635729358824,-0.0266837670797623,0,0,0,-0.0328379504685115,0,0
X600585.SH,0,0,0,0,0,0.0269329505849632,0,0,0,0,0,0,0,0,0,0,0,0.0292706670360257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859508087566466,0,0,0.0225617562727842,-0.109076445992726,0,0.0303617810575976,0,0,0,0.0374590248809335,0,0,-0.0716864066347052,0,0,0,0,0,0,-0.132971909135459,0.152649589963721,0,0,0,0.0201544409473462,0,0
X002460.SZ,0,0,0,0,0,0,0,0.162440017315316,0,0,0.0595475611552154,0,0.451405634989849,0,0,0,0,0,0,0,0,0,0.0671099894370785,0,0,0,0,0,0,0,0.0141988570351262,0.0452023499631201,0.110216663325531,0,-0.0707785956351086,0,0,0.193564382378743,0,0,-8.67361737988404e-19,0.176324246658916,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00671241327319441,0,0,0,0,-0.024274679612484,0,0
X600019.SH,0,0,0,0.0335501418944495,0,0,0,0,0,0,0,0,0.0429632863136357,0,0,0,0,0,0,0,0,0,0,0.0685440174940059,0,0,0,0,0,0,0,0.122389940526714,0,0,0.196939583666774,0.146531199423173,0,0,0,0,-0.190112717606602,0.0231638155494793,0,0.0712210297371838,0.148782624824405,0,0,0,6.93889390390723e-18,0,0,0,0.00693847245336401,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.050142454659526,0,0,0.215844970835822,0,0,0,0,-0.0957060721533767,0,0,0.175875294999957,0,0,0,0,0,0.0534315994523917,0,0.0620354526171525,0,0,0,0,0,-0.0581868856330612,0,0,0.201548986976501,0,0,0.170436987270256,0,0,0,0,0,0,0,0,0,0,-0.0481865154979237,0,0,0,0,-0.0101845326375316,0,0
X002271.SZ,0,0,0,0.116130328311569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118770574550965,-0.0305226468651209,0.0389072219284016,-0.0949212461444276,0,0,0.0234768916344871,0,0.0396543084693576,0,0,0,-0.0246906558571435,0,0,0,0,0,0,0.137878559962278,0,0,0,0,-0.0233732968082939,0,0,0,0.0352461187204621,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0503414522854368,0.0974433480800407,0,0,0,0,0,0,0,0.0565899723376789,0,0.0998915095748082,0,0,0,0,0,-0.0197098665674657,0,0,0.0603560961134914,0,0,0,0.114223698866848,0,0,0.0805714306231135,0,0,0,0,0,0,0,0.046702563128352,0,-3.46944695195361e-18,0,0,-0.0502205928462906,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0560222067427785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247523819378279,0,0,0.0195696523380043,0.340249567474787,0,0,0,0,0,-0.0395041176891264,0,0.0530645175383499,0,-0.0435628027692947,0,0,0,0,0,0,0.0459593126809943,0,0,0,0,0,0.170900096335237,0,0,0,0,0,0.00104980270592671,0,0,0,0.0507544492070864,0,0
X601898.SH,0,0,0,0,0,0,0,-0.106490648160662,0,0.154230889237074,0,0,0,0,0,0,0,0.558321698676266,0,0,0,0,0,0,0,0,0,0,-0.0633295337460835,0,0,0,0,0,0,0,0,0,0,0,-0.111930542781181,0.118801920212741,0,0,0.210274200444193,-0.0996077569482413,0,0.32595770066335,0.277097342080061,0,0,0.0493388839487155,0,0,0,0,0.0312611700101641,0,0
X002466.SZ,0,0,0,0,0,0.408345461734259,0.201048072666444,0,0,0,0.0953264085646054,0,0,1.38777878078145e-17,0,0.292789937572886,0,-0.233685018387071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320837780962962,0,0,0,0,0,0,0,0,0,0,0,0.431182183705962,0,-0.0207515066234637,0,0,0,0,-0.158755362309524,0.0779120119318711,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104951503112562,0,0,0.117387286828191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997492475563836,0.0980467850100885,0,0,0,0,0,0.528949966508842,0,0.0294186737191092,0,0,0,0,0.0151103969737951,0,0,0,0,0,0,0,-0.00718641406400646,0,0
X600547.SH,0,0,0,-0.00633976552962235,0,0,0,0,-0.0263857313214537,0,0,0,0,0,0,0,0.0859942854445526,0,0,0,-0.090653783370933,0,0,0,0,0,0,0,0.0143444458860166,0,0.221337992567401,0.0966361782189512,0,0,0.0499487041337286,0,0.194276375696997,-0.0588838568763965,0,0,0,0,0,0,0.0551290345612156,0,0,0,0,0,0,0,-0.0421423641637261,0,0,0,-0.0443190331431241,0,0
X600362.SH,0,0,0,0,0,0,0,0.152169977368273,0,0,0,0,0,0.326957975753033,0,0,0,0,0,0,0,0,0.231854228108344,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.082218216188985,0,0,0,0,0.0302233559741205,0,0.143823294522317,0.0368505814490259,0.0226834482821598,-0.1022567960966,0,0,0,0,-0.102020325808351,0,0,0,0,0.0138731343185112,0,0
X600111.SH,0,0,0,0,0,0,0.0449499027900668,0,0,0,0,0,0,0,0,0,0,0,0.209954724597669,0,0,0,0,0,0,0,0,0,0.0881109846090929,0,0,0,0,0,0.0962169071551612,0,0,0.131706001193038,0,0,0,0,0,0,0,0.0613507273925625,0.0112739718900253,0,0,0,0,-0.0723083589246225,-0.0026269595447536,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-0.354077109300141,0,-0.0678201013247244,0,0,0,0.376980214035227,0,0,0,0,-0.070441889329062,0,0,0,0,0,0,0,0.0976545740521861,0,0,0,0,0,0,0.159621524320763,0,0,0,0,0.0628523595088574,0,0,0,0,0,0,0,0.216775021574645,0.285790583983452,0.02455096849151,-0.0853197131797986,0.251501262771343,0,0,0,-0.105277455493905,0,0,0,-0.0346199003469316,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421062922713602,0,0,0,0,0,0,0,0,0,0,0,0.020270552470403,0,0.028293010665019,0.124174178760122,0.187103776257643,0,0,0.0818602390105742,0,0.0657840455455118,0,0,0,0,0,0.195152356919515,0,0,0,0.0585762720539471,0.0962499065911402,0,0,0,0,0,0,0,-0.0468157919922724,0,0
X600886.SH,0,0,0,0,0,0,0,-0.078968534254844,0,0,0.0512367180234834,0,0,0,0,0,0,0,0,0,0,0,0,0.133438059911727,0,0,0,0,0,0,0.0918827890750626,0.0313306340780978,0,-0.0193256069577662,0,0,0.045949885330717,0,0,0,0,-0.0391637118319076,0,0,0.0397778292384501,0,0.113817393955471,0.0304264665752765,0.0282448138876681,0,0,0.0466252973587279,0,0,0,0,0.00620480755200714,0,0
X000786.SZ,0,0,0,0.161851041271695,0,0,0,0,0,0.0489042340739573,-0.0140372466889453,0,-0.000508249769965753,0.120221336493737,0,0,0,0,0,0,0,0,0,0,0,0,0.136543709652232,0,0,0,-0.0417856511142041,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.166365361809922,0,0,0,0,0.0769605554946581,0,0,-0.0890783301082916,0,0,0,0,0,0,0
