,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600176.SH,X000786.SZ,X002466.SZ,X600011.SH,X600426.SH,X601600.SH,X601898.SH,X600886.SH,X000301.SZ,X600010.SH,X600111.SH,X600188.SH,X600352.SH,X002080.SZ,X600219.SH,X600801.SH,X601991.SH,X600486.SH,X600489.SH,X600795.SH,X300037.SZ,X600688.SH,X600803.SH,X002353.SZ,X601168.SH,X600399.SH,X600027.SH,X601992.SH,X600299.SH,X002497.SZ,X600157.SH,X002409.SZ,X000932.SZ,X300073.SZ,X000898.SZ,X000027.SZ,X000630.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0588878733611519,0,0,0,0,0.13553211797951,0.0265663693805744,0.183777296139144,0,0,0,0,0,0,0,0,0,0,0.0377952010789556,0,0,0,0,0,0,0,0,0.0453457573491958,0.0884571682494529,0,0,0,0,0,0,0,0,0,0,0.0671873808069656,0,0,0,0.070387984196047,-0.0702850491285403,0,0,0,1.93891922750113e-05,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.325931750106685,0,0,0,0,0,0,0.00980928577218618,0,0,0.259734932796438,0.13745137802312,0,0,0,0.154269061814392,0,0,0,0,0,0,-0.145967887354128,0,0,0,0,0.00437961439638557,0.590180858969888,-0.0194635870164808,0,0,0,0,0,0.0599541457796854,0,0,0,0,0,0,0,0,0.0506418619008943,0.0429215263343104,0,0,0,-0.0171838689524761,0,0
X600010.SH,0,0,0,0,0,0,0.0835555951986812,0.0340306373402,0,0,0,0,0.0522708916557275,0,0,0.0645006471359429,0,0,0,0,-0.0114193991295921,0,0,0,0,0,0,0.139245864078325,0,0,0,0,0,0,0,0,0.109610363235296,0,0,0,0,0,0.0282925141513747,0.0200371529374691,0,0,0,0,0.0191242638619493,0.117630521176554,0,0.0256508808422844,-0.0466575717060358,0,0,0,-0.000137860106437764,0,0
X600111.SH,0,0,0,0,0,0.221981137469918,0,0,0,0,0,0.274420939965185,0,0,0.0022130036778444,0.0512502012978923,0.0549083826901959,0.137790655547042,0,0,0.0748774066755275,0,0,0,0,0,0,0,0,0,0,0.015976268226999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167300788743051,0,0,0,0.0717232808170735,-0.0664615398011987,0,0,0,-0.00729313973070308,0,0
X600188.SH,0,0,0.086780698733896,0,0,0,0,0,0,0,0,0,0,0.130092166107949,0,0,0,0,0.226927202556431,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132005148799025,0,0,0,0,0,0.106080821825632,0.00935599393414466,0.00866143870903353,0,0,0,0,0,0,-0.0420893232875125,0.0851985525182495,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.148245955398934,0,0,0,0,-0.120407801400381,0.0441053549959923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234398617110943,0,0.115753585122199,0.038258367854024,0,0,0,-0.0429650981760595,0,-0.0552153987111792,0,0,0,0,0,0,0,0.0187274537947552,0.096000701051686,0,0,0,0.00640532880344724,0,0
X002080.SZ,0,0,0,0.485501838841176,0,0,0,0,0,0.0333377289601256,0,0,0,0,-0.0878054787156465,0,0.0384341483152559,0,0,0,-0.229876541654337,0,0,0,0,0,0,0,0.17827429760229,0,0,0,0,0,0,0.0856309830949372,0.186992597594722,-0.441901090866879,0,0,0,0,0,-0.302918423307125,0.0013868201427509,0,0,0,0,0,0,0.0691089551254079,0,0,0,0,0.00906712810459583,0,0
X600219.SH,0,0,0,0,0,-0.0776762999816117,0.169650308810086,0,0,0,0,0.0901860386758449,0,0,0.0331666372552566,0,0,0.24485055233653,0,0,0,0,0,0,0,0,0,0,0,0.1127703980835,0,0,0,0,0,-0.0530812739083272,0,0.143367602360788,0,0,0,0,0.0485520151029362,0,0,0,0,0,0,0,0,0,0.0834278210296528,0,0,0,-0.00797282271872212,0,0
X600801.SH,0,0,0,0,0.0857054910028178,0,-0.102252894115407,0,0,0,0,0,0,0,0.0246715310980918,0,0,0,0,0,0,0,-0.0395829397731313,0,0,0,-0.0763852133771358,0,0,0,0,0,-0.00771334268621598,0,0,0,0.0797301595380212,0,0,0,0.0328992448328183,0,0,0,0.270969724662743,0,0,0,0,0,0,-0.0163424278285434,0,0,0,0,-0.0021868884068873,0,0
X601991.SH,0,0,0.0572066642482166,0,0,0,0,0,0,0,0,0,0,0,0,0.0554428829688178,0.012778046156859,0,0,0,0.0558944249601108,0,0.0506195807358085,0,0,0.0983162756353205,0,0,0,0,0,0,0.0350394610468403,0,0,0,0,0,0,0,0,0,0.0102291866411255,0,0,0,0,0.132301722228088,0,0,0,-0.00203186287991675,-0.036686609109241,0,0,0,0,0,0
X600486.SH,0,0,0,0.100382168649092,0,-0.0620240994169724,0,0,0.0647741924931871,0,0,-6.93889390390723e-18,0.152462385171014,0,0.0826644231818545,0,0,0.0837867313745136,0.141366663285602,0,0,0,0,0,0,0,0.00195775940158348,0,0,0,0,0,0,0,0,0,0,0.132264144935959,0,0,0,0,0,-0.0221781759548037,0,0,0,0,0,0,0,-0.028287016192125,-1.0842021724855e-19,0,0,0,-0.00464257722251321,0,0
X600489.SH,0,0,0,0,0,0.0269076195267468,0,0.0485372005111202,0,0,0.569051467832915,0,0,0,0,0,0,0,0,0.20382209032968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747999845395183,0,0,0,0,0,0,0,0.00971563539579914,0,0,0,0,0,0,-0.0041555177277426,0,0,0,-0.000642990329342112,0,0
X600795.SH,0,0,0,0,0,0,0,-0.236610164367685,0,0,0,0.0139814370663669,0,0,0.0830904752173252,0,0,0,0,0,0,0,0.0884434527430761,0,0,0,0,0,0,0.0106888457311909,0,0,-0.128212884077822,0,0,-0.0975860348954587,0,0,0,0,0,0,0.0319492693545726,0.13505866353346,0,0,0,0.241295392906517,0,0,0,0,0,0,0,0,-0.012649177729709,0,0
X300037.SZ,0,0,-0.173984123193676,0,-0.0349260552064531,0,0,0,0,0,0,0,0,0,0.126810554434311,-0.422551478516179,0,0,0,0,0,0,0,0,0,0.340047938801948,0,0,0,-0.0497800591577772,0,0,0,0,0,-0.00707144994590614,0,0,0,0,0,0,0,0.0876042307070536,0,0.397495295606611,0.0670545766000999,0,0,0,0,-0.0769629874448154,0,0,0,0,-0.0294259838205354,0,0
X600688.SH,0,0,0,0.0839956568844084,0.0821904895136217,0,0,0,0,0,0,-0.0281745413384056,0,0,-0.0387285940096796,0,0,0,0,0,0.0228002973595122,0,0,0,0,0,0,0,0,0.0605400508307904,0,0,0,0,0,0.0249936637940399,0,-0.0492544027748953,0,0,0,0.0173668369206902,0,0,0,0,0,0,0,0,0,0.0153142035532921,-0.0426662204246934,0,0,0,-0.000679566332485372,0,0
X600803.SH,0,0,0,0,0,-0.0373548068179438,0,0,0,0,0,0,0,0.0872835322103971,0,0,0.0309143019367592,0.0794679963218695,0,0,0.107335995114695,0,0.0139901501414602,0,0,-0.0270982224008872,0,0,0,0,0,0,0.236820847891186,0,0,0,0,-0.0249306735288355,0,0,0,0,0,0.0479275450375432,0.0507852195008579,-0.126950247209944,0,0,0,0,0,0.00788449153435266,0,0,0,0,0.00943448131903477,0,0
X002353.SZ,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0944490607566025,0,0,0.0454087735338474,0,0,-0.00789563079312741,0,0,0,0,0,0,0,0.274186276632195,0,0,0,0,0,0,0.232001253499622,0,0,-0.0498753990350997,0,0,0,0,-0.196444301763248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378980985353084,-0.0417211898073211,0,0,0,0.000508580400289106,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.0665832089678697,0,0,0,0,-0.208774566533245,0.12302141887539,0,0.351299977721203,0,0,0,0,0,0,0,0,-0.0898999216467393,0,0,0,0,0,0,0,0,0,0.00529996778553855,0,0,0,0,0,0.0832162169492344,-0.170333428179397,0,0,0,0,0,0.880148176161347,0,0,-0.0222706165794107,0.0413872856890655,0,0,0,-0.0163022293006056,0,0
X600399.SH,0,0,0,0,0,0.0791677864352181,0.0561756044429659,0,0.11924020159418,0,0.298758422425765,0,-0.102852348513356,0,-0.107507341514205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288213548139099,0,0,-0.055186197260809,0,0,0,0,0,0,0,0.0167773432654268,0.0744095761597632,0,0.0763096070272377,0,0,0,0,0,0.0348751449061968,0,0,0,-0.0201282486297107,0,0
X600027.SH,0,0,0,0,0,0,0.064615088876546,0,0,0,0,0,0,0.0164791178460048,-0.0109786544205879,0,0,0,0,0,0,0,0.0665491381120129,0,0,0,0,0,0,0,0,0,-0.0488303177337128,0,0.0496755051127485,0,0,0.0701687898446486,0,0,0,0,0,0,0.0148696645726957,0,0,0.09514891732816,0,0,0,-0.00453365402685173,0.00310646892780197,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,-0.055611853695243,-0.00686348143262403,0,0,-0.0253352176235366,0,-0.00449117094906051,0.0148040991243388,0,0,0,0,-0.0322617651803388,0,0,0,0,0,0,0.194446392800914,0,0,0,0,-0.022998322292032,0,0,0.0388401033393739,0.0428970939290589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210266346043883,-0.00766254290702441,0,0,0,-0.00031680668145065,0,0
X600299.SH,0,0,0,0,0,-0.189344068858895,0,0,0,0,0,0,0,0,0.107513035535651,0.204879591298395,0,0,0,0,0,0,0,0,0.18896438103435,-0.0817653299722677,0,0,0,-0.265499051555176,0,0,0.119283959492305,0,0,0.0634601454126299,0,0,0,0,0,0.00167518111190072,0,0,0,0,0,0,0,0,0,0.0302867115716073,0.00337734664188002,0,0,0,0.00643723209568448,0,0
X002497.SZ,0,0,0,0,0,0.185621226447065,0,0,0,0,1.73472347597681e-18,0,0.220418945981604,0,0,-0.0248206613084604,0,0,0,0,0,0,0.40364835948863,0,0,0.0383488905486505,0,0,0,0,0,0,0.169586966681874,0,0,0.0352670898819009,0.165213986233233,0,0,0,0,0,0,0,0,0.291557159504687,0,0,0,0,0,0.0538272731023184,-0.200808744540259,0,0,0,-0.0142213601068004,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.00735957141539253,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.0422094123409155,0,0,1.38777878078145e-17,0.35720376535773,0,0,0,0,0,0,0,0,0,0,0.197468954586278,0,0,0,-0.17444027557246,0,0.13367132275629,0,0,0,0,0,0,0.0448812345855173,4.33680868994202e-19,0,0,0,0,-0.0160420962331346,0,0
X002409.SZ,0,0,0,0,0,0.10599006205435,0,0,0,0.374243552059388,0,-0.13089520230695,0,0,0,0,0,0,0,0,0,0,0.226730931144921,0,0,-0.0577419827686683,0,0,0,0,0,0,0.0937648782223262,0,0.0354932862435585,0.251701590492034,0,0.156303339004924,0,0,0,0,0,0,-0.00557217374217706,0.107003151237125,0,0,0,0,0,-0.0452639230632913,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0241275398288416,0,0,0.178881187178275,0,0,0,0,0.0632855387233717,0.0387755108041952,0,0.0254795391428592,0,0,0,0,0,0,0,0,0.13248622912359,0,0.0573110134867728,0,0.0950487208497493,0,0,0,0.0530983624924383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046920091660594,0.108637483853913,0.00355945117637281,0,0,0,0.0142637009849432,0,0,0,0,-0.000459813790874107,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0.128001276051821,0.0410572642748975,0,0,0,0,0.0220432257816563,0,0,0,0,0,0.096352668192272,0,0,0,0,0,0.207775727238068,0,0,0.212973926698244,0,0,0.33717986355814,0,0,0,-0.0272294394570006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304792052329614,-0.0186669858374329,0,0,0,0.00202138243807434,0,0
X000898.SZ,0,0,0,0.104081941913308,0,0,0.222592743192322,0.0739059632080233,0,0,0,0,0,0,-0.0159369460996685,0,0,0,0,0,0,0,0.0190949972626812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791619967346746,0,0,0,0,0,0,0,0.00596747095435641,0.132252896836568,0,0,0,0,0,0,0.00238250449318707,0,0,0,0,-0.00911857127904326,0,0
X000027.SZ,0,0,0,0,0,0.155633465416144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124892557817924,0,-0.0158700727582552,0.00804407956300115,0.0856605837467492,0,0,0,0,0,0,0,0,0,0,0,0.138705757098491,0,0,0,0,0.0336165952363344,0,0,0,0,0,0,0,-0.0514480501483195,0,0,0,0,-0.0152625332006734,0,0
X000630.SZ,0,0,0,0,0,0,0.0999608614548161,0,0,0,0,0.0959001247042803,0.0312708139296615,0,-0.0375321241628131,0,0,0.132152556306092,0.046694274856956,0,0,0,0,0,0,0,0.0878923665844851,0,0,0,0,0,0,0,0,-0.0843137982777669,0.188607774349474,-0.067333466390856,0,0,0,0,0.00211127757298628,0,0.158025441181109,0,0,0,0,0.0134415179858588,0,0.0271452359049446,-0.0259106910923198,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114073688466001,0,0,0,0.0245421031808329,0,0,0,0,0,0,0,0,0,0,0,0.0203313730768054,0.0782800546237754,0.0383624433300076,0,0,0,0,0.142214432070914,0,0,0,0.0484030096010348,0,0,0.00198205614095936,0,0,0.0326135235944338,-0.0970295248907028,0,0,0,-0.00485203612967018,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.287570752756292,0,0,0,0,0.0438496986783422,0.0485088370934822,0.0482875757745996,0,0,0,0,0,-0.0357174413343098,0,0,0.0518588395690507,0.0412493289568696,0,0,0,0.240705908565075,-0.140072333313717,0,0,0,0,0,0,0,0,0,0,0,0,0.264862390413535,0.104782988266481,0,0,0,0,0,0,0,0,-0.0754254157479185,0,0,0,-0.0208122283236473,0,0
Slope,0,0,0,0,0,0,-0.221742094634261,-0.622542124282536,0,0,0,0,0,0,0,0,0,0,0,0,-0.281195036189846,0,0,0,0,0,0,0,0,0,0,0,-0.173502740563931,0,0,0,-0.302474997409962,0,0,0,0.450243125176442,0.504812384887675,0,0,-0.12745527181626,0,0,0,0,0,0,0,1.61000220038754,0,0,0,-0.0376681186882752,0,0
TED,0,0,0,0.0402187764219412,0,-0.323653039385007,0,0,0,0,0,0,0.263593185756017,0,0,0,0,-0.249387893263416,0,0,0.583601230343338,0,-0.13314681328541,0,0,0,0,0,0,0,0,0,-0.0521392659322188,0,0,0,0,0.353086006100009,0,0,0.446039684512016,0,0.248541185274576,0,0,0,0,0,0,0,-1.1426148654803,0.3085080513765,0,0,0,0,0.0701974588519797,0,0
RealEstate_excess,0,0,0,0,0,0,-0.113611202879275,0,0.100211616496181,0,0,0.00502034606944894,0,0.034794168842546,0.00705157242270643,0,0,0,-0.0413059583054432,0,0.0611165981812614,0,0,0,0,0,0,0,0,0,0,0,-0.0687588803003926,0,0,0,0,0,0,0,0.125511687927933,0,0,0,0,0,0,0,0,0,0,-0.000208035289354381,0,0,0,0,-0.000783102218988582,0,0
MKreturn,0,0,0,0,0,-0.0439620259462268,-0.00974398867835693,0,-0.0615747311680291,0,0,0,0,0,0,0,0,0,0,0,0.0154281278105486,0,0,0,0.011034703291579,-0.0628323322819183,0,0,0,0,0,-0.0425660142877448,0,0,0,0,0.0448874349506697,-0.0292631573351327,0,0,0.0432678951343675,0,0,0,0,0,-0.0838535353221633,0,0,0,0,0.00920967108838656,0.0181544873691002,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00167122346992902,0,0,-0.00263802465167144,0,0,0,0,0,-7.89150667920926e-05,0,0,-0.00100216057480598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379228016240994,0,0,0,0,0,0,0,-0.00184547309948143,0,0,0,0,0,0,0,0.000228172278932317,0,0,0,0,-0.00205727007855984,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,3.54223220293501,-0.385244871400381,-0.663418108142993,0,0,0.0980978046515517,0,0,0,-0.743107111612959,0,0,0,0,0,0,0,0,0.986099513952932,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.19484235713347,0,0,0,0,0,0,0,0,0,0,-0.796183974730883,1.67777913537646,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00152585535971757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39665140817244e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133832015162689,0,0,0,0,0,0,0,0,0,-0.00438614313533027,0,0,0,0,-0.00152367204633453,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.000169928042588123,0,0,0,0,0,-0.000753544184001433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470871870488995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101570018978934,-0.00176837046003676,0,0,0,0.00114015196555906,0,0
