,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X000539.SZ,X002466.SZ,X600309.SH,X000630.SZ,X000792.SZ,X600623.SH,X600098.SH,X600352.SH,X000709.SZ,X000883.SZ,X600160.SH,X600660.SH,X000898.SZ,X600021.SH,X002470.SZ,X601918.SH,X600863.SH,X600489.SH,X000060.SZ,X600808.SH,X600578.SH,X600307.SH,X600547.SH,X300072.SZ,X000629.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.421546287849557,0.0172448440445322,0,0,0,0,0.0902389888933595,0,0.0440058587515868,0,0,0,0,0,0,0,0.0616263717170889,0,0,0,0,0.032609049228193,0,0,0,0,0,0,0,0,0.0223379590504943,0,0.00484979635256529,0,0,0,0,0,0,0,0,0,-0.0128747330541406,0,0,0,0,0,0,-0.020769437575455,1.0842021724855e-19,0,0.148128720095725,0,0,0,0
X600028.SH,0.262538551106088,0,0.27654030432427,0,0,0,0,0,0,0,0,0,0,0,0.0433229467577828,0,0,0.0042147762024353,0,0,0,0,0,0,0.0297712219532735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202907965044937,0,0,0,0.0134959429374578,0,0,-0.014587470683464,0,0.00716253833053844,0,0,0,0,0
X601088.SH,0,0,0,0.51906855412892,0,0,0.30595227899378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434041599862036,0,0,0,-0.0290257550666302,0,0,0.0113020086004705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00336865831352259,-0.00385032606065733,0,0.0659661321615574,0,0,0,0
X600011.SH,0,0,0.115700792205724,0,0,0,0,0,0,0,0,0.449614561069901,0.117711819799703,0,0,0,0,0,0,0.139751858449022,0,0,0,0,3.46944695195361e-18,0,0,0.0486972232071764,-0.0176279676024212,0,0,0,0.0850322126288643,0,0,0,0,0.0779742946598489,-0.0591271319029654,0,-0.0186488370545551,0,0,0,-0.0285781371567505,0,0,0,0,0,0,0.00436788265127788,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0210291317337273,0,0,0,0,0.127664581326746,0,0,0.239968671169433,0,0,0,0,0,0.0968391215528493,0,0,0,0,0,0,0,0.0320352021588266,-0.0449660449608712,0,0.31280796541797,0,0,0,0,0,0,0,0,0.0521300664173893,0,0,0,0.120379461272209,0,-0.000407235024013103,0.00123620133814784,0,0,0,0,0,0
X600019.SH,0,0,0,0.0323926937396175,0,0,0,0,0,0.142382166060113,0,0.00566998061818584,0,0,0,0,0,0,0.118024156078052,0,0,0,0,0,0.0572683197055585,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.241908650869041,0,0,0,0,0.0958146213743578,0,0,0,0.00703691013388737,0,-0.0358537694961071,0,0,0,0,0,0,0
X600585.SH,0,0,0.353498072415601,0,0,0.110748592046181,0,0,0,0,0,0,0,0.0764931255944042,0,0,0.0639449175858651,0,0,0,0,0,6.93889390390723e-18,0,0.04222397207853,0.0596349599935977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397690983783562,0,-0.0348117306012478,0,0,0,0,0,0,0
X601898.SH,0.0375617917006956,0,0,0,0,0,0,0,0,0.293127362095451,0,0,0,0,0.0219011670167397,0.015897102710364,0,0,0,0,0.113186911937807,0.0883352510448519,0,0,0.0225899313670169,0,0,0,0,0,0,0,0,0.00183641347629322,0,0,0.410713488560018,0,0.083862959000923,0,0,0,0,0.0154880901254247,0,0,0,0,0,0,-0.0121364478892395,0,0.0426490422097127,0,0,0,0,0
X600795.SH,0,0,0,0.292125950410422,0,0,0,0,0,0,0,0,0,0,0.0298722992134053,0,0,0,0.0243010683870001,0,0,0,0,0.00973391950503854,0.0205986467768244,0,0,0,0,0,0,0,0.0729283915311614,0,0,0,0,0.0433241423118575,0,0,0,0,0,0.0693291602992217,0,0,0,0,0.0807621588071949,0,-0.0513244446857254,0.00418388370712654,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00383584522325476,0,0,0,0,0,0,0.207064734481094,0,0,0.0309057477618227,0,0,0.0921893880488301,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00508342339144043,0,0,0,0,0.0177417526119313,0,0.264511682704786,0,0,0,0.1093812667649,0,0,0.140581787016202,0,0,-0.0239264023829266,0.00267638044486743,0,0,0,0,0,0
