,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600352.SH,X000723.SZ,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600111.SH,X600176.SH,X600516.SH,X000786.SZ,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X000629.SZ,X600489.SH,X600219.SH,X601158.SH,X002110.SZ,X000990.SZ,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600985.SH,X000027.SZ,X600157.SH,X000825.SZ,X600583.SH,X600426.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0410574736264058,0,0,0.0462317528876563,0,0,0,0.106939586516576,0,0,0,0,0,0,0,0,0,0.00347075397543115,0,0.0369401492114947,0,0,1.73472347597681e-18,0,0,0,0,0,0.0425784070892928,0,0,0,0,0,0,0,0,0,0,0,0,0.0781652288960608,0,0.0282434048219201,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.172083786771983,0,0,0.033831878305428,0,0,0,0.0568393597317249,0,0.00958704738272432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414918640743082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774821084532537,0.100423284610095,0,0,0.0019616687517824,-0.0169563020012713,0,0,0,0,0,0
X601088.SH,0,0,0,0.239243772234499,0,0,0,0,0,0.00777476736046483,0,-0.178486936320834,0,0,0,0,0.0473351537558667,0,0,0,0,0.13618747692101,0,0,0.102110960060124,0,0,0.0383714076546428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443018518755409,0,0,0.0460464973586167,0,0,0.0174908853108246,-0.0464396568525809,0,0,0,-0.0142547493282232,0,0
X600585.SH,0,0,0,0,0,0.186319102174754,0,0,0,0,0,-0.0246630641172058,0,0,0,0,0,0,0,0,0,0.503947985216775,0,0,0,0,0,0,0,0,0,0,-0.0406446742815786,0,0,0,0,0,-0.0074970658238892,0,0,0,0,0,0,-0.0101936550511947,0,0,0,0,0.00583118843176873,-0.0157930573685344,0,0,0,0,-0.00237008255175134,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.116037224343979,0,0,0.0416212043016246,0,0,0,0.00343382896199314,0,0,0,0,0.194931124029699,0,0,0,0,0,0.0341888659209105,0,0,0,0,0.0371570568935753,0,0,0,0,0,0,0,0,0,0,0.047647372815838,0,0.102132276338037,0,0,0,0,0,0.00655598218170467,-8.67361737988404e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0143916486909429,0.107695348114526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125143527731985,0,0,0,0,0,0,0,-0.0377375883788354,0,0.250006052914391,0.133585683444826,0,0,0,0,0,0,0,0,0,0.212776730568339,0,0,0,0,0,0,0,-0.0378553724645857,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000406118535528078,0,0,0,0,0,0,0,0,0,0.405737757832605,0,0,0,0,0.0781897051672032,0,0,-0.006577968688475,0,0,0.0346188511603372,0,0,0,0,-0.095418727167589,0,0,0,0.0275787256887643,0.0328384323336061,0,0,0,0,0,0,0,0,0,0,0,0,0.0395798967724744,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0738325227513353,0,0,0,0,0.122091979512962,0,0,0,0,0,0.0877757940905037,0,0,0.0661779117698876,0,0.261542671773983,0,0,-0.0147400926982519,0,0,0,0,0,0.0732060519613899,0.136900862762879,0,0,0,0,0,0,-0.0409751480533772,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.009354598820359,-0.0264920507404263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118164584809273,0,0.595261077065568,0,0,0,0.00634050501857053,0,0,0.0400976617570437,0,-0.0174688714985997,-0.0836947954270608,0.0682366900644567,0,0,0.00451515137863391,0,0,0,0,0.00996071645351751,0,0,0.0269404778488148,0,0
X601600.SH,0,0,0,0,0,0,0,0.197958397654256,0,0,0,0,0.0136639185034928,0,0,0,0,0,0,0.0496658065413185,0,0,0,0,0.106278014814354,0,6.93889390390723e-18,0,0,0,0.0175902827585505,0,0,0,0,0.278216462243283,0,0,0,0,0,0.0620209428513694,0,0.0600623653521387,0,0.0243604693434603,0,0,0.0664969301934828,0,0,-0.016634324145071,-0.00437418320643,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.135559983055646,0,0,0,0,0,0,0.0612922403510259,0,0,0.162610215987733,0,0.0798502972466114,0,0,0,0,0,0,0,0,0.0257178677313433,0,0,0,0,0,0,0,0,0,0,0,0,0.0261054715226444,0,0.0508521020796683,0,0,0,0,0,-0.0173569588853127,0,0,0,0,-0.0144235299988303,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0715879512253907,0,0,0,0.114642175206181,0,0,0,0,0,0,0,0,0.194684567808296,0,0,0,0,-0.188405381046022,0.319799509002743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140956657322095,0.325750858687233,0,0,-0.151592560751884,0,0,0,0,0,-0.120602516520123,0.278869954488363,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.314896908987559,0,0,0,0,0,0,0.231215950649385,0,0,0,0,0,0,0,0,0,0,0,0.0885232197462586,0,-0.201620444684822,0.228314604969202,6.93889390390723e-18,-8.67361737988404e-19,0,0.0448425615988795,0.723458640028696,0.0206206296483788,0,0,0,0,0,0,0,0,0,0,0,0,0.0955533188347833,0,0,0,0,0,0.00704873280355501,0,0,0,0,-0.118825465922112,0,0
X601991.SH,0,0,0,0,0,0,0,0.0502515797223767,0,0,0,0,0,0,0,0,0,0,0.0119703686112767,0.046683896720186,0.057670024417798,0,0,0,0.0543636867187497,0,0,0,0,0,0,0,0,0.122030355366596,0,0.0968886719591389,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0579252207857789,0.0447766272482667,0,0.0342014905067918,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0408239979989969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453655262953062,0,0,0.0663057350637385,0,0.0634162714831732,0.044280592711829,0,0.179035664734404,0,0,0,0,0.0557626218247615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332534048546931,0,0,0,0,0.0185810756989819,0,0,0,0,0,0
X600688.SH,0,0,0.022253551519412,0,0,0.103854677320311,0,0.0718697390006813,0,0,0,0,-0.00649383335141739,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.016172645240993,0,0,0,0,0,0,0,0.135719650606386,0,0,0.0159349955367455,0,0,0.0608493886530492,0,0,0,0,0,0,-0.031970147824369,0,0,0,-0.0266264088186716,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0695308921449809,0,0,0.0341265000010347,0,0,0,0,0,0,0.0383236758862124,0,0,0,0,6.93889390390723e-18,0,0,0.0256821440742224,0,0,0.153435053148631,0,0.0107104783740344,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0159555985430016,0,0.125589969372079,0,0,0.0931844382106574,0.10233693542333,0,-1.73472347597681e-18,0,0,0,0,0.00202801855881783,0,0
X600886.SH,0,0,0,0,0,0,0,0.0609232695721733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286369635847943,0,0,0,0,0,0,0,-0.0400016254825633,0,0,0,0,0,0.0680924029542399,0,0,0,0.00565892413846357,0.0870865496837426,0.00777154012868765,0.0439326745531044,0,0,0,0,0,-0.0230104963398866,0.0218818454648687,0,0,0,0.0121223076227982,0,0
X600795.SH,0,0,0,0,0,0,0,0.0831466540516911,0,0,0,0,0.00459772460011114,0,0,0,0,0,0,0,0,0,0,0,0.0044414328311394,0,0,0,0,0,0,0,0,0,0,0.230953929725569,0,0,0,0,0,0,0,0.0401472638603985,0.139726620681717,0.031042804383526,0,0,0,0,0,-0.0272538949228936,-0.0128927950668953,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.00220269962487544,0,0.260824934743514,0,0,0.0599308176258741,0,0,0,0,0,0,0,0,0,0,0,0.233929170574731,0,0,0,0,0,0,0,0,0,0,0.0262449375919406,0,0,0.0258498594126129,0,0,0,0,-1.73472347597681e-18,0,0.0447736541295296,0,0.10650676603084,0.0638958836857165,0,0,0,0,0,0,0,-0.0279840196885736,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634398474594585,0,0,0.0134557407878108,0,0.139583217148961,0,0,0,0,0,0,0.118526035380378,0.0666161140864567,0,0,0,0,0,0.104802614893519,0,0,0,0,0,0,0.0763165862695473,0,0.171233250731943,0,0.133127968933218,0.104651656545437,0,-0.012199866564551,0,0,0,-0.0273914062680134,0,0
X600801.SH,0,0,0,0.462078699437853,0,0,0,0,0,0,0,0.0358674628655991,0.00384238086794098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222361028951212,0.00951348393552284,0,0,0,0,0,0,0,0,0,0,0.034891659082595,0,0,0,0,0.0289666390194315,0,0,0,0,0.116424910603742,0,0,0,0,0,0,0,-0.0758988508757372,0,0
X600027.SH,0,0,0,0,0,-0.073899818770085,0,0,0,0,0.0440505623435077,0,0.0456048857297597,0,0,0,0,0,0,0.148129193843694,0,0,0,0,0.33382280149984,0,0,0,-0.186648764615671,0,-0.0195752496804296,0,0.0834258748523341,0,0,0,0,0,0.0907261873580377,0.0265546530644632,0,0,0,-0.142222409029941,0,0,0,0.222345228703383,0,0,0,0.0198886580195622,-0.106531196360843,0.149842410389653,0,0,0.00624186883648501,0,0
X000898.SZ,0,0,0,0,0,0.00636677639833431,0,0,0,0,0,0,0.035247808266863,0,0,0,0,0,0,0,0,0.0788471835690464,0,0,0.121017646959387,0,0,0,0.207934535167498,0,0,0.195626208886359,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0452306099485413,0,0,0,0,0,0.00576888578630582,0,0,0,0,0,0,0,-0.0137660537623958,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.084934896946618,0,0,0,0,0,0,0,0,-0.0687156135421801,0.10703321018408,0,0,0,0.132656651906974,0,0,0,0.213901984527813,-0.0149332166244214,0,0,0,0,0,0,0,0.252480069478891,0,0,0,0,0.289116879524689,0.0617434660160334,0,0,0,0,0,0.00784761896493986,0.00951061906306705,0,0,0,-0.0536769157667635,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0263329744585437,0,0,0.0238460862096947,0,0,0,0.168769597441139,0,0,0,0,0.158215140201738,0.0871973148478646,0,0,0,0,0,0,0,0.046623786634985,0,0.0132295259429232,0,0,0,0,0,0,0,0,0.183868914392626,0,-0.00893332447546494,0,0,0,0,0.200034487714547,0,0,0,0,0,0,0,0,0,0
