,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X601158.SH,X600299.SH,X600339.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X600352.SH,X000883.SZ,X600219.SH,X600098.SH,X000825.SZ,X000539.SZ,X000983.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600808.SH,X601699.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,-0.0277330774443412,0,0,0,0,0,0,0.119049904961167,0,0.0946097086669246,0,0.0187778370629801,0,0,0,0,0,0,0,0,0,0,0.0973014244280681,0,0,0,0.0697522858782799,-1.73472347597681e-18,0,0,0,0,0,0,0.0238449799089096,-0.115502942008411,0,0,0.106798934799424,0,0.0928640316170963,0,0,0,0,0,-2.0935414085581e-05,-0.00121523951360386,0,0,0,0,0,0
X600339.SH,0,0.0769476055511272,0,0,-0.0111556026609983,0,0,0,-8.67361737988404e-19,0,0,-0.0112794766326768,0,0,0.267632062131836,0,0.215847251263659,0.147011183932103,0,0,0,0,0,0,0,0,0,0,0,0.143023729130709,0.272323600265286,0,0,0,0,0,0,0,0,-0.156211354493718,0,0,0,0,0,0,0,-0.129526570614702,0.210423826381199,0,0.036698542651214,-0.023858747883139,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378941788595667,0,0,0,0,0,0,0,0.0372227561114512,0,0,0.177471940849558,0,0,0.109198093595974,0,0.231782084551091,0,0,0,0,0,-0.0183396650682442,0,0,0,0.113442323260094,0.051290524126545,0,0,-0.133346591629787,0.0894806962062436,0,0.0087274634623486,-0.00494779743900554,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0863033199797297,0.0312886997494136,0,0,0.0278988405667532,0,0,0,0.0564117276841475,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090325043552514,0,0,-0.0557858008722503,0.108602037503689,0.121039648860565,0.160658945924656,0,0.0037601332153439,0.000187719803707978,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.185812510989119,0.0294983982001397,0.0578796387307874,0,0,0,0,-0.102961043715791,0,0,0.0820974380338913,0,0,0,0,0,0,0,0,0,0,0.0305434340164491,0.102649965569733,0,0,0,0,0,0,0,0,0,0,0,0,0.118809332104801,0,-0.0238879927125327,0.108886985386406,0,0,-0.0294000281792614,0,0.00228968397522159,0.00308008623286747,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0636068644763382,0.415638879665903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608166333764247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330463151250654,0,0.0812534903523609,0,0,-0.0316977039539961,0,0,0,0,0,-0.0183538709820921,0.0106913232486669,0,0,0,0,0,0
X000792.SZ,0,-0.0257327912791786,0,-0.0207058979954731,0,0,0,0,0,0,0,0,0,0,0,0.0371469585968998,0.225761275354641,0.059086895537478,0,0,0,0,0,0,0,0.0358538850283279,0,0,0,0.0736229104873466,0,0,0.14851180849739,0,0,0,0,0,0,0.0508367385887117,0,0,0,0.0560474444160104,-0.0402371396521529,0,0,0,0.168582249543425,0.0557064674344071,0.0215566587989471,-0.00340411609886614,0,0,0,0,0,0
X000408.SZ,0,-0.067075802078006,0,0,0,0,0,0,0,0,0,-0.0299763265664707,0,0.0671066165057391,0,0,0,0.218046319206904,0,0,0,0,0,0,0.193829007968568,0,0,0,0,-0.106832795066173,0,0,0.221397845719062,0,0,0,0,-0.0986139615175757,0,0,0,0,0,0,0,0,0,0.0307250168551453,0,-0.0322858074488691,0.00253294505676824,-0.00518234992060453,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.143080324247238,0,0,0,0,0,0.12435433479682,0,0,0,0.0267645581062959,-0.00133972661841551,0,0,0,-0.0562412270928698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0365605655877354,0,0,0,0,0,0.00718414017987548,-0.00532910172720175,0.0531504501003147,0,0,0,0,0
X000883.SZ,0,0.0172033435135443,0,0,0,0,0,0,0.097293204148391,0.0033314834863707,-0.0871147969950853,0,0,0,0,0.0188818456784247,0,0,0,0,0.0531623189981827,0,0,0.00496601059815074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380208513491964,0,0,0.11199186340587,0,0,0,0,0,0.195477861565919,0,0.0104445506837126,-0.000622963418896003,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.115845689144534,0,0,0.0833878826157045,0,0,-0.0248667524582533,0,0.0224975193321646,0,0,0,0,0,0.0475221131375993,0,0,0,0,0,0,0,0,0,0.165552530799474,0,0,0,0,0,0,0,0,0,0.0624147588375212,0,0.00348255142853182,0,0.226495426902058,0,0,0,0.00351445926052377,-0.000717305829112124,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0.169166379701513,0.0941135818331218,0,0,0,0,0,0,0,0,0,0,0.205521755404896,0,0,0.255750108685358,0,0,-0.0443755751805744,0,0,0,0,0,0,0,0,-0.0899323915448321,0,0,0,0,0,0,0,0,0,0,0,0.155449383269126,-0.0300763189116499,0,0,0,0.0910007424143501,0.0232220333800804,-0.0222541842024869,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459598987925482,0,0.247229524882861,0,0,0,0,0,0.0487614417858318,0,0,0,0,0,0.0797893612856988,0,0,0,0,0,0,0,0,0,0,0,0,0.07737659750614,0,0.243505767568984,0,0.313898109505458,0,0.153685223958052,0,-0.0211628370507725,-0.00811020077219527,0.068192831876383,0,0,0,0,0
X000539.SZ,0,0.114525509652097,0,0,0,0,0,0.0177646791867513,0,0,0,0,0,0,0,0,0.0228798762586819,0,0,0,0.120692967916972,0,0,0.0397675126277518,0,0,0,0,0.0413258827334548,0,0,0,0,0,0,0,0,0,0,-0.021718681190057,0,0.0314711200855526,0,0,0,0,0,0,0.120415598113733,0,0,-0.0023414559847027,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00402872110114548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504989879473579,0,0,0,0.249299866275732,0,0,0,0,0,0,0,0,0,0,0,0.0625995625929296,0,0,0.501768405847112,0.0883919495415059,0,-0.0271894055911368,0.0119227749480159,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0.0940380200809544,0,0,0.117263200321734,0.00403234312510161,0.0698957757551961,0,1.73472347597681e-18,0,0,0,0,0,0.041947957928034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599038687739115,0,0.0726357021054006,0,0,0,0,0,0,0,0,0.309470009016485,0,-0.0650013790486921,0.0130958497774649,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0273941592332097,0,0,0,0,0.0730183128741683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969557517990682,0.0675732702615399,0.0303393327419652,0,0.0642130936972928,0.263084505276991,0,0,0,0,0,-1.0842021724855e-19,0,0,0.00111002557682471,0,0,0,0,0,0.103469370681726,0,0,0.00250652331350568,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.319700516731392,-0.206550850405418,0,0,-0.819106766777275,0.248428143043134,0.661981262988729,0.475300301557272,0,0,0,0.174686595241638,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.226351619400945,0,0,0,0,-0.331777305913231,0,0,0,0,0.288476071667824,0,0,0,0,0,0.162645006650254,0,0,0,-0.0837572946946502,0,-0.0154375901137959,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.174399629212674,0,0,0,0,0.29313625681924,0,-0.151693582241172,0,-0.102381851552138,0,0.0381107515944975,0,0,0,0,0,0,0.238221107919653,0.157402135044183,-0.0280569354436133,0,0.206892005739706,0,0.172425876787932,-0.0798448953849441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192523693643191,0,0,0,-0.114188076412294,-0.00998199868716137,-0.0104970783329974,0.00589904225993408,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.0799164562468882,0,0,0,0,0,0,0,0,0,0,0,0.182125595358479,0,0,0,0,0,0,0.0355877911240031,0,0,0,0,0,0,0,-0.0802105775261271,0.136694363987764,0,0.0425215579778289,0,0,0.0958116676253047,0,0,0,0,0.0164593674935416,-0.00364540014355101,-0.00393903056575361,0,0,0,0,0,0
X601699.SH,0,0.156046762597883,0.115736120937398,0,0,0,0,0,0.135829578438485,0,0,0.0335606184251716,0,0,0,0,0,0,0,0,0,0,0,0.0329928747355134,-0.0999098948710059,0,0,0,0,0,0.12480148638304,0,0,0,0,0,0,0,0,0,0,0.835627455072867,-0.102003038126172,0,0,-0.0621762761776629,0,0,0,0,0.00458711864394673,-0.00670913200053891,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066901483285465,0,0,0,0,0,0,0.708302394031444,0,-0.26948186701154,0,0.197552350969316,0.346642586098991,0,0,0,0,0,0,0.17722903797742,0,0,0,0,0.0292104439890442,0,0.149061886362313,0.19912894386078,-0.156650949323728,0,0,0,0,-0.0646869797359303,0.0371683638995774,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.238290876275842,-0.0613589975709402,0,0,0,0,0,0,0,0,0,0,0,-0.1143351883145,0,0,0,0,0,-0.120638152168304,0,0,0.12020764308487,0,-0.124806768517979,0,0,0,0,0,0,0,0,0,-0.0208696776140357,0.245623706784824,0,0,-0.391925214808643,0,0,0,0.230219833613257,0,0,0,0.0535496550899794,0.003353442573912,0,0,0,0,0,0
Slope,0,0.820276683247503,0,0,0,0,0,0,0.461632789772934,0,-0.235468713924458,0,0,0,0,0.796173211855299,0,0,0,0,0,0,0,0,0,0,-0.781110154272636,0,0.504160494285011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.840291675799745,0,0,1.37155051814072,0,1.296077187213,0,0.341900339552221,0,0,0,0,0,0
TED,0,-0.378751836591979,0,0,1.69365758198017,0,0,0,0,0,0,0,0,0,0,-0.813758606020988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327180358138813,-1.65863602913609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90116742047833,-1.33918747189249,1.14347699187739,0,0,0,0,14.0998060814956,0,0
RealEstate_excess,0,0,0,0.392940125250545,0,0,0,0,-0.21665011970609,-0.0192317939123448,0,0.028549607654539,0,0,0,0,0,0,0,0,0,0,-0.0681147495768891,0,0,0,0,0,0,0.0104254963059966,0,0,0,0,0,0.370568478732339,0,0,0,0,0,0.0229116320413022,0,0,0.0493659139673195,0,0,0,0,0.0201494854436734,-0.0326716503997993,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0107305249938343,0.0866240208864774,0.0351245765206024,0.0936255673060337,0,0,0,0,0,-0.0338246872043631,0,-0.0101942528199315,0,0,0,0,-0.0514241491340512,0,0,0,-0.0516152638722186,0,-0.0917676045785638,0,0,0,0,0,0,0,0.0135851814188788,0,0,-0.0431725477740977,0,-0.0688209199779141,-0.0876875054523222,0,0,0,0,0,0.00445701399850223,0.0565079757661797,0,0,0,0,0
MKvol,0,-0.000658727156474506,0,0,0,0,0,0,0,0,0,0.00114794592887255,0,0,0,0,3.33071105241683e-06,0,0.000201818240984139,0,0.000458820294573162,0,0,0,0,0,0,0,0.000678670850245335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,-0.00155802511472847,9.77851156235116e-06,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.132905055892136,0,-0.133976631739887,0,0,0.0147889982156226,0.0482400791305585,0,0,0,0,0,0,0,0,0,0,0.0333939048812309,0,-0.0326510267145158,0,0,0,0,-0.00224380970309434,0,0,0,0,0,0,0.0265672557277595,0,-0.0197530255799196,0,0,-0.0935866930463799,0,0,-0.0466868593759943,0.0335608532904738,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0267935213640038,-0.000182514215079752,0,-0.00396816715129153,0,0,0.0057714715983682,0,-0.0105068030909012,0,0,0,0,-0.000109325774365034,0,0,0,-0.0098055989281187,0,0,0,0,0.0159605907799896,0,0,0.00224258438254717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303794761162706,0.0137921641861572,-0.0120632503066113,0.00698168623213604,0,0,-0.0340021458009957,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00826755929523404,0,0,-0.0130388623234111,0,0,0,0,0,0,0,0.0140115288061413,-0.00762909835074303,0,0,0,0,0,-0.0134537253742111,0,0,0,0,0,0.00102173774113063,0,0,0,-0.00320108691044881,0,0,0,0,0,0,0,0,0.00447383095016374,0,0.00765135676430954,0,0,0,0.00620265690679874,0,-0.00854952876156796,0.00395448898120747,0,0,0,0.100981596061078,0,0
