,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X600010.SH,X600660.SH,X600188.SH,X000708.SZ,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000408.SZ,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X601991.SH,X002080.SZ,X600803.SH,X600219.SH,X600795.SH,X600027.SH,X600399.SH,X300037.SZ,X600688.SH,X300073.SZ,X002326.SZ,X600352.SH,X600801.SH,X600157.SH,X000825.SZ,X600516.SH,X600489.SH,X600378.SH,X600141.SH,X000959.SZ,X000807.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.185863961212098,0,0,0,0.0306711801770122,0.0197531235079253,0,0,0,0,0,0,0.0248757236121915,0,0.011242852349473,0,0,0.0367865379121906,0.0918141132277621,0,0,0,0,0,0.079055200688063,0,0,0,0,0,0,0,0.0498784603712559,0,0,0.0896541734880388,0,0,0,0,0,0,0.107791529191384,0,0,0,0,0,0,0,-0.016352386430342,0,0,0,0,-0.114076807084393,0,0
X600028.SH,0.180056814645339,0,0.0174555194290992,0,0,0,0,0,0,0,0.00627746551717629,0,0,0,0,0.0363994519875103,0,0,0,0.0480580776526599,0,0,0,0,0,0,0,0,0,-0.00676670153974233,0,0,0,0,0,0,0.0939725667011576,-0.0499209998020021,0,0,0.03967976452749,0,0,0,0,0,0,0,0,0,0,-0.028557288021889,0.00767459496542236,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.226389779378955,0.144700790658316,0,0,0,0,0.344925962919486,-0.0979755690278879,0,-0.0269990673338148,0,0,0,0,-0.0413007701061298,0,0.0756777756272929,0,8.67361737988404e-19,-0.0936337602361788,0.030100432457283,0,0,0,-0.0443255893761501,0,0,0.126061608518884,0,0,0,0,0,0,0,0,0,0.0224730408479645,0,0,0,0,-0.00704067332257353,0,0,0,0,-0.0360376679905449,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00584764303105325,0.0784390316608583,0.082428273816536,0.204508218009506,0.00977639838304458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131237925836685,0,0,0,0,0,0,0,0,-0.00570141176382028,0,0,0,0,0,0,0,-0.0856765393834772,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.033498487313917,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0633169033762638,0,0.076012859981446,0,0,0,0,0,0,0,0,0,0,0,0,0.274827180871634,0,0,0.0853965667478689,0,-0.0294151348867188,0,0,0,0.0616222472889131,0,0,-0.0510867663395465,0.038860787093398,-0.0693118189942251,0,0.19899714837754,0,0,0,0,0,0,0,0,0,0,-0.0225899137505566,0.037522996816131,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.379727667010894,-0.0923656085170703,0,0,0,0.371508194402391,-0.00357930953863599,0,0,0,0,0,0,0,0.131713553017969,0.186889591181569,0,0,0,0,0.0770461402848918,0,0,0,0,0,0,0,0.00270785727416179,0.0655668019639561,0,0,0,0,0,0,0,0.249732663644356,0,0,0,0,-0.0202251648218786,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.339071892616059,0,0,0,0,0,0,0,0.000513530441484595,0,0,0.125309847461073,0,0,0,0,0.203692376270511,0,0.188586603048463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142266940854927,0,0.242706457178497,0,0,0,0,0,0,0.0579913574907897,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.10563639924147,0,0,0,0.41150958644029,0.0902995048601487,0,0.117783460713006,0.157718930609794,0,0,0,0.0101628823334336,0.161393987869004,0,0,0,0,0,0,0,0,0,0,0,-0.198541941704129,0,0,0,0,0,0,0.0858465186117488,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00881122446290999,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0301503204856246,0,0.0489799427481978,0,0,0,0,0,0,0,0,0.0322855110008319,0,0,0.112416809964762,0,0,0,0,0.0126671189057933,0,0,0,0,0,0,0,0,0,0,0,0,0.174959578323982,0,0,0,0,0.0586789644047613,0.00518657975123542,0,0,0,0.0141426973675318,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.604628833899747,0.444088257531273,0.0108200433694481,0,0,0,0,0,0,0,-0.0145025255711784,0,0,0,0,0,0,0,0.00143068626964741,0,-0.0292217039897485,0.0127719716813356,0.0174040852861671,0,0,0,0,0,0,0,0,0,0.127905661431983,0,0,0,0,0,0,0,-0.101757929243373,0,0.10888232932225,0,0,0,0.0232624891752381,0,0,0,0,0,0,0
