,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600157.SH,X600886.SH,X600623.SH,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X002466.SZ,X600352.SH,X600489.SH,X000792.SZ,X000709.SZ,X600583.SH,X600309.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X300072.SZ,X002470.SZ,X600021.SH,X600022.SH,X600176.SH,X601699.SH,X600578.SH,X600098.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0489753206720833,0,0,0,0,0,0,0,0.133829034159255,0,0.00185393737261231,0,0,0.110764435988843,0,0,0,0,0,0,0.0353897506689754,0,0,0.028353373204905,0,0,0,0,0,0,0.103678907214936,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.228847135172675,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.00933665016360182,0,0,0,0,0,0,0,0,0.0191973540767424,0,0,0.0254293259313418,0,0,0,0,0,0,0,0.017521485286473,0,0,0,0.12016455151201,0,0,0.192294347756512,0,0.0486777625065741,0,0.0725253717704945,0.0161459380089211,0,0,0,0,0,0.109944986899041,0.0985201575389189,0,0,0,0.0726793785474426,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.124527373723775,0.0702897537852597,0,0,0,0,0.173508579945815,0,0,0,0,0.119799081366413,0.0431382049802285,0,0,0,0,0,0,0,0,0,0,0.0240801248916402,0,0,0,0,0,0.0355869320641854,0.169751842384741,0.0592998199065348,0,0,0,0,0,0,0.270851721306262,0,0,-0.0696933494356108,0,-0.0142115753575418,-0.0396992893571387,0,-0.0966690782742045,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.145850087343394,0.00146192285067271,0,0,0.329479707573719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314777320604292,0,0.0662274039079831,0,0,0,0,0.000305330139359758,0,0,0,0.00620724092102131,0.057545832454808,0,0,0,0.0360135755736246,0,0,0,0,0.172413331083734,0.0304365350873182,0,-0.00975898796019212,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0590446689487471,0,0,0,0,0,0.0766079978872187,0,0,0,0,0,0,0,0.0124715415586536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128360158576487,0,0.338009940763334,0,0,0,0.134965057786279,0,-0.052254733103612,0.00652927061687132,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.152874090382626,0.0836668172538297,0,0,0,0,0,0.0858875874817177,0,0,0,0,0,0,0,0,0,0.146920513469465,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-1.73472347597681e-18,0,0.160092524087298,-0.0406446200772363,0,0.257427258382078,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.049612949591381,0.0125666717887946,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0706287765758903,0,0,0,0,0,0,0,0,0,0,0,0,0.00824903317639347,0,0,0,0,0,0,0,0.123545097323654,0,0,0.126038207487654,0.0163869197845132,0,0,0,0,0,0.285087666787012,0,0,0.04012677238733,0.0772356070329464,0.0383207395505548,0,0,0,0,0.136373130739803,0,0,0,0,0,-0.0129641020659971,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0219126285896072,0,0,0.079592036373027,0,0,0,0,0,0,0,0,0,0,0,0.0454133786929314,-6.93889390390723e-18,0,0,0.152838111303418,0,0,0,0,0,0,0,0,0,0,0,0,0.132805540033515,0,0,0.0478170723940937,0,0,0.251445905794007,0,0.334248438394053,0,0,0,0,0.00175176620207217,0,0.00394367821033248,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0216901071169375,0,0,0,0,0,0,0,0,0,0.107153690630701,0,0,0.118409488124686,0,0,0,0.0361898195701797,0,0,0.00211899140993124,0,0.0659049861354435,0,0,0,0.234835438436278,0.0192257253659862,0,0,0,0,0,0.0359950791259975,0,0.0704139963475569,0,0,0,0,0,0.0306484872830144,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156672952793785,0,0.24433925590208,0.289890190774443,0,0,0,0,0,0,0,0,0,0.153909982903529,0,0,0,0.189403857615442,0,0,0.332439009475076,0,0,0.0297698159368506,0,-0.452295284200736,0,0.250585503030698,6.93889390390723e-18,0,-0.0425885463589612,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884031463920823,0,0,0,0,0,0,0.0481945485646615,0,0.0223545340938231,0,0.156221981352581,0,0,0,0,0,0,0,0,0,0.0541750134706597,0,0,0,0,0,0,0,0,0.167087636148371,0.29906346765755,0,0.0371178681307213,0,0,0,0,0,0,0
X600547.SH,-0.0136521129355515,0,0,0,0,0,0,0,0,0,0,-0.0934899497889533,0,0,0,-0.0764742732655802,0,0,0,-0.0364967833976379,0,0,0,0,0,0,0.897880661997004,0,-6.93889390390723e-18,0,-0.0730833677127555,0,0,0,0,0,0,0,-0.00334087947982883,0.30956513663451,0,0.0326639669306757,0,0,0,0,0,-0.135514955665613,0,-0.0678353456701673,0,0.0178556449436422,0.00684885437791486,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0757697808233935,0,0,8.67361737988404e-19,0,0,0.0834933955324132,0,0,0,0,0,0,0,0,0,0.000441063678290164,0,0,0.0412189544780053,0.237034377071622,0,0,0,0,0,0,0,0,0.0268201060624427,0.0348952681987037,0,0,0,0,0.031083196694076,0.00723885397865226,0,0,0,0,0,0.0122212801642858,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228212066741766,0,0.0344351330058492,1.38777878078145e-17,0,0,0,0,0,0,0.00266185053161357,0,0,0,0,0,0,0,0,0,0.0342770356215346,0.071607261240841,0.0269713403612395,0,0.196554061226726,0,0.0210102104527167,0,0,0,0,0.205270791613422,0.0775007071986405,0,-0.00870970054583449,-0.0188635454924885,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0564649455338999,0,0,0,0,0,0,0,0,-0.187437636563015,0,0.106317004234015,0,-0.204293800822613,0,0,0,0,0,0.315906706127548,0,0,0,0,0,0,0,0.429908009278485,0,0,0,0.235691033011554,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0296431472311594,0,0,0.050718507189983,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029620222340798,0,0,0,0,0.11492956686939,0,0.0546159098456393,0,0.0260637562074085,0,0,0.286787894818001,0.00331317915059797,0,0,0,0,0.159673284732881,0,0,0,0.203906559784027,0,0.0586103722940917,0,0,0,-0.0452570725425341,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.129635557802346,0,0,0,0,0,0,0,0,0,0.0612314391993496,0,0.00158629828176194,0,0.670480819971619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211076123832156,0.0987792426679513,-0.0292380042493524,0.0122380637714884,0,0,0,0,0,0,0,0,0,0,-0.0294092950828768,-0.0141160786129518,0,0.0911345684440471,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.105438016516519,0,0,0,0.0765551627070879,0,0,0,0,0,0,0.0776644175440847,0.0722353891736595,0,0,0,0.0700203571830069,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.112031222134518,-1.73472347597681e-18,0,0,0,0,0.0337082405664917,0,0,0,0,0.3038051945082,0.0527439373935599,0,0.0269390926071626,-0.0219894470619015,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.122980333137744,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0484813220411466,0,0.0354233705318098,0,0,0,0,0.25845298271359,0,0,0,0,0,0,0.0838542674369691,0.0672548162247886,0.00789677903769159,0,-0.0839507518615205,0,0.471280247527485,0,0.0863235640293927,0,0,-0.113639353519921,0,0.0308931248590802,-0.0362655677606865,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.323610266298535,0,0,0,0,0,0,0,0,0,0,0,0,0.0272610949547586,0,0,0,0,0.0790984774610278,0,0.028177068508134,0,0,0,0,0,0.170955726777164,0.0251668566156435,0,0,0,0,0,0,0,0.140151673882452,0,0,0,0,0,0,0.0874793010504889,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.223008571452718,0,0,0.0699575476760392,0,0.0290886221386608,0,0,0,0,0,0,0,0,0,0,0.0499057552996995,0,0,0.111735872558004,0,0,0,0,0,0,0.0677694287435145,0,0,0,0.120696306251232,0,0,0,0,0.0509739674026437,0,0,0,0,0,0.0942761812694369,0,-0.0125687783774921,0.0487977172156034,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0221303272873673,0,0,0.150062857387329,0,0,0,0,0.0432464101741001,0,0,0,0.0271642301148268,0,0,0,0,0,0,0,0,0,0,0,0.525380249588428,0,0,0,0,0,0,0,0,0.103103258894433,0,0.0898856787500722,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104221383399797,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794805562630401,0,0,0.0278371486029494,0,0,0,0,0.114297211684576,0,0,0,0.0312247045370572,0,0,0,0,0.125023603826646,0,0.148642442134564,0.0339221077910164,0,0.035336701448255,0.0156964870061229,0,0,0.168642156568593,0.0946514180961271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0177466526523837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620303208951119,0,0,0,0.086180674329716,0,0,0,0,0.0461719619271106,0,0.399637216734228,0.0533452790490671,0,0.00768629094927275,0.0133715009428955,0,0,0,0.164427665935313,0,0,0,0.0300889538846096,0.0215527508026952,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.484220040523658,0,0,0,0.016459153794266,0.156546902551101,0,0,0,0,0.0985473863151695,0,0,0,0,0.031947623156848,0,0.135140235402798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454651410602119,0,0,0,0,0,0,0.343415403138643,0.0841883897073914,0,0,0,-0.31365367027562,0,0.0202710228285707,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0843552213924937,0,0,0,0,0.00919060629578021,0,0,0,0,0.214072186389946,0,0,0,0,0,0,0.1129633363561,0,0,0,0.0110666282003749,0,0,0,0,0,0.155558947672368,0,0,0,0,0.113862830208148,0,0,0,0,0.0103602101683102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210154152818743,0,0,0.0215587320431158,0,0,0,0,0.215121992196579,0,0,0,0,0,0,0.0465318517984939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329782107447924,0.0248000615588379,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,-0.399239145354623,0,0,0.41876757063088,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191005497673112,0,0,0,0,-0.134086062063633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190834770063246,0,-0.278031197812409,0,0.082689047450287,0.289564718101679,0,0,0,0,0,0,0.158529984270625,0.0285485588913107,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.867690843787796,0,0,0,0,0,0,0.00775696876680423,0,-0.000195346461606027,0,0,0,0,0,0,0.0945800633332377,0,0,-0.0179114311305491,0,0,0,0,0,0,0,0,0,0,0,0,0.0193523537139825,0,0,0.185892502239695,0,0,0,0.100675407254375,0,0,0,0,0,0,0.00850561698949221,0.0319030257843431,0.261424733952266,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.209168736248311,3.46944695195361e-18,0,0,0.190927380629994,0,0.0463880646374564,0,0,0,0,-0.0129918808871389,0,0.0394386055742962,0,0,0.0688376541115993,0,0.0496646373202556,0,0,0,0,0,0,0,0.0263167195858941,0,0,0,0,0,0.215645182161945,0,0,0.160687382975721,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.368700139720375,0,0,0,0,0,0,-0.0160857090322888,0,0,0,0,0,0,0,0,0,0.0885499159118893,0,0,0.144102350943667,0.0638508155152124,0,0,0,0,0,0,0,0.329716936397463,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.16888612596935,0,0,0,0.157974059594624,0,0,0,0,0,0.0537987570070394,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0894489344949576,0.0158040777548728,0,0,0,0,0,0.40134381335626,0,0,0,0.0155594630447543,0,0.00549650975630741,0.20365960871439,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15165316932493,0,0,0,0,0,0.378517810220883,0,0,0,0.167977820325696,0,0,0,0,0,0,0.0971169126577534,0,0.0972854590845771,0.0435614999578159,0,0,0,0,0,0,0,0,0,0.161575492711621,0,0.0242286661451686,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.065198939110189,0,0,0,0,0,0,0,0,0,0.0590954409561667,0,0,0,0.322873054442656,0,0.187243558630261,0,0.0171230737437558,0,0,0,0,0,0,-0.0182225173459664,0,0,0.0609963887492987,0,0,0,0,0,0,0,0.0666615169516069,0,0,0.252102657148812,0.0716717839522131,0,-0.028694453798647,0.0215019438382234,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0.114405678316631,0,0,0,0,0,0,0,0.16012845921124,0,0,0,0.077901895962499,0,0,0,0,0,0,0.012484782529265,0,0,0.260813651131834,0,0,0.13144821407172,0,0.11547459272805,0.0108151417686885,0.00213736383039353,0,0,0,0,0,0,0.01864594751322,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125366874661525,0.217475922439065,0,-1.73472347597681e-18,0,0.0490279154304666,0,1.73472347597681e-18,0.0883209247014687,0,0,0,0.0138258856253187,0,0,0,0,0,0.0291371318421895,0,0,0,0,0,0,0.102513705677177,0.248742033903197,0,0,0,0,0,0,0.162243808590565,0,0.0860515281084141,0,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0752696989972198,0,0,0,0,0,0,0,0,0.17592176636219,0,0,0,0,0,0,0,0,0.01481174691228,0,0,0,0.144493409706572,0,0,0.3837295536651,0,0,0.285091554338494,0,0,-2.16840434497101e-19,0,0,-0.0798245815357861,0,0,0.533522826571811,0,0,0,0,-0.346699458080895,0,0,-0.060134881667944,1.73472347597681e-18,0,0.0294918613264473,-0.0240999147541537,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875347614051005,0,0,0,0.358915931859216,0.0445437718529924,0,0.133828412649461,0.0341945864184676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132089348321338,0,0,0.118105905743744,0,-0.0044934728784877,-0.107649245585201,0.0280590209283978,0.38754818623665,-0.316842800624644,0,0,0,0,0,0.0783306681197132,0,-0.0225248269160225,-0.0294282345458821,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.0666605781756531,0,0,0,0,0,0,0,0,0,0,0,0.078866916642044,0,0,0,0.00161501659968523,0.0383850786934501,0,0,0,0.15256886878088,0,0,0,0,0,0,0.148238665858029,0.0123700255619044,0,0,0,0,0.17746096605615,0,0,0,0,0,0,0.151431478771848,0,0,0.00733988128072142,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383101096031296,0,0,0,0,0.27210913267808,0.306422013740876,0,0,0,0.0544254358594761,0,0,-0.244876337422881,0,0,0,0,0.346874685588602,0,0,0,0,0,0,0,0.143958882628548,0,0,0.126906360543401,0,0,0,0,0,0,0,0.0201881377655456,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0380368888287428,0,0,0,0,0.198082100705617,0.0538370360226298,0,0,0,0.0900760222042058,-0.160827238667174,0,0,0,-0.0369204775486481,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0284721165023273,-0.018019597898433,-0.113267959736514,-0.137271408632107,-0.0287164738939359,0,0,0,0,0,0,0,0,0,-0.0264496322320383,-0.00356389696254673,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0645969184204618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168567375937536,0,0,0,-0.523698743902961,0.034069702556701,0,0,0,0,0,0,0,0,0.383504717876009,0,0,0,-0.0565522746673884,0,0,-0.0325128825860429,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.707374381051183,0,0.140830724507671,0,0,0.561159694109841,0
TED,0,0,0,0,0,0,0,0,0,-0.150999943440187,0,0,0,0,0,0,0,0,0,-0.015995899524423,0,0,-0.198701359522011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048761969946863,0.139846980803734,0.025306632102557,0.303823179871846,0,0,0,0,0,0,0,0,-0.147918903380058,0,0.392775107598436,0,0,0,0,0,2.20467286557052,0
RealEstate_excess,0,0,0,0,-3.46944695195361e-18,0,0.0913224734293435,0,0,0,0,0,0,0,0,0,-0.059952135574676,0,0,-0.101756925417738,-0.0417558429904323,0,0,0,0,0,0,0,0,0,0,-0.185849203052693,0,0,0,0,0,1.73472347597681e-18,0.0640882994226279,0,0,0,0,0,0,0,-0.0110106675965328,0,0,0,0,-0.0556238951290837,0,0,0.140478160473152,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.100678401990646,-0.0440464462086429,0,0,-0.0374057051933509,0,0,0,0,0,0,0.0284376673863954,0.0680101262422417,0,0,0,0.0226172707782887,0,0.110347974991929,0,-0.0389523122184112,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.199111967435057,0,0,0,0,-0.0552989668568747,0,0,0,0,0.0264587281674583,-0.0176142171333964,0.897038868696985,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000536353292147777,0,0,0,0.00629567405381128,0,0,0,0,0,0,0.00274018867361224,5.42101086242752e-20,0.00658518064550153,0,0,0.00442742552485231,0,0,0,0,0,0,0,0,0,0.000104075918367754,0,0,-0.00669372342857424,-0.00691347174426999,0,0,0,0,0,0,0.00269094800639141,0,0,0,-0.000982041040853407,0,0.0210329004488851,0,0,0,0,0,0.0144233891485229,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130669597337456,0,0,0,0,0,0,0.00825240305524962,0,0,0,0,0.00104086001786735,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00278923180455752,0,-0.016119352429716,0,0,-0.00368062741476006,0.0136547604542694,0,0,-0.0118845114191409,0.0183031960743776,0,0,-0.0150927432615831,0,0,0,0,0.158998300650267,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0182969771145451,0,0,0,0.0490767928120749,0,0,0,0,0,0,0.00840923453241218,0.00771266478698607,0,0,0,0.0198800776050609,0.00823249247379649,0,0,0,0,0,0,0,0,0,0,0,-0.0663330098227778,-0.03875638284723,0,0,0,0,0,-0.0284778367674248,0,0,0,0,0.0245513751046083,0,0.0803735635866435,0.070862022299385,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00595435277997453,0,0,0,0.00223226712194557,0,0,0,0,0,0,0,0,0,-0.00591973802373909,0,0,0,0,-0.000221796630599487,0.00367647345100633,0,0,0,0,0,0,0,0,0,0,0,0.00973878578081267,0,-0.0227653151512977,0,0,0,0.00526505358739709,0,0.0125270403258971,0,-0.00306197219154403,0,0,0,0,-0.000357703861046486,0,0,0,0,0,0
