,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600886.SH,X600660.SH,X600352.SH,X600188.SH,X600362.SH,X600795.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X000898.SZ,X600801.SH,X000709.SZ,X600176.SH,X002460.SZ,X000786.SZ,X002466.SZ,X600516.SH,X600489.SH,X002271.SZ,X600299.SH,X601158.SH,X000629.SZ,X000553.SZ,X000883.SZ,X600219.SH,X600808.SH,X000630.SZ,X600583.SH,X600985.SH,X000027.SZ,X601699.SH,X000301.SZ,X600339.SH,X000825.SZ,X002203.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.102373989126781,0,0,0,0,0,0,0.0138560514083107,0,0,0,0,0,0,0.0302584936574797,0,0,0,-1.0842021724855e-19,0,0,0,0.0289887331574159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059700567283843,0,0,0,0.0565492513550701,0.0170632101835108,0.0118687025238273,0,0.0500774268193714,0,0,0,0,0,-0.0193137375491345,0,0,0,0.00496572938674104,0,0
X600028.SH,0,0,0.120178567348033,0,0,0,0,0.0312035997665777,0,0,0,0,0.0384523827664216,0,0,0,0,0,0,0.0223439641785873,0,0,0,0,0.0252778700098011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297706248054003,0,0,-5.42101086242752e-20,0,0.0460700376500126,0,0,0.124414632116104,0,1.0842021724855e-19,-0.0292789887882622,0,0,0,-0.00412162751879788,0,0
X601088.SH,0,0,0,0.144503679461717,0.0342422612546454,0.01094784082395,0,0,0,0,0,0,0,0,0,-0.148542982048897,0.0258286622808845,0,0,0,0,0,0,0,0.118725019804767,0,0,0,0.0726177011222923,0,0,0,0,0,0.164286554316248,0,0,0,0,0,0,0,0,0,0.120240809651261,0,0.042172294746279,0,0,0,0,0.0406657208011548,-0.0264887392654073,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.144353449661918,0,0,0,0,0,0,0,0.0575409976840075,0,-0.029715246187385,0,0,0,0,0.0182403401513582,0,0,0,0.456984782023966,0,0,0,0,0,0,0,0,-0.0615453930581642,0,0,0,0,0,0,0,-0.00395253557997008,0,0,0,0,0,0,0,0,0.00615586582764352,-0.0106630179943155,0.0234184359604934,0,0,0,0,0,0
X600019.SH,0,0,0.0524460958097232,0,0,0,0,0,0,0.0533404550239602,0,0,0,0,0,0,0.0132689209583999,0.0900563842236567,0,0,0.0307282503782067,0,0,0,0.155480915353722,0,0,0,0,0,0,0,0.025662892378869,0.089114967962478,0,0,0,0.084778011138175,0,0,0.0228581020139661,0,0.0182541469113201,0,0,0,0,0,0,0,0,0,-0.0145719582741354,0,0,0,0,0,0
X600309.SH,0,0,0,0.323270300531042,0,0,0,0,0,0,0,0,0,0,0,0.236867565568595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713437647393838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229292152558186,0.189047793450561,-0.0395073006304449,0.0163189834235181,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.00547704723498175,0,0.102240020251857,0,0,0,0,0,0,0,0.20753170080729,0,0,0,0,0,0.388818455047864,0,0,0,0,0,-0.0288444890692999,0.0770213179178455,0,-0.0476493003706989,0,0,0,0,0,-0.0806242046953108,0,0,0,0.116784251600138,0,0.00522424922284015,0,0,0,0,0,0,0,0,0.0372615884948891,-0.00442205069408638,0,-0.106475436509007,0,0.0289672981619563,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632532882621693,0,0.356897455656074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385084650645,0,0.0340023961015107,0,0,0.395455049824941,0,0.0484445751406935,0,0,0,0,0,0,0,0,0,0,0.0217259679835681,0,0,0,0,-0.0286194195678363,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649050224399399,0.00502917786505735,0,0,0,0,0,0,0,0,0,0,0.920295276328546,0,0,0,0,0.0682764530459046,0,0,0,0,0,0,0,0,0,-0.00246593582701959,0,0,-0.00509727997413378,-0.0804505220658653,0.00171477502459124,0,0,0,0,0.0147193818090953,0,0
X601600.SH,0,0,0,0,0,0,0,0.323920310841946,0,0,0,0,0,0,0,0.0349137624934003,0,0.215028395861241,0,1.35525271560688e-20,0.0323195974590184,0,0,0,0,0,0,0.0488679840864121,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.123060430175439,0,0,0,0.0354857157896816,0,0,0,0,0,0,0.0993293754995875,0,0,0,0,0,0,-0.0067858107409664,0,0
