,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600583.SH,X000539.SZ,X000027.SZ,X601992.SH,X600309.SH,X000709.SZ,X000898.SZ,X600021.SH,X600352.SH,X000883.SZ,X002470.SZ,X600660.SH,X601918.SH,X000792.SZ,X600098.SH,X600623.SH,X600489.SH,X600022.SH,X600307.SH,X600863.SH,X000629.SZ,X600547.SH,X002353.SZ,X600808.SH,X300072.SZ,X600008.SH,X000060.SZ,X600578.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.259182501154282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119373439411255,0,0,0,0,0,0,0,0.148987997036567,0,0.0477613587124209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544164417136229,0,-0.061042113874231,0,0,0,0,0,0,0
X600028.SH,0.154688986801665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799416390553582,0,0,0.178908308315675,0,0,0,0,0,0,0,0.127358077791369,0,0,0.0978127227454567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367890636284978,0,-0.0538968610251383,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.193420460542764,0.057921965929851,0,0,0,0,0,0,0,0,0,0,0,0,0.0876296506737157,0,0.253951342386213,0,0,0.107371517435485,0,0,0,0,0,0.0189632630805959,0,0,-0.0140501173668904,0,0,0,0,0,0,0,0,0,0,0,0.0997256315227384,0,0,0,0,0,-0.0201972435914334,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.00600452964079773,0,0.470517261650441,0.303483556983417,0,0,0,0,0.0187427091961338,0,0,0,1.38777878078145e-17,0.12112109708548,0,0,0,0,0,-3.46944695195361e-18,0.0586650020948781,0,-0.00550356761225296,0,-0.118573245459824,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0157354072721175,0,0,0,0,0,-0.00661905939265832,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0322861839235876,0,0,0,0,0,0,0,0.0461516995882609,0,0.0362277692235031,0,0.216013076272522,0.054814204593753,0,0,0,0,0,0.0708003326346124,0,0,0,0,0,0,0,0,0,0,0,0.0204750594145647,0,0,0,0,0.203228566742321,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0879662229858911,0,0,0.181402386252837,0,0,0,0,0,0,0.0202663345327668,0,0.159783401610614,0,0.0161085809909805,0,0,0,0.0714351215584117,0,0,0.00674823857222354,0,0,0,0,0,0,0.103982686271785,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0121392989697799,0.145507785659956,0,0,-0.0263346845139739,0,0,0,0,0,0,0
X600585.SH,0,0,0.0325581602669219,0,0.0548862007255528,0.0518496273538235,0,0,0.213094387306108,0,0,0,0,0.1608635614642,0,0,0,0.127269835078301,0.0341045886526511,0,0,0,0,0.0963440662077896,0,0,0,0,0,0,0.146922920817217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133214905570806,0,0,0,-0.0119817709425332,0,0,0,0,0,0,0
X601898.SH,0.112441964912539,0,0,0,0,0,0,0,0,0,0.388939616372213,0,0,0,0,0,0,0,0,0.00733605152927606,0,0.231059654703368,0,0,0,0,0.0891816272840292,0,0,0,0,0.129021371272515,0,0,0.0113882963323386,0,-0.0395289539277679,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504782600454851,0,0,0,0,0,0,0
X600795.SH,0,0,0,-4.33680868994202e-19,0,0,0,0.00542316018653504,0,0.00211822111587729,0.0521223533766723,0.150571573979031,0,0,0,0,0.00190596696439364,0,0,0,0,0.0992148699495588,0.140002740082943,0.02756065546982,0,0,0.010170630165633,0,0,0,0,0,0,0,0,0.0514753167649291,0,0,0.0671071006163661,0,0,0,0,0,0.0938661596601746,0,0.191815434581262,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.233006358579426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163459509250706,0,0,0,0,0,0,0.316824375294314,0,0,0.00712298587972471,0,0,0,0.0232087324860794,0,0,0.0703059958099974,0,0,0,0,0,0,0.499025365392065,0,0,0,0,0,0,0,0,0,0,-0.0481249259314461,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.177783931738759,0,0,0,0,0,0,0.020890413248848,0,0,0,0.161562892165317,0,0,0.196919034773376,0,0,0,0,0,0,0,0,0,0,0,0,0.145825677862577,0,0,0,0,0.0378180162816322,0,0,0,0,0,0,0,0.0139721126183502,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0120421792361433,0,0,0.275829994448357,0,0,0,0,0.138732275840311,0,0,0,0,0.239859934165458,0,0,0,0,0,0.113120646292733,0,0,0,0,0,0.0163437678209473,0,0,0,0,0,0,0,0,0,0,0,0.00658052598387071,0,0,-0.0359485004404391,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0707439037174191,0,0,0,0,0,0.114803053792669,0,0.144439081946549,0,0,0,0,0,0.0102909878599177,0,0,0,0,0.137987606561183,0,0,0.118901279596043,0,0,0.0802703319837133,0.0680011412651722,0,0,0,0,0,0,0,0,0,0,0.0508511874537865,0,0,0,0.0863875292737941,3.46944695195361e-18,0,-0.06689906616376,0,-0.0294161553555528,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151147421928948,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.244735647183931,0,0,0,0,0,0,0,0,0,0,-0.249764894101682,0,0,0,-0.0464942669258965,0,0.39211212641606,-0.148250877218612,0,0,0,0,0,0
