,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X000786.SZ,X600111.SH,X002271.SZ,X600027.SH,X601992.SH,X000723.SZ,X600176.SH,X002466.SZ,X002460.SZ,X002353.SZ,X600299.SH,X000898.SZ,X600516.SH,X600489.SH,X600583.SH,X600426.SH,X601158.SH,X000883.SZ,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0208656780155648,0.112080882243936,0,0,0,0,0,0,0,0,0.0644670083182973,0,0.0255625672854723,0,0,0,0.0491045818086769,0.0457473903217654,0,0,0,0,0.0459188462000773,0,0,0.0417846064982813,0,0.0730946757141018,0,0,0,0,0,0,0,0,0.0171312191835207,0,0,0,0,0,0,-0.0218977244477504,0,0,0.110360601141308,0,0.00941320128335128,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0448008379533711,0.00454009134100537,0,0,0,0,0,0.0653626873175019,0,0,0.117328664988507,0,8.67361737988404e-19,0,-0.00555768077254578,0,0,0,0.0750612781765174,0,0,0,0,0,0,0,0,0.0684264410424926,0.0285665664922931,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.120721384100316,0,-0.00359266212225763,0.02043822564494,0.00325357628212146,0,0,0.0170508146013548,0,0
X601088.SH,0,0,0,0.355065884721626,0,0.375107356568641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459358616326628,0,0,-0.146901734161319,0,0,0,-0.00727878314178057,0,0,0,-0.0680288929348654,0,0,0,0,0,0,0,0,0,0,0,0,0.0201560405405721,0,0,0,0,0,0,0,-0.0260938918043004,0,0,0,0,-0.01881595005404,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0221387712647329,0,0,0.0812930918729224,0,0,0,0,0,0,0,0.308126079716036,0,0.0945759842832823,0,0.0907398686845757,0,0,-0.0767722241911768,0.0344723315441276,0.117559329971205,-0.118248132829205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509106933892567,0,0,0,0,0,0.00385812973767884,0,0,0,0,-0.00749062038871534,0,0
X600309.SH,0,0,0,0,0,0,0,0.0619635957275929,-1.73472347597681e-18,0.0688964761743045,-0.111281537931542,0,0,0,0,0,0,0,0,0.00982239060392685,0,0,0,0,0,0,0,0.148462013569881,0.0584720978265109,0.111694114630615,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683992447273729,0,0,0,0,0,0,0,0,-0.0321682754436443,0,0,0,0,0,0,0
X600019.SH,0,0,0.231811115401566,0,0,0,0,0.0311605867602224,0.0377212527037355,0,0,0,0,-0.0695246099728374,0,0,0,0,0.0316761710912598,0,0,0.0062801631634003,0,1.73472347597681e-18,0,0,0.0326966648200344,0,0,0,0,0,0,0,0,0.0238038846911807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258534580247454,0,0,0,0.0149396819457512,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494654783516958,-0.152653722672967,0.075114894301071,0,0,0,0,1.32591275248983,0,0,0,0,0,0.0747666350036245,0,0.117380128774561,0,0,0,0,0,0,0,-0.119256282221385,-0.0382798479378096,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135061188294955,0.280145910530708,0,-0.0762198145860254,0.118427415680262,0,0.0589989011887967,0.0599574371596214,0.0123550201332894,0,0,0,0.0661654370420032,0,0,0,0,-0.0748857867530777,0,0.132542674930515,0,0,0,0,0,0,0.107869966911546,0,0,0,0.0522144274216262,0,0,-0.0145345664554394,0,0
X000708.SZ,0,0,0.366294661643904,0,0,0,0,0,0,0,0.363894603669494,0,0,0,0,0.350172594261987,0,0,0,0.0163697792719482,0,0,0,0.0351328308835517,0,0,0,0,0,0,0,0,0,0,0.402378520658689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146900856609056,0,-0.0411940215760855,0,0,0,0,-3.46944695195361e-18,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.167324447836449,0,0,0,0.259822439008133,0,0,0,0,0,0,-0.172795387177072,0,0.0351908905986274,0,0,0,0.0499451930015347,0,0,0.0697197632530474,0,0,0,-0.0477290365397874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841104804825323,0,0,0,0,0.0383598886397549,0,0
