,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X601898.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X000786.SZ,X600010.SH,X600111.SH,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600489.SH,X600803.SH,X600795.SH,X600801.SH,X600219.SH,X600352.SH,X000932.SZ,X000898.SZ,X000807.SZ,X600688.SH,X600315.SH,X000825.SZ,X000408.SZ,X002353.SZ,X600157.SH,X000959.SZ,X002080.SZ,X000883.SZ,X600027.SH,X600486.SH,X300037.SZ,X600516.SH,X600299.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372632819565007,0,0,0,0.0678235696868257,0,0,-0.110346481156325,0,0,0,0,0,0.144109678060881,0,0,0,0.145538147617408,0,0.0327024868425564,0.00331458998817656,0,0,0.20494627376991,0,-0.106688763780445,0,0,0.183316331410402,0,0,0,0,0,0,0.0713990401572146,0,0,0,0.0236207130848432,0,0
X601600.SH,0,0,0,0.195696723881653,0,0,0,0,0,0,0,0,0,0.057496819266816,-0.133120988813182,0,0,0.0438281134841351,0.0188374360429729,0,0,0,0,0.0151004987299281,0,0,0,0,0,0,0.144415910944327,0,0.0566792479756664,0.00409005224535066,0.331173063966954,0,0,0.0443062071549086,0,0,0,0.0767049760094079,0,0,0,0,0,0,0,0,0,0.0256708745398162,0,0,0,0,-0.00095244157448081,0,0
X600362.SH,0,0,0,0,0,0,0.0429809426101601,0,0,0,0,0,0.305594309524791,0,0,0,0,0,0,0,0,0.0500530307847579,0,0,0,0,0,0,0,0,0,0,0,0,0.0718540020127856,0,0,0,0,0,0,0,0.156998214884833,0,0,0,0,0,0,0,0,-0.134188943888344,0,0,0,0,-0.029196319424747,0,0
X000301.SZ,0,0,0,0,0,0,0.0462503515222633,0,0.0318769916561988,0,0,0,0,0,0,0.035548547477674,0,0.00269422763285293,0,0,0,0,0.209706591134619,0.16975024828224,-0.109333518278999,0,0,0,0,0,0,0,0,0,0.240549785917053,0,0,-0.0421881484412066,0,0,0,0,0,0.0509217275147341,0,0,0.0567010665841428,0,0,0,0,0,0,0,0,0,-0.00886821991255534,0,0
X002466.SZ,0,0,0,0,0,0.118587682846141,0.310471137196974,0,0.197329082518253,0,-0.0578117100682904,0,0,0,0.139197120642212,0,0,0,0,0,0,-0.184811514474397,0,0,0,0,0,0,0,0,0.179842393376972,0,0,0.0592193040884645,0,0,0,0,-0.0537246663125666,0,0,0,0,0,0,0,0,0,0,0.0977114749931091,0,0,0,0,0,0,0.0377402050947462,0,0
X000786.SZ,0,0,0,0.590867005915879,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00264304300329778,0,0,0,0.00264432515938565,0,-0.0360855396267842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12950452787791,0,-0.00841042972814345,0,0,0,0,0,0,0,0,0,0,-0.0387006560298777,0,0,0,-0.0459395030286036,0,0
X600010.SH,0,0,0,0,0,0,0.252910446174728,0,0,0.116711087603802,0,0.0639743975852069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166904694313609,0,0,0.206378988414958,0,0,0,0,0,0,0,0.0852151799325831,0,0.0875605896368055,0,0,0.0619580750944912,0,0,0.019880213494785,0,0,0,0,0,0,-0.0241999010167785,0,0
X600111.SH,0,0,0,0.0296501369520121,0,0,0,0.0618009412225304,0,0.393491057523144,0,0.125964995337971,0,0,0,0,0,0.254135171518794,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146405562195648,0,0,0,0,0,0,0,0,0.0236322391841659,0,0,0,0,-0.0461555860336448,0,0,0,0,-0.0603654539432441,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0221215017746266,0,0,0,0,0,0,-0.00918002736841719,-0.0592143187402726,0,0.0417398052281133,0,0,0.104735988866066,0,0,0,0.14547296510692,0.0312144954804353,0,0,0,0,0,0,0,0.0307609878324616,0.180888727878648,0,0,0,0,0,0,0,0,0.104683552280166,-3.46944695195361e-18,-0.0154209062047755,0,0,0,0,0,-0.0506956643173205,0,0,0,0,-0.0107166041914586,0,0
X600011.SH,0,0,0,-0.00300302022041678,0,0,-0.0653936564151664,0,0,0,0,-0.0583589891486725,0,-0.0928904088282296,0,0,0,0,0,0,0,0,0,0,0.0540632283452014,0.178266034265955,0,0,0.044605718829342,0,0,0,0,0,0.108415064200356,0,0,0,0,0,0,0,0,0,0.0314056741943756,0,-3.46944695195361e-18,0.107558724169156,0,0,0,0,0.0022063657604449,0,0,0,-0.0154849152486064,0,0
X600188.SH,0,0,0,0,0,0,-0.311103818869252,0,0,0,0,0.626414956168696,0,0.132301010288753,0,0,0,0.0808964883464588,-0.0636447195010347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123254766071205,0,0.0466550743493249,0,0,0,0,0,0,0.216213687814918,0,-0.147060723056083,0,0,0,0.0428305593646466,0,0.267320032097715,0,-0.141513808993988,0,0,0,0,0.0110278143524427,0,0
X600176.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0700201377569399,0,0.0498051848208961,0,0,0,0,0,0,0,0,0,0.435013471809713,-0.162059473934483,0,0,0,0,0,0,0,0.0610491594468148,0,0,0,0,0,0,0,0,0,0.510364155412505,0,0,0.00712906290060432,0,0.124798666242127,0,0.14858840389935,0,0,0,0,0,0,0.0128763681455757,0,0
X600426.SH,0,0,0,0.0386260051009574,0,0,0.0603662375290118,0.308736712070866,0,0.0625257931337727,0,0,0,0.114139796696247,0,0.0491367858552796,0,0,0,0,0,0,0.0692594315609034,0,0,-0.232059606033296,0,0,0,0,0.0196630190245872,0,0,0,0.0437504640397107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00097062226382562,0,0,0,0,-0.0260228870557225,0,0
X000027.SZ,0,0,0,0,0,0,0.152066170743001,0.243872926799893,0,0,0.329507487153603,-0.0207548653411016,0,0,0,0,0,0.168213727015451,0.103965429457195,0,0,0,-0.494113967608296,0,0,0.766785534872614,0,0,0,0,0,0,0,0,0.0645574274808296,0,0,0,0,0,0,0,0,0.0728989779472322,0,0,0,0.00460782483445972,0.659069556446611,0,0,0,0.181391971866487,0,0,0,-0.0379704905043143,0,0
X601991.SH,0,0,0,0,0,0,0,-0.031474151249306,-0.0768805192822401,0,0,0,0,0,-0.0265688285815404,0,0,0,-0.100991615436089,0,0.44947298153558,0.0155428947636876,0,0,0.228566308087679,0,0,0,0,0,0,0,0.0551243015850506,0,0,0,0,0,0.0117175484857981,0,0,0,0,-0.0135241880093792,0,-0.0195762967757858,-0.051830115779235,-1.73472347597681e-18,0,0.0493822142058728,0,0.0129696493996091,0,0,0,0,-0.0327521670710203,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.00897352867997916,0,0.120647979948348,0,0,0,0,0.0132397847454214,0.0112364504540276,0,1.73472347597681e-18,0,0,0,0.00231877957416514,0,0,0,0,0,0,0,0.199716165012317,0,0,0,0,0,0,0,0,0.150627757622116,0,0,0,0,0,0,0,0,0.0155948290389289,0,0,-0.0137941651724887,-0.0400819893320051,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.123153042788648,0,0.0597204020406067,0,0,0,0,0.00432865934257277,0,0,0.031911038087544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951533565103169,0,0,0,0,0.143054020929648,0,0,0.318986245770969,0,0,0,0,0,0,0,0,0,-0.0092519638954759,0,0,0,-0.00407593146118935,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0155750582044048,0,0,0,0,0,0,0,0,0,0,0,0.125268475480645,0,0.0246733924551821,0,0.0253304213308091,0.124699883312336,0,0,0,0,0,0,-3.46944695195361e-18,0,0.103066800852615,0,0,-0.00609900824070643,-0.0779449611593102,0,0,0,0,0.130421645943145,0.23307617897875,0,0.0309253444035215,0,0,-0.0679169673064449,0,0,0.0340904319474682,0,0,0,-0.0128935399163052,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0796433463720442,0,0,0,0,0,-0.0181580776933452,0,0.056434832512759,0,0,0,0.0130903422601749,0,0,0.0573529066959968,0,0,0,0,0,0,0,0.0577944991041095,0,0.105441051319172,0,-0.00184936598002544,0,0.105706702343072,0,0,0.0445244745530009,0,0,0,0,0,0,0,-0.106317202008064,0,0.00258969270213294,0.00139291013403214,0,0,0,0,0,0
X600219.SH,0,0.0939098138595669,0,0,0,0,0,0,0.147879497234084,0,0,0.0728533609049486,0.481836907835751,0,0,0,0,0,0,0.132744419695431,0,-0.252185411820722,0,0.00185386283168099,0,0,0,0,0,0,0,0,0.0162111104496742,0,0.172502483148875,0,0,0,0,0,0.285334842566696,0,0,0.0142345341862045,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0851500284614454,0,0,0,-0.00262827247550618,0,0
X600352.SH,0,0,0,0,0,0,-0.0521602175441295,0,0,-0.0478809004255454,0,0,0.0326504384994456,0.0153026967961472,0.0691758892198597,0,0.052015954427383,0,0,0,0,0.0314759303969685,0,0,0,-0.0871861747091286,0.215628850057748,0,0,0.138708143143714,0,0,0,0,0.0363514985452758,0,0,-1.73472347597681e-18,0,0.161087141735198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302561347961974,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0688154902711182,0,0,0.0284273571621908,0,0,0.00201900581623837,0,0,0.0275459908730118,0,0.0285269595295029,0.131721266885656,0,0,0,0,0.423403999845228,0,0,0,0.688512808928168,0,0,-0.0744606509396091,0,0.0289480515019442,0,0,0,0,0,0,0,0,0.107958813358242,0,0,0,0,0,0,0,0,0.028724580848892,0,0
X000898.SZ,0,0,0,-0.0663572865421857,0,0.242430402053769,0,0,0,0,0,0,0,0.0651539415050484,0,0.0056656604112097,0,0.0822281482642323,0,0,0,0,-6.93889390390723e-18,0,-0.100995531563082,0,0,0,0,0,0.00937972219972483,0,0.140938802521849,0,0,0,0,0.0778710642841416,0,0,0,0.236252243166826,0,0,0,0,0,0,0,0.0796179981840038,0,-0.0647978321924061,0,0,0,0,0.0279372843152419,0,0
X000807.SZ,0,0,0,0,0,0.153451410081345,0,0,0,0,0,0,0.520638573491415,0.342833701097083,0,0.076414684780316,0,0,0,0,0.100639013471676,0,0,0,0.0517412066677119,0,0,0,0,0,0.131183204307459,0,0,0,0,0,0,0.0323447540374038,0,0,0,0,0,0,0.028772444275561,0,0,0.137989133340585,0,0,0,0,0,0,0,0,-0.016887943705161,0,0
X600688.SH,0,0,0,0,0,0,-0.0252068647333619,0,0,0.127252369073929,0,0.0733875449623781,0,0,0.00929140234752781,0,0,0,0,0,0,0,0,0.0359697676307007,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0447408235644517,0,0,0.0316441246166847,0,0.0366691806587594,0,0,0,0,0,0.0481250349433057,0,0.0491443866473647,0,0,-0.0203453868614548,0,0,0,-0.00446510264653892,0,0
X600315.SH,0,0.328596343923661,0,0,0,0,0,0,0,0.313271282730551,0,0.0270869580367135,0,0.0204576427215458,0,0,0,0,0,0,0,0,0.0629738411629449,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0985515484670029,0,0,-0.0998005101985219,0,0,2.71050543121376e-20,0,0,0,0,0,-0.0784851780763969,0,0,0,-0.0511620521107966,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.192975485178769,-0.0169643418093656,0,-0.151392198767878,0,0.14642469504393,0.201764109438678,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.289496098991204,0.166063386238791,0,0,0,0,0,0,0,0,0,0,0,0,0.224282426303725,-0.065119813877286,0,0,0.00943009665894429,0,0,0,0,-0.0348956304494405,0,0
X000408.SZ,0,0,0,0,0,0,0.127475601311928,0,-0.0393831918197449,0,0,0,0,0,-0.0750962881509228,0,0,0,0,0,0,0.0859470169017131,0,0,0,-0.0513723498864041,0,-0.0514772892979861,0,0,0,0,0.309183811784529,0,0,0,0,0,0,0,0,0.0704573117997339,0,0,0,0,0.0875559315190703,0.017036686452867,0,0,0,0,0,0,0,0,-0.0201772766179402,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.0188501625659224,0,0,0,0,0,0,0,0.20341829134324,0.0130735444863933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163472298539811,0,0,0.364235788301733,0,0,0.0999591538506042,0,0,0,0.217916875605996,0,0,0.25839328202613,0,0,0,0,0,0,0,0,0,0,-0.0517935885277571,0,0
X600157.SH,0,0,0,0,0,0,0,0.0311172148749695,0,0,0.119651444229189,0.0909880262937028,0,0,0,-0.0899265102632267,0,0,-0.0734209552505209,0,0,0,0,0,0,0,0,0,0,0,0.0713208210310944,0,0,0,0.042175174577888,0,0,-0.0302861859868685,0,-0.0371012946379772,0,0,0,0,0,0,0,0,0,0.0590942530867528,0,0,0,0,0,0,0.0676169352654002,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0540419687044011,0,0,0,0,0,0.0829718103179501,0,0,0.270282879457032,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0167209083709322,0.0878608150084886,0,0,0,0,0,0,0,0,0,0,0,0,0.0353191549320366,0,0,0,0,0,0,0,0,-0.0257883404816584,0,0
X002080.SZ,0,0,-0.163445821871454,0,0,0.0728062671027897,0,0.312492890071432,0.0848148236663915,0.0317258890088719,0,0,0,0,0,-0.0328752776651961,0.18180341388576,0,0.119131712149506,0,0,0,0.0742811006053799,-0.0121742375221608,-0.0414420571788806,0,0,0,0,0,0,0,0,0,0,0,0.145250682360136,0,0,0,0,0,0,-0.03656190227148,0,0.0155842343594389,0,0.0350428400456246,0,0,0,-0.0052740188904248,0,0,0,0,0,0,0
X000883.SZ,0,0,0,-0.144915420912716,0,0,0,0,0,0,0,0,0,-0.153528749818865,0.0244376158367553,0.0180027344217214,0,0.0926178488635133,0.211188018258094,0,0,-0.0495566940911289,0,0,0.384677178120256,0,0,0,0.822044492613072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200634774621517,0,0,0.0429465403963287,0,0.0571618697026229,-0.0748771193205511,0,0,0,0,0,-0.0394794163465894,0,0
X600027.SH,0,0,0,0,0,0,-0.0167976352413883,0,0,0,0,0,0,0,0,0,0,0,0,0.0475411872667379,0.396228582020607,0.00224825286161982,0.113217339682689,0,0,0.0537379209283022,0,0,0.0705364239469434,0,0,0,0.00730621788872458,0,0,0,0,0.027039280893644,0,0,0,0,0.0333451884949392,0.06986945657055,0,0,0,0.00218408521876984,0,0,-0.0471797913652013,0,0.0182010736809573,0,0,0,0,0,0
X600486.SH,0,0,0,0.157386148186743,0,0,0.114690935849739,0,0,0,0,0.249348516443486,0,0,0,0,0,0,0,0,0,0,0.5623641320094,0,-0.0197169877978709,0,-0.00799196327434958,0,0,0,0,0,0,0,0,0,0,-0.361826287443459,0,0.0533760782615055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272774059010547,0,0
X300037.SZ,0,0,0,0.229873901023334,0,0,0.133048658825461,0,0.124888331623277,0,0,0,0,0,0.0108664423680474,0,0,0,0,0,0,0,0,0,0,-0.0661841993485733,0,0,0,0,0,0,-0.0825807605899584,-0.012755759406178,-0.248065443944158,0,0,-0.0299563749935484,0,-0.0437127309871237,0,0,0,0,0,0.0692477200621623,0,0.155680919628473,0,0,0,0,0,0,0,0,0.00200753664827855,0,0
X600516.SH,0,0,0,0,0,0,0.00569997464732235,0,0,0,0,0,0,0,0,0,0,0,0.1443262169823,0,0.292722846912963,0,0.131668723873444,0,0,0,0,0.0286025721802862,0,0,0,0,0.0732979314440214,0,0.0214989258818106,0,0,0.068444766892381,0,-0.0100289162318482,0,0,0,0.0308186408948556,0,0,0.0800749223111992,0,0,0.395972312249029,0,0.0193143300255947,0,0,0,0,-0.0497790651228333,0,0
X600299.SH,0,0,0,0.0725008655636609,0,0,0,0,0,0,0,0,0,0,0,0.153005026159751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204377142499066,0,0,0.0547809869903861,-0.0353249707636216,0,0.0946194293137009,-0.073792908164148,0,0.0819413738657471,-0.0168122690772151,0,0,0.0259129649165988,0,0,0,0,0,0,0,0,0,-0.0024956611319977,0,0
X000723.SZ,0,0,0,-0.180747486224688,0,0,0.0184351801916672,0,0,0.387031131484729,0,0,0,0,0,0.174847550645515,0,0,0,0,0,0.0659001907421401,0.00903584425056305,0,0,0,0.0389254925125004,-0.0451947818287189,0,0,0,0,-0.0936406455507698,0,0,0,0,0,0,0,0,0,0.0449080914044301,0,0,0,0,0.261952674208075,0,0,0,-0.0596824137262764,0,0,0,0,0.00472800318440316,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.00335467726128973,0,-0.0383219768731828,-0.0219769005889939,0,-0.154529766819361,0.0840188308987125,0,0,0,0,0,0,0,0,0,0,0.0224649011192677,0,0.0128274332629949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955295470736987,0,0,0,0,0,0,0,0,-0.0808507402905413,-0.00796247797869592,0,0,0,0.0049185050578581,0,0
Slope,0,0.0400096955285871,0,0,0,0,0.0776710137439484,0,-0.117172998182639,0,0,0,0.0995840335530728,0,0,0.0974675094229625,0,-0.163336403142927,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.175481703133412,0,0,0,0,-0.142666757885743,0,0,0,0,0.148962333723903,0,0,-0.100875809647826,0,0,0.269105789828624,0,0,0,-0.0686035057671867,0,0,0,0,0.942136558943854,0,0,0,-0.203781049995815,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0836572876659518,0,0.0760996770253004,0,0.10524449834343,0,-0.00490245870288476,0,0.0502007890854912,0,0,0,0,0,0,0,-0.0148860136499068,-0.0553275002626154,0,0,0,0,0,0.0950326234425006,0,0,0,0,-0.102915408434283,-0.0297412478375488,0,0,0.123453946856956,0,0,0,0,0,0.0227853298360883,0,0,0,0.712356611735962,0,0,0,0,0.111941817724288,0,0
RealEstate_excess,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0561984479014884,0,0,0,-0.0492643299073187,0,0,0,0,0,0,-0.0277563475296875,0,0,0,0,0,0,-0.0545863587310045,0,0,-0.0130062306147718,0,0.0692609978182516,0,0,0,0,0,0,0.138547121209974,0.0817721341951418,0,0,0,0,0.000649090865575918,0,0,-0.0958257295302595,0,0.00945120532164735,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670646373209494,0,0,0,-0.0301535679577042,0,0,0,0,-0.0257231343374466,0,0,0,0,0,0,0,0,0,-0.0087830197875483,0.0331953829640916,0,0.00477906197177044,0,0,0,0,0,0,0.0256694032603288,0,0.00992605791581441,0,0,-0.02379474044283,0,0,0,-0.0189006373812075,0,0
MKvol,0,0,0,-3.45655604522162e-05,0,0,0.0010766455572819,0,0,0,0,0,0,0,0,0,0,-0.00278578557287335,0,0,0,6.71422066524765e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675961623130063,0.0030572536906363,0,0,0,0.00321194030094469,0,0,-0.000685020284313321,-0.000953022491612983,0,0,-0.00268084963697157,0.000846261857716245,-0.0082404602362481,0,0,0,0.00127481521768867,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0106714338253316,-0.0567977848950182,0,0,0,0,0,0,0,0,0,0,0,0.131762469596412,0,0,0,0,0,0,0,0,0,0,0,-0.157823575128664,0,0,0,0.0163407057340289,0,0,0,0,0,0,0,-2.01054104828504,2.4355287523619,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.000210206875960692,0,0,0,0,0,0,0,0,0,0,-0.00194435695946316,0,0,0,0,0,0,-0.000423258463265156,0,-0.00889337671897205,0.0021545049467319,0,0,0.000680081049839729,0,0,0,0,0,0,0.00138045576266075,0,0,0,0,0,0,0,0.000665726158678852,0,0,0,0,-0.00325319528248216,0,-0.00397628324028986,0,0,0,0.00425082283146019,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00323624532099175,0,0,0,0,0,0,0.00506163206750039,0,-0.0122616087578266,0,0,0,0,0,0,0,0,-0.00881969454844287,0.00291827740017439,0,-0.0134077461855659,0,0,0,0,0,0.00445778632679972,0.00346754531215679,0,0,0,0,0.0242569095404551,0,0,0,0,0,-0.00705573885901984,0,0,-0.0231112608424852,0.0239872016985259,-0.0562054562083781,0,0,0,-0.0197697103144216,0,0
