,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600188.SH,X600362.SH,X601992.SH,X600886.SH,X600111.SH,X600157.SH,X002466.SZ,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X000709.SZ,X600309.SH,X600583.SH,X600489.SH,X000883.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X300072.SZ,X002075.SZ,X000060.SZ,X600021.SH,X000959.SZ,X002470.SZ,X600176.SH,X000983.SZ,X600098.SH,X600578.SH,X600022.SH,X000723.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0.0580170206261328,0,0,0,0,0,0,0.00280901531928871,0,0.00641231320433306,0,0,0,0,0,0,0,0,0,0.0652926016362124,0,0,0,0,0,0,0,0,0.132403746827538,0,0,0,0,0.0296551239417648,0.0703563894701968,0.0681329107854298,0,0,0.267356492988679,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327751150843519,0,0,0,0.015160927951254,0.0359394685265052,0,0,0.1081461765999,0,0,0.0998598922340035,0,0.0617804376490802,0,0,0,0,0,0.1674797857281,0,0,0,0.0181547567001579,0.110851347376001,0,0.18318543131771,-6.93889390390723e-18,0,0,-0.00124898078708978,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.143034260865148,0.0436756010088686,0,0,0.128236711405246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102448398417691,0,0,0.0533661345546099,0,0.035652819881852,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.111560814688759,0.259402806099096,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040602210098972,0,0,0,0,0.431973450109475,0,0,0,0,0,0,-0.0247027367141289,0,0,0,0,0,0,0,0,0,0,0,0,0.115258439571406,0,0,0,0,0,0,0,0.389299873424604,0.105784351015615,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.211103994558508,0,0,0.260434406816131,0,0.190898755514927,0,0,0,0,0,0.0892586272457164,0,0,0,0,0,0,0,0,0,0.0121812280484864,0,0,0,0,0,0,0,0,0,0,0,0,0.129343169272263,0,0,0.144814027326732,0,0,0,0,0,0,0,0,0,-0.0552378347244931,-0.0299201514636387,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102988272799368,0,0,0,0,0.115283418836415,0,0.111810329152236,0,0,0,0,0,0,0,0,0.0988777686629961,0,0,0,0,0,0,0,0,0,0.148149384037443,0,0,0,0,0,0,0,0,0.244150565778002,0.0553089207466319,0,-0.060563244964352,0,0,0.148378575074681,0,0,0,0
X601992.SH,0,0,0.0552712580723751,0,0,0.12700305072539,0,0,0,0,0,0,0,-0.0319632791611283,0.205161823764895,0,0,0,0,0,0.116231210751204,-0.00326747112931999,0,0.220925759642262,0,0,0,0,0,0.296942878653928,0,0,0,0.0543013700225219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593614291137299,-0.0534163558936072,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0791248578271116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343063413719475,0.174510572678265,0,0,0.0567664243778799,0,0.0737767468792829,0,0,0.068351477592439,0.0641513775226593,0,0,0,0,0,0,0.0382367943296824,0,0.0306228927030204,0.0787901660188099,0,0,0.0169727427519295,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.023813754987042,0,0,0,0,0,0,0,0,0,0.0219345354017562,0,0,0,0,0,0.112164163416852,0,0,0,0,0,0.152919124634362,0.18636231825167,0,0,0,0,0,0,0,0,0.0669485126471895,0,0,0.216766457624219,0,0.135284824993831,0,0,0,0,0.0815761981693189,0,0,0,0,-0.0153431783183476,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272031286099988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276122206690857,0,0,0,0,0.108017707274024,0.0629429285859933,0,0.253689812574876,0,0,0.0610760905642771,0,0,0.0815341519944136,0.0160234367905468,0,0.0289021354180453,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183820679985078,0,0,0,0,0,0,0,0,-0.266021108331166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257311353195989,0,0,0.401334866567612,0.367622335171018,-0.346662650656069,0,0.284698627095736,0,0.197300871626095,0,0,0,0,0,-0.0119561611825429,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320615189694466,0,0,0,0,0,0,0,0,0.0108392713906664,0,0,0.0389884163993665,0,0,0,0,0,0.0959758522815628,0,0,0,0,0.334079136317247,0,0.0111192829458006,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538248597404472,0,0,0,0,0,0,0.0210216233865119,0,0,0,0,0,0,0,0,0,0.895225366959068,0,0,0,0,0.00746558579457094,0,0,0,0.132775073698991,0,0,0,0.046407376137303,0,0,-0.129301744887642,0,0.0449369066443011,-0.044111643862012,0,0.00710498511934125,0.0100638550262314,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.110160359609935,0,0.0365328142186364,0,0.0268915924406036,0,0,0,-0.000374890671551761,0.0586626919119763,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.00150807778221339,0,0,0.05273507315636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202929084933929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0320771621409133,0,0,0,0,0,0.0545617399274288,0,0,0,0,0,0.319459410999532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155897113631957,0,0,0.0420796436845118,0.0134884893884396,0.0226401476021612,0,0,0.124448835751556,0,0,0,0.0830898484521042,0,-0.0103859131022091,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.117868441575894,0,0,0,0,0,0.0625695842446457,0.0569888528787109,0,0,0,0,0,0.00823266454104461,0.0500725354501531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101170250707403,0,0,0,0,0,0,0.130417971533978,0,0,0,0.345224270299314,0,0.039203663692457,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0909277484672053,0,0,0,0,0,0,0,0,0,0,0.000296281747853195,0.181625378755672,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.329219538039476,0,0.0769165522737437,0,0,0,0,0,0.0868448120627037,0.0133017917801492,0,0,0,0.109729328200792,0,0,0,0,0,0,-0.000269871497380631,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0313959218016152,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.048333713730293,0,0.0391946478047786,0,0,0,0,0,0,0,0,0,0,0,0,0.421535196655337,0,0,0,0,0.029115449683474,0.0594263069132819,0,0.0667248702906728,0,0,0.0510071592646764,0,0,0.205078149828001,0,-0.019262813982449,0,0.0363165607643867,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434587955945393,0.0412860200164645,0,0,0,0,0,0,0,0,0.14678143439446,0,0,0,0,0,0.0602215553883899,0,0,0,0.0130272081327095,0,0,0,0,0,-0.0144593438457537,0.0662239368955387,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0436889227747939,0.223616605968612,0,0,0,0,0,0,0,0,0,0.0295578424964867,0,0,0,0,0,0,0,0.0162336838917953,0,0,0,0,0,0,0,0.238735079244716,0,0,0,0,0,0,0,0.132002903733058,0,0,0.0536008265171744,0,0,0.0898211315653411,0.0769445146798168,0,-0.0151573516560894,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0565749543106137,0,0,0.0944094006443552,0,0,0,0,0,0,-0.0165235149978532,0,0,0,0.0285216485451559,-0.00504659299921495,0,0.649133806119955,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0498927504563233,0,0,-0.0302422028494488,0,0,0.116296616648524,0,0,0.0479138989250067,0,0.0281839344231462,0,0.0117078597755267,0,0,-0.0122339230241878,0,0,0.0277165980209785,0,0,0,0
X000883.SZ,0,0,0,0,0.0420688152232372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149047228219442,6.93889390390723e-18,0,0,0,0,0.00610145615012005,0,0,0.0560688662292338,0,0,0,0,0.369540082495568,0.0563758460368379,0,0,0.0529463997839612,0,0.00015276608387536,0,0,0,0.0402662843243179,0.138077810994454,0,0.0849294292750736,0.0588609158376414,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817446883417451,0,0,0,0,0,0,0,0.0359556065225244,0,0,0,0,0.0501818147484167,0,0,0,0,0,0,0,0.280342631031012,0,0,0,0,0.00309245878775781,0.191261632443109,0,0,0,0.0323289064959945,0,0,0.138937830497443,0.126026606709844,0,0,0.0120231244979212,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.143968148895031,0,0,0,0,0,0,0.00734445735852721,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.537143541160814,0,0,0.00484872781000999,0,0,0,0,0.0178532869355768,0,0,0.0857084972770114,0,0.00293539524152578,0,0,0.0501534566659622,0.0115614830141316,0,0,0,0.104594268889395,0,0,0.0429442188161843,-0.0524103220406645,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283355668023869,0,0,0,0,0,0,0.115213106284699,0,0,0,0,0.130408830862654,0,0,0,0,0,0,0,0.0476630021933251,0,0,0,0,0.0035785961132919,0.265778537466509,0,0,0.00545632141544861,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.332187565501198,0,0,0.093899743642093,0,0,0,0,0,0,0.0649598647284283,0,0,0,0,0.045446784705417,0,0.0150517543775165,0.0132852136985774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926496954924992,0,0,0,0,0,0,0,0,0.135768270239798,0,0,0.0101756018760556,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.148515201017213,0,0,0,0.0874108876577026,0.0911143492483431,0,0,0,0,0,0,0,0,0,0,0.0460428730298812,0,0,0,0,0,0.0108851296940169,-3.46944695195361e-18,0,0.00864754299295866,0.134023947414813,0,0,0,0,0,0,0,0,0.0805790830611876,0,0,0,0,0,0.252998878336035,0,0.0100149202357525,0,0,0,0.0111520718258367,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0938288477474735,0,0,0,0.0843436214659865,0,0,0,0,0,0,0,0,-0.0322791272822583,0,-0.00695888907851518,0,0,-0.0195148088431777,0,0,-0.0901803363994334,0,0.278032480884445,-0.00360139364721122,0,0,0,0.246578435200677,0.190565876537986,0,0.0168127510177273,0,0,-0.157776160242146,0,0,0,0
X002075.SZ,0,0,0,-0.27410770262033,0,-0.229281888881822,0,0,0,0,0,0,0,-0.247886934821198,0,0.0846957537045529,0,0,0,0,-0.0870633809771135,0,0,0,0,0,0,0,0,0,0.0268505840682993,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.394861552293176,0.26908566361411,0,0,-0.0509812541089076,0,0.219616953079389,0,0,0,0.377431004798106,0.138004868816897,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.191228799089958,0,0,0,0,0,0,0.155395989916339,0.0297902129476211,0,0,0.0847907067103882,0,0.0522285071563155,0,0.0629384843877614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19701737414683,0,0,0,0.207306680781023,0,0,0,0,0,0,0.00380502153841127,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.063240273072976,0,0.00154564037037054,0,0,0,0,0,0,0,0,0,0,0.198289644025875,0.0869306010866622,0,0,0,0,0,0,0.126045490963145,0,0.0230203622016429,-0.129614216243346,0,0.00716022531862771,0.0208360604026087,0,0,0,0,0.254968478329096,0.100264028084614,0.28533373930516,0,0,0,0.0451404783329279,0,-0.00116019945815581,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0349751765381476,0.72172462221935,0,0,0,0,0,0,0,0.0518938227168437,0,0,0,0,0,-0.0198818537249497,0,0.0653868562641961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536839744802555,0,0,0,0,0,0.209347354586668,0,0,0.0829379321499765,0.0550572037207317,0,0,0.0254129018976847,0.0368720379394178,0.24437477479023,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156963392574219,0,0,0,0,0,0.381085420583607,0.00466238328460542,0,0,0,0.165860722923042,0.0925333939507552,0,0,0,0,0,0,0,0,0,0.0193109446921944,0,0,0,0,0,0,0,0,0,0,0.112381614869482,0,0,0.0820273378979425,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16453513490467,0.222096799850033,0.120863130961738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683602631925321,0,0,0.046360785275949,0,0,0,0.0793511270051321,0,0,0,0,0,0,0.230910459477752,0,0.0683392850681161,0,0,0,0,0,0,0
X000983.SZ,0,0,0.354454907524411,0,0,0,0,0,0.0468616570991856,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0648916576545412,0.398049380487533,0,0,0,0,0,0,0,0,0,0,0.174045040986356,0.0063146671346248,0.0852560573404255,0.0645708180782068,0,0,0,0,0,0,0,0.0449181243383911,0,-0.0153142768373583,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968382095227499,0,0,0,0,0,0,0.0753287920138563,0.218556233136772,0,0,0,0,0.059948501930254,0,0,0.076016141929064,0,0.0997205228982366,0,0,0,0,0,0,0.0384055808081852,0,0,0,0.124719424623387,0,0,0,0,0,0.0587383701313404,0.113481208084259,0,0.0325289348066816,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131337782165003,-0.13386514675539,0,0,0,0.35403136426446,0,0.0258412512341478,0,0,0,0,6.93889390390723e-18,0,0,0.0333749970731408,0,0,0,0,0.109768923367036,0,-0.175271361072376,0,0,0.0754717900053392,-0.0253242245154395,-0.304126132278158,0,0.42795425558679,0,0,0,0,0,0,0.0108429712345014,0,-0.00752672161419752,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567317503746693,0,0,0,0,0,0,0,0,0,0,0.0507361260625817,0,0.18610219368164,0,0.163537581719374,0.189328781082839,0,0,0,0,0,0,0,0,0.0687975086269159,0,0,0.0692460335735115,0,0,0.0538318686902049,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978379778943221,0,0,0,0,0,0,0,0.0361346322510323,0,0,0,0,0,0,0,0,0.39246035365717,0,0,0,0,0,0,0.190891402310773,0,0,0,0,0,0,0.334219180698748,0,0,0.135681307545226,0,0,0,0.0964784980866164,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235026935754114,0,0,0,0,0,0.13708999395799,0,0.144606403338174,0,0,0,0.0126863071507076,0,0,0,0,0,0,0,0.131123617896733,0,0,0,0,0,0.0730402000857479,0.155181504914722,0,0,0,0.00170872204207742,0.0947251647079207,0,0,0,0,0,0.00910448319768883,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0827818496808825,0,-0.00918607433871415,0,0.101453170900001,0,0.215474384955908,0,0,0,0,-0.027733063921655,-0.145342418108619,0,0,0,0,0,0,0,0,0,0,0,0.0288247124230471,0,0,0,0,0.0267932344192859,-0.142407967538107,0,-0.039484556956901,0,0,-0.120003752042037,0,0,0,-0.0424587361586214,0,0,-0.0264980863241112,-0.0135494195451849,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.12002066625362,0,0,0.172920518572966,0,0,0,0,0,0,-0.354324710458147,0,0.0164218084903317,0,0,-0.261286304452438,0,0,0,0,0,0,0,0,0,0.0945733879305405,0,0,0,0,0,-0.0723342705200698,0,0,0,0,0,0,0,0,0,0,0.713117112391626,0,0,0,0,1.65279493075183,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857751817350594,0,0,0,0,0,0,0.21759575800385,0,0.128497463530888,0,0,0,0,0,0,0,0,0,0,0,0,0.071961952079791,-0.0829201831334273,-0.0614122352507664,0.325918617448952,0,0.062335508455374,0.171099508385726,0.0920075457198605,0,-0.18592615243305,0,-0.347096461118656,0,-0.347705631830192,0,-0.61042576714925,0.225677488274471,0,-0.224094548929656,0,0,0,0,0
RealEstate_excess,0,0,0,0.00482384421435329,0,0.133570886096799,0,0,0,0,0,0,0,-0.0939990114528898,0,0,0,0,-0.10862100053505,0,0,-0.155776120651581,0,0,0,0,0,0,0,0,0,0,0,-0.189868811958757,0,0,0,0,0.047135888217675,0,0,0.0809563093179164,0,0,0,0.151574531357037,0,0,0,0,0,-0.0442569157282345,0,0,0.207147276178958,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146000337169321,-0.107255181908551,0,0,0,0,0,0.026371242515324,0,0,0,0,0,0,0,0,0,0.125007197025049,0,0,0,0,-0.0848126754139789,0,-0.181663460825457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044696726491993,0,0.834996441596852,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00702517422392008,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.00203943503822366,0,0,0,0.000610389207713099,0,0,0,0,0,0,0,0.0022508721544952,0,0,0,0,0.00285226260206135,0,-0.00556276337965333,0,0,0,0,0,0,0,0,0,0.0163554679117672,-0.00902249903611863,0,0,0,0,0.0753616612616543,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538995513128563,-7.36782630022045e-05,0,0,0,0,0,0.000427427889404503,0,0,0,-0.00463088572594806,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520960438510559,-0.0021017019997123,0.00976929848760569,0,0,0,0,0,0,0,0,-0.00565123529152973,0,0,0.00188474305252835,0,0,0,0,0,0.125604461491984,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0194496383306322,0,0,0,0,0,-0.00121341558231994,0,0,0,0,0,0,0,0.00363159960678013,0.0181194505487749,0,0,0,0.00109565239481208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100065421357154,0,0,0,0,0,-0.00860672117309906,0,0,0,0.0941945566077771,-0.0746994516619032,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00356832933269038,0,0,0,-0.00580618747405011,0,0,0,0,0,0,0,0,0,0,0,0,0.00377582043515087,0,0,0,0.000971251765694887,0,0,0.0053770772776159,0,0,0,0,0.00694950224311171,-0.019935600080787,0.00481928891845702,-5.42101086242752e-20,0,0.00350430417281167,0,0,0,0,0,0,0,0.00206701672654871,0,0,0,0,0,0,0
