,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X601600.SH,X600547.SH,X600660.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X000807.SZ,X601991.SH,X600176.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X300037.SZ,X600688.SH,X600612.SH,X000629.SZ,X600801.SH,X600096.SH,X002128.SZ,X000959.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.01636718280878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220277926608378,0,0,0,0,0,0,-0.212903830622665,0,-0.0228270203775257,0,0,0,0,0,0,0,0,0.146186772973216,0,-0.0329819261671988,0,0,0,0,0,0.0850199510036937,0,-0.173332916287014,0,0,0,0,0.0183522541431008,0,0.00582684932095657,0,0,0,0,0,0
X600028.SH,0.517074583497412,0,0,0,0,0.0757382300060137,0,0,0.00923487082025679,0,0,0,0.0472534268746418,0,0,0,0,0.105868288825652,0,0,0,0,0,0.0693218623149695,0,0,0.00716432062200829,0.115933403311375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197018089390121,-0.0146293939642115,0,0,0,0,0,0
X601088.SH,0.0866877816242905,0.0396589188192931,0,0,0.118459113423971,-0.0115251989301551,0,0,0.221365596114028,0,0,0,0.0422690987462538,0,0,-0.030824168647646,0,0,0,0,0,0,0,0,0,0,0,0.049124975756317,0.0270754150624598,0,0,0,0.17730651342093,0,-0.0844070999661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116334485421022,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0500934585531119,0,0,0,0,0.211258494613083,0,0,0,0,0.064759847973465,0,0,0,0,0,0,0,0,0,0.0705582685788191,0,0,0,0.0178857360589371,0,0,0,0,0,0,0.0394531369605559,0,0,0,0,-0.053405702275834,0,0,0,0,0,0.0940740830478459,0,0,0,0,0.0238934141516527,0,0,0,0,-0.191623952533867,0,0
X600188.SH,0,0,0,0,0,0.106252634009224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491530905287602,0,0,0,0,0,0,0,0,0.479391411761029,0,-0.0352951779423823,0,0,0,0,0,0.057278585116707,0,0,0,-0.0886694569334865,0,-0.042619410106419,0,0,0,0,0,0,0,0.0496650585611139,-0.0931299144605176,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.111440613949014,0,0,0,0,0,0,0,0.248191265441444,0.0580245784356384,0,0,0,0.243559064818285,0,0,0,0,0,0,0,0.00509866200968489,0,0,0,0,0,0,0,0.346045139672986,0,0,0,0,0,0,0.359858928592004,-0.087164808027915,0,0,0,0,0,0,0,0,-0.242786620985264,-0.02272138826226,0.027296916570011,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0059357586790239,0,0,0,0.0298268021992952,0,0,0,0,0,-0.0955969640848716,0,0.0557131510629095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0802691625673375,0,0,0,0.634212107936022,0,0,0,-0.0435200175097539,0,0,0.00486909456891186,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.14364779565589,0,0,0,0,0,0,0,0.264174458020771,0,0,0,0,0,0,0,-0.104284588909256,0,0,0,0,0,0,0,0.377021324713602,0,0,0,0.0844590392313327,0,0.05505785798967,0,0,0,0,0,0,0.178309499348405,0,4.33680868994202e-19,0,0,-0.0923919600461798,0,0,0,0,-0.00806181233672611,-0.0150460860500312,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.136476698928215,0,0,0,0,0,0,0,0,0,0.0883909326802624,0,0,0,0,0,0,0,0,0.0301772116039597,0,0.3384740388357,0.151109640896443,0.0452108325893437,0,0.0519593388336128,0,0,0.0105829955751519,0,0,0,0,0,0,0.101360214909617,0.0733887187770955,-0.149023441038086,0,0,0,0,0,0,0,0,0,0.00116767432251513,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.113069852887106,0,0,0,0,0,0,0,0,0,0.142093083517477,0,0,0,0,0,0.0802962431819029,0,0,0,0,0,0.013413599906107,0,0.452088335171407,0,0.00177980027633903,0,0.0267397068526311,0,0,0,0,0,0,0,0,0,0,0.048833666991804,0,0.0938228143318051,0.0114278184589373,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0431135289935972,0,0,-0.118506995708714,0,0,-0.140631664785922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243431550402547,0.538102723396255,0,0.0721354306541781,0,0,0,0,-0.0321218250932076,0,0,0,0,0,-0.0514981971144999,0,0,0,0,-0.0135415580334032,0,0,0,0,0.0446562584816371,0,-0.00544040479592366,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00672838337718129,0,0,0.035998910412043,-0.0409402513449077,0,-0.0650868751345933,0,0,0.174570726411953,0,0.116112252406483,4.33680868994202e-19,0,0,0,0.0642626629431482,0.0898232276549179,0,0.0582785909326185,0,0,0,0,0,0,-0.076580377729369,-0.00733508049053121,0.0283332260267492,0,0.197278537900915,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.265746325019452,0,0,0,0,0,0,0,-0.00672895001832303,0,0,0,0,0,0,0,0,0,0,0.314160302772797,0.0977899923152115,0,0,0,0,0,0,0.0288366008326783,0,0,0,0,0,0,0.00318228376241174,0,0,0,0,0,0,0,0,-0.0190648404993304,-0.023687392637268,0.0725414190671648,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.104021731000859,0,0.0305930602577252,0,0,0,0,0.0522947550059917,0,0.0311108543926332,0.307788600989382,0,0,0,0.146533530582965,0,0,0,0,0.0282833005275671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262811909570562,0,0,0,0,0,0,0,0,0,-0.06776213959081,8.67361737988404e-19,-0.0121326111547808,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752980110416843,0,0,0,0,0,-0.0676699519413184,0,0,0.120479087018005,0,0.0495169937491962,0,0,-0.0150824865869502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641761036434688,0,0,0,0,0,0.119395930126526,0,0,0.00386309264044456,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.162576595727399,0,0,-0.0182107199269938,0,0,0,0,0,0,0.877370474050749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034020957131517,-0.0165353054726497,0,-0.0257301283187771,-0.0792261482718493,0,0,0,0.115972926657637,0,-0.100005497303104,0,0,0,0,0,0,0.115983674793085,0.0258198309473642,-0.0513405169649806,-0.130015256658326,0,0,-0.16147081107553,0,0
