,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600795.SH,X600188.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600489.SH,X600886.SH,X600111.SH,X601992.SH,X600309.SH,X600660.SH,X300072.SZ,X600623.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X601158.SH,X600583.SH,X000723.SZ,X000709.SZ,X600352.SH,X000883.SZ,X000898.SZ,X000983.SZ,X000408.SZ,X600549.SH,X002470.SZ,X000539.SZ,X600176.SH,X000027.SZ,X002460.SZ,X000630.SZ,X002407.SZ,X000060.SZ,X600612.SH,X601699.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0.0485670295005027,0.0281055335184893,0.114156555353702,0,0.0571341132597094,0,0,0,0,0,0,0,0,0.0300259854018259,0,0,0,0,0,0,0,0,0,0,0,-0.0070474239961985,0,0,0.10043268461149,0,0,0,0,0,0,0,0,0,0,0.120403244348782,0,0,0,0,0,0.0203256567031639,0,0,-0.0162517787490532,0.0497148134048883,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0445149505663266,0,0,0,0,0,0,0,0,0,0.0403654705940713,0,0.032161771321371,0,0,0,0.0307394302860514,0,0,0.179442296622774,0,0,0,0.0160376234388085,0,-0.103454930700618,0,0,0.0621294763651622,0,0,0.461815171174049,0,0.0904572058897204,0,0,0,0,0,0,0,0,0,0,0,0,0.0931758170664536,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.122731697194115,0.0858275316795613,0,0,0,0,0,0,0,0.22590815193725,0,0,0,0,0.138224619531244,0,0.0442354293277121,0,0,0,0,0.00872653904725478,0,0,0,0,0,0,0,0,0,0.048195588757435,0,0,0,0,0,0,0,0.159620755288268,0,0,0,0,-0.0776331329745459,-0.00885088578749762,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.125027764267505,0,0,0,-0.0211109732918628,0.0282654337554314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793661680230113,0,0,0.0631583324806996,0,0,0,0,0,0,0.0298933730365102,0,0.0636111086076,0.0576649361352235,0,0.00238079981062513,0,0,0,0,0,0,0,0,0,0,0,0,-0.00633948301735392,0.0207167895755601,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0994176107784372,0,0.0240980339553919,0,0,0,0,0,0,0,0,0.161358783454304,-0.00725855534590229,0.122324953755917,0,0,0,0,0,0,0,0,0,0,0,0,0.0168895846228685,0,0,0,0,0,0,0,0,0,0,0,0.0108303243986193,0,0,0.0320167662710032,0,0.00354889945129532,0,0,0.0166245746935398,0.0145713580381228,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0197434890370548,0,0,0,0,0,0.112456258834969,0,0.104418885917766,0,0,0,0,0,0,0,0.10320245117287,0.0027590818728288,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.032661011604449,0,0,0,0,0,0.187533220048116,-0.0739449886191551,0.0971796094714667,0,0.226773151709946,0,0,0.0723767349307806,-0.0476250087108715,0,0,0,-0.102003968217026,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0127353653377763,0.0299795249857019,0,0,0.107240632026703,0,0,0,0,0,0,0,0,0,0,0.131238156882565,0,0,0,0.0479740214118933,0.0496910365390614,0,0,0.187728065917035,0.0648578919630069,0,0,0,0,0.0512713616642789,0,-0.0207165131041867,0,0,0,0,0,0,0,0,0.235322912916763,0.0583515081002157,0,0.0182970802276994,0.0628304224434238,0,0,0,0,0,0
X600489.SH,0,0,-0.286143517066761,0,0,0,0,0,0.626228758759218,0,0,0,0,0,0,0.392370670146592,0,0,0,-0.15477515407956,0,0,0,0,0,0,0,0,0,-0.0584437051345596,0,-0.121340886115708,0,0,0,0,0,3.46944695195361e-18,-0.0669619035061169,0.0573733078821414,0,0,0,0.0864812413350731,0,0,0,0.0455581313387386,0.0296081942602416,0,0,0.0264429902905613,0.114653128007332,-0.324806003805051,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0606970583491996,0,0,-0.0105957764814478,0,0,0.179005627365339,0,0,-0.00377415084771789,0,0,0,0,0.0164151356642111,0.0288773632658641,0,0,0,0,-0.0257237197860893,0.0914840856861146,0,0,0,0,0,0,0,0,0.086700167527435,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0151684015276853,0.0809714364394827,0,0,0,0,0,0
X600111.SH,0,0,0,0,1.05408590751439,0,0,0,0.1031801206816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153433267742575,0,0,0,0.187983527373498,0.0424464787441825,0,0,0,0,0,0,0,0,0,0.0681110805067115,0,0,0,-0.116238715002194,0.0937033074209072,0,-0.0772015161457645,0.0300619469070303,0,0,0,0,-0.0498129644855135,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0221669623564308,0,0,0,0.0511167342613461,0,0,0,0,0,0,0,-0.0885228627577776,0,0,0,0.160251032075837,0,0,0.122947258592263,0,0,0.069746228888692,0,0,0,0,0,0,0,0,0,0,0.0471940454302398,0.0694511293318247,0,0,0,-0.0930176516603749,0,0,0,0,0.0656955526615503,0,0,-0.0496409462415316,0.136380240423671,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0322987768339483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116973183771417,-0.0183090018935256,0,0,0.0290912054236529,0,0.216362619840941,0,0.071560199919932,0,0,0,0,0,0,0.0309408024815854,0,0,0.00121050530807882,0,0,0,0.0453677156729116,0,0,0,0,0,0.0230784340577201,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124141688143234,0,0.106096456451601,0,0.150777651372972,0,0.0905562333790882,0,0,0,0,0.0468253248345704,0,0,0,0,0,0,0,0,0,0,0,0,0.0354927499288905,0,0,0,0,0,0.0770840088418992,0,-0.0528071885178335,0,0.0084948457090954,0.0960923969170638,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.132199635358305,0,0,0.0233606431369923,0,0,0,0,0.00289213917719242,0,0,0.0486321294327582,0,0.0212344071575723,0,0,0,0,0,0,0,0.148928521938098,0,0.115260434824021,0,0.159313697039009,0,0,0,0,0,0,0,0.280557315881077,0,0,0,-0.0551951252929749,0,0,0.00177140939817216,0,0,0,0.138696643141063,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,-0.0782698908193935,0.0192138334845313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00521106795131536,0,0,0.211804045076436,0,0,0,0.0206031888638595,0,0,0,0.15207186522139,0.51717723895198,0,0,0,0,0,0.00799104538203789,0,0.0485793830883407,0.061360544121677,0,0,0,0,-0.127212613330241,0,0,0,0,0.0853372736627162,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.137922883154638,0,0,0,0,0,0,0,0,0.0246151676554781,0,0,0,0,0,-0.15592706881008,0.148493438457801,0,0.0741412749013504,0.124745235944159,0,0,0,0,-0.0607192820477312,0,0,0,0,0,-0.185297312628552,0,0,0,0,0.881397229283156,0,0.0247253680666443,0.0792770669691022,-0.0737522024051156,0,0,0,0.0461121297949543,-0.111587019206747,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0451913977553163,0,0,0,0,0,0,0,0,0,0.0172453359490615,0,0,0,-0.00535041278266109,0,0,0.0594213126345138,0,0.192511694685877,0.100543042127724,0,0,0,0,0.0638328233991539,0.205146418446157,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0604189817947705,-0.144889616762202,0,0,0,0.00668538964329373,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243346834671758,0,0,0,0,0,0,0,0.0762271446500913,0,0.000809879965316534,0.0112540527294847,0,0.0568630170565759,0,0,0,0,0,0,0,0,0.240595794150255,0,0.194498646781331,0,0,1.38777878078145e-17,0.294012863391028,0,0.0307238768819488,0,0,0,0,0,0.050048357845322,0,0,0,0,-0.134206415046061,0,0
X002075.SZ,0,0,0.0590379133313763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117559402610761,0,0,-0.388150667440439,0,0,0,0.43358278008623,0,0.327694727128084,0,0,0,0,0,0,0.128130178280498,0,0.195979051263417,-0.220327496749951,0,-0.125601614136015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115625518952205,0,0.0820522107261119,0,0.0600972023661933,0.0790585233888349,0,0,0.0412682908765185,0.00728246262473787,0,0,0,0,0,0,0,0.0303643914284044,0,0.110655534095525,0,0,0.0447209937046445,0,0,0,0,0,0,0,0.124258897980654,0,0.00311687930668645,1.73472347597681e-18,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.244475396428464,0,0,0,0,0,0,0.0775854069281297,0,0,0,0,0,0,0.0408439470416222,0,0,0.0352287040312772,0,0.0317783825409013,0,0,0,0,0,0,0,0,0,0,0,0,0.115163276156886,0,0,0,0,0,0,0,0.0894707242957465,0,0.0351406414529155,0.0354095218270541,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.0392399666147084,0,0,0,0,0,0,0,0.0653441505822741,0.144714959320822,0,0.16159101776248,0,0.0468936737020382,0,0,0,0,0.0633479994623956,0.141292245876554,0.00939856240534055,0,0,0,0,0,0,0.0583840313605016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341212354172106,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.00504260698340371,0,0,0.029831946896602,0,0,0,0,0,0,0,0,0,0,0,0.094659177047626,0.11643262816992,0,0.0580480411522073,0,0,0,0,0,0,0.0518858541854023,0,0,0.175209724711331,0,0,0,0,0,0,0,0,0,0,0,0.10430516980908,0,0,0,0.0258332332368613,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.108711644975077,0,0,0,0,0,0.123112868666427,0,0,0,0.0140731707467906,0,0,0.0652519540163682,0,0.132081708422831,0,0,0.0383308304248816,0,0,0,0,0,0.0474677890557908,0,0,0,0,0,0,0,0.0634051211484932,0.0893531129054055,0,0,0.135763724279957,0,0,0,0,0.0560159926068614,-0.00937633312164537,0.0229941085088182,0.0629114645397122,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0375428093793648,0,0,0,0,0,0,0,0,0,0,0,0,0.0478731782870218,0,0.188286913876182,0,-0.00884611023235105,0,0,0.00633678089757176,0,0.000580779069381818,0.0230641177079315,0,0.148391633371912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474823812366695,0,-0.00805046040073083,0.0112644383346633,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.208273994045568,0,0,0,0.152684313165393,0,0,0,0,0,0,0,0.0150707005898748,0,0,0,0.0532812809379004,0,0,0,0.014182786925466,0,0,0,0.0764188074044195,0.0230904880270264,0,0,0,0,0.0952031179742053,0,0,0,0,0,0.0690532072770791,0,0,0,0,0,0,0,0.0146003624448738,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,-0.0203500094670728,0,0,0.403016456917873,0,0,0,0,0,0,0,0.0148596923762393,0,0,0,0,-0.0236285855116061,0,0.0370154812942938,0.111060159742298,0.0198376443064771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174861040979422,-0.0374432829933522,0.134620844721033,0,0,0.0386242968585479,0.382261558717798,0,0,0,0.0660563068212109,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732530560054167,0,0,0,0,0.516824178393369,0,0,0,0.0796833648608481,-0.00884071607251293,0,0,0,0,0,-0.0427552610903801,0,0,0,0.0334077357352521,0,0,0,0,0,0,0.115955755223313,0.123987529498329,-0.267453178870155,0,0,0,-4.33680868994202e-19,0.115001353424895,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,-0.17216576088477,0,0,0,0,0,0.0683139821173423,0,0.597343029829713,0,0.292525260744886,0,0,0,0,0,0.161327413837906,0.0562093299274072,0,0,0,0,0.0698431563012119,0.305006531540553,0,0,0,0,0,0,0,0,0.0618417945370118,0,0.13212805698185,0.277338554365891,0,-0.104977024560252,0,0,0,0,0,0,0,-0.0384448648344424,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101478392568166,0,0,0.134218550224508,0,0,0,0,0,0,-0.0017566421393342,0.0708374094926613,0,0.100448847448805,-8.67361737988404e-19,0,0,3.46944695195361e-18,0,0.033486893992745,0,0,0,0,0.0950017924200778,0,0,-0.0397842700170245,0.114534891292228,0,0.0148155616507099,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0404580218128046,0,0,-0.00837916047455927,0,0,0,0,0,0,0,0.0747268324230208,0,0.0616316220926452,0,0.114909413384751,0,0,0.0547091239640345,0,0,0,0.0243032168828094,0,0,0,0,0,0,0,0,0,0.0410113291013876,0.0619863987914495,0,0,0.00297347208849503,0.0873216755510236,0,0,0,0,0,0,0,0,0,0.00402753752546247,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117984854141505,0.101210743069343,0.316195255142884,0,0,0,0.101711352339187,-0.0324131084058195,0,0,0,0,0.0373518475987249,0,0,0,0.0733553961405519,0.0245824870639146,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130036993022773,0.0773698768823989,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0628199792338438,-0.0258500355748759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499516783016462,0,0,0.101951322534502,0.0634913279715575,0.0147104474352515,0,0,0,0,0,0,0,0.125336771794615,-1.73472347597681e-18,0.0048291911228408,0.0855435863021844,0,0,0,0.00727576281995955,0,0.00652478073126472,0.025784214825833,0,0.0438757805003094,0,0,-0.00818965220760765,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242962331153629,0,0,0.0822364434352519,0,0.132596930414244,0,0.264002143123675,-3.46944695195361e-18,0.46041501180853,0,0.184215915328057,-0.223124853566367,0,0,0,0,0,0,0,0,0.0321256301258892,0.0827477166854652,0,0,0,0,0,0,0.327949059853206,0,0,0,0,0,0.0596560730282307,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0147457466394287,0,0,0,0,0,0,0.620345210788092,0,0.00364162196911208,0,0,0,0,0,0,0,0,0,0.0196342728645323,0,0,0,0,0,0,0,0,0.0265747646264637,0.0511466895513724,0,0.0314573588243843,0,0,0,0,0,0,0,0,0.013264320518717,0,0,0.0144362548887357,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,-0.0376953213867173,0,0,0,0,-0.046460207482705,-0.02670970989399,0,0,0,0,0,-0.109096265121048,0,0.576041348510134,0.0661621520634348,0.127817186579505,0,0,0,0,0,-0.140817355005169,0,0,0,0.357762332090949,0.0308917445740422,0,0,0,0,0.135645378605038,0,0,0,0.0938253440464395,0,0,0,0,0.00566127221995568,0,0,0,0.551741122947451,0,0
X000060.SZ,0,0,0,0,0,0,0,0,-0.0287384495490907,0,0,0.131168348448177,0,0,0,0.319220308977168,0,-0.00488667276508091,-0.0753434155932242,0.097928928312938,0,0,0,0,0.062966818912854,0.02620525107159,0.166636443376384,0.0748335590435732,0.0449030527103094,0,0,0,0,0,0,0,0,0.332445308392009,0.0889867775795315,0,0,0,0,0,0,-0.0816345422864811,0,0,0,0,0,0.0343804756307229,0,0,0,0,0,0,0
X600612.SH,0,0,0,0.157487629783357,0,0.0509274690713181,0,-0.275169486460103,0.23131509103335,0.179807550783556,0,0,0,0,0,0,0,0.0421775212330153,0,0,0,0,0,0,0,0.0506043067359431,0,0,-0.0465940042959772,0,0,0,0,0,0,0,0.0131930341402862,0,0,0.198675962627142,0,-0.0167297311709167,0,0,0,0,0,0,0,-0.208294109518858,0,0.0603571777412156,0,0,0.0760389503839049,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.120697261025252,0,0.0134015272805892,0,0,0,0,0,0,0.110789807629851,0,0,0.00130069739657393,0,0,0,0.0806756976756342,0,0,0,0,0,0,0,0,0,0.0436023937240202,0,0,0.264521136467682,0.186844873682452,0.0254232450738216,0.0596537418726147,0,0,0,0.0451849793506849,0,0,0.184656938789336,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17034849156241,0,0,0,0,0,0,0,0,0,0.165200998692815,0.206371046387302,0,0,0,0.0814219165596821,0,0,0.0849270604056175,0,0,0,0,0,-0.0822012171155564,0,0,0,0.0283808208044465,0.0102532059365106,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0594568244647277,0,0,0,0,0,0,0,0,0.0104653518644682,0,0,0,0,0,0,0,0,0,0,0,0.0108753853067616,0,0,0,0,-0.0444765907350764,0,0,0,0,0.0178385442138915,0,0,-0.0399628089973061,0.03035907607942,-0.100139500478134,0,0.0892567266957975,0,0,0,0,0,-0.0101567034576525,-0.000915534947211244,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.155730776008719,0,0,0,0.487170476081306,0,0.0859792386379751,0,0.00151152965565818,0,0,0,0,0,0,0,0,0,0,0,0.126103353381418,0,0,0,-0.314577838304954,0,0,0,6.93889390390723e-18,-0.325805512629485,0,0,0,0,0,0.402571907574651,0,0,0,-1.94698131901632,0,0
TED,0,0,0,0,0,0,0,0,-0.0225854017738098,0,0,0,0,0,0,0,0,0.00289501266547928,0,0,0,0,0,0,0,0,0,0,0.0288657981537388,0,0,0,0,0,0,0,0.0509191371468616,0,-0.140335072092874,0,0,0.0664627982388555,0,0,0,0.0190393543401204,0.273937633329538,0,0.0564714351248932,0,0,0.420502800056857,0,0,0.192013768474048,0,0.76770157021583,0,0
RealEstate_excess,0,0,0,0,-0.00917027177413319,0,0,0,0.0704269907536635,0,0,0,0,0,-0.107481018254806,-0.0707929613452621,0,-0.0263066821610153,0,0,0,0,0,0.0239842704391191,0,-0.00614373339659315,0.126610167804436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178547617240633,0,0.0184784603869001,0.00367167045071739,0,0.359039684304137,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.126294938276883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424618653507869,0.04422550406189,0,0,0,0,0,0,0,0,0,0,0,0,0.0926452242110652,0.157823247208529,0,-0.149167139015932,0,0,0,0,0,0.131303159243406,0,0,0,-0.0207420844869385,0,0.481268992188636,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-6.8427440808898e-05,0,0,0,0,0,0,0,0,-0.00224061497219726,0.00206321514742375,0,0,0,0,0.00568069158216359,0,-0.00468088931160244,0,0.000480014492159746,-0.0036057686765794,0,0,0,0.00857270330733819,0,0,0,-0.0478105235095424,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0273479208855287,0,0,0.0105570493867401,0,0,0,0,0,0,0,0,0,0.00990713212882494,0,0,0,0,0,0,0,0,0.0388680012851153,0.00591967876430421,0,0,-0.0778276898769611,0.0692178997437742,0,0,0,0,-0.838525708939833,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00208584720785642,0,0,0,0,0,0,0,0,-0.00139949277334028,0,0,0,0,0,0,0,0.0155749704967483,0,-0.0052487125318766,0,0,0,0,0,0,0,0,0,0.00511424368769384,0,0,0,0,0,0.00915714515217686,0,0,0,0,-0.00894853725742516,0,0,0.0115637886431775,0,0,0,0,-0.173980583087052,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00734223694827757,0,0,0,-0.00629434605994026,0,0,0,0,0,0,0,0,0,0,0,0,0.00664128576904634,0,0,-0.00470216755602639,0,0,0,0,0,0,0,0,0,0,0,0,0.000604686156625547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117197952872784,0,0,0,0.122105375514515,0,0
