,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X601600.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600010.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X600160.SH,X601991.SH,X600219.SH,X600426.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X002466.SZ,X000630.SZ,X000408.SZ,X601168.SH,X600985.SH,X600176.SH,X002128.SZ,X600096.SH,X000933.SZ,X000877.SZ,X000883.SZ,X002353.SZ,X600352.SH,X600378.SH,X600612.SH,X600995.SH,X600863.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.443064516044853,0,0,0.346063826279335,0,0,0,0,0,0,0,0,0,0,0,0.11653564722413,0,0,0,0,0.043924609851014,0,0,0,0,0.113090310630328,0,0,0,0,0,-0.0109002519500546,0.436603012817361,0,0,0,0.053196354118787,0,0,0,0,0,0,0,-0.142493603415831,0,0,0,0,0,-0.0106075237907088,-0.0268378031613853,0,0,0,0,0,0
X600028.SH,0.411920340280794,0,0,0,0.325690040971394,0,0,0,0,0,0.13039762795417,0,0,0,-0.055957656795585,0,0,0,0,0,0,0,0,0,-0.0525613302996078,0,0,0,0,0,0,0,-0.0830920250297402,0,0,-0.112113662143112,0,0,0,0,-0.0416323876456219,0.109581035947761,0,0,0,0,0,0,0,0.101711561585515,0,0.0067550020063839,0,0.00825629077618819,0,0,0,0,0
X601088.SH,0.142046349822787,0,0,0,0.0128672414070163,0,0,0,0,0,0,0,0,0.0713874252706553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137126577285505,0,0,0,0.12947804930834,0,0,0,0.106778621718542,0,0,0,0,0,0,0,0.162007982918187,0,0,0.0167194764486176,-0.0177446760460159,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.102785383094746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146868741143178,0,0,0,0,0,0.341308260049423,0,0,0,0,0,0,0,0,0,0,0.121639945331899,0,0,0,0,0.120228307243719,0,0,0.337788454584319,0,0,0,0,-0.0824335430105021,-0.0280331823191345,0.0346862482217752,0,0,-0.0328527620534322,0,0
X601898.SH,0,0.28273830361246,0.322474921715674,0,0,0,0.174550337331695,0,0,0.00140254237106609,0,0.0569503966304114,0,0,0,0,0.0693163852441783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482116974767819,0,0,-0.140628059974758,0,0.0911999874801585,0,0,0,0,0,0,0.0484999981302898,0,0.223496942445718,0,0,0.0264411872419256,-0.0250541575036112,0,0,0,0.0257754344464368,0,0
X600660.SH,0,0,0,0.264938637855967,0,0,0,-0.171225621837314,0,0,0,0,0,0,0,0,0,0,0,0.0505504833033655,0,0,0,0,0.0394255406247735,0,0,0.0850415002243601,0,0,0,0,0.174779391674385,0,0,-0.222427198191968,0,0,0,0.0533436351014009,0,-0.155286293479487,0,0,0,0,0,-0.175205971008086,0,0,0.0636487170150469,-0.191891212698733,0,-0.033182211638411,0,0,-0.105752012773246,0,0
X600188.SH,0,0.281614764604724,0,0,0.0702189021195659,0,0,0.087332149567722,0,0.0442758910667145,0,0,0,0,0,0,0,0,0,0,0,0.0401154321282498,0,0.0942968052262197,0,0,0,0,0,0.0258672863987549,0.320828702674366,0,0,0,0,0,0.399572240317687,0,0,0,0,0,0,0,0,0,0.0862029976496751,0,0.185688465430908,0,-0.0342036819264782,0.0121595019583273,0,0,0,0,-0.00839507445319773,0,0
X600019.SH,0,0.228779621606938,0,0.0236771830919396,0,0,0,0,0,0,0,0,0.142096237540694,0,0.115190342531255,0,0.00847336408882505,0,0,0,0.124265592525624,0,-0.0847171520366171,0,0,0,0,0,0,0,0,0,0,0,0.146969618884442,0,-0.0276689446127018,0,0,0,0,0,0,0,0,-0.00519095548007788,0,0,0,0,-0.162728396077178,0,-0.0311088398488599,0,0,0,-0.065375916633693,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145601556486465,0,0,0,0,0,0,0,0.0817796871198695,0,0,0,0,0,0,0.384138396733798,0,0,-0.0338449781816312,0,0,0.0233522833650346,0.371712999580651,0,0,0.321277352506862,0,0,0,0.0166745077819361,0,0,0,0,0,0,0,0,-0.0323605240645149,0,-0.0958590780558727,0,0,-0.00158531322277986,0,0
X600547.SH,0,0,0,-0.0971244152938389,0,0,0.243164078120276,0,-0.281273344169691,0,0,0,0,0,0,0.0572132774251478,0.619285464990172,0,0,0,0,0,0,-0.00266998855577916,0.0563217581177288,0,0,0,0,0,0,0,0,0,0,0.251527225182571,0,0,0.024049431274761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793773138008826,0,0,0,0,0,0
