,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600188.SH,X002466.SZ,X600886.SH,X600623.SH,X601992.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X600489.SH,X601158.SH,X300072.SZ,X600583.SH,X600549.SH,X000883.SZ,X000709.SZ,X002075.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X000027.SZ,X000630.SZ,X002460.SZ,X002407.SZ,X000983.SZ,X002470.SZ,X000012.SZ,X600176.SH,X600021.SH,X600098.SH,X000060.SZ,X000761.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0802818085088827,0,0,0,0.0464827538983218,0,0,0,8.67361737988404e-19,0,0,0,-0.00623835578185901,-0.00999955176279768,0,0,0,0,0.111227900899964,0,0,0,0.08190747764611,-0.0108288334436644,0,0,0,0,0,0,-0.0433043003004114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162477002601089,0,0,0,0,0,0
X600028.SH,0.0889372744423484,0,0,0,0,0,0,0.0904578811580561,0,0,0,0,0,0,-0.0127624020309056,0.0758712700569904,0,0,0,0,0,-0.00359235992435616,0,0,0,0.0571591642047057,0,0,0.0115286872869797,0.184608295312295,0,0,0,0,0,0,0,-0.0571566643663281,0,0,0,-0.0237486485536287,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00860549234712295,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.247902666959815,0,0,0,0,0,0.0875298415218778,0,0,0.148849334384487,0,-0.0450161286373931,0.139356629622921,0.0770192918128579,0,-0.0721581523520058,0,0,0,0.00216165861269444,0,0,0,0,0,0,0,0,0,0,0,0.0748184764180406,0,0,-0.0251325523209211,0,0,0,0,0,0,0,0,0,0,0,-0.0104174160239178,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0585513853650066,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.150925940997851,0,0,0,0,-0.0215535918524491,0.0461672452074093,0.0327615449339443,0,0.0951522117970555,0,0,0.0239267081194271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00598042102416029,0.00120449832170578,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.390624686718973,0,0,0,0.204081647626465,0,0,0,0,0,0.0716930209000436,0,0,0,0,0,0,0,0,0,0,0,0,-0.037381008871177,0,0,0.0938655163932712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969246670606934,0,0,-0.0823949089013132,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0274666263256774,0.115642276175646,0.170265460695678,0,0,0,0,0,0,0,0,0,0.0250328513002503,0.013088571510853,0,0,0,0,0,0,0,0,0,0.0725322740151735,0,0,0,0,0.127400267544862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00518117169638518,0,0,0,0,0,0
X600585.SH,0,0,0.333397557700263,0,0,0.0864554079919733,0,0,0,0,0,0.124230502775411,0,0,0,0,0,0,0,0.109792753515245,0,0,0.278493260224608,0,-0.14015489842313,0,0,0,0.103055436869594,0,0.152825668007656,0,0,0,0,0,0,0,0,-0.0288881146720592,0.0550965182095488,0,0,0,0,-0.103662660102456,0,0,0,0,0,-0.0148982243541708,0,0.136471585798206,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0594711436145307,0,0,0,0,0.0185371172677277,0,0.0894015732613228,0,0,0,0,0,0,0,0,0,0.0631583684154237,0.286746236955435,0.316096898437418,0.0239266187494667,0.00699778801913065,0,0,0.0387058792689899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929298701925118,0.0307780776848929,0,-0.0685508961887049,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0507141832255273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765868279227699,0,0,0,0.0777494060377808,0,0.0518983819571969,0,0,0,0,0,0,0.109929850766348,0,0,0.020223423340319,0,0.17648526610247,0,0,0.0982770257028359,0,0,0.0147574920449987,0.012649816971369,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0891108130393882,0,0,0,0.159449053403218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964834298707337,0,0,0,0,0.204241461028682,0,0,0,0,0,0,0,0,0,0,0,0,0.233383122063158,0,0,-0.00284005820553071,0,0,0,0,0,0,0
