,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X600019.SH,X600011.SH,X600010.SH,X600660.SH,X000877.SZ,X000301.SZ,X002271.SZ,X600188.SH,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X000723.SZ,X002080.SZ,X600219.SH,X000786.SZ,X601991.SH,X600803.SH,X600795.SH,X002326.SZ,X300073.SZ,X300037.SZ,X600399.SH,X000831.SZ,X600027.SH,X600141.SH,X600688.SH,X600516.SH,X000959.SZ,X600096.SH,X600157.SH,X600486.SH,X600352.SH,X000825.SZ,X600489.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.182596800889545,0,0,0,0,0,0,0,0,0,0.0718463530024244,0,0,0.0709341877627546,0,0.088041009192305,0,0,0,0.0268191933286771,0,0,0,0.0164143271741209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160401247596754,0,0.0320857239276186,0.00706614134739234,0,0.093643072725223,0,0,0,0,0,0,0,-0.0169580727896907,0,0,0,0,-0.0198014646216326,0,0
X600028.SH,0.263930599791585,0,0,0,0,0,0,0,-0.000628367604703738,0.0975836803866361,0.0735358890839655,0,0,0,0,0,0.0878503333257525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227986383868776,0,0,0,0,0.0112592205255453,0.0626615176492489,0,0,-3.46944695195361e-18,0.101873965005318,0,0,0,0,0,0,-0.00471470857116678,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.149850805000913,0,0,0,0,0,0,0,0.00352728611966999,0.225037383791552,0,0,0,0.393049503822646,0,0.0665497459846776,0,0,-0.112603962952095,0.0405334046893968,0,0.105513077506753,0,0,0.0296337431724341,0,-0.0815133872014797,0,0,0,0,0.0120004817079464,0,0,0,0,0,0,0,0,0,0,0,0,-0.000578545212091741,0.0135002422710156,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.117764545951499,0,0,0,0,0,0,0,0,0,0.0570308927149997,0,0,0,0,0,0,0.203003699397398,0,0,0.0793814504294848,0,0.0637704252322726,0,0,0,-0.0901304330720049,0,0,0,0,-0.0414418101130491,-0.0544432888994155,0,-0.011779986674372,0,0,0,0,0,0,0,0,0,-0.0063271772013547,0.0345105970125655,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.178278289949461,0.399885531012775,0,0,0,0.170123372920903,0,0.0666170006348007,0,-0.094838151518451,0,0,0,0,0,0,0,0,0,0,0,0,0.0217985872245094,0,0,0,0,0,0,0,0,0,0.0671331863506102,0,0,0,0.0943315987495162,0,0,0,0,0,-0.140763916512975,0,-0.00133762363469651,0,0,0,0,-0.052632274091905,0,0
X600585.SH,-0.138718814644846,0,0,0,0,0,0,0,0,0,0,0,0,0.251034738182919,0,0.109177251346136,0.178864923127181,0,0,0,0,0,0,0.110090917148711,0.122012846710962,0.0296593992954417,0,-0.05579609988254,0.0448852831965936,0.103861520039707,0,0,0,0,0,-0.0393398773486708,0,-0.0506257105779147,0,0,0,0,0.123734772231741,0,0,0.0207756248650958,0,0,0,0,0,-0.0144625193519156,-2.77555756156289e-17,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.307861755997093,0,0,0.317630912161539,0,0,0.0956582500683403,0.0709804789282702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.017236576175596,0,0.221166492386173,0.119069453336594,0,0,0,0.00705567095561247,0,-0.125795612968473,0,0,0,0,0,0,0,0,0.00545914115476176,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.292761786476427,0,0,0,0,0,0,0.174999721254556,0,0,0.0596194513354623,0,-0.193174049706255,0,0,0,0,0,0,0,0.132785293198941,0.123740986514931,0,0.15539007419631,0,0,0,0,0,0,0.0382300772573075,0,0,0.130408157591949,0,0,0.117197940052225,0.232327191821944,0,0,0,0,0,0,0,0,0,-0.0354940502903172,0.0273170256554147,0,0,0,0,0,0
X002466.SZ,-0.118827372922039,0,0,0,0.355795232299608,0,0,0.278576072406279,0,0,-0.0103383570299817,0.234287789848873,0,0,0.0591421353313147,0,0,0,0.0324378573804097,0,0,0.113384809000701,0,0,0,0.0668312748286031,0,0,0,0,0,0,0,-8.67361737988404e-19,0.145232294648398,0,0,0.0184050858944692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021473926822316,0,0,0,0,0,0,0
X600019.SH,0,0,0.0387768224013597,0,0,0,0,0,0,0,0,0.0215373568825649,0,0.183038115084421,0,0,0.0641461801970861,0,0,0,0,0.0304311114218466,0,0,0,0.0401881463366344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559583359855586,0,-3.46944695195361e-18,0,0,0.0465269450702656,0,0,0.317025240108087,0,0,0,-0.0369948635767255,0,0,0,0,0,0,0
