,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600111.SH,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X600010.SH,X600660.SH,X000301.SZ,X600188.SH,X000877.SZ,X000708.SZ,X002271.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X000408.SZ,X000723.SZ,X600803.SH,X002326.SZ,X600219.SH,X300073.SZ,X300037.SZ,X600688.SH,X600399.SH,X601991.SH,X600516.SH,X600795.SH,X000786.SZ,X000831.SZ,X000959.SZ,X000155.SZ,X600141.SH,X600096.SH,X000825.SZ,X600486.SH,X600352.SH,X600489.SH,X600157.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.237144950019546,0,0,0,0.0242533937113751,0,0,0,0,0,0,0.0232165768741582,0.0380867056977968,0,0,0,0,0,0,0,0,0,0,0.0377526537449264,0,0,0,0,-3.46944695195361e-18,0,0,0,0.149579268912419,0,0,0.044686840416504,0,0,0,0,0.0369763393401752,0,0.0180408462686033,0,0,0,0,0,0.0844768776770584,0,-0.0122714339453481,0,0,0,0,-0.100484273786417,0,0
X600028.SH,0.064843044564878,0,0,0,0,0,0,0,0,0.11511213269911,0,0,0,0.0886865312959948,0,0,0,0.0725167670134214,0,0,0,0,0,0,0,0,0,0,0.0295149806614228,0,0,0,0,0.135475261946717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401546958301617,0.0989592729042974,0,0,-0.00384314704165659,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.189266976359998,0,0.0895147386448846,0,0.0952982509651641,0,0,0.517224946313015,0,0.0538506011137642,0,0,0,-0.0776795012147434,0,0,-0.0186373917551146,0.0406337050625599,0,0,0,0,0,0,0,0,0,0,0,-0.00544736377047819,0,0,0.131180462065511,0,0,0,0.0482442806168394,0,-0.000103245513601493,-8.67361737988404e-19,0,0,0,0.00562063483497683,0,0
X600309.SH,0,0,-0.0203538762511804,0,0,0,0,0,0.0164870127434871,0,0,0,0,0,0,0,0.0280294873054926,-0.028086183360812,0.078230762139109,0,0,0,0,0,0.180592765801097,0.0998297136438953,0,-0.0121339586837624,0,-0.0739627234700771,0,0,0,0,0,0,0,0,0,0,0,0,-0.100018674002266,0.0129888558985006,0,0,0,0,0,-0.0175110879825268,0,0,0.0342662363569811,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.554333201776773,0,0,0,0.362943240552896,0.0886205895791284,-0.0968410590241153,0,0,-0.0363972593192238,-0.105492028176067,0,0.00708529829191121,0,0,0,0,0,0,0.0385708875625583,0,0,0,0,0,0,0,0.106682735768319,0,0,0,0,-0.0196793931841806,0,0,0.0422109458869531,0.0338923384791596,0,0,0,0.109944909640434,0,8.67361737988404e-19,0,0.020402742632727,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.122549161563695,0,0,0.434690880335649,0,0.00189390251950077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173667893262322,0,6.93889390390723e-18,0.093412606574318,0,0,0,0,0.144113397839848,0,0,0,0,0.122475865509283,0,0,0,-0.0621213551792494,0,0,0,0,0,-0.145800171014572,0,0,0.0226481997301523,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0113495722252719,0,0,0,0,0,0,0,0,0.0640805378575756,0.38906351217202,0,0.152160038268667,-0.0415497581289995,0,0,0,0,0.0943013028737496,0,0,-0.0156802453059784,0.112793550188725,0,0,0,0,0,-0.0185156819010362,0,-0.0154469306725441,0,0,0,0.193157541133243,-0.0358601777093347,0.124364513702529,0.0638373648277149,-0.0844573600181999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.474531291857005,0.0272878066393007,0,0,0,0,0.0896188517554508,0,0.107086174043459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163835805887146,0.0421510137160606,0,0.0144806006145724,0.0298824452410537,0,0,0,0,0,0,0,0,0.0364317806473076,0,0,0,0,0,0,0,0,0,0,0,-0.00137362354799088,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0.0599411823837612,0,0,0.152104038871159,0,0,0,0,0,0,0,-0.198055738134064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203999282072915,0.310276180150899,0,0,0.0387050989074413,0,0,0.0340228790254044,0,0.319032719268684,0,0.0548739571857304,-0.0682485838164378,0,0,0,0,0,0,-0.0221083056471326,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0839663021531507,0,0,0,0.158804252314058,0.145205638377343,0,0,0,0,0,0.030986969766888,0,0,0,-0.0297141208673905,0.0916093543238519,0,0,0,0.0176910524884497,0,0,0,0,0,0.043045235141461,0,0,0,0,0,0,0,0.303239205563918,0,0,0,0.0217350694637743,0,0,0,0.0069345672894689,0,0,0,0,0,0
X600010.SH,0,0,0.0200764549886357,0,0,0.261858838811927,0,0,0,0,0,0,0,0,0,0,0,0,0.122768513389146,0,0,0,0.055644259329411,0,0.037543719642633,0,0,0.0855751944269961,0,0,0,0,0,0,0,0,0.0563392916064435,0,0,0.100118679455404,0.0615029692749921,0.00580080212728774,0,-2.77555756156289e-17,0,0,0,0,0,0.168558618672814,0,0,0.00960996684362431,0,0,0,0,0,0
X600660.SH,0,0,1.0842021724855e-19,0,0,0,0,-0.00780446405128825,0,0,0,0,0.0103218012857955,0,0,0,0,0,-0.0010054146198965,0,-0.037402603398863,0,-0.0277734544967694,0,0,8.67361737988404e-19,0,0,0.131019299579528,0,0,0,0,0.0246081394787077,0,-0.00764763981470675,0,0,0,0.14698468717124,0,0,0,0,0,0,0,0,0,0,0,0.0583733262237025,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0474977945397117,0,0.0584437852385706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666705342732978,0.179960162067152,0,0,0,0.113979375360448,0,0,0.0261934060251968,0,0.0229413733420052,0,0,0,0,0,0,0,0.336931108178004,1.73472347597681e-18,0,0,0,0,0,-0.0288245758501822,0,0,-0.0513485181162538,0,0,0,0,0,0
X600188.SH,0,0,0.577042737968723,0,0,0,0,0,0,0.0185460560228418,0,0,0,0,0,0,0,0,0.209367348562024,0,0.168972844535665,0,0,0,0,0,0,0,0.0435630922818672,0,0,0,0,0.14616888164236,0,0,0,0,0,0.109868146673589,0,0,0,0.0341207225503318,0,0,0,0,0,0.0116263359067129,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.368931144022087,0,0,0,0.148511425713142,0,0,0,0,0,0,0,0.000597357307425833,0,0,0,0,0,0,0.0089209410794412,0,0,0,0.0619950879108316,0.0383019742090558,0,0,0.0761716960172298,0,0,0,0.0823808601592801,0,0,0,0.0417329257238097,0,0,0.0661749650068892,0,0.103255097289448,0,0,0,0,0,0,0,0,0,0.127619978108089,0,0
X000708.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.125804029215909,0,0,0,0.00982156580249617,0,0,0.0887918357113231,0,0,0,0,0,-0.00154215488929309,0,0,0,0,0.0895957561110709,0.0765479340773001,0,-3.46944695195361e-18,0,0,0,0,0,0.0436337788303188,0,0,0,0,0,0,0.0520489781337276,0,0,0,0,0,0,0,0,0.0293059736123093,0,0,0,0.0421539105114914,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0634973474169216,0,0,0,0.157121209587179,0,0,0,0,0,0,0,0,-0.0997260714848837,0,0,0,0,-0.0536955473449331,0,0,-0.0185416939677941,0,0,-0.0902502383450957,0,0,0,0,-0.0659165010986787,0,0.942855521796772,0,0,0,0,0,-0.043713046677797,0,0,0,0,0.0630192013928563,0,-0.00345893561439498,0,0,0,0,-0.0501499359331716,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.101238051024473,0.0129929259964906,0,0,0,0,0,0,0,0,0,0,0,0.0601927165572185,0,0,0,0,-0.11100228903947,0,0,0,0.0990495243174821,0.569709343132802,0,0,-0.0606404152288228,0.00995549791220536,0,0,0.0360902577438077,0,0,0,0,0,0,0.0436814893368224,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0755838735631588,0,0,0.00996299455448863,0,0,0.0700733903982403,0.322174721904691,0,0,-0.0267717748777624,0,0,0,0,0,0,0,0,0,0,0,0.112700506864189,0,0,0,0.0256888931948805,0,0,0,0,0,0.068817735763114,0,0,3.46944695195361e-18,0,0.336507491922128,0,0,0,0,0,0,0,-0.0192034311462027,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.008770284670425,0,0,0,0,-0.0404247200860116,-0.0144992543357528,0,-0.0625414348560604,0,0,0,0,0,0,-0.0984792478470702,0,0,-0.0319846206425982,-0.116590043927722,0,0,0.00690846444599622,0,0,0,0,0,0,0,0.0588287585993863,0,0,0,6.93889390390723e-18,0,0.0705286808553446,0,0,0,0.651102106755835,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.481138789815951,0,0,0,0,0,0,0,0,0,-0.00800855897882557,0.204173640967599,0,0,-0.0875730739824463,0,0.0182393922530896,0,0,0,0,0,0,0,0.00818200766785918,0,0,0,0,-0.0725285987941154,0,0,-0.0665589456535981,0.0770575276523059,-1.73472347597681e-18,0,0,0,0,0,0,0,0.120748371635761,0,0,0,0,0.145317488539511,0,-0.0638294175549153,0,0,0,0,0.155333664719173,0,0
X600362.SH,0,0,0,0,0,0,0,0.0944659438137586,0,0,0,0,0,0,0,0,0,0,0,0,0.0430285207816228,0,0,0,0,-0.00543831092176587,0,0.119742447143918,0,0,0.197481952835131,0,0,0,0,0,0.067309030637602,0,0.0369539696126104,0.00888253158656848,0,0,-0.00761405042880258,0,0,0,0,0.291229057489712,0.157640572252486,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557616757076516,0,0,-0.0743314257730399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110238512674948,0.0894118794397384,0.202715914340537,0.163248722537584,0.356162528063235,0,-0.006774265039476,0.189105628323987,0,-0.0505439073058804,0,0,0.121459213248502,0,0,0,0,0,0,-0.0118349380253703,0,0,0,0.105997311412227,0,0
