,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600362.SH,X600188.SH,X600795.SH,X600352.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X600176.SH,X000709.SZ,X000786.SZ,X600489.SH,X002271.SZ,X002460.SZ,X600516.SH,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X000553.SZ,X601158.SH,X600808.SH,X000630.SZ,X601699.SH,X600985.SH,X600583.SH,X000027.SZ,X000401.SZ,X000301.SZ,X600339.SH,X600612.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.166508556200395,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0483138206467834,0.156274720102169,0,0,0,0,0,0,0,0.0442060842260777,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.119859744810837,0,0,0,0,0,-0.00218886113067747,2.16840434497101e-19,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255215848550701,0,0,0.0224545726066707,0.0357967114957708,0,0,0.181259464803164,0,0.131023319407471,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0103807615483383,0,0,0,0,0.0310686615561466,0,0,0,0,0,0,0.0886267288169567,0,0.0215458714896467,-0.0654035413149052,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0856361611201921,0,0,0,0,0,0,0.023959065418827,0,0,0.00523601421841919,0,0,0,0,0,0,0,0,0,0.0600488548912606,0,0,0,0,0,0.0105306061210813,0,0,0,0.15542314026664,0,0.103250476347079,0,0,0,0,0,0,0,0,0,-0.00517626826818327,0,0,0,0,-0.00555090035537925,0,0
X600660.SH,0,0,0,0,0,0.0189797930092979,0,0,0,0,0,0,0,0,0,0.0335056676650505,0.00998714317837964,0,0.0295401741613874,0,0,0.0512803594159851,0,0,0.243589700899378,0,0,0.0342863103893946,0,0,0,0,0,0,0,0,0,0.0250327019095916,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389598826454531,0,0,0,0,-0.0271711570233763,0,0
X600886.SH,0,0,0,0.166555184007374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123670374091709,0,0,0,0.00657742861189985,0,0.127095262643357,0.0157378005525012,0,0,0,0,0,0,0,0,0,-0.138770464574152,0,0.15054156724023,0,0,0,0,0.0807116553646022,0,0,0,0,0,0.0642939454844839,0,0,-0.00201039688507162,0.000939893400371649,0,0,0,-0.0286023812741025,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0829306760961244,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.252369047648614,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0204951810932813,0,0,0,0.00345697273833034,0,0,0,0,0,0,0.0674985639464658,0,0,0.0650603867817317,0,0,0,0.225047048177779,0,-0.0297967430776531,-0.0142268505959554,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0083048225443559,0,0,0.0172053753392323,0,0,0,0,0,0,0,0,0,0,0,0.0833056179408017,0,0,0,0,0,0,0,0,0,0,0.0475462796962406,0,0,0,0,0,0,0,0,0,0,0.0281958165634904,0,0,0,0,0,0,0.273372913780062,0,-0.00561517641091705,-0.0488661746575868,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0671414561099293,0,0,0,0,0,0.0893926123960346,0,0.179580919164833,0,0,0,0,0,0,0,0.0199081311179404,0,0,0,0,0,0,0,0,0,0,0,0.00145744698046787,0,0,0,0,0,0,0.113927230090049,0,0,0,0,0,0,0,-0.0206461878855815,-0.025425974257162,0,0,0,-0.00018576168002552,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315239250355468,0.230118255631686,0,0,0,0,0,0,-0.0229324190852084,0.179420878631473,0,-0.14627723448087,0,0,0,0,0,0.318209234224182,0,0,0,-0.879576744522801,0,0,0,0.219117700184593,0.558186819555934,0,0,0.123475185138634,0,-0.105339873102986,0.257116304116285,0,-0.100847467558563,0,0,0,0
X600111.SH,0,0,0,0,0,0.047460092441,0,0,0.637162739553788,0,0,0,0,0,0,0,0,0,0,0,0.0234594554045979,-0.0561269131250628,0,0,0,-0.486929227773904,0,0.0740352680660812,0,0,0,0,0,0,0,0,0,0.00558776295967173,0,0,0,0,0,0,0,0.521664760903575,0,-8.67361737988404e-19,0,0.0248798794189566,0,-0.0296643246442214,-0.158500647661441,0,0,0,-0.137446290962286,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.024551813989689,-0.261754531299006,0,0,0,0,0,0,0,0.262214234790739,0,0.508794435686438,0,0,0,-0.0492284798376354,0,0,0,0,0,0,0.59848359631523,0,0.446671375348411,0,0,0,0.401720067190911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406628801259933,0.0218822912061165,0,0,0,-0.0921316911215927,0,0
X600801.SH,0,0,0,0.461519191394269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115060900837577,0.0873044450053754,0,0,0,0,0,0,0,0,0,0,0,0.269166706442938,0,0,0,0,0,0,0,0,0,0,0.0702122252783173,0,0,0.153318581477739,0,0,0,0.00262466614948437,0,0,0,0,0,0,0.00568048985903807,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224999699680672,0,0.133543857665858,0,0,0,0,0,0,0,0,0,0.0157798837265282,0.0791782118992827,0,0,0,0,0.0182706999507762,0,0,0,0,0,0.151868378208496,0,0.207921720022379,0,0,0,0.0845170693510552,0,-0.00610958215206478,-0.0674406256394374,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0141604399370416,0,0,0,0,0,0,0,0,0,0.0415321910969581,0.0347776812621117,0.0794848902945947,0,0,0,0.113750877777519,0,0,0,0.0772651460732997,0,0,0,0.258316685563068,0,-3.46944695195361e-18,0,0,0,0.0220707568142735,0,0,0.00213001475453049,0,0,0,0,0,0.0647596965303588,0,0,0,0,0,0.0118757090816444,0,0.0316312600194119,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.190768310138697,0,0,0,0,0,0,-3.46944695195361e-18,0.152610588530637,0.043131322261433,0,0.0177961593772702,0,0,0,0,0,0,-0.121186226549743,0,0,0,0,0,0.105913693601474,0,0,0.0328062253521143,0,0,0.0107663462440245,0,0,0,0,0.165620549841844,0,0,0,0,-0.0444913988181951,-0.0248881644894446,0,0,0,-0.0336210223310244,0,0
X600176.SH,0,0,0,0,0,0.0346910851607727,0,0,0,0,0,0,0,0,0,0,0.0376317548343098,0,0,0.0282679664003202,0.0187209816111185,0.102508444325637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708899895559228,0,0,0,0,0.130588766587395,0,0,0.0712454157947559,0,0,0,0.371932074032512,0,-0.00585952693023606,-0.0144977768270647,0,0,0,0.00488520622338785,0,0
X000709.SZ,0,0,0,0,0,0.00268417452403628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149875995899982,0.012310017578832,0.0697757297629999,0,0,0.0884122979818978,0,0,0,0,0,0,0.0476183141008281,0,0,0,0,0,0.0753390429905115,0,0,0,0.0310612332249157,0,0,0,0,0,0,0,0.110626916206097,0,-0.0252139538608504,-0.000152574369477786,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0717085216347986,0,0,0,0,0,0,0,0,0,0.0745035711421976,0,0,0,0,0,0.180302550617322,0.0675700584403704,0.0437810185840101,0,0,0,0,0,0,0.158112621792311,0,0,0,0,0,0,0,0,-0.128546608388947,0,0,0.169885646696814,0,0.117806090695224,0,0,0.131806853469309,0,0,0,0,0,0.0672848076091324,0,0,0,0,0.0757533595924931,0,0
X600489.SH,0,0,0,0,0,0.00100518682155338,0,0.751128887547165,0,0,0,0,0,0,0,0,0,0,0,0,0.0235000794509143,0,0,0,0,0,0,0,0,0,0,0,-0.0810610885347347,0,0,0,0,0,0,0.0665170214390246,0,0,-0.0346673280683827,0.0606291387974129,0,0,0,0,0,0,0,-0.00306486880218982,0.0186308838468332,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0181059842878881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.15736710673255,0,0.866955173279525,0,0,0,0,0,0,0,0,0.0206669177475725,0,0,0,0,0.0480325632279403,0,0,0,0,0,0,0,0,0,-0.0118544059746475,0,0.0251368548572189,0,-0.0440322224122762,0.00108826679186995,0,0,0,0.0236696878766854,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245686319212865,-0.0205878576747708,0,0,0,0,0,0,0,0,0,0,0.140804422720218,0.0898020847218978,0.606333701462371,0,0,0,0.00805091091021277,0,0,0,0,0,0,0,0.102946983939951,0,0,0,0,0,0.00929090744868705,-0.0567229254631637,0,0,0,0.00258173638391287,0,0
X600516.SH,0,0,0,0,0,0,-0.316328446069992,0,0,0,0,0,0,0,0,0,0,0,-0.0100141051725565,0.140198626680294,0.0638704654573528,0.198505958047505,0,0,0,0,0,0,0,0,0,0,0,0.731881604474615,0,3.46944695195361e-18,0,-0.0199941941219156,0,0,0,0,-0.0843697437697055,0,0,0,0,0,0,0,0,-0.153193313390522,0,0,0,0,-0.0748226475262753,0,0
X000629.SZ,0,0,0,0,0,-0.00361288033455387,0,0,0.476625965150157,0,0,0,0,0,0,0,0,0,0.0515887750676896,0,0.028450830197344,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.244898987374599,0,0,0,0.380992296373564,0,0,0,0.126009539789773,0.0578241638474144,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.218754135284184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445345362129429,0,0,0,0.179304344506194,0,0.702792815333295,0.142576697802119,0,0,0,0,0,-0.0461497484895568,0,0,0,0,-0.193260911310758,0,0,0,0,0.104598072936081,0,0,0,0.000452768043716849,0,0,0,0,-0.00838037559396836,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.305242067202613,0,0,0,0,0,0,0,0.0701172258833804,0.0277409398195775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073887653296426,0,0,0,0,0,0,0,0,0,0,0.0994711122006616,0.288334274197414,0,0,0,0,-0.0663462333135089,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146362700803743,0,0.136179751241586,0.079703318611622,0,0,0,0,0,0,0,0,0,0.0193034445852494,0.0107845346044158,0,0.334630031803706,0,0,0.150980268378044,0.316475356140484,0,0,0,0,0,0,0,0.00786434600196059,0,0,0.203953888528636,0,-0.0928761635133714,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.296454957485434,0,0,0,0,0,0.00748267043223488,0,0,0,0,0,0.0664020514115522,0.0543922550594547,0,0,0,0,0,0,0,0,0.0436644107400996,0.049040340861379,0,0,0,0,0,0,0,0,0,0.0288330862228303,0.0328370573764238,0,0,0.0483820538487263,0,0,0.114511869552735,0,0,-0.0714660264918785,0,0,0,-0.0207984084142395,0,0
X000553.SZ,0,0,0,0,0,0,0,0.281075684861608,0,0,0,0,0,0,0.059848591683671,0,0,0,0.0652357030605742,-0.0450985836343445,0.159388774498744,0,0,0,0,0.141193872781673,0,0,0,0.362059885117705,0,0.149601260151404,0.0580965559879921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838394872960481,0,0,-0.0242577487151576,-0.0178394078069239,0,0,0,-0.0157681792959783,0,0
X601158.SH,0,0,0.306010387328838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020925690868715,0,0,0,0,0,0.101023120581974,0,0,0,0,0,0,0,0,0.0312842382286871,0,0.0598551201090136,0,0,0,0,0.0236170801018106,0,0,0.149087822216652,0,0,0,0,0,0,0,0.00695711527169365,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162766333550028,0,0,0.196611788934239,0,0,0,0.372794948290027,0.602228750827105,0,0,0,0,0,0.0920094854643801,0,0.0296603188660974,0,0,0.049392557334117,0,-0.0123717028754919,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0360444835584676,0,0,0,0,-0.0316805446620743,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0294984019235577,0,0,0,0,0,0.327371653261798,0,0,0,0,0,0,0,0,0,0,0,0.125294934125825,0,0,0,0.0401111881334727,0,0,0,0,0,0.048545348613218,0,0,0,0,0,0.0428711452044107,0,0,0,0,0,0.120953442559173,0,0,-0.0167289825469255,0,0,0,0,0,0
X601699.SH,0,0,0.114487545118953,0,0,0.0138481415669269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119585911867666,0,0,0.185970870498562,0.0256301988798717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316139509960328,0,0,0.0170385898409974,0.144543191589597,0,0,0,0,0,0.111547191739982,0,-0.0116741679164809,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732793104782552,0,0,0,-0.000747874385856561,0,0.00332135504012284,0.0597251077584588,0,0,0,0,0,0.039819345424476,0,0,0.0821552069570701,0.101925438384602,0.160387014162753,0,0,0,0,0,0,0,0,0,0,0,0,0.0231761661491683,0,0,0,0,0,0.098413099810575,-0.158123450136986,0.0784915493741006,0.381718303248589,0,4.33680868994202e-19,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438006950201945,0,0.0377226976309931,0,0,0,0,0,0,-0.037491827807525,0,0,0,0.0517148495446794,0,0,0,0,0.246056096578273,0.172856017007216,0,0,0,0,0,0.16053312186131,0,0.114362607337578,0,0,0,0,0,0,-0.00543494677198405,0,0
X000027.SZ,0,0,0.086618379623388,0,0,0.0734949120325973,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987021595442314,0.00631874608443809,0,2.16840434497101e-19,0.13415176335927,0,0,0,0,0.0353053834070461,0,0.0121434469172007,0,0.0109306413088843,0,0,0,0.000236135218302078,0,0,0,0,0.199925903960841,0,0,0,0,0,0,0,0,0,0,0,-0.0224733094009686,0,0,0,-0.00485234881744037,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067367612282371,0.153275721472308,0.0705577511329206,0.471506111397571,0.246169088994989,0,0,0,0,0,0,0.166826808512741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627412672701724,0.114043544922137,0,0,0,0.030878609618851,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23704324555011,0,0,0,0,0,0,0,0,0.094550898989291,0,0,0,3.46944695195361e-18,0,0.0633564963409672,0,0,0,0,0.254584911075219,0.0586678325595978,0,0,0,0,0,0.118992573020222,0,0.0255280183554322,0,0,0,0,0.0257594606295562,0,0
X600339.SH,0,0,0,0,0,0.00921006589026145,0,0,0.0402373873007468,0,0,0,0,0,0,0,0,0,0.0791082278421446,0.166243771589124,0,0,0,0,0,0,0,0,0,0,0.117231905746755,0.0439384789972521,0,0,0,0,0,0.101478327110842,0,0,0,0,0,0.103068484531523,0,0,0,0,0,0,0,0.048005280750076,0,0,0,0,0.0652998276106008,0,0
X600612.SH,0,0,0,0,0,0.255462355877748,0,0,0,0,0,0,0,0,0,0,0.0387091561476136,0,0,0,0.00516849311850224,0,0,0.142644626231463,0,0,0,0,0,0.245105106758904,0,6.93889390390723e-18,0,0,0,0.0616544031363825,0,0,0,0,0,0,0.119778298454619,0,0,-0.0786378053390448,0,0,0,0,0,0.0102518472807917,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0761396956363518,0,0,0,0,0,0,0.281727313784044,0,0.200986845337003,0.144000340819176,0,-0.164584030469267,0,0,0,0.248689385146954,0,0,0,0.310737514388155,0,0.189257534039133,0,0,0,0.0805505242669035,0,0,0,0,0,0,0,0,0,0,0,-0.0589789843021476,0,0,0,0.0276610807958208,0.0554567834157356,0,0,0,0.04701537716963,0,0
Change_TY3M,0,0,0,0,0,0,0.142180946526084,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0087686260335174,0,-0.0560389129888013,0,0,0,0.241967400224763,0,0,0,0,0,0,0.10152810324304,0,-0.144541649519413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210743688109529,-0.0475697117800418,0,0,0,-0.0567402931860393,-0.0107718474422419,0,0,0,-0.0181316691302916,0,0
Slope,0,0,0,0,0,-0.213426395784719,0,0,0,0,0,1.15163974492636,0.0859080413199337,0,0,0,0,0,-0.745163921566784,0,0,0,0,0,0,0,0,0,-0.419925903028933,0.163831601551735,0,0,0.0942577028170566,0,0,0,0,0.16159484465164,0,0,0,-0.11995738555171,-0.327139302182782,0,0,0,0,0.542710785304793,-0.715221453184777,0,0,0,1.0765286871125,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.145902412882678,0,-0.243453625488162,0,-0.654560942044919,0,-0.246380310401722,0,0,0,0,-0.0592952252069189,0,-0.0695561944935494,0,0,0,0,0,0,0.251455727711803,0,0.0428249164673701,0,0,0,0,0,-0.174093062165036,0,0,0,0,0,0,0,0.232187394353668,0,0.242132641591752,-0.0304333646833071,0,0.795573052063813,0,-0.601644870673069,0.126857907770938,0,0,0,0,-0.252332691222737,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059726856714332,0,0,0,0,0,0,0,0,0,-0.0796726131910214,0.101603946305011,0,0,0,0,0,0.0155508866144026,0,0,0,-0.00573533134996996,0.0263480625836981,0,0,0,0,-0.0207399883658637,0,-0.156750730913596,0,-0.0402256004454961,0.067244698184655,0,0.374852821297642,0,0,0,0
MKreturn,0,0,0,0,0.175765257722945,0,-0.0454571730422185,0,0,0,0,0,0,0,0,0,0,0.102222819117229,0,0,-0.0615067556742593,-0.169265508810069,0,0,0,0,0,0,0,0,0,0,-0.0314566604067277,0,0,-0.00360977093414828,0,0,0,0,0,0,0.128292896398766,0,0,0.127400509385367,0,-0.101407711374719,0,0,0,0,0.00787596708812543,0.53087442619779,0,0,0.00419714471573319,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240067004635459,0,0,0,0,0.00520219574670996,0,0
CarbonVol_Shenzhen,0,0,0,0.267314358163639,0,0,0,0,0,0,0,0,0,0,-0.558403299458858,0,0,0,0.0558297758306657,0,0,0.0298687548191672,0,0,0,0,0,0,0,-0.47622819668483,0,0,0,0,-0.246471216391593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665696103234868,0,0,-1.06023989106001,-0.203509938739174,-0.887165704547216,0,0,0,0,-5.19434865969847,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338881464406132,0.00403616855565473,0.0253697433346638,0,0,0,0,0,0,0,0,0,0,-0.0304754498185088,0.0123656128892776,0,0,0.000873787996600407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207027844775194,-0.0178543415765513,0.0110635196640434,0,0,0,-0.0548249261706325,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211467048298092,0,-0.000563502822890353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676480563435101,0.00433853069714773,0,0,0,0.00135939962355564,0,0
