,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600027.SH,X600176.SH,X600803.SH,X601699.SH,X000983.SZ,X600489.SH,X000807.SZ,X601991.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X000933.SZ,X000408.SZ,X000629.SZ,X002080.SZ,X300037.SZ,X600688.SH,X000539.SZ,X600096.SH,X600612.SH,X600157.SH,X002409.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.0652490383376,0,0,0,0,0,-0.0249381185504058,0,0,-0.0404039800907935,0,0,0,0,0,0,0,0,0,0,0.0739449476231877,0,0,0,0,0,0,0,0.0181003338185516,0.162113844156896,0,0,-0.0579406384437966,0,0,0,0,0,0,0.0748691637174149,0,0,0,0,0,0,0.0481008984059219,-0.0489764623021062,0,0,-0.00925366462288912,0,0,0,0,0,0,0
X600028.SH,0.455386240003325,0,0,0,0,0.0031660155554228,0,0,0,0.280434233024118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104961107714663,0,0.0624503355730483,0,0,0,0,0,0,0,0,0,0,0.0932894706622219,0,0,0.000921238331165524,0,0,8.67361737988404e-19,-0.229423007924936,0,-0.0241420920980311,0,0,0,0,0.0317367859162632,0,0,0,0,0,0
X601088.SH,0,0.0840456373470678,0,0,0.226303778134931,0,0,-0.0274018239926243,0,0,0,0,0,0,0,0,0,0.0771708207907307,0,0,0.0603406445034364,0.14250571537628,0,0,0,0,0,0,0,0,0,0,0,0,-0.150114008065504,0,0.21442447544462,0,0,0,0,0,-0.0390814076534851,0,0,0,0.00635143238219581,0,0,0,0,0.0287650543032582,0,0.0369763250118882,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0836418193651241,0,-0.0254838660239734,0,0,0,0.0835741205768063,0,0.16098742871552,0.0643688247323218,0,0,0,0,0,0.109914087596414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054452807624494,0,-0.0277099242739078,0,0,0,0,0,0,0,0.0169673145890745,0,0,0,-0.00919391454072952,0,0,0,0,0,0
X600188.SH,0,0,0.885902411239053,0,0,0,0,0,-0.106667617033323,0,0.0150223596713079,0,0,0,0,0,0,0,0,0,-0.0702992906485164,0,0,0,0,0,0,0,0.170396745615412,0.20774648599115,0,0.104538146850489,0,0,0,-0.17076022610911,0,0,0,0,0,0,0,0,0.10384285324456,0,-0.212793794243352,0,-0.0733525701853719,0,0,0,-0.0100131448971685,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0628974221505063,0,0.00642844396432895,0,0,0,0.053945668987346,0,0,0,0,0,0,0,0,0,0.200801878460286,0,0,0,0,0,0,0.0683898044312372,0,0,0,0,0,0,0,0.0205230032574617,0,0,0,0,0,0,-0.034150048485832,0,0,0,0,0,-0.139996428408983,0,-0.114636668524361,-0.0501487499882027,0.0802851810625772,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0294402957944362,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0461262311098356,0,0,0,0,0,-0.0999584224395701,0,0.0424520429985433,0,0,0,0.121005680090887,0,0.0659413058480704,0,0,0,0,0,0,0,0.33368104720912,0,0,0,0,-0.23028364431034,0,-0.0052698265067019,0,0,0,0.0176387066922826,0,0,0,0,0,0
X600011.SH,0,0,-0.411568191352528,0,-0.133729795768906,-8.67361737988404e-19,0,0,0.0172977598494908,0,0,0,0,0,0,0.094002738357253,0,0,0,0,0,0,0,0,0,0.48168453313849,0,0,0,0,0,-0.19769711446571,0.0419392720965374,0,0,0,0,0,0,0,0,-0.113175561276059,0,0,0.0307560955351796,0,0,0,0,0,0,-0.0133476813634777,0.0750636191469348,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249217363886184,0,0,0,0,0,0,0,0,0.167394882235463,1.73472347597681e-18,-0.155975144358817,0.906438457354875,0,0,-0.0794831029587162,-0.108554620740164,0.048560971364795,0,0,0,0,0,0,0,0,0,0,0,-0.0121473884118595,0.0324494368610598,0.169036753909894,0.0961839441301237,0.0177498765620887,-0.0297677476980995,0,0,0,0,0,0
X601898.SH,0.0807667649014948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906823355481617,0,0,0,0,0,0,0,0,0,0.15880313185563,0.227874422874957,0.150361859394034,0,0,0,0,-0.117427083753822,0,0.119745481714051,0.0499139635047008,0,0,0.0694101032853038,0.0236898551795166,-0.131341757871624,0,0,0,0,0,0,0,0,0.00121433745212099,0,0,0,0,0,0,0
X601600.SH,0.00885277899513932,0,0,0,0.00363624566515557,0,0,0,0,0,0,0,0,0,0,0,0,0.351615502961436,0,0.108624610418606,0,0,0,0,0,0,0,0,0,0,0,0.40312951564149,0,0.0276085886947075,-0.0819142133721455,0,0,0,0,0,0,0,0,0,-0.0806076296117392,0,-0.232967448163304,0,-3.46944695195361e-18,0,0,-0.0126851643420839,-0.0197231480848905,0,0,0,0,0,0
X600660.SH,0,0,0,0.110764897025498,0,0,0,0,0,0,0.02397173827084,0,0,0,0.133540152689462,0,0,0,0,0,-0.0381675850729053,0,0,0,0,0.0140448746521411,0,-0.0190233603553427,0,0,-0.0763164687346013,0,0,0,0,0.180167072291008,0,0,0,0,0,0,0.0133269655239359,0,-0.112564163821451,0,0.136282772119841,0,0,0,0,0,0.0107180647709156,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395827241832294,0,0,0,0,0.163093754269966,0.0154727006546986,0,0,0,0,0,0.0468042820115822,0,0,0.0257999322753421,0,0,0,0,0,0,0,0.0299847597740179,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115882835470277,0,-0.0204172660117155,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0300711870116646,0,0,-0.000504219298874243,0,0,0,0,0.0427748643890505,0,0.792873402836654,0,0,0.0651049225077581,0.117887124845424,0,0.0294227132853163,0,0,0,0,-0.122311544186956,0,0,0,0,0,0,0,-0.029851738951956,0,0,-0.0581096254755087,0,0,0,0,0,0.13476695128482,0,0,0,-0.0254733101407997,0,0,0,0,-0.0484757108745321,0.00241033499435563,0,-4.33680868994202e-19,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0807765856114396,0,0,0,0.0492981163741165,0.697019867560792,0,0,0,0,0,0,0.0929410316207412,0,0,0,0,0,0,0.0528365624778876,0.016401930927398,0,0,0,0,0,-0.0747638582200608,0,0,0,-6.93889390390723e-18,0,0,0.0263350705284374,0,0,0,0,0.133775410253426,-0.0431164230150717,0,0,0,0,0.0194837208312046,-0.05806931813172,0,0,0,0,0
X600886.SH,0,0,0,0,-0.00829374444177346,0,0,0.0823350537174263,0,0,0,0,0,-0.143940786531625,0,0,0,0,0,0,0,0,0,0,0,0.100895397299009,0,0.325137403461621,0,0,0,0,0.0688168099794397,0,0.0713744371486614,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.000984752887964515,0,-0.021418642284892,0,0,0,0.0295307710929575,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0172480193474494,0,0,0.00376581554714451,0,0,0,0.058552210082645,0,4.33680868994202e-19,0,0,0.373159874235262,0.0025659622423899,0,0,0,0,0,0,0,0,0.0454856241475288,0,0,0,0.00629184522714008,0,0,0,0,0,0,0,0,0.0989736378542489,0,0.0163074534113958,0,0,0,0,0,-0.0349120360637728,0,0,-0.0174954899098395,-8.67361737988404e-19,0,0,0,0,0,0
X600111.SH,0,0,0.0519036302962138,0,0.00860871869150377,0,0,0,0,0,0.203417067007157,0,0,0,0.0825775305500437,0,0,0,0,0,-0.0771087007831032,0.142350501929306,0,0,0,0,0,0,0,0,-0.0448208932760394,0,0,-0.0465827499424585,0,0,0,0,0,0,0.513041105426835,0,0,0,0.0725712321684189,0,0,0,0,0,0,0.0839905344624974,-0.0890860793657169,0,0,0,0,0,0
X000301.SZ,0.00348534942697304,0,0,0,0.0128409860456556,0,0,0,0.114575104634503,0,0,0,0,0,0.225467216269498,0,0,0,0,0.135779378418321,0,0,0.0993642160998397,0.0381430596802843,0,0,0,0.0199839624753258,0,0,0,0.00406867522840449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168928968723626,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.141029885151895,0,0,0.0456906984574565,0,0,0,0,0,0,0.391527390971725,0,0,0,0.00988107881567014,0,0,0,0,0,0,0,0,-0.386714805393679,0,0.315465217260046,0,0,0,0,0,0,0,0,0.0135779228407367,0,0,0,0,0,0,0,0.00517750286825439,0,0,0,0,0,0
X002271.SZ,0.0463593986943766,0.0499342578873602,0,0.195958277600821,0,0,0.242558769062919,0,0,0,0,0,0,0,0,0,0,0,0,0.282852141583018,0,0,0,0,0,-0.0941605154419469,0,0,0,0.0643377366556113,0,0,0,0.529479639388482,-0.0592753985526956,0,0,0,0,0,-0.277976863086363,0,0,0,0,0,0,0.277074673588433,-0.0850931788780591,0,0,0.000701415218780775,0.11308876751031,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.336473152444874,0,0,0,0,0,0,0,0,0,0,0,0,0.0957855717731975,0,0,0.137436479265305,0,0,0,0,0.15131210591421,0,0,0,0,0,0,0,0.113629009947755,0,0,0,0,0.073295771227805,-0.0619765818007876,0.110981189470223,0,0,0,0.0459218080178682,0,0,0,-0.0705359756127201,0,0.108195740156176,0,0.0481680404956631,0.113317875464014,0,0,0,0,0
X600362.SH,0,0.159202968623545,0.104762774463405,0,0,0.0264258586214089,0,0,0,0,0.141290707197406,0,0,0,0.0303505889794335,0,0,0.03006736209576,0.0223310727779107,0.091089593839164,0,0,0,0,0,0,0,0,0,0,0.133868379743596,0,0,0,-0.0145289080037027,0,0,0,0,0,0.040340653293503,0,0,0,0,0,0,0,0,0,0,-0.00423122711004344,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0782532521392592,0,0,0,0,0.025734520030207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102352207123751,0.0581484536873812,0,0.0570710112217974,0,0.0862111354208132,0,0,0,0.0560749614290778,0,0,0,0,0,0.032311668554108,0,0,0,0,-0.153340385099488,0.0617393281496546,0,0.152905517671727,0,0,0.0320546049171313,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.113848286033444,0,0,0.0393100867227052,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.190875711580698,0,0,-0.0351973471626514,0,0,0,0.225746322629489,-0.0603951165060462,0,0,0,0,0,0,0,0,0.187768121803513,0,0.0179676524440935,0,-0.0791551347050373,0,0,0,-0.0426916529297317,0,0.0164008584720631,-0.074031096243021,0,0,0,0,0
X600027.SH,0.0976441229416951,0,0,0,0,0,0,0.836284652866814,0,0,0,0.201185130858199,0,0,0,0,0,0.0466263408285695,0.13349562989807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366225806564135,0,0,0,0,0,0,0,0,0.00135919950208445,0,0,0,0.23954608159318,0,-0.0862077101674047,0,0,0,-0.0441863594540978,0,-0.233752198187647,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147332426993865,0,0,0,0,0.0501849780873228,0,0,0.163028749423565,0,0,0,0.036581306728842,0,0,0,0.134452522573316,0,0,0,0,0,0.060774898421356,0,0,0,0,0,0,0.0292018767154228,0,-0.00298879086527269,0,1.0842021724855e-19,0,0,0.118877734136696,-0.191335013151258,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.393540086678677,0,0,0,0,0,0,0,0.222757259996692,0,0,0,0,0,0,0,1.73472347597681e-18,0.103093394559816,0,0,0,0,0.000575209845030465,0.468453014324753,0,0.181847084465451,0,0,0,0,0,0,0,0,0,0,0.252465022496819,0,0,0,0,0,0,-0.0190984072139448,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.224004394100158,0,-0.40794911500398,0,0,0.194476906762728,0,0,0,0,0,0,0,0,0,0.257393756822805,0,0,0,0,0,-0.225583392871048,0,0,0,0,0,0,0,0,-0.0374620125563546,0,0,0,0.236578441142813,0.305479165515554,0,-0.149262447095197,0,0,-0.014873298680127,0,0.0257687337229276,0,0,0,0,-0.0860487348763018,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.222668730924656,0.237324194197695,0,-0.0204507343823128,0,0,0.0520545265724697,0,0,0.0201532986721727,0,0,0,0,0,0,0.050590278069709,0,0,0,0,-0.0139443669686394,0,0,0,0,0,0,0,0,0,0.011394745690646,0,0,0,0,0.0708773105226977,0,0,0,0,0,0,0,0.172345681454871,0.16566008497886,0,0,0,0.0988943283970453,0,0,0,0,0
X600489.SH,0.042923130715065,0,0,0,0,0,0,0,0.654106325778373,0,0.0884283230341039,0,0,0,0,0,0,0.0643223254280153,0,0,0,0,0.0327793108415059,0,0,0,0,0,0,0,0,0,0,0.0655806508216777,0.147783010836883,0,0,0,0,0,0,0,0,0,0,0,0.0364152321049245,0,0,0,0,0,-0.0196063221411329,0.0612471957088979,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.227802629613981,-0.11623425843544,-0.00629196028834556,0.374927969437737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664679102510135,0,-0.00760636359908823,0,0,0,0,0,0,0.404597950197033,-0.339880052148414,0.263200707576289,0.00214761174469028,0,0,0,0,1.38777878078145e-17,0.10704621266743,0,0,0,0,0,0.00242896490309932,0.0267450748776949,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0188483558135203,0,0,0,0,0,0,0,0,0,0,0.00117148431965957,0.397001585327234,0,0,0,0,0,0,0,0,0.0692272532430091,0,0.0274913998621832,0.0516481106013737,-0.110874753031448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209990240202244,0,0.171583461381967,0,0,0,0,0,0,-0.0295391731521935,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0789205087467789,0,0.0218414573397524,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.529256985464114,0,0,0,0,0.0668928430578806,0,0,0,0.0388290821268674,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0132426687920223,0,0,0.0561116371807256,0,-0.153751974730943,0.200548980132862,0,0,-0.00777470167571163,0,0,0,0,0,0,0,0,0,0
X600160.SH,-0.296938244763685,0,0,0,-0.0178030769427023,-0.0325141152512119,0,0,0,0,0,0,0,0,0,0.230686537782406,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812692111503557,0,0,0,0,0.0504636108422961,0,0,0,0,0,0,0,0,-0.371341273358222,0,0,0.611965749566349,0.131540201844294,0,0.111598618912756,0,0,0.114091701514402,0.00709022577582395,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.379877690715784,0,0,0.0964819050340938,0,0,0,0,0,0,0,0,-0.0405454251798468,0,0.0599434924795504,0,0,0,0,0,0,0,0,0,0.0189330642801196,0,0,0,0,0,0,0,0,0.0483694935654383,0,0,0,0.045367417107651,0,0,0,0,0.124209961415045,0.0336245350391767,0.0601019256787432,0,-0.0900925393455594,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0377281083417628,0.0770878745429232,0.0142699269627219,0.188394867786662,0,0,0,0.0942351400717479,0,0,0,0,0,0,0,0.00842579104518234,0,0,0,0,0.155897063146293,0,0,0,0.208851318812518,0,0,0,0,0,0,0,0,0.0853620506886612,0,-0.132023327303396,0,0.000693214049886812,0,0,0,0.0641501465436583,0,-0.113169281586019,-0.0215055747557596,0,0,0,0,0,0,0
X600219.SH,0,0.0126298929648899,0,0,-2.16840434497101e-19,0.1109038393091,0.0103378008087475,0,0,0,0.294093210923686,0,0,0,0,0,0,0,0,0,0.00325736626687727,0.0481353162233021,0,0,0,-0.0111531769929223,0,0.00332597343808609,0,0,0,0,0,0,0,0,0.0413743615727664,0,0,0,0,0,0,0,0,0,-0.0693614110299898,0,0,0,0,0,0.00351822391551213,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368149718046947,0,0,0.082778494104474,0,0,0.526258287391463,0,0.122556088178169,-0.00203981057356525,0,0,0,0,0,0.0672100733667659,0,0,0,-0.00615695855851203,0,0,0,0,0,0,-0.0235962508075225,8.67361737988404e-19,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356215257298629,0,0,0,0,0,0,0.059326562959804,0,0,0,0,-0.00382829887216546,0,0,0.169804071054266,0,0,0,0,0,0.0514159599891625,0,0,0,0,0,0,0,0.0466488852922094,0,0,0.15593216109741,0,0,-0.0400223567832243,0,0.0903234387008711,-0.00134137394288913,0,0,0,0,0,0,0
X000629.SZ,0.040386026515673,0,0,0,0,0,0.154278242816747,0,0,0,0,0,0,0,0.00457731699415062,0,0.258683795481825,0.57632350316497,0,0,0.0272563007855888,0,0,0,0,0,0,0,0.075094315969481,0,0,0,0,0,0.00342748961450387,0,0,0,0,0,0,0,0,0,-0.0832216646247493,0,0.00532454826068838,0,0,0,0,0.00315604101752699,-0.0423192655194334,0,0,0,0,0,0
X002080.SZ,-0.046042769681704,0,0,0,0,0,0.232174780217293,0,0,0,0,0,0,0,0,0,0,0.011987446579987,0,0,0.129893712646961,0.0453396475444955,0,0,0,0,0.0506597681785586,0.185514376792256,0,-0.113038984794069,0,0.0355586659392395,0,0,0,0,0,0,0,0,0,0,0,0,0.00525350487074131,0,-0.030129246341261,0,0,0,0,0,0.0123316058324034,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144677670612425,0,0,0,0,0,0.0665004231555418,0.0776800700205666,0,0,0,0,8.67361737988404e-19,0,0,0,-0.161828385192389,0,0,0,0,0,0,0,-0.401299086502379,0,0,0,0.18508085507664,0,0,0.0988703514947445,0,0,0,0.0855342350933523,0,0,-0.0245173928943367,0.063207127524768,-0.10578747102734,0,0,0,0,0
X600688.SH,0.136626539050651,0.104071611589696,0,0,0.00609538202223069,0,0,0,-0.088002253612604,0,0.0530811105304428,0,0,0.0380735854220546,0,0,0,0.0750092260320212,0,0,0,0,0,0.0382662628584393,0,0.00817489999256785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499718327092649,0.154812337212759,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.295251174267445,-0.162614678419207,0,0,0,0,0,0,0,0,0,0,0,0,0.176789236817859,0,0,0.174026220563367,0.490019463503312,0,0.146526339346355,0,0,0,0,0,0.0511122210061438,0,0,0,0,0,0,0,0,0,0,0,0,-0.205480285303849,0,0,0,0,0.0648858568271895,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0990089107225739,-0.0200019351930568,0,0.0148349996931618,0,0,2.16840434497101e-19,0,0,0.202985638747118,0.17541664174126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154679480924466,0,0.0132670437993896,0,0,0,0.206199540725783,0,0,0,0,0,0,0,0,0,0,0,0,0.103506170887553,0.0301276585881984,0.0373971182199858,0,0,-0.0273814130832997,0,0,0,0,0,0
X600612.SH,-0.0509054759674545,0,0,0,0,0,-0.158294772087671,1.73472347597681e-18,0,0,0,0,0,0,0.136028907952309,0,0,0.124673330103612,0,0,0,3.46944695195361e-18,0,-0.231696511254428,-0.042759742270175,0,0,-0.12781832548698,0,0,0,0,0,0,0,0,0,0,0,0,0.0128618981124295,0,0.136311626675254,0,0,-0.0803600499827182,0,0,0,0,0,0.060778605004613,-0.128048186424919,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930709936493128,0,0,0,0,0,0.0945723973100907,0,0,0,-6.93889390390723e-18,-0.0865780231894572,0.00294743997939855,0,0,0,0,0.212549409572377,0,0.0477789888657992,0.0486453557022107,0,0,0,0.125657491154231,0,0,0,0,0,0,-0.182504680345213,0,0.0503631798082271,0.166000661800726,0,-0.0284043730575494,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0.053627093735889,0,0,0,0,0,0,0.438748980835182,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.206232555200636,0,0,0,0,0.119289942975774,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.180793740596423,0.00420930453898336,0,0,0,0.218894387070229,0,0.154012175410415,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.134124463893556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443983889610812,0,0.0110497117466542,0,0,0.229000850561515,0.0754733761172723,0,0,0,-0.0177719987109423,0,0,0,0,0,0,0,0,0,0,0,0.0572841788938209,0,0.0904816215990779,-0.00666700523729919,0,-0.140197976448722,0,0.05911125274788,-0.00750694708740773,0,0,0,0,0
Change_TY3M,-0.0641220343755591,0,0,0,-0.0532014158863636,0,-0.110550595491458,0,0,0,0,-0.0894294624614834,0,0,0,0.117262630271966,0,0,0,0,-0.133830014038256,0,0,0,0,0,0,0,-0.0768522168145554,0,0.0667891224622776,0,0,0,0,0,0,0,0,0,0,-0.0616788470481486,0,0,0,0,0,0,-0.0108766037376875,0,0,0,0.0114308063473923,0,0,0,0,0,0
Slope,0,0,0,0,-0.0620881016826133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340259223293156,0,0,0,-0.171269246307553,0,0.0910777913445602,0,-0.261060962456273,0,0,0,0,0,0.040955545824577,0,0,0,0,0,0,0,0,0,0,0,0.153611412160316,0,0,0,0,0,0.743299274215101,0,0,0,0,0,0
TED,0,0.185339201963599,0,0,0,0.0318392320582978,0.0702579982857988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281394469183772,0,0,0,-0.052643868833481,0,0,0,-0.364007181472542,0,0,0,0,0,0.539238968012336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617616475040651,0.842364593817084,0,-0.0899113893260869,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0841089738390059,0,-0.0107532377347243,0,0,0,0,0,0,0,0,0,0.102325851298563,0,0,0,0,0,0,0,0,0,-0.118513655253608,0,0,-0.215512055327134,0,-0.0950224025118198,-0.0799205298106633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651897871883554,0,0,0,0.0676302504821426,0,0,0,0,0,0
