,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600011.SH,X600886.SH,X600547.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X002460.SZ,X600362.SH,X002466.SZ,X000708.SZ,X600489.SH,X600160.SH,X600803.SH,X600027.SH,X000301.SZ,X601991.SH,X000807.SZ,X000786.SZ,X600426.SH,X600219.SH,X000983.SZ,X000408.SZ,X002128.SZ,X601699.SH,X600176.SH,X000877.SZ,X000630.SZ,X601168.SH,X000933.SZ,X600096.SH,X600985.SH,X002353.SZ,X000831.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X300037.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.205155091117575,0,0,0,0,0,0,0.0786164511276263,0,0,0,0,0,0,0,0,0.503231300801273,0,0,0,0,0,0,0,0,0,0,0,0.00272290274202107,0,0,0,0,0,0,0.166185537571763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121588944397761,0,0,0,0,-0.030899697424829,0,0
X601088.SH,0,0,0,-0.0252586646428625,0.362488948794452,0,0,0,-0.0182776412318992,0.0223313653218484,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0404858853512709,0,0,0,0,0,0,0,0,0,0,0,0.134002221862097,0,0,0,0,-0.00486964928623943,0,-0.031407761865858,0,0,0,-0.00425647422987895,0,0,0,-0.0298330944757241,0,0
X600028.SH,0.532181963917696,0,0,0,0.138933986464702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031791531335651,0,0,0,0,0,0,0.180802278067283,0,0,0,0,0,0,-0.0333296421076672,0.097939847435033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509066110808233,0,0,0,0,0,0,-0.00410342081715649,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439547407542386,0,0,0,0,0,0,0,0,0.0687157181617381,0,0.0684381355863959,0,0,0,0,0.0814053914390656,0,0,0,0,0,0,0.115649190243012,0,0,0.0246633885225347,0,0.00551718755053225,0,0,-0.0398547837365758,0,0,0,0,0,0,0
X601898.SH,0.336689813861889,0,0,0,0,0,0,-3.46944695195361e-18,0.0374502486540178,0,0,0,0,0,0,0,0,0,0,0,0.00793016778539564,0,0,0.088593335532554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121621790467184,0,0,0,0
X600188.SH,0,0,0,0,0.260254636736874,0,0,0,0,0,0,0,3.46944695195361e-18,-0.177691217822124,0,0,0,0,0,0,0,0,0,0,0.147797110771623,0,0,0,0,0,0,0,0,0,0.430460756826769,0,0,0,0,0,0,0.0183202298541651,0,0,0,0.283510407072915,0.107508324429927,0,0,0,0,0,0,0.0749590019115985,0,0,-0.0446922282106291,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296227916889579,0,0.154598601628649,0,0,0,0,0,0,0,0,0,0,0,0.0119333773378917,0,0,0,0.0446204278950872,0,0,0,0,0,0.0373941290810858,0,0,-0.0285332102730863,0.307908128483192,-0.0579050657289976,0,-0.0193748111333204,0,0,0,0,0.0372302919631774,0,0
X600019.SH,0.274651321548083,0,0,0,0,0,0,0,0,0.136163213160355,0,0,0,0,0.0761577606769195,0,0,0,0,0,0.185070949988898,0,0,0,0,0.0122226374037602,0,0,0,0,0.0600794658988942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874910139860988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.161361682953896,0,0,0,0,0,0,0,0,0.130510077395611,0,0,0,0.00857290565041286,0,0,0,0,0,0,0,0,0.17531982295272,0,0,0,0,0,0.0467498182170614,0,0,0,0.256355055190715,0,0,0,0,0.0284130668999131,0,0,0,0,0,0,0,0,0,0,0.00699532013006928,0,0,0,-0.0306264406949281,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901781369348423,0,0,0,0,0,0,0,0,0,0,0,0.396031199491282,0,0.319854060858701,0,0,0,-0.165552657723324,0,0,0.0682363380048093,0,0,0,0,0,0,-0.143606882008565,0,0,0,0,0,-0.00386860517717546,0,0,0,0.145248041909817,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0101427742840126,0,0.0674328601382195,0,0,0,0,0,0,0,0,0.169452565241715,0,0,0.0252484542739666,0.388853408718529,0,0.150726862558884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471518412274949,0.0133154935325079,0,0,0,0,0,0,0,0,-0.0225929372683514,0.035845955639914,0,0,-8.67361737988404e-19,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55806087478748,-0.0384768748393434,0,0,0,-0.0541218501716497,0,0.0917917818109751,0,0,0,0,0,0,0,0,-0.0537278867880313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472855836561724,0,-0.0586662444350141,-0.0995796093262526,0,0,0.0732801820491118,0,0,0,0.029019803911959,0,0
X600547.SH,0,0,0,0,0,0.0696787797714656,0,0,0,0,0,0,0,0,0,0,0,0.0857483807100777,0,0,0,0.588217773523861,0,0.00364563285352781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347212227690118,0,0,0,0,0,0,0,0,0,0,-0.0237199389056921,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0205048773115147,0,0,0,0,0.0323436753474167,0,0.124505808061787,0,0,0,0,0.0498110042968764,0.082243677520326,0,0.0502229546132239,0,0,0.153498619471455,0,0,0.14827280869903,0.0189744882565519,0,0,0,-0.0514743756407772,0,0,0,0,0,0,0,0,0,0,0,0,0.0202900133251727,0,0.215667111159952,0,0,0,0.0598027655536442,0,0,0,0,0,0
X600010.SH,0.0771321174161247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276463485226669,0,0.0291689660828139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127039562000847,0,0,0,0,0,0,0,0.135649112515147,0,0.166726768681087,0,0,0,0,-0.0299638660650748,0,0,0,0,0.0760678369528889,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207750487387076,0,0,0.124531998051472,0,0,0,0,0,0,0,0,0,0,-0.00298689371593384,0,0,0,0,0,0,0,-0.0881223159495259,0,0,0,0,0,0,0.451791111401186,0.00621556124301084,0,0,0.225807961242675,0.0606363736027694,0,0,0.0445973722849437,0,0,0,0,0.0594797522198168,0,0
X600795.SH,0,0,0.123606039125253,0,0,0,0,0,0,0.126357699898671,0,0.278514187251361,0,0,0,0,0,0,0,-0.0588224517692657,0,0,-0.07031410648621,0.0933103257950416,0.0950651115450723,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544638886112962,0,0,0,0,0,0,-0.0261094256184623,-0.00744468242557641,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0304293244714646,0,0,0,0,0,0,0,0,0,0,0.114592350690681,0,0,0,0.364056675348726,0.095907314063818,0,0,0,0.0154837968994061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210466415402043,0.0277719283780581,0,0,0,0,0.305331520976002,0.123275804087744,0,0,0,-0.00120591826208891,0,0,-0.0358326412644859,0,0
X600362.SH,0.182842421026582,0,0,0.181103268130374,0,0,0,0,0,0.194621018498982,0,0,0,0,0,0,0,0.106665678497055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937875149989841,0.0986998141226443,0,0,0,0,0,0,0,0,0,0,0.0151330002680167,0,0,0,0,0,0,0,0.0123780875322358,0,0
X002466.SZ,0,0,0,0,0,0,-0.0315518208658366,0,0,0,0,0,-0.0976589360284786,0,0,0,0,0.753870792301596,0,0,0,0,0,0,0,0.0633128387227653,0,0,0,0,0,0,0,0,0,0.0428883256316785,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0618950619552855,0.0524962845389039,0.0126381489028022,0.0882415423697762,0.0873154979651926,0,0,-0.0232011056597209,0.0608926325867288,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117387075292521,0,0,0,0,0,0,0.0298496789963433,0,0,0,0,0.0978714237605404,0,0.360978270720991,0,0,0,0,0,0,0,0,0,0.0813747028223051,0,0,0.0502366578010514,0,1.73472347597681e-18,0,0.133251116954562,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0634961942085616,0,0,0,0,0,0.802859321722372,0,0,0,0,0,0,0,0,0,0,0,0,0.0338919850940097,0,0,0,0,0.215880286955728,0,0,0,0,0,0,0,0,0,0,0,-0.0878613523318423,0,0,0.324823522443379,-0.0334499420397362,0,0,-0.0926696531642958,0,0,0.036473502161595,-0.0873280625766241,0,0,-5.42101086242752e-20,0,0
X600160.SH,0,0,0,0,0,0,0.132552237779071,0,0,0,0,0,0.0606317513242472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208587790620751,0,0,0.493658930139222,0.0367984595117579,0,0,0.0884853665660934,0,0,0,0.243964982557894,0.494536895285727,0.0292788533022105,0.0309701367795853,0,0,0,-0.0683521273303285,0,0
X600803.SH,0,0,0,0.302446090604064,0,0,0,0,0,0,0,0.322986521063041,0,0,0,0,0,0.0219907827518097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467941745646318,0,0,0,0,0,0,0,0,0,0,0.0761089051767388,0.162424075195404,-0.014911118135027,0,0.0533861165412707,0,0,0,0,0,0,0,-0.283780156403471,0,-0.0507500923852695,0,0
X600027.SH,0,0,0,0,0,0.0159720279078774,0,0.0737416721931162,0,0,0,0,0.0476988608152253,0,0,0,0,0,0,0.000691450859212541,0,0,0,0.063879874751717,0,0,0,0,0,0,0.270929721591078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438260484451115,0.0474605182571182,0,0,0.0265434753373403,0,0.150601825385824,0,0,1.0842021724855e-19,0,0,0,-0.0308899328708613,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266528331996761,0,0,0,0,-0.000425260130099923,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.414403435423708,0,0.0847370745976716,0,0,0,6.93889390390723e-18,0,-0.0391984406644219,-0.0430981464664906,0,0,0,0,0.219349849580493,0,0,-0.0229982231894776,-0.107654541064711,0,0.258432927205775,0,0.0325010730112657,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481131116299857,0,0,0,0,0,0,-0.122980394893716,0,0,0,0.0257505828554887,0.0716371634560812,0,0,0,0,0,0,0.405800619446642,0,0,0,0,0.105515071659134,0,0,0,0,0,0,0,-0.00325485486177789,0,0,0.118656229478884,0,0,0,0,0.0208440291099245,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.298363305145415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154731887692164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537560912777285,0,0.165808968807067,0,0,0,0,0.0314138602853086,0,0,0,0.0176323545915284,0,0,0,0,0,0,0,0.00849752290519633,0,0
X000786.SZ,0,0,0,0,-0.0775046299046543,0,0,0,0,0.231046433653602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30358394670112,0.164225721779632,0,0,0,-0.0379508989113632,0,0,0.0291882264625677,0,0,0,0,-0.0515226251004869,-0.03354599526284,-0.144865157722287,0,0,1.73472347597681e-18,0,0
X600426.SH,0,0,-0.170327912334307,0,0,0,0,0,0,0,0,-0.0714754101288181,0,0,0,0,0,-0.0124400837852091,0,0,0,0,0,0,0,0,0,0,0.312971358485925,0,0,0,0,0.0745790381285939,0.0146242145562797,0.24052176066222,0,0,0,0.220002465438856,0,0,0.154846543795614,0,0,0,0,0,0,0.291335430626417,0,0,0,0,0,0,-0.0202851753685472,0,0
X600219.SH,0,0,0,0,0.059578353925624,0,0,0.193737897305035,0,0.47766074297209,0,0,0,0,0,0.0329411511469691,0,0,0,0,0,0.0559846901421543,0,0,0.0667496078666035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609771487714652,0.0030798503838015,0,0,0,0,0,0,0,-0.0801847905812791,0,-0.0212951063458507,0,0,0,0
X000983.SZ,0,0,0.0202902662908682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172773823947496,0,0,0.120240351424539,0,0,0,0,0,0,0,0,0,0,0.446071015747518,0,0,0.0330433673216739,0,0.0391739281189383,0,0.0646814534529619,0,0,0,0,0,0,0,0,0,-0.0395197088136872,0,0,-0.0294047642028846,0,-0.0208742801771781,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.134114992068793,0,0,0.285063473100032,0.0376031688288277,0.204946314613072,0,0,0,0,0,0,0,0,0.0883636076443038,0,0,-0.022766137573727,-0.0728780312833597,0,0,0,-0.0315041011396032,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0498745869379715,0.0253028448451981,0,0,0,0,0,0,-0.0338257940502278,0,0,0.0828266943960492,0.167226893152008,0,0.0947936686779572,0,0,0,0,0,0,0,0,0.0311445695393539,0,4.33680868994202e-19,0,0.142203154936594,0.267753489343627,0,0,0,0,-0.0318910438847795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.0346377241371307,0,0,1.73472347597681e-18,0.318062914226093,0.0366491345228257,0,0,0,0,0,0,0,0,0,0,-0.0272333723281728,0,0,0,0,0,0,0,0.400960648520318,0,0,0,0,0,0.0018222740648944,0.073986843275665,0.080589316774036,0,0,0,0,0,0.125909886339976,0,0,0,0,0,0,-0.0117717487101063,0,0,-0.0602966317350945,0,0,0.0638166804981261,0,0,0,0.0573554036185769,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.126034148224047,0,0,0,0,0,0,0,0,0,0,0.0166233371395002,0,0,0,0,0,0,0.00608194545860923,0.373997572476764,0,0,0,0,0,0,0.108858353666489,0,0,0.00555582594379109,0,0.121008085368252,0.174234927783191,0,0,0,0,0,0,0,0,0,0.0198798179829308,0,0,0,-8.67361737988404e-19,0,0
X000877.SZ,0,0,0.0459365594111584,0,0,0,0,0.0817679398506201,0.0494463485734766,0,0,0,0,0,0,0,0,0,0,0,0,0.373044872116172,0.0870167988776565,0,-0.00288162095291156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0789973217341065,0,0,0.443943575271438,0,0,0,0,0.139251849425595,0,0,0,0,0.0426161419834484,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503270211456106,0,0,0.0614064879557096,0.176689258227324,0,0.110974905151521,0,0,0,0,0,0,0,0,0,0.281306920871298,-1.38777878078145e-17,0,0,0,0.194692740656055,0,0,0,0.0834505798476613,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.013052446455661,-0.0543384934266026,0,0,0.0405359911771226,0,0
