,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X000708.SZ,X600886.SH,X601600.SH,X600010.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600027.SH,X002271.SZ,X600111.SH,X000786.SZ,X601992.SH,X000723.SZ,X002466.SZ,X600299.SH,X600176.SH,X002460.SZ,X600516.SH,X600583.SH,X000898.SZ,X002353.SZ,X601158.SH,X600489.SH,X000883.SZ,X600426.SH,X000709.SZ,X600219.SH,X600612.SH,X000792.SZ,X000629.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0612845713644359,0.0666832466362454,0,0,0,0,0,0,0,0,0,0.0182182777155661,0,0,0,0,0,0,0.019783038597788,-0.00175848602895787,0,0,0,0,0.00854006744347277,0,0.115139255344645,0,0,0,0.0307614604641251,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385930438305966,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0462960097604433,0,0,0,0,0,0,0,0,0.111165214185755,0,0,0,0,0,0,0,0.0956344911435151,0,0,0,0,0,0.0362061662053436,0,0,0,0,0,0.0527162696872518,0,0,-0.0150674907504124,-0.0229406345447142,0,0,0,0,0,0,-0.0756708820233051,0,-0.0105076727535308,0.0328278116666055,0,0,0,0.0188567688250847,0,0
X601088.SH,0,0,0,0.141002071818676,0,0.319826571106273,0,0,0,0.131418516144212,0,0,0,0,0,0,0,0,0,0,0,0,0.0409771894130749,-0.0453532498982294,0,0,-0.0231297269630504,0,0,0,-0.0954713012669002,0,0,0,-0.102818374901733,0,0,0,0,0,0,-0.147627174826679,-0.0473646227951774,0,0.103923548421298,0,0,0,0,0,0,-0.035098349613166,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0490744072588006,0,-0.0794817150273284,0,0,0.0468592626666322,0.00439928641441231,0,0,0,0,0,0,0,0,0,0.302629588579155,0,0,0,0.0252179225010641,0,-0.00963880022161438,0.0565165457265928,0,0.0856179603652921,-0.164063947195914,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125683860446071,-0.0147641980640026,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.042528846003277,0.0436137562148579,0,0,0,0.0784819854781324,0,0,0,0,0,0.00633359381188316,0,0.151535424378805,2.16840434497101e-19,0,0,0.0301767174045777,8.67361737988404e-19,0,0,0.144132549465375,8.67361737988404e-19,0,0,0,0,0,0,0.00854676592470163,0,0,0,-0.0288495722177921,0,0,0,0,0,0,0,0,-0.0380054056869779,0,0,0,0,-0.0147062603016266,0,0
X600019.SH,0,0,0.24675139329085,0,0,0,-0.0303067592350735,0,0,0.0352016949524881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358483949517987,0,0,0,0,0,0.0403421292403661,0,-0.00120407198354739,0,0,0,0,0,0,0,0,0,0.0220093359913712,0.0282905318700999,0,0,0,0,0,0.0224428274705646,-0.00657130603049038,0,0,0,0.0308942505162712,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0026352841582311,-0.14354353024714,0,0.03967370980075,0.0645301564361077,0,0,0,0,0,1.33047654190078,0,0,0,0,0.0886706319571226,0.116200943600304,0,0,0,0,0,0,0,-0.12126573723559,-0.0360290660837307,0,0,0,0,0.00439068320605556,0,0
X600011.SH,0,0,0,0,0.109322715367975,0,0,0,-0.00380084414089035,0,0,0,0,0,0,0,0,0,0,0,0,0.339632467935037,0.0934748770596536,0,0,0,-0.144018745334033,0,0,0.154598510849436,0,0.0901982937154179,0.0644798855632361,0,0.0220817942595896,0,0,0,0,0,0,0,0.0527939334566224,0,0,0,0,0,0,0.117533525607215,0,0,0.012493230025433,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.06691267650899,0,1.38777878078145e-17,0,0,0.474212841713421,0.12067585991429,0.230456739378412,0,0,0,0,0,-0.154992790000592,0,0,-0.111441683556959,0,0,-0.0239810829779452,0,0,0,0,0,0,0,-0.0772879081626091,0,0,0,0,0,0,0.0527961669011881,0,0,0,0,0,0,0,0,0,-0.0317924916513926,0,0,0,0,0.03662978691493,0,0
X000708.SZ,0,0,0.461704360841873,0,0,0,0,0,0,0,0,0,0.36241098330436,0,0.265117935750215,0,0,0,0,0,0.0650855283591754,0,0.0387712369744852,0,0,0,0,0,0.0949097696716542,0,0,0,0,0,0,0,0.30569528082904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585287243695434,0,0,0,0.0274545879576872,0,0
X600886.SH,0,0,0,0,0,0,-0.0335429666685211,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172782781246776,0,0.108679845578675,0.0797707403561129,0,0,0,-0.228020132905956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201530221643818,0,-0.0346558218623454,0,0,0,0,0.0495741007506822,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0138666822315361,0,0,0,0.0791640926331677,0.0240221401312552,0,0,0,0,0,0,0,0.0294284069589859,0,0,0.0598882839632713,0.108601459198829,0.0329899637091203,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0221874041575413,0,0.243317960937849,0,0,0,0.0551736559476175,0,0,0.0159041760402887,-1.0842021724855e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0900655506280859,0,0,0,0.0787492632276255,0.145338181113612,0.0241197513108261,0,0,0,0,0,0,0,0,0,0.109087188630307,0,0,0,0,0.148503062492169,0.0852429264698847,0.0364114101746883,-0.0249945172996878,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502811958866746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452384481268993,0,0
X600660.SH,0,0,0,0,0,0,-0.0309805795059213,0,0,0,0,0.0325206497973774,0,0,0,0,0,0,-0.00602290097506751,0,0.0300180355814798,0.0712213271276011,0.236104890906286,0,0,0,0.036493844996158,0,0,0,0.0527401890179782,0,0,0,0,0,0,0.0014983880696818,0,0,0,0,0,0,0.0169290232422364,0,0,0,0,0.00950726785803746,0,0.0272131090158652,0,0,0,0,0.0554259149493316,0,0
X600188.SH,0,0,0,0,0,0,-0.0488452186752014,0,0.278032194348881,0.0173258922875878,0,0,0,0,0,0,0,0,0,0,0,0,0.0226166657370576,0,0,0.0724075241568542,1.38777878078145e-17,0,0.0579603540062771,0,0.0159815754808237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199197644058666,0,0,0,0,0,0.0414234941370953,-0.0105284484732759,0,0,0,0,0.0157173021105299,0,0
X600362.SH,0,0,0,0.0342655378408536,0,0,0,0,0,0.021257690821735,0,0.106818906029221,0,0,0,0,0,0,0,0,0.028398622974806,0,0.0302936009842136,0.0293424713250431,0,0.00568786237127064,0.0473817441189889,0.0214428106392234,0,0,0,0.0835227568681326,0,0,0,0,0.180501245851894,0,0,0,0,0,0,0,0,0,0,0,0.0373950888576631,0,0,0,-0.00686527191345909,0,0,0,-0.018754097935088,0,0
X601991.SH,0,0,0,0,0,0,-0.036949790807092,0,0,0.0309208919349982,-0.095276142110044,0,0,0,0,0,0,0,0,0,0,0,0.0319079483477971,0,0,0,0,0.147105057819991,0.10356084259771,0.165726534969011,0,0,0,0,0.0213043297479817,0,0,0,0,0,0,0,0.0111878940028849,0,0,0,0,0,0,0.0521967044256373,0,-0.0126816084001775,0,0,0,0,0.0315405416310793,0,0
X600795.SH,0,0,0,0,0.0870377984117344,0,0,0.0203448955790251,0,0.0258605237341164,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0437342108846856,0,0,0,0.103608712364396,0,-0.0263726630398589,0,0,0,0.0110038298947302,0,0.0321876846959499,0,0,0,0,0,0,0.0100964579685011,0,0,0,0,0,0,0,0.017911698306622,-0.0327153065611836,0,-0.0117329196026345,0,0,0,-0.00248583205082986,0,0
X600352.SH,0,0,0,0,0,0,0.0447241344488943,0,0,0.0449034519128816,-0.135959829858491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399304084712207,0,0,0,0,0,0,0,0.023970309519307,0,0.0692939677565269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00428286184698677,0,0,0,-0.0457823568212195,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.176234887553735,0,0.162164100362309,0,0,0,0,0,0,0,0,0,0,0,0,0.0197376969017166,0,0,0,0,0.0175276704863181,0,0.00771747833470256,0,0,0,0,0,0,0,0.0202252976872402,-0.0337037452416188,0,0,0,0,0,0,0,0,-0.00568435234247271,0.0715397155722549,0,0,0,0,0,0
X600801.SH,0,0,0.0171431858240445,0,0,0,-0.0173698775580663,0,0,0.0135099254936048,0,0,0,0,0.0778708075443482,0,0,0,0,0,0,0,0.0466528135359384,0,0,0,0.0579616427191987,0,0,0,0,0.13324941316944,0,0,0,0,0,0,0,0,0,-0.088627827025714,0,0,0,0,0,0,0,0.0696205882885244,0,0.00953967275352594,0,0,0,0,0.0115809394540443,0,0
X600027.SH,0,0,0,0,-0.214116847322613,0,0.026886887060019,0.585616082257817,0,0,0,0.00227146029171815,0,0,0,0,0,0,0,0,0,0,0,0,0.0809660300164785,0,0.150461925109316,-0.16994135113424,0,0,0.234461392293862,0,0,0,0,0,0,0,0.0359018242837682,0,0,0.00970005159260307,-0.0344720315583081,0,0,0,0,0.234896686679336,0,0,0,0.00874494480137832,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.044806703987846,0,0,-0.0229945343759009,0,0,0,0,0.0577163414386534,0,0,0,0,0,0.600737837378608,0,0,0,0,0.225159716684032,0,-0.160548934501687,0,0,0,0.00497222121968224,0,0,0,0,0,0,0.11957368764198,0,0,-0.180942288416003,0,-0.154179115005038,0,0,0,0,0,-2.16840434497101e-19,0,-0.0202542430782648,0,0,0,0,-0.0757246148969147,0,0
X600111.SH,0,0,0,0,0,0,0.18551900829302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305129469867615,0,-0.0581047444445785,0,0,0.130256409943281,-0.137405497067544,0,0,0,0,0,-0.1109984877062,0,0,0,0,-0.0262870971403029,-0.0672626461120747,0,0,0,0,0,0,-0.044183856443752,-0.0111300064225629,0,0,0,-0.0698807443328942,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0199635389479311,0,0,0,0.09888581759909,0,0,0,0,0,0,0.0552898979509202,-0.0989512770885822,0,0,0,0,0,0.181976767662197,-0.0720895174431402,0,0.0208166869379751,0,0.0107612360247698,0,0,0,0,0,0.0227471576177575,0,0,0,0.0833521053393136,0,0,0,0,0,0,-0.0624534529557468,0,0,0,0,0,0,-0.0060330527050259,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0473959523853477,0,0,0.291245220520432,0.0270187803675115,0,0.0789990605006183,0,0,0,0,0,0.0395933078716238,0,0.122069696926972,0,0,0,0.0481608896797623,0,0.024047077818758,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009231166963307,0,0,0,0,0,0.0969207885547625,0,0,-0.0221038391266567,0,0,0,0,1.0842021724855e-19,0,0
X000723.SZ,0,0.282992062581496,0,0,0,0,0,0,0,0,0.279306704930964,0,0,0,0,0,0,0,0,0,0,0,0,0.187083937079263,0,0,0,0.172302761347583,0.332756075067687,0,0,0.353085863467808,0,0.877147070577736,0,0,0,0,-0.113559475812838,0,0,0.331328826651889,0,0,0,0,0,0,0,0,0,0.0479002969030893,0,0,0,0,0.0253455468281686,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743353493860667,0,0,0,0,0,0,0,0,0,0.249545711841919,0,0,0.0689609234626915,0,0,0,0.6756638627095,0,0,0,0,0,0,0.305607897446325,0.0189585428585676,0,0,-0.066519925686366,-0.291425018937065,0,0,-0.018269643647695,0,0,0,0,0,-0.0305079147493855,-0.0175815386188308,0,0,0,0.0238039830588832,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,-0.106804479098143,0,0,0,0,0.0887864484489421,0,0,0,0.108187358259956,0,0,0.293359444371285,-0.0267726628756223,0,-0.0191680945434155,0,0.0145877866527849,0,0,0,0,0.149689425958753,0,0,-0.0106043046300774,0,0,0,0,0,0,0,0,0.138965574074428,0,0,0,0.00299377968559485,0.0641499126441449,0,0,-0.00102197000062918,0,0,0,0,0,0,0
