,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X300072.SZ,X600688.SH,X600660.SH,X600795.SH,X601992.SH,X002460.SZ,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X600219.SH,X000959.SZ,X600489.SH,X000553.SZ,X000723.SZ,X002271.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000983.SZ,X000630.SZ,X002092.SZ,X600299.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00994846548469451,0,-0.0356239301334375,0,0,0,0,0.103960234123153,0.0310178402682063,0,0,0.0168645653980261,0.00573571005770884,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691195241214733,0,0,0,0,0,0.0560624984178011,0,0.0100592523140923,0,0,-0.0576220318920454,0,0,0,0.0971267842694255,0,0,0,0,-0.0166587673183663,0.0213810795328152,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0724699047415819,0,0,0,0,0,0.00398051626836087,0,0,0,0,0,0,0,0.00683938445178972,0,0,0.0675283855965663,0,0,-0.0804037212815349,0,0,0,0,-0.0158177522319426,0,0,-0.065986334318769,0,-0.0459082066797844,0,0,0,0.061555622933335,0.0552535225295124,0,0,0,0,0,0,0,0,0,0,-0.0163061236545775,0.0122690113274611,0,0,0,0,0,0
X601088.SH,0,0,0,0.0334030532277938,0,0,0,-0.0695796977525309,0,0,0,0,0,0,0.99696868448183,0,0,0,0,0,0,0.0557140714302237,0,0,0,0,-0.0729448313873881,0,0,0,0,0,0,-0.0205425010832065,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0487993305594156,0,0.109104170389735,0,0,0,0.0577554308801867,-0.0378509998082277,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0381098228822795,0,0.16073146421167,-0.0055642872710237,0.217655119140335,0,0,0,0,0,0,0,0,0,0,0,0.0665287567712137,0,0,0,0,0,0,0,0,0,0.0224754002414889,0,0,0,0,0,0,0,0.348755522409943,0,0,0,0,0,0,0.0743138388324251,-0.0851909071878895,-0.0149129630736383,-0.0190120866997544,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0761795679948212,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0141005031894706,0,0,-0.0995174858427875,0,-0.103571529223531,0,0,0.119387575762632,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.112775863020015,0,0,0,0,0,-0.0891829352688376,0.000665325539069516,0.00125247766288189,0,0,0,0,0,0
X601600.SH,0,0,0,0.229626812530045,0,0,0.275086434562034,0,0,0.204675217027633,0.09347182097631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712062610943592,0,-0.0556992906086554,0,0,0,0,0,0,0,0,0,0,0.088748674834638,0.0512421174511649,0,0.0706786491374314,0,-6.93889390390723e-18,0,-0.0245918209476225,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0196493288735838,0,0.0234356286226605,0,0.0603738135218141,0,0,0,0,0,0,0,0.0948365353101163,0.035429849194122,0,0,0.072192342126545,0,0,0,0.0195771042952277,0,0,0,0,0,0,0,0,0,0,0.103039263499249,0,0,0,0,0.104188293732119,0,0,0.152137123233051,0,0.10917013416439,0,0.100947784653114,0,-0.0266653273867915,0.0266407362827138,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.414351156424866,0,0,0,-0.0772867289068989,-0.0880546404527336,0,0.385073402549726,0,0.0685764365742955,0,0,0,0,6.93889390390723e-18,0,0,0,0.115190284944141,2.77555756156289e-17,0,0,0,-0.0628331543409253,0,0.145528543139647,0,0,0,0,0,0,-0.273529027612348,0,0,-0.0421134215366338,0,-0.163281095938747,0.139269761728503,0,0.126164013503468,0,0,0,0,0.0593423522665913,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106129548535144,0,0,0,0,0,-0.0127333461995703,0,0,0,0,0.0183237183909059,0,0.0101851745289004,0,-0.0200006122079377,0,0.0401646256399189,0.0712933943665132,0,0,0.0754813765754416,0,0,0,0,0,0,0,0,0,0,-0.0186128847936037,0.0201998589827049,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0439409548889238,0,0,0,0,0,0,0,0,0.0037454929952255,0,0.0316326614665195,0.346499029914921,0,0,0,0,0.148358213036204,-0.0312107788476145,0,0,0,0.109314832364979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.127330248090922,0,0,0.0484470509088901,0,0,0.00831297339985494,0,0,0,0,0,0
