,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600585.SH,X600886.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X600176.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000933.SZ,X000877.SZ,X601168.SH,X600096.SH,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X600378.SH,X000932.SZ,X600995.SH,X002271.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0.182347024545179,0,0,0.0141477056721893,0,0,0,0.674175814700983,0,0.0677917869980994,-0.265113183905195,0,0,0,0,0,0,0.183800381985655,0,0,0,0,0,0.0856436224768221,0,6.93889390390723e-18,0,0,0,0,0,0,0.0315803596875389,0,0,0.111798986051242,0,0,0,0,0,0,0,0.0195257101967248,0,-0.0789191177371815,-0.253139961926331,0,0.00477239323357402,0,0,0,0,0,0,0,-0.0675220298497807,0,0
X600362.SH,0,0,0,0,0,0,0,0.0309408731773391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575083543244503,0.0248249390540219,0,0,0,0,0,0,0,0,0,0,0.0448134564933826,0,0.525292220584907,0,0,0,0.225379853759199,0,0,0,0,0,0.041917007153563,0,0,0,0,0,0,0,-0.0176329241930113,0,0,0.0113776022989208,0,0
X600010.SH,0,0,-0.0902454638700577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707692091998749,-0.0222066973060997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481464226077432,0,0,0,0.0276736509538938,0,0,0,0.110987074030177,0,0,0.361398655873998,0.108549857290795,-0.046512366123344,0,0,0,0,0.0209141285930079,0,0
X000708.SZ,-0.00708603585104941,0,0,0,0,0.0399422783244944,0,0,0,0,0,0,0,0,0,0,0,0.127995561853012,0,0,0,0,0,0,0,0.0467062765952723,0,0,0,0,0,0,0,0,0,0,0,0.0693436922328648,0.0376693718568027,0,0.201232339581747,0,0,0.0197228406797026,0,0.0858942112432071,0.0387066924976687,0,0,0.0929613507545304,0,0,0,0,0,0,0.0377245862573053,0,0
X600111.SH,0,0,0,-0.167995252678005,0,0,0,0.0887688164602774,0,0,0,0,0,0,0,0,0.254646066974577,0.141698568658619,0.0675497095562011,0,0,0,0.0979587225129211,0,0,0,0,0,0,0.103305212785092,0,0,0.215190409761715,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0783082761096752,0,0,0,0,0,-0.0226687446304955,0,0,0.022735967617644,0,0
X600803.SH,0,0,0.101520035645352,0.0941946753567807,0,0.023360520019049,0,0,0,0,0,0.0474024491538469,0.0474069447300478,0,0,0,0,0,0,0,0,0.0388919569752735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113620569996453,0,0,0,0.0276374009355119,0,0,0,-0.0354159973270464,0,0,0,0,0,0,0.0330562418580243,0,0,0,-0.0407291768824731,0,0
X600027.SH,0,0,0,-0.0872623077912209,0,0,0,-0.116554564083082,0,0,0,0.944822875492603,0,-0.100403044656287,0.00146165414801342,-0.181863220393181,0,0,0,0,0,0,0,0,0,0,0,0,0.0732935536955093,0,0.0305703752986236,0,0,0,-0.00989974253945857,0,0,0,0,0.276701422535266,0,-0.0556049129998508,0,0.0835095987336876,0,-0.0293435584425542,0,0,-0.011107044088846,0,0,0.156712145501008,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0300972531688169,0,0,0,-0.0197584587717033,0,0,0,-0.0357486116114118,0.0901166088911615,0,0,0,0,0,0,0,0,-0.0877904654781633,0.00376289612507883,0,0,0,0,0.840536591545156,0,0,0,0,0,0,0,0,0,0,0.118329371547734,0,0,0.00518509507941472,0,0,0.00529994123180721,0,0,0,0,-0.0068030848028705,0,0,0,0,0.0101753290800596,0,0
X601991.SH,0,0,0,0,0,0,0,0.00427013785159506,0,0.0231465595876622,0,0.0469311487628866,0,0,0,0.0499332035716795,0,0,0,0,0,0.253077135058319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642372820766082,0,0,0.0799214697708634,0,0.180795403806677,0,0,0,0,0.412437593999506,-0.0127784686160518,0,0,0.00339699960251748,0,0,0,0,0.00435619700763563,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0148300581025747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203481985686491,0,-0.00932479035300628,0,0,0,0.308643618871632,0,0,0,0,0,0,0.10232898149838,0,0.0836142689374098,0,0,0,0,0.0708683561919987,0,0,0.0780919322168426,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.0189770482796297,0,0
X600160.SH,0,-0.199958046442825,0,0,0,0,0,-0.0744506194970276,0,0,0,0,0,0,0,-0.443224881578146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285540415988568,0.0462679637124481,0,0,0.373160389429826,0,0,0,0.241003035308632,0,0.0962479163646824,0,0.0924109264331549,-0.175037162199847,0,0,0,0,-0.0207185292812664,0.161645985210433,0,0,0,-0.0978973130989149,0,0
X600426.SH,0,0,0,0.425941683731639,0,0,0,0,0,3.46944695195361e-18,0.00864329574086957,0,0,0,0,0,0,0,0,0,0.0968526394848177,-0.0410503461603511,0,0,0,0,0,0,0,0,0.0256838857695558,0,0.175100052555133,0,0,0,0,0,0,0.124420328876533,0.111450317723079,0.0358154624588792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114743943152477,0,0
X000983.SZ,0,0,0,0,0.021911425463838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19129424860162,0,0,0,0,0.0360105220676625,0,0.0668011429510778,0.266378942335007,0.0923900436629315,0,0,0,0,0,0,0,-0.0339169855935588,0,0,0,0,0,-0.0400894622199601,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0720348950927264,0.167961526304119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696964699925474,0,0,0,0,0,0.131002470956487,0,-0.09263957830939,0.078242673725398,0,0,0,0,0,0.339017143691906,0.0874120908248185,0,0,0,0,0,0,0,-0.00492413292481835,0,0,0,0,0,0,-0.0943137930324745,0,0,0,0.010346432726927,0,0
X002466.SZ,0,0,0,-0.0412550941977948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495156656873333,0,0,0.706011317958212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334515844556035,0,0,0,1.73472347597681e-18,-0.0663067199465318,0,0,0,0.0641848408591581,0,0,0.0834141069791262,0,0,-0.012099569227155,0,0,0,0,-0.00933811004203469,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0376566136360249,0,0,0.314011587964304,0,0,0,0,-0.0558682447118908,0,0,0,0,0,0,0,0,0,0,0.0391343394722032,0,0,0,0,0,0.288730908024812,0,0,-0.103222260798222,0,0,0,0,0,0.101206502296029,0,0.0463891498922299,0,0.0628553874499462,0,0,0,0,0,-0.0378361403514112,0,-0.122516143820667,0,0,-0.0349087564239766,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0799261849500782,0,0,0,0,0,0.00385425141096195,0,0,0,0,0,0.00957147031594809,0,0.102927059520482,0,0.0965798141756716,0,0,0,0,0.0322968896429236,0,0,0,0,0,0,0,0,0,0.476748602490727,0.0365397620678339,0,0,0.0507612358135378,0,-0.0441248765360385,0,0,0.00347350543203456,0,0,0,0.0198595900264021,0,0,0,-0.014826662407916,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0123339458464407,0,0,0,-0.0926423171732551,0,0,0,0,0,0,0,0,0,0,-0.227613518647702,0,0,0.357961550105662,0,0,0.234747769994198,0,0,0,0,0,0,0.0952723564155078,0,8.67361737988404e-19,-0.0627680782697587,0.198468648174969,0,0,0,0,-0.0791622340248796,0,0,0.114557811200569,0,-0.385178260548421,0,0,0,0,0,0.0130642339099368,0,0
X002128.SZ,0,0,0,0.102615634132199,0,0,0,0,0,0,0,0.175945990608523,0.0828501227329494,0,0,0,0,0,0,0,0,0,0,0,0,0.0438882592089118,0,0.278150153300467,0,0,0,0,0,0,0,0,0,0.20863367570917,0,0,0,0,0,0,0,0,0,0,0.0557202811692448,0,0,0,0,0,0,0,-0.0761079091598435,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0485935401966181,-0.129952053971829,0.0210598470439578,0.0272153824768204,0,0,0,0,0,0.0523212434481101,0,0,0,0,0.123346110567583,0,0,0,0.0530844769412671,0.00953966175170309,0,0,0.0514026613292469,-0.15453331917642,0,0,0,0,0.296499882416498,0,0.218956141164542,0.135567986098647,0.012721866019908,0.11235637224286,0,0,0.133696477108477,0,0,0,0,0,0,0,0,0.0808708237194329,0,0,0,0.0106414464884865,0,0
X000630.SZ,0.0378681051250827,0,0,0,0,0,0,0.116763628352239,0,0,0,0,0,0,0,0.0649859648228203,0.032331448652837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534693632139269,0,0,0.0530937963419077,0,0,0.169580105362716,0,0.278326665710204,0,0,0.0413281918747441,0.0290964928537611,0,0,0,0,0.0401335962810843,0,0,0,0,0,0,0,0.00837150499865063,0,0
X600985.SH,0,0,0,0,0,0.122570902567516,0,0,0,0,0,0,0.100957067067878,0,0,0,0,0,0,0,0,0.180362448533343,0,0,0.00892876881330443,0,0,0,0.343474744655673,0.0379322391913178,0,0,0,0,0,0.00404345322546826,0,0,0,0,0,0,0,0,0,0.0239639851840263,0,0,0.0742530335954195,0,0,-0.0431999886325652,0,0,0,0,0.0259933128662355,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.238162824934192,0,0,0,0,0,0,0,0,0,0,0,0,0.0807112296772891,0.0611161715612963,0,0.184908847538361,0,0.0270550748975766,0,0,0.15444287782283,0.130558297215013,0.053307527600098,0,0,0,0,0,0,0.15067159412095,0.164377375458344,0,0.0754485231591989,0,0,0,0,0,0,0,0.056529570938009,0,0,-0.0168556492194177,0,0
X000877.SZ,0,0,-0.139807948549216,0.120325845184136,0,0,0,0.00478172446612108,0,0.0833478916477876,-0.145217575867364,0,0,0,0,0.023317685513623,0,0,0.156018662362934,0,-0.0300356080730255,0,0,0,0,0,0.128317157656003,0,-0.043920825563496,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125041407028923,0,-0.127449534779375,-0.033427025301797,0.0330045026539568,0,0,0,0.0441413931934447,0,0
X601168.SH,0.0777237648803667,0,0,0,0,0,0.069573751436068,0,0,0,0,0.231378589886169,0.178673093142131,0,0,0.119662474045292,0.604981272593663,0,0,0,0,0,0,0,0,0,0.154681627313112,0,0,0,0,0,0,0,0,0.0758766111566097,0,0,0,0,0,0,0,0,0,0,0,0,0.0302608714742648,0,0,0,0,0,0,0,-0.00976277954521806,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0968464447502511,0,0,0,0,0.204199858750489,0,0,0.167752378221318,0,0,0,0.159694802409321,0,0,0,0,0,0,0,0.00709900676043013,0.157147455729632,0.0980853236667763,0,0,0,0,0,0.136956717103526,0,0,0.0413940832204444,0,0,0,0,0,0,0,0.0820135509889832,0,-0.0133549574199623,0,0,0,0,-0.00087564552470448,0,0
X000408.SZ,0,0,0,-0.26233378868129,0,0,0,0,0,0,0,0,0.0980510322878381,0,0,0.091418257542476,0.598757085543441,0,0,0,0,0.0158825064683559,0,0,0,6.93889390390723e-18,0,0,-0.276118065882593,0,0.289985088788113,0,0,0,0,0,0,0,0,0,0,0,0,0.206026418625031,0,0,0,0,0,0,0,-0.0244192365295403,0,0,0,0,0.0509221909506704,0,0
X000883.SZ,0,0.0832137480190814,0,0,0.0697574677044906,0.140838045990702,0,0,0,0.202583456836128,0,0.0908357658696769,0.265364334167439,0.0987016145344734,0,0,0,0,0,0,0,0,-0.00811006918423548,0,0,0,0,0,0,0,0,0,0,0.0080407531190684,0,0,0,0.0388228998892779,0,0,0,0,0,-0.104177477364473,0.0430126983550489,0,0,0,0,0,0,-0.0635854161443983,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114994583578729,0,0,0,0,0,0,0,0,0,0,0.403862458123959,0,0,0.0703449068256887,0,0,0,0,0,0,0,0.257306768732488,0,0,0,0.180216708204857,0,0,0,0.141206334902726,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0.0132815082264641,0,0,0,0.294541554900328,0,0,0,0,0,0,0.0256288622917024,0,0,0,-0.0398219329991774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318695888898012,0,0,0,0,0,0,0,0,0.185651077334254,0,0,-0.0708343064371632,0,0,0.0692078893386081,0.0790103349456791,0,0,0.0201229126390256,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.102248776162757,0,0,0,0.169344932560453,0,-0.0503357389998245,0,0,0,0.0430277781667265,0,0,0,0,0,0,0,0,0,0.145428836751676,0.00572947480346714,0,0,0,0,0,0,0.0550767330102174,0,0,0,-0.239708184514254,0,0,0,0,0,0,0.0418017988351049,0,0,0,-0.139120367801474,-0.190737355647356,0,0,0.0308337150191517,0,0
X000932.SZ,0,0,-0.0932992756635464,0,0,0,0.287027682205572,0,0,0,-0.0964421106369819,0,0,0,0,0,0,0.108630590618996,0.0164687826673356,0,0,0,0,0,0,-0.0196595531051114,0,0,0,0,0,0,0,0,0,0.188789361211038,0,0,0.0792153188094832,0,0,0,0,0,0,0.059668300197315,0,0,0.202590956610069,0.0954686455267402,0,0.00713731519717173,0,0,0,0,0.0274945539604364,0,0
X600995.SH,-0.0748626068963116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262049485674598,0,0,0,0,0,0,0,0,0,-0.0257485771989991,0,0,0,0.230177852423337,0,0,0,0,0,0.0169445446647032,0,0.0204860281403717,0,0,0.0492054123488517,0,0,0.00210619754697148,-0.071767558669136,0,0,0,0.0684615455183821,0,0
X002271.SZ,0,0,0,0.0275413803102308,-0.256240058300958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023130981074599,0,0,0,0,0,0,0,0,0.14083795004966,0.403539825366641,0,0.0596701960315937,0,0,0.0337127833270188,0.118381865275238,0,0.359108678348885,0.24819392300429,0,0,0,0,0,0,0,0,0,0,-0.0497649257847831,0,0,0,0,0,0.057580768316086,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0956311717189516,0,0,0,0,0.19896257814744,0.0630343124227958,0,0,-0.00582424407580688,0,0,0,0,0,0,0,0,0,0.135251378674315,0,0,0,0,0,0.00314718650167937,0.0563799576672746,0,0,0,0,0,0,0.0143173718245125,0.140728142519288,0,0,0,0,0,0.00589283768365062,0,0,0,0.0212225447150699,0,0
Change_TY3M,0,0.131516469301779,0,0,0,0,0.0519075283684382,0.0349335672478553,0,0,0.06724938224972,0,0,-0.0121256786343234,0,0.0837463900518357,0,0,0,0.181726379396209,0,0,0,0,0,-0.0519057340844442,0,-0.235228238930465,0,0,0,0,0,0,0,0.0347645780672746,0,0,0,0,0,0,0,0.100935028508888,0,-0.0018626215389574,0,0,0,0,0,-0.263334696963787,-0.125676168755804,0,0,0,0.0843152536897514,0,0
Slope,0,0,0,0,-0.0974419492835737,0,0,0,0,0,0,0,0.214626334326266,0,0,0,0,0,0,0,0,0.195429467650666,0.0397497418800405,0.092759276938307,0,0,0,0,0,0,0,0,0.0577898788805546,0,0,0,-0.161862293301228,0,0,0,0,-0.0721774104034067,0,0,0,0,0,0,0.023207605564951,0,0,0,0.489247375329521,0,0,0,-0.0267257331790923,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736772317936392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080604951852433,0,0,-0.00402764316234116,0,0,-0.0515681325208737,0,0,0,0,0.0791859872790048,0,-0.00942250073926385,0.570020879792538,0,0,0,0,-0.053499034691036,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0264734222925966,0.0726998114049157,-0.194659657931407,0,0,0,0,0,-0.141621638145686,0,0,0,0,0,0,0,0,-0.00722787469207471,0,0,0,0,0,-0.100351326232557,0,0,-4.33680868994202e-19,0,0,0,-0.060554587479995,0,0,0,0,0.0477365969157487,0,-0.0361924890937335,0,0,0,0,0,-0.0251691651867921,0,0,0,0,-0.0110823673501368,0,0
MKreturn,0,0,0.0331130738209299,0,0,0,0,0,0,-0.0212676533835367,0,-0.049460858324549,0,-0.126933722145012,0,0.032209226888405,0,0,0,0,0,0,0,0,0,0,0,-0.0205311335602136,0,0.0267163245376986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214321740290451,0,1.73472347597681e-18,-0.0233938112330991,0,-0.0733751092628474,0,0,0,-0.0213172319045502,0.0631035430276122,0,0,-0.0209909197963073,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00093827305413183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000581226078484253,0,0,0,0,0,0,0.000672809898334731,0,0,0,-0.00392279221299696,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00274615153504137,0,0,0,0,-0.0120635863072671,0,0,0,0,0,0.00704419488435532,0,0,0,0,0,0,0,0,0,0,0.00313158029290861,0,0,0,0,0,0,0,0,0,0,0,0,0.00663830116528522,0,0,-0.00945590000829446,0,0,0,0.00281290437648745,0,0,0,0.0117371270974435,0,0
CarbonVol_Hubei,-0.00454271534422547,0,0,0,0.0149275988054076,0,0,0,0,0,-0.0101717950800493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140418077743142,0,0,0,0,0.0170319735024637,0,0,0,0,0,0.00283066903886378,0,0,0,-0.00918090657171512,0,0.0192087921882091,0,-0.011805133122748,0,0,0,0,0,-0.0320456084891703,-0.00330768106617881,0,0,0,0.00528134990918792,0,0
