,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600188.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X002466.SZ,X600886.SH,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X000792.SZ,X601158.SH,X600489.SH,X600352.SH,X000898.SZ,X600583.SH,X300072.SZ,X000539.SZ,X000883.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X000723.SZ,X000983.SZ,X600549.SH,X000060.SZ,X002470.SZ,X000959.SZ,X600021.SH,X002407.SZ,X600022.SH,X002460.SZ,X002075.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0455339590188137,0.0286598641441304,0,0,0,0,0.123693474317052,0,0,0.024480936397715,0,0,0,0,0,0,0,0,0.220633524505225,0,0,0,0,0,0.0898130649428915,0.0457883600346181,0,0,0,0,0,0.0139895159448437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555221599643948,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.104562876289945,0,0,0,0,0,0,0.0548888847953561,0.0245722011735026,-0.00787163665862971,0,0,0,0,0,0,0,0.095323700366943,0,0,0,0,0.0847563962114449,0,0.0847592081520392,0,0,0,0,0,0,0,0,0.00724307861718932,0.0807926057422344,0,0,0,-0.0400323219093706,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.220259976147727,0,0,0,0,0,0,0.0282303539556469,0,0,0,0.0976094513769942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043580638881519,0,0,0,0,0,0.209918391736725,0.0275527449900866,0.115315328434181,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0416598447079031,0,0,0,0,0,0.00141230539697352,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0443579544166072,0,0,0,0,0,0.335639894341137,0.0227133930053324,0,0,0,0,0,0.00968057374837499,0.0274308732213831,-0.0140496274749283,0,0,0,0,0,0,0,0,0,0.153728815291218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25213851377924,0,0,0,0,0,0,0,0,0,0.173470832843501,0,0,0.00781814231948451,0,0.0700680251827729,0.0388819052676395,0,0,0,0,0.0476057969527051,0.0813049536649037,0.0209050230756503,0,0.0112345456521868,0,0,0,0,0.0444921037252725,0.0632211756566896,0.0205419911769854,0.0503715243967333,0.012018923379627,0,0,-0.0156867643812808,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.102310894929353,0,0.443731812406807,0,0,0,0,0.000888151350426467,-0.0515610506484868,0,0.0808511108033414,0,0,0,0,0,0,0,0.0414040806446335,0,0,0,0,0,0.0598578427188732,0,0,0,0,0,0,0,0,0.0760137743768354,0,0,0,0.106147469964609,0,0.0211876713437958,0,0,0,0,0,0.0506238258132441,0.0453598785419426,0,0,0,0,0,0
X600585.SH,0,0,0.0244784078733107,0,0,0,0,0,0,0,0,0,0,0.0407327060700447,0,0,0,0,0.071694238069041,0,0,0,0,0,0,0.022439518769881,0,0,0,0.0760003488623289,0,0.0766883695866041,0,0,0,0,0,0.250950263445801,0,0,0,0,0,0.0568015731514837,0,0,0.000527433542565888,0,0,0,0,-0.00329446635056879,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0467310189820613,0,0,0,0.0335118443679446,0.0746949104882094,0,0,0,0,0,0,0.035248459640559,0,0,0,0,0,0.503150855268898,0.0652409361987694,0,0,0.0278021361185009,0.174887732295224,0,0,0,0,0.0575068821246163,0,0,0,0.101574638439016,0,0,0,0,0,0,0,0,0,-0.030572449981764,0.00790601905397077,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0939241008604934,0,0,0,0,0,0,0,0,0,0.0531668704566656,0,0,0,0,0,0.175320944608551,0,0,0.0867163603880483,0.0703885382093378,0,0,0,0.14790428773367,0.0902689676231234,0,0,0,0,0,0.134216980163843,0.0105235366552757,0.0205270310122894,0,0,0,0,0,0,0.0370598350886837,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905591482061718,0,0.143306990022659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162095016119499,0,0.304513255112087,0.0518500942996993,0,0,0.0437694561428197,0.0358025734655932,0,0.0417704208327539,-0.0526248756117879,0,0,0.024002092003874,-0.0208047467717717,0,0.418521756061306,0,0,0,0
