,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600623.SH,X600111.SH,X600886.SH,X600157.SH,X002466.SZ,X600299.SH,X600660.SH,X600547.SH,X601158.SH,X000792.SZ,X600352.SH,X000709.SZ,X600583.SH,X600309.SH,X600489.SH,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X600021.SH,X002470.SZ,X000060.SZ,X000959.SZ,X000983.SZ,X600176.SH,X600098.SH,X600022.SH,X600578.SH,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253808450434923,0,0.00581040129188634,0,0,0,0.103632069379284,1.0842021724855e-19,0,0,0,0,0,0.0795981751606203,0,0,0,0,0,0,0,0,0.112541203514542,0,0,0,0.0399386974923352,0.0248645475736757,0,0.0742245417662344,0,0,0.22928960643671,0,0,-1.73472347597681e-18,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.023471223597374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836740548603991,0,0.0110371453634395,0,0,0,0,0,0,0.0776932610672657,0,0,0.0379262172093439,0,0,0.152579055959417,0.0264248864924511,0,0,0,0.144932710415765,0,0.0222308246425354,0,0.01217329358215,0,0.168444760567835,0.026782346379718,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.246034568271863,0,0,0,0.146240096292373,0.0151716852098453,0,0,0.228861626542746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035100789388192,0,0.0277985536832598,0,0,0.0605958083541462,0.0521561412839513,0,0,0,0,0,0,0,0,0,0,0.0540864673756958,0,0.122847062797823,0,0,0,0,0,-0.002314236101901,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.211467222721221,0,0,0.259865941464231,0,0.190921068924261,0,0,0,0,0.089994718060652,0,0,0,0,0,0,0,0,0,0,0.0103164376337241,0,0,0,0,0,0,0,0,0,0,0,0.12937137362854,0,0,0,8.67361737988404e-19,0.145510689731735,0,0,0,0,0,0,0,0,-0.0548633491704837,-0.0298214896935715,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10580254989409,0.126060565529606,0,0,0.148222873694806,0,0,0,0,0,0,0,0.355412491829907,0,0,0,0,0,0,0,0,0.0130246239123499,0,0,0,0.0283357954019352,0,0,0,0,6.93889390390723e-18,0,0.073426833220296,0,0,-0.0366710081595538,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-3.46944695195361e-18,0.3386360171551,0,0,0.182479497171842,0,0,0,0.170646291095366,0,0,0,0,0,0,0.1036418563184,0,0.042437424445539,0,0,0,0,0,0.09540500185336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170602881597398,0,0,0,0,0,0,0
X600623.SH,0,0,0.045966541186452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210553512462827,0.0148527452206374,0,0,0,0,-0.0738557990523985,0,0,0,0,0,0,0,0,0,0,0,0.700322692635523,0,0,0.185224200593596,0,0,0,0.117351673338014,0.115117547222417,0,0,-0.149267080161648,0,-0.0233244367856832,0,0.209536547167544,0,0,0,0,0
X600111.SH,0,0,0,0,0.168642251836223,0,0,0,0,0,0,0,0,0.0415957453440991,0,0,0,0,0,0,0.0848257122785435,0,0,0,0,3.46944695195361e-18,0.183803596576512,0.19516935305252,0.0612593966250935,0,0,0,0,0,0,0,0,0,0,0,0,0.0909190462430325,0.0848635711711529,0,0,0,0,0,0,0,0,-0.0239093286230672,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0931077775232042,0,0,0,0.0353490497027914,0,0,0,0,0,0,0,0.0295868730669414,0.0286339042618244,0,0,0,0.0423867907342605,0.0836656437138561,0,0.128539998132723,0,0,0.173049110560839,0.00231277926543303,0,0,0.0361763795813041,0,0,0,0,0.025288743387998,0,0,0,0,0.0770285414713587,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349367178301595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209098878296027,0.0968622430434278,0.186055317716817,0,0,0,0.29024770462595,0,0,0.208132555592431,0,0,0.0442442964137591,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156280380480566,0,0,0,0,0,0,-0.393827889614609,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444469143405104,0,0.749779141011937,0,0,0.0758505276416493,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147743284564717,0.126033681440617,0,0.101685744716192,0,0,0,0,0,0,0,0,0.0595724593653593,0,0,0,0.061293097364439,0,0.0469651373446835,0,0,0,0,0.290979703208553,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-8.67361737988404e-19,0.083871442659571,0.0311034292472312,0,0.0871492922530168,0,0,0,0.0710701883018794,0,0.00228393189912253,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0240910381774437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163257594185684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0193247025713931,0,0,0,-0.0509971501868014,-0.0558398431855348,0,0,0,0.00165364170661131,0.0254259309208143,0,0,0,0,0,0,0,0,0.893941410839474,0,0,0,0,0.0131173692995447,0,0,0.0521848543490285,0,0,0.197546136337657,0,0,0,0,0,-0.117659644893381,-0.0574067106667436,0,0,0.0106002840228875,0.00266268326064993,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0343685712607927,0,0,0,0,0,0,0,0,0.0515000681463792,0,0,0.307526706292168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130011643778584,0.0481267511230309,0.0352124934278238,0,0.0111868908040277,0,0,0.116060016843034,0,0,0.106587675700068,0,0,-0.0100224323487579,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.150107440686664,0,0,0,0,0,0.0375770390127853,0,0,0.0763351714042411,0,0,1.73472347597681e-18,0.00010809172999271,0.0638901875933546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105546109846863,0,0,0,0,0,0,0,0.103647397788271,0,0,0.347469041968129,0,0,0.0437086234014623,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103894208517637,0.182407613141068,0,0,0,0,0,0,0,0.184794070058296,0,0,0,0.256641756176009,0,0,0,0,0,0,0.0567699206275052,0,0.0899452442760441,0,0.0664409213774182,0,0,0,0,0,0.0984345571167794,0,-0.0169831419320871,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0879062683300201,0,0,0,0,0,0,0,0,0,0,0,0,0.0430814535145529,0,0,0.0133147149665371,0,0,0,0,0,0,0,0,0,0,0.00772268497483695,0,0.431040551753498,0,0,0,0.0334022686677254,0,0,0,0,0.0585802076958549,0,0,0,0.244159540523553,0,0,0.0576221473246632,0,0.0293553593828529,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0464605561292226,0.284850019651693,0,0,0,0,0,0,0,0,0,0,0,0,0.0441547907134997,0,0,0,1.73472347597681e-18,1.73472347597681e-18,0,0,0,0,0,0.064411818610184,0,0.0942530397608554,0,0,0,0,0,0.222108454780383,0.0447116042375814,0,0,0,4.33680868994202e-19,0,0,0.115779117530012,0,0,-0.0121348497940563,0,0,0,0,0,0,0
X600309.SH,0,0,0.0765334865416189,0,0,0.000762669841264795,0,0.00584249855950143,0,0,0,0,0,0,0,0,-0.0102162047584074,0,0,0,0,0,0,0,0,0.196723633599879,0.0539456153350481,0,0,0,0,0,0,0,0,0.153573039521602,0,0,0,0,0,0,0.0841087990580943,0,0,0,0,0,0.149742974480832,0,0,-0.0235217394588078,0.120157004204583,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0386149038232701,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0455967135698294,0,0,0,0.641434183493895,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0242316151128361,0,0,0,0,0.135333077183579,0.0579396403592403,0,0,0,0.0362644234170418,0,0,0,-0.0134351937035997,-0.00791900217574985,0,0.0326435121798938,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0864707606477461,0,0,0,-0.0166432643626479,0,0,0,0,0.0613959293629816,0,0,0,0,-8.67361737988404e-19,0,0.0608389456474477,0,0,0,0.055299620285296,0,0.209499934688124,0,0,0,0,0.180357034207816,0,0,0,0,0,0,0.210042633187958,0,0,0.00992524630901287,0,0.0218966503407113,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183636767946184,0,0,0,0,0,0.0630584327336113,0,0.102987984829953,0,0,0,0,0,0.367401869674996,0,0,0.0267617169371873,0,0.0171432612793708,0,0,0,0.0426556838622443,0.00690507507563076,0.0545990957952427,0.20847450012398,0,0,0,0,0.00522114066700932,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.167552409251372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529209528646985,0,0,0,0,0,0,0,0.0526027086607948,0.000355176529216364,0.0979691051600117,0,0.0363747428006818,0,0,0,0,0.104294734613777,0.00180636644973428,0,0,0,0,0,0.0404874213589563,-0.0414526443372889,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228862433801531,0,0,0,0,0,0,0.115887452757848,0,0,0,0,0.0387783433865824,0.118980223321923,0,0,0,0,0,0,0.142715466374352,0,0,0,0,0,0.162070378761471,0,0,0.0364703411757879,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.505533653845276,0,0,0.0682014041501462,0,0.307122284243815,0,0,0,0,0,0,0.089536899993547,0,0,0,0,0,0,0.104369948045054,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445935358443914,0,0.257095291360353,0,-0.331892480228302,0,0,0.0288346185785198,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.169908048395947,6.93889390390723e-18,0,0,0,0.081064140335215,0,0,0,0,0,0,0,0,0,0.0307887390120792,0.029555954600876,0,0,0,0,0,0.0979167959720714,0,0.0975675649961632,0,0,0,0,0,0.166695777167211,0,0,0,0,0,0,0.09909304366195,0,0,0,0.0145266072833352,0.0531476648226288,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.414534215633548,3.46944695195361e-18,0.221504362722549,-0.167971285187948,0,0,0.0451484333018513,0,0,0,0,0,0,-0.272123691136294,0,0,0,-0.0342087528344328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.406052238823486,0,0,0.281487181790313,-0.177306420909701,0,0,0,0.243020015944217,0,0,0.393842850312674,0.124001562398036,-0.00829968549547878,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.00401688073532282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127780417282964,0,0.0586754892054188,-0.0189595101141492,0,0,0,0,0,0,-0.116347524094148,0,0,0,0,0,0,0.0790249251483029,0.102212066264669,-0.0256370137406149,0,0.420004620047497,0,0,0,0.264918084103387,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0428992431089479,0,0,0,0,0,0,0.045658697486361,0,0,0,0.0491281250403094,0,0,0,0.317469970340793,3.46944695195361e-18,0,0,0,0,0,0,0.104904378095903,0,0.188015459751547,-0.0895313103373848,0,0.013768470494688,0,0,0,0,0,0,0.0904638850890339,0.309160043725725,0,0,0.029940941958229,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254685649261583,0,0,0.139449962758077,0,0,0,0,0.297105910507034,0.172475607199161,0,0,0,0,0,0,0,0,0.117348948070173,0,0,0.0315134398745453,0,0,0,0.101575599406464,0,0,0,0,0.053288842907684,0.17873814887422,0.00105195472225079,0,0,0.00727781662970772,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.196612655260933,0,0,0,0,0,0.0776211725736796,0.120405520911027,0,0,0.0964350873347101,0,0,0.0370109457611843,0,0,0.0480764706345637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206769003168877,0,0,0,0.219147922471717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.914365572459612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111349304528381,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134572813389337,0.0301267223264346,0,0,0,0,0,0.16701285739079,0,0,0,0,0,0,0,0.0133794294922731,0.012289606441451,0.239657381819055,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.221568116681161,0,0,0,0,0.131082349784368,0,0,-0.0650566246130209,0,0,0.084297764722985,-0.0118553759062832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939591998760234,0,0,0.147757655668956,0,0.0695482454226092,0,0,0,0.105806383703325,0,0,0.402905649911582,0,0.0093169624924537,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161241534534408,0,0.159941135891765,0.0485026921080965,0,0,0.057957583659356,0,0,0,0,0,0,0,0,0,0,0,0.039739612100826,0,0.0146234700872421,0.0591711919223013,0,0.268969379605467,0,0,0,0,0,0,0,0.192225524216351,0,0,0.0758063790859713,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625537487646936,0.161893676751425,0,0,0,0,0.0190493974015608,0,0.17327547395418,0,0,0.117368563265627,0,0,-3.46944695195361e-18,0.0100785138993647,0,0.037931238860977,0,0,0.139869567440258,0,0,0,0,0,0.0140241214834868,0,0.138984340978996,0,0,0.00873012072132361,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720434560596743,0.0395984499783551,0,0,0.0365149131820778,0,0,0,0,0,0,0.00680447090789743,0,0.0772844666367241,0.242016141743223,0,0.171808701463848,0.0999769062673607,0,0,0,0,0,0,0,0,0.091060296539635,0,0,0,0,0,0.0484921394683863,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841539707864443,0,0,0.130030931001175,0.314746284143641,0,0,0.00970009154913882,0,0,-0.0254353702120706,0,0.0144512985721882,0,0,0,0,0,0,0,0.112394366750216,0,-0.162335409431261,0,0.100547668057602,0,-0.307883555543527,0.447904307429376,0,0,-0.106785329552993,0,0,0,0,0.0802706010074855,0,0,-0.0146996894888466,-0.0120289037355886,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052410677482394,0,0.245133697277455,0,0,0,0.166821982258694,0.165170960346274,0,0,0,-0.18995381033631,0,0,0,0,0,0,0.110842242165379,0,0.156304208219054,0,0,0,0,0.182785959351708,0,0,0,0.265624227806996,0,0,0,0,0,0,0,0.0630871811561309,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126806063781832,0,0,-0.0281350403735361,0,0,0,0.114807489478978,0,0,0,0,0,0.0479209976195853,0.72164215234778,0,0,0,0,0,0,0,-0.128779375281435,0,-0.110607125573233,0,0,0,0,0,0.471934137292329,-0.0839766550776925,0,0,0,-0.25878279043501,0,0,0.0416823420882789,-0.0602047607270153,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0897411619129801,0,0,0,0,0.239326958839877,0,0.0975884765153246,0,0,0,-0.0239871094530916,-0.135472820961412,0,0,0,0,0,0,0,0,0,0,0,0.0237133853413454,0,0,0,0.0141021935653015,-0.0348891462617753,0,0,-0.197702579472548,-0.0176626587593344,-0.119472259337476,0,0,0,0,0,0,0,-0.0243462320617532,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.247833690970269,0,0,0,0,0.0279169040492567,0,0,0.235450100524788,0,0,0.107229726315904,0,0,0,-0.335145782907187,0,0,0,0,-0.251189244111013,0,0,0,0,0,0,0,0,0,0.0843982330972105,0,0,0,0,0,0,-0.0083975343172703,0,0,0,0,0,0,0,0,0,0.729836022646588,0,0,0,0,1.68350503694179,0
TED,0,0,0,0,0,0,-0.0696557086258586,0,0,0,0,0,0,0,0,0,0,-0.128314501494321,0,0,0.263265365339507,0,0,0.00766420397640115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40482374493315,-0.336053030714735,0,0,0,0.14257413080709,-0.0938755286384944,0,0,0,-0.221910554689851,0,0,-0.57745190731694,0.236362490890652,0,-0.163486866481522,0,0,0,0,0
RealEstate_excess,0,0,0,0.0252827876270778,0,0,0.127990103498413,0,0,0,0,0,0,0,0,0,-0.0985533005450442,-0.110119594593864,0,0,0,-0.142700621520466,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.192001693507291,0,0,0,0.0502481682073718,0,0,0,0,0.0843583389592681,0,1.73472347597681e-18,0.143005831045417,0,0,0,-0.0106674638763213,0,-0.0455153425226397,0,0,0.206765186483948,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00927170517024074,0,0,0,-0.0623068518508271,0,0,0.0603004771577381,0,0,0,0.0220340300320811,0.0120389260344381,0,0,0,0,-0.00602533443627606,0,0,0,0.1232769438119,0,0,0,0,-0.0990471112994972,0,0.0321646975083867,-0.214362280632522,0,0,0.022678712018266,0,0,0,0,0,0,0,-0.0743536948032738,0,0.0507726576932886,-0.0376135974451605,0.73794961093615,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.001641906517515,0,0,0.00111435053575192,0,0,0,0,0,0,0,0,0.00450097187986692,0,0,0,0,0,0.000921977038256779,-0.00333837159759942,0,0.00070531335130295,0,0,0,0,0,0,0.00945129202724389,-0.00326336455559234,0,0,0,0,0.150944521635171,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404244013086638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000996610175187216,-0.00899027438314996,0,0,0.00147482992102662,-0.000162218707354164,0,0.00379703261950116,0,-4.33680868994202e-19,0,0.000181246581907811,0,0,-2.71050543121376e-20,0,0,0.000285914913396896,0,0,0.136136015073947,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0194738120600409,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0304758857325129,0,0,0,0,0,0,0,0,0.0105399351230044,0,0,0,0,0,0,-0.020467749845941,0,0,0,0,0,0,0,0,0.0928923785033943,-0.0201519216066651,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00285595349731962,0,0,0,0,0,0,-0.00618699755053687,0,0,0,0,0,0,0,0,0,0.00491326607930288,0.00186952749283156,0,0,0,0,0,0.00377762780781024,0,0,0,0.00728507585981331,0,0.00603632000335755,0,-0.0210230385855941,0.000327400994446093,0,0.00427154546138622,0,0,0,0,0,0,0.00163703821768298,0,0,0,0,0,0,0
