,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X300072.SZ,X002466.SZ,X600795.SH,X600660.SH,X002460.SZ,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000792.SZ,X000709.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600339.SH,X600176.SH,X002271.SZ,X600219.SH,X000723.SZ,X600489.SH,X000959.SZ,X000553.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000630.SZ,X000807.SZ,X600549.SH,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0780325155034866,0,0,0,0,0,0,0,0,0,0,0,-0.101825096525412,0.0855073094195761,-0.0750169086134258,0,0,-0.0458607227558822,-0.17717651230701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830405459805358,0,0,0,0.314112098905748,0,-0.0467142152333653,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0.0453909020374024,0,0,0,0,0,0,0,0,0,0,0,0.070894826621514,0,0,0,0,0,0,0,0,0,-0.0436643740531694,-0.00921008949702601,0,0,-0.0284840006164169,-0.110903801406621,-0.218473141903011,-0.00488899570384917,0,0,0,0,0,0,0,0,0,0,0,-0.0728852843979685,0,0,-0.0561570023825102,0,0,0,0.0321981038692601,0,0,0,0,0,0
X002466.SZ,0,0,-0.00826049779171639,0,0,0,-0.0323556413513504,0,0,0,0,0.0152286359054373,0,-0.0269284713456414,0,0.587758243307547,0.0502612231249439,0,0,0,0,0,0,0.0199109763277565,0.039340850127936,0.0251508758055957,0,0,0,0.0408179317207134,0.0587425022063897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107984729240841,0,-0.0325930203556537,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,-0.0166504283254383,0,0.044336303960976,0,0,0,0,0,0,0,-0.0875035622063867,0,0,-5.42101086242752e-20,0,-0.282061395057718,0,0,0,0,0,0.0136506746162836,0,0,0,0,0,0,0,0,0,0.0164508148581691,0,0.1212801897823,0,0,0,0,0,0.149402748409866,0,0,0.132592878199095,0,0,0,0,0,0,-0.0498493784718577,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.089976649211783,0,0.0585023914968813,0,0,0,0.250635189005187,0,-0.000540481933680653,0,0,0,-0.0641052812026649,0,0,0,0,0,0,0.0214379588272579,0.0291153989897714,0,0,0,0.044706461636628,0,0,0.0144453908159773,0,0,0,0,0,0.0442064632093738,-0.130155351683076,0,0,0,0,0.0395682955352003,0,0,0,0,0,-0.110308420164882,0.0996724232821802,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.142281864383852,0.57771336535464,0,0,0,0,0,0,0,-0.0443543822365664,0.00631965723194204,0,0,0,0.0849840436834515,0,0,0,0,0.0875634910495628,0,0,0,0,0,0,0,0,0.39806075608494,0,0,0,0,-0.0626237461102568,0.14832122674858,0,-0.0931095685861485,0,-0.444972653284837,0,-0.00371790770225409,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0470178204766196,0,0,0,0,0,0,0,-0.0528694144263951,0,0,0,0,0,0,0,0,0.0765907760880235,-0.000390954386570067,0,0,0,0.00277993285837869,0,0,0,0,0,0,0.338354541165703,0,0.315386083244435,0,0,0,0,0,-0.0301701174716362,0,0,0,0,-0.144039732725873,0,-0.0417339771801281,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410730237724653,0,0,0.0187568771484405,0,0,0.00482713180150591,0,0,0,0,0,-0.0587742580280631,0,0,0,0,0,0,0,0,0,0,0,0,0.607035085112067,0,0.0248724941975113,0.00888392644829464,0,0,0,-0.0305928913898719,-0.0004707554249769,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0443503368268506,0,0,0,0,0.209811553859447,0,0,0,0,0,0,0,0,0,0,0,-0.0199573390326125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077117244392483,0.0158551285325076,0.450134525093895,0.0818242938655203,0,0,0,0.0293190250230593,0,0,0,0,0,0
X601991.SH,0,0,-0.0760414594238169,0,-0.041670181456188,0.102640783510802,0,0.00565641173588456,0.163342627263626,0,0,0,0.0334077185082256,0,0,0,0,-0.0434638226535544,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.198995638723737,0.0323143179895598,-0.0468128537181716,0.0110606705125947,0,0,0,0.00995627608064402,0,0,0,0,0,0,0,0,0.0988519727221053,0.0850640978606773,0,-0.0151707241069931,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0108535907779387,-0.00104295209915382,0,0.0525470020329045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952803075665491,0,0,0,0,0,0,0,0,0.0655744378981463,0,0,-0.0765502356258522,0,0,0.627235416579513,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.000834424586498069,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.217527452135711,0,-0.0674353417316466,0,0,0,0,-0.0626710249625012,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785558275819536,0,0,0,0,0.284714924689697,0,0,0,0,-0.102633081540927,0,0,0,0.0712344652172848,0,0,0,0,0,0.715986778139538,0.227954707244705,0,0,0,-0.0108658997702836,-0.0526475260282889,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0114807278204368,0,0,0.00496798773446212,0,0,0,0,0,0,0,0,0,0,0,0,0.0998001192931385,0,0,0,0,0,0,0,0,0,0.0126668444867466,0,0.0170350441064274,0.076599591902819,-0.0409121493853967,-0.1093071710106,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0112977791472856,0,0,-0.0696347780764689,-0.0386231363798977,0.0445178386708862,0,0,0,0,0,0
X000898.SZ,0,0,0,0.258677629014002,0,0.0166150298249607,0,0,0,0,0,0,0.0616395430391364,0,0,0,0,0,-6.93889390390723e-18,0,-0.022016182041368,0,0,0,-0.0249460673421129,0,0,0,0,-0.0829359196448896,0,0,0,0,0,0.15151751961692,0,0.237974359589629,0,0,0,0.364143496404821,0,0,0,0.0296251840490421,0,0,0,0,-0.0482332908048792,0.00972612543157459,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.276976914981009,0,0.248857788764831,0,0,0,0.0855127751292451,0.196435833603474,0,0.264761933907088,0,0.258919950700878,0,0,0,-0.0144751061691771,0.270121844216004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297317979686911,0,0.62408565859185,0,0,0,0,0,0,0.416911259087839,0,-0.550631710650717,0,0,0.300771550355783,-0.061925553402654,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.11439591682274,0,0,0,0.32970968955124,0,0,0,0,0,0.0452815067675818,0,0.399782380094317,-0.100242438585982,0,0,0,0,0.100267788021196,0.00351079168965743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115765461035004,-0.0875954845666555,0,0.0226077092784025,0.143282774143006,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0195706137963997,0.0913606758457765,0.0244355958040834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764326799277749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342716147929686,0,0,0,0.0345830508292981,0,0,0,0.0100998880157309,0.143735873610681,0.0624797043418537,0,0,-0.0509529479411973,0.011177889906539,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0516210713640763,0,0,0,0,0,0,0,0,0,0,0,0.0354752768923377,0,0.073166999770225,0,0.0270148766609227,0,0,0,0,-0.00453835924778308,0,0.0424015388060689,0,0,0.02142314478457,0.00059054164326802,0,0,0,0,0.0688470205823933,0,0,0,0.0674704751079009,0.0512657422885737,0,0,-0.030586025138251,0,0.00420122292532042,0,0,0,0,0,0
X600027.SH,0,0,-0.00173677382173695,0,0,0,0,0,0,0.0731464067117647,0,0,0.0540266999281803,0,0,0,0,0,0,0,-0.121534316954027,0,0,0.0329722211930773,-0.0414409111828665,0,0,0,0,0,0,0,0,0,0.0508589078390462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100235017141202,0,0,-0.00319614532813739,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.166562786087872,0,0,0.397653971807053,0,0,0,0,0,0,0,0,0,0,-0.017080741563031,0.156162447727286,0,0,0,0,-0.0644715646280521,0,0,0,0,0,0,0.426336314250997,0,0,0,0,0,0,0,0.0815091271516062,0,0,0,0,-0.00683640182561476,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.531372100937622,0,0,0,0,0,0,0.154557527236065,0,0,0.0387894327247957,0,0,0,0,0.696614214104826,0.0174997354950997,0,0,0.13165402632294,0.345773634712865,0,0,0,0,0,0,-0.0458023040888195,0,0.365026207908314,-0.1840008215677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185947199198686,0.189081431329351,-0.0685312589931846,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,-0.0149900944313245,0,0.100709326488592,0,0,0,0,0,-0.0249290796249077,0.118290371113826,0,0,0.177649416445364,0,0.167566612111088,0,0,0,0,0,0,0,0,0,0,0,-0.0310080659113063,0,0,0.0251232605555977,0,0,0,0,0,0,0,-0.0229696854152211,0,0,-0.0684868870151118,0,0,-0.0443348950370228,0.017777544471923,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0871832334879248,0,0,0,0,0,0,0,0,0,0,0.0558457260302928,-0.0300394902698343,0,0,0,0.0406658498089881,0,0,0,0.0860041581543747,0,0,0,0,0.00833708476956099,0,0,0,0,0,0,0.0278245889898597,0,0,0,0,0,0,0,0.00644175765110848,0,-0.0936523458570112,0,0,-0.0643188154382168,0.0763109563467816,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038545039529994,0,0,0,0,0,0.0921244450657871,0,0,-0.0443599487615127,0,0,0,0,0,0,-0.292341538814331,0,0,0.0335425941285699,0,0,0,0,0,0,-0.0145647822717693,0,0,0,0,1.73472347597681e-18,-0.103429169830273,0,0.186338638039608,0.0130789792084879,0.0116412925119869,0.111923631760021,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0296119203685389,0.288236669042714,0,0,0,0,0,0,0,0,0,-0.0329734675281889,0,0.0432252760055211,0,0,0,0.0692537443857177,0,0,0,0,0,0,0,0,0.0416538623497335,0,0,-0.0189893676990085,0,0.0234869645893719,0,0,0,0,0,0,0,0,0.0377407043965129,0.108824225343427,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000723.SZ,0,0,-0.19333574393873,0,0,0.052376734458612,0,-0.0324212415877367,0,0.0606340056724305,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119264051550776,0,0,-0.109378806337303,0,0,0,0.146594393602567,-0.149901688098774,0,0,0,0,0,0,0,0,0,0,0.0225440380113624,0,0,-0.0140203317635109,0,0.188570118160301,0,0,0,0.00629582581090842,0.00425954587169882,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0177150315769384,0,0,0,0,-0.0183079641642034,0,0,0,0,0.0602997026278671,0,0,0.344962898698189,0,0,0,-0.00877935524243792,0,0,0,0,0.0979054291879773,0,0,0,0,0,0,0,0,0,0,0,0.0088331075885385,0,0,3.46944695195361e-18,0,0.165908582783165,0,0,0,-0.0137370621662504,0.0197195836589021,0,0,0,0,0,0
X000959.SZ,0,0,0,0.125188917637519,0,0.0228667968701739,0,0,0,0,0,0,0,0,0,0.0346965755408884,0,0,0,0,0,0,0,0.00661588783021075,0.00540049613012797,0.0851406928701297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113627956151463,0,0,0,0.0388733570313857,0,0,0,0,-5.42101086242752e-20,0.0244751037764945,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.0371308064479524,0,0,0,0,0,0.121741919324943,-0.0336588697373708,0,0,0.0130420120889269,0,0.0450290006868029,0,0,0,0,0,0,0,-0.0310571196909667,0.198165166471632,0,0,0.0946275148305047,0,0,0,0,0,0,0,0,0,0.00684459795259585,0,0,0,0,0,0,-0.107628268138763,0.135928805716712,0.096531761093048,0,-0.109198293754909,0.117854842576965,0,0,0,0,0,0
X600352.SH,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0734396268104131,0.0595053360472302,0,0,0,0.227267220204938,0,0,0,0.0884686472370781,0,0,-0.061705422335944,0.214292070262177,0.0597191658081458,0,0,0.024935802393999,0,0.0186144761913842,0,-0.000590625118172041,-0.0138977441833808,0,0,0,0,0,0,0,0,0,-0.129053753801564,0,0,0.163028794042219,0.150119628648851,0,-0.00989399355176001,-0.0066663490733124,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0515269128370023,0,0.0420477792311033,0,0.0342388105624232,0,0,0.0132161740954671,-0.0540358499133954,0,0,0,0,0,0,0,0,0,0.0442877139601552,0,0,0,-0.0110845108053215,0,0,0.0613599963493925,0,0,0,0,0,0,0.0344420549492627,0,0,0,0,-0.0167129977988202,0,0,0.0284868016826453,0.0221591481254262,0,-0.00458533423628662,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.131486984886109,3.46944695195361e-18,0,0.141955202239004,0,0,0,0,0,0,0,0.018358504701864,0,0,0,0,0.193499780047814,0,0,0.310646265166596,0,0.15631137937918,0,0,0,0.338738988905355,-0.101384305202237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458414193590723,0,0.0643605437417026,0.289560769230596,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00422377242895348,0,0.0149445807476961,0.0699454927960387,0,0,0,0,0.0197108754502484,0,0,0,0,0,0,0,0.118635806849094,0,0,0,0,0,-0.0391952033026096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571117277405727,0,0,-0.00123922909508329,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0385934396218916,0,0.0233709888469093,0,0.0543616683388717,0,0,0,0,0,0,0,0.416747969909943,0,0,0,0,0,0,0,0,0,0,0,-0.000600330877947741,0,0,0,0,0,0,0,0,0,0,0,0.0636660832589315,0,0,0,0.0861848649544694,0,0,0,0,-0.0164509776835391,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0.0891416237208706,0.0920465093740063,0.226336574616294,0,0,0,0,0,0,0,0,0,-0.0148520652977955,0,0,0,0,0,0,0,0,0.307365414598513,0,0,0,0,0,-0.0439487737410266,-0.086327366970508,0,0,0.756445673249544,0,0,0,0,0,0,0.0673035607299076,0,0,0,0,0,0.0852813905498572,0,0,0.0158095033013913,-0.00790841595101954,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.180810403735873,0,0.0114746129715132,0,0,0,0.207620262067963,0,0.201398835343941,0.00558635254260636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206582746581674,0,0,0.143880585007384,0,0,0.328039510541385,0,0,0,0,0,-3.46944695195361e-18,0.040441404961897,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584948748760698,0,0.644520243369543,0,0,0.164924023169275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232352895585356,0,0,0.0160155693886513,0.0932390622416149,0,0,0,0,-0.000802567912885088,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.359981138428986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317786596536463,0,0.0234412947250215,0,0,-0.148402336972433,0,0,0,0,-0.393263782014053,0.172385384257217,0,0,0,0,0,0.207627628805629,0,0,0,0,0.160653922887499,0,0,0,-0.162879295519166,0.0963581884400678,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0146084339668659,0,-0.00979940812526013,0,0,0,0,0.167852533067334,0,0,0,0,0,0,0,0,0.0860939806476729,0.0890190234340793,0.0583681482601175,0,0,-0.00761660265559177,0,0,0,0,0,-0.00293640831729048,0,0.0558275062699464,0,-0.0104850781828293,-0.0830529689093464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155109668570836,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.146919454415974,0,0,0,0,0.0477807834501454,0,0,-0.154369390220565,0,-0.0538433987094163,0,0,0,0,0,0,0,-0.00828859191052971,0,0,0,0,-0.0166549019721264,0,0,0,0.11602089474971,0.00159940782842369,0,0,0,-0.0896653901339599,0,0,0,0,0,0.0334231362163702,0,0,0,0,0,-0.0168931390173872,-0.00933257205203433,0,0,0,0,0,0
Slope,0,0,-0.368532332798697,0.649602009858694,0,0,0,-0.173030682657531,0,0,0,0.08163857411855,0,0,0,0,0,0,-0.248840044685144,0,0,-0.0550483990725889,0,0.231052518686161,-0.0823518050864433,-0.279751326742264,0,0,0,0.246605611134447,0,0,-0.556196873036656,0,0,0,0,0,0,0.109466124215909,0,0,0,0,-0.15336887139788,0,0,0,0,-0.264588947811573,0,0.903207739492517,-0.368568911197884,0,0,0,0,0
TED,0,0,0,0,0,-0.209663381157763,0,0,0,0,0,0,0,0,0.115613553273096,0,0,0.0834708348756099,0.0438400715870137,0,0,-0.0309657809692186,0,0,0.117602942617447,0,0,0,0,0.0765882722162002,0,0,0,0,0,0,0,0,0.252953801718472,0,0,0,0,0,0,0,0,0.129751934140026,0,0,0.91324388435164,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107096987230317,0,0,-0.265107422748622,0,0,-0.102128444501834,0,0,0,-0.0177050166273267,0,0,0,-0.0415537126446651,0,0,0,0.370896554761551,0,0,0,0.0628188796757838,0,0,0,0,0,0,0.13115911808544,0,0,0,0,0,0.0662117738551781,-0.0345807623251129,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.000977597903525352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269329707572426,0,0.0240474032363697,-0.00468854775349422,-0.00693818540618259,0,0,0,-0.0628252534599014,0,0,0,0.0271817638544184,0.0194362815152294,0,-0.0241899592240616,0,0,0,0,0,0,0,0.0464658075775064,-0.0227674255326806,-0.032645193473135,-0.0328169895845317,0,0.0795786663375424,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000761634073782966,0,0.00083881013856796,0,0,0,0,0,0,0,-0.000220467011863734,0,0,0,0,-0.00065089762241952,0,0,0.000452652443517436,0.000314017058484357,0.000280136143096689,0.000462670275014249,0,0,-0.000534319259325303,0,0,0,0.000249810913226637,0,-0.000338809427331773,0,0,0,0,0,0,0,0,-0.000754849946493972,0,0,0,0,0,-0.000561194572291884,0.000691627782546712,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0134019342284452,-0.0340555175734921,0.0577216462371293,0.0166430345341893,0,0,0,-0.031693111122139,0,0,0,-0.0144600918214295,0.0464368357451532,0,0,0,0,0.0162100103319806,0,0,0.00857196154186656,0.02549573261706,0,0,0,0,0,0,0,0,0,-0.00522805200446958,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0180444667553787,0.0638362667634766,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0199732239685767,0,0,0,0,0,0,0,0,0,-0.00373797928379726,0.0384612898985371,0,0,0,0,0,0,0,0.00379530780731013,0,0,0,0,0.00244093138942164,-0.0165452626456467,0,0,0,0,0,0,0,0,0,0,0.00418177636319919,0,0,0,6.3182813723331e-05,0.01011229250996,0,0,0,0.0202520986576027,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.001249027039699,-0.0155327141135975,0,0,0,-0.00323763479752352,-0.00729355893013832,0,0,0,0,0.00333255608551386,0,0,0,0,-0.00482104953645199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371728868220592,0,0,-0.0111273029440341,0,0.020718283122088,-0.0352762501063307,0.0419540489572681,0,0,0,0,0,0
