,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600547.SH,X600688.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600886.SH,X600111.SH,X600660.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X601158.SH,X002466.SZ,X000723.SZ,X000792.SZ,X002075.SZ,X000709.SZ,X000959.SZ,X600583.SH,X000408.SZ,X600623.SH,X600352.SH,X000883.SZ,X000983.SZ,X000630.SZ,X000539.SZ,X600549.SH,X600098.SH,X000027.SZ,X002092.SZ,X601699.SH,X000060.SZ,X000937.SZ,X600176.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0.0510662130676202,0,0,0,0,0,0,0.0321687282123132,0,0,0,0,0,0,0.0173972287336535,0,0,0,0,0.0270999150924083,0,0,0.325579837990467,0,0,0,0.104080493375297,0.0517250317380226,0.0218150964583924,0,0,0,0,0,0,0.0392925333029657,0,0.0334108100967254,0,0,0,0.0482794913300154,0.0155397624724272,0,0,-0.00711387905043018,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.015239388445022,0.0444227728150604,0,0.0501951889635901,0,-0.00944971478442562,0,0,0,0.237064858537217,0,0,0,0,0,0,0,0,0,-0.0577593868129983,0,0,0,0,0.0990594132444991,0,0,0,0.0443649322517986,0,0,0,0,0,0,0.488370948730114,0,0.0994662199952166,0,0,0.0339205317131052,0,0,0.0615635636697268,0,0.0417636999696512,-0.126676672344683,-0.0417894578008126,-0.0354765471037202,0.146603676867267,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0631418984758186,0,0,0,0,0,0,0.00325127063037374,0,0,0.174514887478359,0,0,0,0,0,0,0,0,0,0,0.0255420908681593,0,0,0.0372734685054467,0,0,0,0,0,0,0.0975510988211989,0,0.0422952230684486,-0.0645085803915131,0,0,0,0.0251553988491991,0,-0.0374216099465933,-0.00683204433461209,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.161030233370023,0,0,0,0.0181121115297778,0,0,0,0,0.549189764540661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183741860927422,0,0,0,0,0.0733658831613822,0,0,0.28449507484917,0.150260951321885,0,-0.0528966444287123,0,0,0,0,0.122538675693197,0,-0.0605136750920987,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632842280127305,0,0,0,0,0,0,0,0,0,0,0,0.337070679938169,0,-0.0776579353800397,-0.0756888722559583,-1.52288052231341,0,0,0.0105352229066653,0.0206518083344842,0,0.103561830253975,0.682518424015595,-0.360732656573082,0.392671346240652,0,0.202524509612612,0,0.262033487075705,0,0
X601991.SH,0,0.00272123423493258,-0.0426878621515305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100079691347522,0,0.0179240772619341,0.0251537696201605,0,0,0.0134715782160178,-0.00518659899146723,0,0,0,0,0.215778714393343,0.0332514204439716,0.0173317928885862,0,0,0,0,0.0414214104298598,0.0157700181642283,0,0,0,0,0,-0.0127957190666542,0.099858232542829,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0252101939097415,0,0.468898238644122,-0.0715265749063688,0,0,0,0,0,0,0,-0.116089968228415,0,0,0,0,0,-0.0434038722001402,0,0,0,0.0448539346823819,0,0.0916130365741947,0.0469690105789426,0,0,0,0,0,0,0.0129631245373039,0,0.0318404828120571,0,0,0,0,0,0,0.0389358057886114,0.0227177634267506,0,0,0,0,0,0.383046404107162
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0039727283270406,0.00842476489271972,0,0,0.0108367331682793,0,0,0,0,0.270530106986277,0,0,0,0,0.0210959023930937,0,0.0451802965519673,0,0,0,0,0,0,0,0.0552346413567977,0,0,0,0,0.0368211104868731,0,0,0,0,0.00586143225226536,0,0,0.012338026319809,0,0,0,-0.0171939101569909,0.0119352817570537,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0625629463011599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307530714993918,-0.017433629733196,0,0,0,0,0,0,0.27966824953132,0,0,0.0412237448199592,0,0,0,0.109447190584513,0,0.0028813770178243,0,0,0.00912018899765243,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0283438151700245,0,0,0,0,0,0,0,0,0,0,0,0.144367474887907,0.165304717220253,0,0.223630374901852,0,0,0,-0.0827179990175235,0,0,0.0415862601796244,-4.33680868994202e-19,0,0.0739667129164767,-2.16840434497101e-19,0,0,-1.35525271560688e-20,0.0553951918293787,0,-0.151929368893317,0.0132457623176182,0,0,0.0605760385017209,0,0,0,0.0900877438338313,0,0,0.0172020455547575,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.000894809902373901,0.00297906849004219,0,0,0,0,0,0,0,0,0,0,0,0,0.102214368855537,0,0.0186154833677014,0,0,0.0443105448116084,0,0,0,0,0,0,0,0,0,0,0,0.0493348793652879,0.0987615888080908,0,0.437495973439614,0,0,0,0,0,0,0,0,0,-0.0166804534050007,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0343999243030587,6.93889390390723e-18,0,-0.00638599001837065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128844452625315,0,0,0,0,0,0.123731192405382,0,0,0,0,0,0,0,0,0,0.232439152661617,0.0911773636072572,-0.0647422968114086,0,0.0695142305826784,0,0,0,-0.0568692004673487,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.210196296127161,0,0,0,0,1.73472347597681e-18,0.063916634032895,0,0,0,0,0,0,0,0,0,-0.315620856973429,0,0,0,0,0.13066954796225,0,0,0.203348108865139,0,0,0,0,0,0,-0.00333598206808939,0,0,0,0,-0.0535030280605741,0,0,-0.0563157220173141,0,-0.0047249995696711,0.589713492037314,0.0456973271537574,0.0590553837583449,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0416472017203313,0,0.819422885292338,0.152271008678842,-0.0838923042475895,0,0,-0.0185028197444788,0,0,0,0,0,0,0.0137746727325195,0,0,0,0,0.030933602421919,0,0,0,0.167717670917725,0,-0.025421338233695,0,0,0.0303578215674861,0,0,0,0,0,0,0,0,0,0,-0.0120825103640792,0,0,0.037570203622188,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,-0.00561266781800918,0,0,0,0,-0.0749798333367432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364277599007264,0,0,0.240410877697236,0.214986102496031,0,0,0,0,0,0,-0.0192486921965982,0,0,0,0,0.0998434464297919,0,0.174285906353353,0.0228256935122553,0,-0.0407951481863479,0.0241732939108822,0.0255376949220179,0.0282225838133202,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.24975062027694,0,0,0,0,0,0,0,0.035410761908227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194656811763507,0,0,-0.0192190352057347,0,0,0,0,0,0,0.00989482483546018,0,0.0655491553391304,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.107375533763065,0.102818276238104,0,0,0,0,0,0
X601158.SH,0,0,-0.0833505256733891,0,0.0628091957906333,0,0,0,0,0,0.195527915910568,0.0563131659792887,0,0,0.0850656730130984,0,0,0,0,0,0,0.0765363324672624,0.0121107612384934,0.0518894634748175,0,0,0,0,0.0350477300812341,0,0.144802056544722,0,0,0,0.0917771554546015,-0.116217550415299,0.162323777873718,0,0,0,0,0,0,0,0.0960269343061778,0,0,0,0.0974097956628724,0,0,-0.0149260617233576,0,0.0978411364657637,0,0,0.0555080729803281,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0168102009325988,0,0,0,0.0457864885654627,-0.0137615896575728,0,0,0,0,0,0,0,0,-0.0828401140325692,0,0,0,0,0.178425177122109,0,0,0,0.0317662091423024,0,0,0,0,0,0,0,0,0.0821553874761055,0.0818175304741385,0,0,0,0.20654880721576,0,0,0.0179152424668398,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33313483559445,0,0,0,0,0,0,0,0,0,0,0.232034011010366,0,0,0.133531906709281,0,0,0,0,0,0,-0.243714173261533,0,0,0,0,0.0313721854262916,0,0.415843106809668,0,0,-0.138119585552402,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.144947255277505,0,0,0,0,0,0,0,0,0,0,0,0.151156473708974,0,0,0,0,0,0,0,0,0.12421440622871,0,0,0,0,0,0,0,0.0804374936261127,0,0.196202628204431,0,0,0,0,0.197914120561633,0,0,0.0467196591077313,0,0.0517955422668597,0,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.0848578752701645,0,0,0,0,0,0,0,0,0,0,-0.0753078483889011,0,0,0,0,0,0,0,0,0,0,0,0.110766592306868,0,0,0,0,0,0,0,0.206198372631498,0,0,0,0,0,0,0,-0.163892690599411,0,0.0888768689993876,0.0546002077414226,0,0,0,0.173669341408915,0,-0.109343505116376,0.0282960943879301,0.10910423365978,0,0,0.1052487554438,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103017685849459,0,0,0,0,0,0,0,0,0.02453899426883,0.352634637855001,0,0.0237127685405109,0,0.116976786598395,0.262296658708445,0,0,0.106079208807213,0,0,0,0,0,0,0,0,0,0,0,0,0.127481336318171,0,0,0,0,0,-0.0193426805967588,0,0,0,0,0.344943526096483,0,0
X000959.SZ,0,0,0,0,0.234265926926099,0.182365673959513,0,0,0.0230332548459546,0,-1.66454902055986,0,0,-0.33126645823624,0,0,0,0,0,0,0,0,0,0,0.335897126673386,0,0,0.41175259119813,-0.460070585569981,0,0,0.24281378772415,0,0,0,0.22892166909734,0,0,0,0,0,0.265176564488069,0,0,-0.0487538872422799,0,0,0,0,0,0,0,0.097987140872427,0,0,0,0,0,0
X600583.SH,0,0.136418205002951,0,0,0,0,0,0,0,0,0.154539463185246,0,0,0.0128835247792598,0.0124940142508637,0,0,0,0,0,0,0,0.0143187997821365,0,0.10504797634725,0,0,0,0,0.142676303043212,0,0,0,0,0,0,0.00753427941821035,0,0,0,0,0,0,0,0,0,0,0,0,0.0131194701549023,0,0.0363761803421363,-0.0654319718351558,0.0648876999058649,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0133752293803784,0,0,0,0,0.0131467837490629,0,0,0,0,0,0,0,0.222192573798733,0,0.26115531831794,0,0.10081772693065,0,0,0,0.318566209227583,0,0,0.065684290673115,0,0,0,-0.0159513210970319,0,0,0,0,0,0,0,0,0,0,0,-0.0436383613559847,0,0,0,0,0,0,0,0.0120854237703316,0.365873773530955,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516880251173058,0,0,0,0.592916218413845,0,0,0,0,0,0,0,0,0.142653533028417,0.341866340168541,0,0,0,-0.163924741892561,0,0,0,0,0,0,0,0.50410679548863,0,0,0.352695045083184,-0.00508405359630883,-0.360958257825074,-0.09457785229807,0,0,0,0,0.153750521805712,0.0189597810715698,0,0,0,-0.55105657884,0,0
X600352.SH,0,0,0.0433557896587043,0,0,0,0,0.0695208437687993,0,0,0.0517181588521556,0,0,0,0,0,0,0,0,0.0920436821309756,0,0,0,0,0,0,0,0,0,0.024659688797219,0,0,-0.00617826154690831,0,0.0203460786509658,0.0913325404893329,0,0,0,0.058600056168503,0,0,0.0838673673029838,0.0193300336069413,0.0617525869465711,0,0,0,0.222742900807746,-0.0288743896164429,0,-1.73472347597681e-18,0.0113802945448758,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0205711879322923,0,0,0,0,0.00947319310783585,0,0,0,0,0,0,0.0964524571642213,0.00932164404828282,3.46944695195361e-18,0.0514995778308121,0,0.0503345974508915,0,0,0.101906560548696,0,0,0,0,0,0.0672565820820975,0,0,0,0,0,0,0.0192659566186806,0,0,0,0.0239703644857413,0,0,0.070586923666972,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.0309121207010869,0,0,0,-0.0102788080872239,0,0,-0.0213127260505028,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.111515283273411,0.0617617133221888,0,0.0938097430581486,0,0,-0.0348285324454028,0,0,0.00684007229773639,0,0.0864176136348175,0,0,0,0,0,0,0,0.557973248800745,0,0.223206314656878,0,0,0,-0.0100975960081996,-0.0256110222949153,0,0,0,0,0,0
X000630.SZ,0,0,0.205020028480533,0,-0.0100158178575723,0,0,0,0.468757233829587,0,0,0.384583449648011,0,0,-0.0387735586060178,0,0.0643879791685837,0,0,0,0,0,0,0,0,0,0,0,0.191674960614083,0,0,0,0,0,0,0.0480311182616158,0,0,0,0,0,0,0,0,0,-0.0441240092981674,0,-0.224432778808421,0,0,0,0,-0.0712040548376306,0,0,0,-0.00335627596184032,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989324417846219,0,0,0.222466393511965,0,0.0417615215230813,0.0275356820698768,0,0,0,-0.0113565261577079,0,0,0,0,0,0,0.0514284013727751,0,0,0.00862385415327381,0,0,0,0.00300102163324217,0,0,0,0,0,0,0,0,-0.0154632942791214,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.316189883192749,0,0,0,0.199528050741735,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.388614919058151,0,0.0204298932405662,0,0,0,0,0.0517774857026928,0,0,0,0,0,0,0,0,0,0,0,0.269022951689705,0.156011017702422,0.169017621527664,0,0.0693626962636522,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.133956702842767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651023401814474,0,-0.0384536152807997,6.93889390390723e-18,0,0,-0.0150835780179379,0,0,0,0.0704971153577115,0,0,0,0,0,0,0,0.0594937327478836,0,0.119135999727968,0.0900676850154944,0,0.214911295402244,0,0,0.067169378430927,0,0,0,0,0,0
X000027.SZ,0,0.0174895124389739,0.0349931139775847,0,0,0,0,0.0160999364920285,0.0194368957937604,0,0,0,0,0,0,0,0,0,0,0,0,0.183546614409608,0,-0.0088525318982391,0,0,0,0,0,0.203728253402612,0,0,0,0,0,0.0491676441050309,0,0,0,0,0,-3.46944695195361e-18,0.0532180926166564,0,0.0200431376373274,0,-1.0842021724855e-19,0,0,0,0,-0.00957149377199088,0.0351526533173576,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.100714746054043,0,0,0,0.226205079397864,0,0,0.120520053348224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189003019962424,0,0,0,0,0,0.133556017350363,0,0,0,0,0,0,0,0.637208900565975,0,0,0.0430454055230325,0,0,-0.147214908102316,0,-0.0285199700840494,-0.0837022445140926,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0860407623587505,0,0,0.0359785520393881,0,0,0,-0.00912942353869751,0,0.212109492986926,-0.0547840874096173,0,0,0,0,0,0,0,0,0,0,-0.12536295434311,0,0,0,0,0,0.0365437356704914,0,0,0,-0.0601941849939482,0,0,0.202303521996104,0,0,0.0759184988506025,0,0,0,0,0,0.510460106034981,-1.73472347597681e-18,0.025273522697787,0,-0.0367676446062701,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0851299953673174,0,0,0.226466943950413,0,0,0.0039520332513423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622981429352549,0,0.0811943937054291,0,0,0,0,0,0,0,0.0961063820580924,0,0.164479410443322,0,0,0,0.123381510824487,0,0.138630587795849,0.153531282171646,0,0,-0.0233525177268888,-0.0324120544110391,0,0,0,0,0,0
X000937.SZ,0,0,0.216833601878895,0,0,0,0,0,0,0.0642774262698975,0,0.100340679229373,0,0,0.0116220038445463,0,0,0,0,0,0,0,-0.0282750988971118,0,0,0,0,0,0,0,0,0,-0.0774187938897861,0,0,-0.0419244048682961,0,0,0.0644966398625976,0,0,0,0,0,0,0.65227846934113,0.22753892079679,0,0,0.0162044354989959,-0.0598134667524368,0.000621023935059458,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0196105371897744,0,0,0,0.156193916060763,0,0,0.0597638715885091,0,0,0,0,0.0610970733124906,0,0,0,0,0.136496640124547,0,0,0,0,0,0.0147486359183769,0,0,0,0,0,0.0438821532511937,-4.33680868994202e-19,0,0,0,0,0,0.00983556703384302,0,-3.46944695195361e-18,0,0,0,-0.0160297454346895,0.0149878227654767,0,0,0,0,0,0
X000012.SZ,0,0,0,0,-0.532658942690638,0,0,0,0,0,0,0,0,0.130385568546017,0,0,0,0,0,0,0,0.327043128806277,0,0,0,0,0,0,0,0,0,0,0.135242389648343,0,0,0.135969556914934,0,0,0,0,0,0,0.180297138384274,0,0,-0.0277536645827836,-0.0519649352965071,0,0,0,0,0.00120425336093603,0,0,0,0,0,0,0.255684808122864
Change_TY3M,0,0,0,0,0,0.189325045134138,0,0,0,0,0,-0.0100411383371443,0,0,0.102853642141966,0,0,0,0,0,0,0,0.0477811853083092,0,0,0,0,0,-0.115283613344842,0,0,0,-0.0687964476046178,0,0,0,0,0,0,0,0,0,-0.0698001480303507,0,0.0641375237175298,0,0,0,0,0.0667979882077844,0,0,0.00580528636625677,0,0,0,0,0,0
Slope,0,0,-0.0383678986918408,0,-0.21526342385846,0,0,-0.35462619500675,-0.335184244340869,-0.0863364721633086,0,0.494095956012103,0,0,0,0,0,0,0,0,0,0.526423446621815,0,0,1.73472347597681e-18,0,0,0,2.77555756156289e-17,-0.146100710276829,0,0,0.084402508896679,0,0,0.165390702303674,0,0,-0.222272370897424,0,0,0,0,0,-0.248990763913061,0,0,0.271524722184782,0,0,0,0,0.464868641076862,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.0787058013103814,0,0,0.155243973760774,0,0,0,0,0,0,0,0,0,0.164187831893433,0,0,0,0,0,0,0,0,-0.6158133220702,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274358534850836,0.0146510934487351,0,0.0988515831117122,0,0.280641305600039,-0.0298949860737899,0.690939613903969,0,0,0,0,1.39308279690647,0,0
RealEstate_excess,0,0,0,0,-0.0390954577136088,0,0,0,0,-0.0561757151225578,0,0.020950362528432,0,0,-0.0588584631483273,0,-0.0563114709785538,0,0,0,0,0,0,0,0.199732989199739,0,0.0168210675221004,0,0.0432086423678586,0,0.386220561908812,0,0,0,0.126911685949965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041713794323904,0,0.0447512682215525,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0284325634355308,0,0,0,0,0,0.0624538580518183,0,0,0,0,0.0687701954543508,0,-0.08790224428266,0,-0.0461417717718188,0,0,0,-0.0544373519302458,0,-0.0259407208726256,0,0,0,0,0,0.0730712703177529,0,0,0,0,0,0,0,0.0612852538927649,0,0,0,0,0,-0.111848097203836,0,0,0,0,0,0,0,0.0217984667825812,0.109614889796293,0,0,0,0,0
MKvol,0,0,-0.00153615543109118,0,0,0,0,0,0,0,0,0.00391736561191831,0.00270976379588085,0,0.000543318938427546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381995896578997,0,0,0,0,0,0.00227139727379531,0,0.00367122221944095,-0.0024830120873521,0,0,0,0.0010865246003211,-0.00785146696697639,0,-0.00257167668382795,0,0,0,-0.0198290333558499,0,0.0209311082482416
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144100842231368,0,0,0,0,0,0,0,-0.00433561706789172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115428758573649,-0.0089837768653008,0,0.0223527552226406,-0.00555249013977374,0,0,0,0,0,8.67361737988404e-19,0.0604719166526348,0,0,0,0,0,-0.403034064322596
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00876902466114039,0,0,0.00225010308989362,0,0,0,0,0,0,0,0,0,0,0,0.01339762293713,0,0.00151987673882783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734208379999694,0,0,0,0.0127921295038424,-0.000433343137998933,0.0201109843163715,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00410878237646864,0,0,0,0,0,0,0,0.126477275971961,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225723298398642,-0.0198022978148299,0,0,0,0,0,0.0570343416134169,-0.0420561108610447,0.050677216246993,-0.0424548454041203,0,0,0,-0.612178091042969,0,0
