,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600111.SH,X600362.SH,X600886.SH,X600027.SH,X600188.SH,X600157.SH,X600583.SH,X601992.SH,X600021.SH,X000709.SZ,X000898.SZ,X600309.SH,X600352.SH,X601158.SH,X000539.SZ,X000883.SZ,X600489.SH,X000629.SZ,X600547.SH,X000825.SZ,X000792.SZ,X600660.SH,X000060.SZ,X600808.SH,X000027.SZ,X002353.SZ,X600008.SH,X002470.SZ,X600863.SH,X600578.SH,X000831.SZ,X000012.SZ,X600549.SH,X000959.SZ,X000630.SZ,X600307.SH,X600219.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0.235922889439698,0,0.0414060267875083,0,0,0,0,0,0.0176967474728169,0,0,0,0,0,0,0,0,-0.0566175804335328,0.360055086219085,0,-0.0824885582799484,0,0,0,0,0,0,0,0,0,0.14245129205089,0,0.110131721628127,0,0,0,0,0,0,0,0.06423339189638,0,0,0,0,0,0,0,0.0569342599144024,0.0518818116741988,0,0,0,0,0,0
X600688.SH,6.93889390390723e-18,0.123426080445167,0,0,0.065381434460809,-0.152143441734494,0,0,0.345247284250758,0,-0.154432967153366,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154364338727075,0.406814023588882,0,0,0,0,0,0,0,0,0,0,0,0,0.133212067356197,0,0,0,0,0.242101243042315,0,0,-0.0423748083441773,0,0,0,0,-0.0159430343930303,0.00675014008389434,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.17918938869205,0,0,0,0,0,0.0982486739414108,0,0.0132409735185461,0,-0.00774904916552041,0,0,0,0,0,0,0,0,0,0,0.0530604191274892,0,0,0.0494202820642999,0,0,0.0612673572686933,0,0,0,0,0.140066615061837,0,0,0,0,0,0.0579877200183169,0,0,-0.0107383733881933,0.00114561590623781,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.10219268460464,0,0,0,0,0,0,0,0,0.105804633802585,0,0,0,0,0,0.00464768637670404,0,0.0380902413864977,0,0,0,0,0.0179667761830592,0,0.0789861786488892,0,0,0.205080953606003,0,0,0,0.0598206479647726,0,0,0.0273157448939266,0,0,0.121215828544882,0,0,0,0,0,0,0.00905109142105192,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0208463746181352,0,0.261859106291535,0,0.218607616655108,0.17357476002521,0,0,0,0,0,0.0946949280089823,0,0,0.106793174118707,0,0,0,0,0,0.0547372632360264,0,0.00880949971400642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901807269281277,0,0,0,0,0,0,0,0,0,0,0,0.00801913121662792,0,0,0,0,0,0
X600027.SH,0,0,0,0.348478520144485,0,0.250147411788994,0,0,0,0,0,0,0,0,0,0,0,0,0.0898115749708279,0,0.0663744758398847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115805489469951,0,0,0,0,0.04491279568269,0,0,0,0,0,0,0,0,0,-0.0239392127935644,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0379323849893205,0,0,0,0.222794263710618,0.290736234712608,0,0,0,0,0,0,0,0,0.00426865450266807,0,0,0,0,0,0,0,0,0.114055877917025,0.071210869411528,0,0,0,0.153459066647208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823690979651076,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,-0.0180103525992489,0,0,0,0,0.281079610681887,0,0,0.123619392446969,0,0.0426792230223338,0,0,0,0,-0.0993327208689556,0,0,0,0,0,0,0,-0.0016060137905512,0,0,0,0,0,0,0,0,0.0508683298585424,0,0,-0.110462319361559,0,0,0,0,0,-0.0033417896831183,0.0638288413496686,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0549048965466316,0,0,0,0,0,0,0.101087898247784,0,0,0,0,0.0377099734645344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679763211585609,0.500116418508594,0,0,0.217224185060939,0,0.0571398399894363,0,0,0,0,0,0.0316897021284012,0,0,-0.0409921688208214,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.206518079168744,0,0.11637345586409,0.0136609179682885,0,0,0,0,0,0,0,0,0.0309906331832452,0,0.133561961242472,0,0.104140692211729,0,0,0,0,0,0,0.233782820688513,0,0,0.034672286162398,0,0.0561121247183222,0,0,0.0539833602767694,0,0,0,0,0,0,0,0,0,0,0,-0.0258760908085757,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.738310975703073,0,0,0,0,0,0,0,0.0603442604979095,0,0,0,0,0,0,-0.133025146434201,0,0.0750137420520508,0,0,0,0,0,0,-0.262235699064421,0,0.0551706671093888,0,0,0.381825078433164,0,0.187159458301435,0,-0.444409833750786,0,0,0,0,0,0,0,0,0.0943057487293076,0.0422468519849048,0,0.0647583111457125,0,0,0,0
X000709.SZ,0,0,0,0,0.109485253324302,0,0,0,0,0.00821364468660408,0,0,0,0,0,0,0,0,0.0329939157979565,0.12708715603254,0,0,0.283373134700444,0,-0.0653085605754955,0,0,0,0,0.262784211999114,0,0.0198547264417203,0,0,0,0.193566592481007,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431093985354681,0,0,-0.0410071723352841,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0806424858202302,0.232682358876026,0.0173985661972353,0,0,0,0,0,-0.0448160711357756,0,0,0.00722953447191725,0,0,0,0,0,0,0.307170726428653,0,0,0,0,0,0,0,0,0,0.0907385713535996,0,0,0.103709158389185,0.130224205830802,0,0,0.0854636872445845,0,0,0,0,0,0,0,0,0,0.0243765718120457,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.126529595073214,0,0,0,0,0,0,0,0,0,0,0,0.137204202164733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113659357778299,-0.018415798048536,0.16466974571957,0.0473323311939354,0,0.222109243888085,0,0,0,0,0,0,0,0,0,0,0,-0.00115184350880701,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0531330459161362,-0.0940631711775013,0.0582203270624561,0,0,0,0,0,0,0,0,0,0,0,0,0.440112889748746,0.0415695761124611,0,0,0,0,0,0,0,0.112183654661341,0,0,0,0,0,0.107070766971601,-0.0993115158003472,0,0.328898713207752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286167369873352,-0.0115274713812956,0,0,0,0,0,0
X601158.SH,0,0.170672408332437,0,0,0,0,0,0,0,0.171575689124887,0,0,0,0,0,0,0,0.0187768827897715,0,0.0186162449875331,0.0107924507062254,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0596781901710202,0.0167431980177578,0.0257175071425494,0,-0.147565002024427,0.388816030990514,0.0827886476475914,0,0,0,0,0,0,0,0,0,0,0,0.00949996302675615,0.0133625854978693,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.14571518419124,0,-4.33680868994202e-19,0,0,0,-1.73472347597681e-18,0,0,0.0301585102118918,0.103554091164682,0.271227832121356,0,0,0,0,0.0639800235217622,0,0,0,0,0,0,0,0.0800116158151967,0,0,0.0192217677908206,0,0,0,0,0,-0.0113792833631186,0,0,0.255872149039769,0,0,0.0938591552874936,0,0,-0.0135358554474834,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,2.16840434497101e-19,0.131839447698506,0,0.0361514081279119,0,0,0,0,0,0,0,0,0.0061852756013352,0.0683091088805922,0,0,0,0.0441073905828314,0,0,0,0,0,0.498420527138491,0,0,0,0.0759899584748235,0,0,0,0,0.0271802866838894,0,0,0,0,0,0,0,0,0,0,0,0,0.0195908670674241,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.126704172312839,0,0,0,0,0.0435073157872874,0,0,0.00690671711295172,0,0,0.301412412923843,0,0,0.0353106242757383,0,0,0,0,0,0,0.0598385066709829,0,0,0.21478934478297,0.0240850475592269,0,0,0,0,0.134730784259355,0.084990887239181,0,0,0,0,0,0,0,0,0,-0.0127291722957023,0.0161882295982218,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.000982831808043045,-0.0485151389549063,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0226724413338542,0,0,0,0,0,0,0.0972892643268266,0,0.0274608492450238,0,0,0.994970556653002,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.00934434409094804,0,0,0,0.0813912493024693,0,0,-0.0246934827914781,-1.73472347597681e-18,0,0,0.0250957273041542,0.0360901076700283,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0666920712524729,0,0,0,0,0,0,0.0240131239751743,0.0187941915116048,0,0,0.163399534811108,0.112452739676678,0,0,0,0,0,0,0.304149915494967,0,0,0,0,0,0,0.0521116824808647,0,0,0,0.0150893101235723,0,0,0,0,0,0,0,0.0792433153232566,0,0,-0.0573444646223092,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.214304973451605,0,0,0,0,0,0,0.106467877526666,0,0,0.0781547681856032,8.67361737988404e-19,0,0,0,0.00986941805858147,0,0,0,0,0.0510532858603113,0.036433044471094,0.0632623055970438,0,0,0.0265553390687209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163766570667378,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0328867002822391,0,0,0,0,0,0,0,0,0,-0.0712148315939149,0.147392892046645,0,0,0,0,0,0,0,0.155195751216591,0,0,0.096034149781712,0,0,0.29261140170508,0,0.106276834360506,0,0.0678233574411219,0,0,0.0196563880778265,0,0,-0.0431872151293402,0,0,0,0,0,0,0.205229034312859,0,-0.000635236944329376,-0.0178693545375464,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0177201365591017,8.67361737988404e-19,0,0,0,0,0.138874329005874,0,0,0,0,0,0,0.0752000674905395,0,0.0365388162543278,0.0648825929566033,0.0522614954796247,0,0,0,0,0.151218367721088,0,0.0783813989476287,0,0,0,0.0463665277684496,0,0,0,0,0,0.0197106718161871,0,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.0115799808181845,0.0149753090696024,0,0,0,0,0,0
X600808.SH,0,0,0,0.021715181950016,0,0.0601254067542989,0,0.0480546234102411,0,0.174876634502899,0,0,0,0,0,0,0,0,0,0,0.0129045699341922,0,0.2656923562299,0,0,0,0,0,0,0.262338893862509,0,0,-0.0094207191148344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0140733495120544,0.129227316266143,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.316988676679237,0,0.0152592559074021,0,0,0,0,0,0,0.0972738125121612,0.0257867860361914,0,0,0,0.130050061535058,0.0369542219334793,0,0.00342297436675848,0,0,0,0,0,0.037627950838131,0.141300626853253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248118308486773,-0.0224527504520249,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.0170407492163135,-0.0282180824800258,0,0,0,0,0,0.0471415413800417,0.205897490855239,0,0,0,0,0,0.140243798445622,0,0,0,0,0,0,0,0.12488170862759,0,0.171544863302876,0,0,0,0,0,0,0,0.0622716195305633,0,0,0,0,0,0,0,0,0.0258234761986957,0.00428691492057708,0,-0.160330687118855,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0918234055742805,0,0,0,0.104267513635529,0,0,0,0,0,0.0554724425909941,-0.108664790294998,0,0.0787606583854829,0,0,0,0,0.429157741167875,0.0661313655074779,0,0,0.121823534195548,0,0,0,0,0,0,0.062472445584349,0,0,0,0,0,-0.0384111362157947,0,0,0,0,0,0.0607218950969441,0,0,-0.0179184908917558,-0.00770693175997558,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.124623511523212,-0.0395081217012927,0,0,0,0,0,-0.154975654197682,0,0,0,-0.0165789651146809,0,0.178956632740339,0,0,0.00258048593703772,0.00916110970872052,0,0,0,0,0.213051905416488,0,0,0,0,0.107187696377122,0,0,0,0,0,0,0.0485005099487099,-0.190581970338885,0,0,0,0,0,0,0.209793941704633,0,5.29245709134226e-05,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.371476068541252,0,0,0,0,0.0121075413603902,0,0,0,0,0.106483916796937,0.122222782764802,0.0659625005164896,0.0807141948628218,0,0.0341002854987464,0,0,0,0,0,0,0,0,0.0774331669374873,0,0,0,0,0,0,0.0549875516300772,0,0,0,0,0.0235661315579822,0,0,0,0,0,0,0,0,0,-0.0114296620768662,0.00243701702704984,0,0,0,0,0,0
X600578.SH,0,0,0,0.324985893457937,0,0,0,0,0,0,0,0,0,0,0,0.174777877491244,-0.00232196799333766,0,0,0,0.134735186527664,0,0,0,0,0,0,0,0,0.14817120961339,0,0,0,0,0,0.010505744591264,0,0,0,0.0154185465098582,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0454766297033352,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,-8.67361737988404e-19,0,-4.33680868994202e-19,0,0,0.049024469891027,-0.066091431315813,0.421006687283478,0,0,0,0,0.0891396118434156,0,0,0,0,0,0,0.106873715710729,0,0,0,0,0,0,0,0,-0.421860554845285,0.0347639338707507,0,0,0.554825060212207,0,0,0,0,0,0,0.19358986976156,0,-0.156372048145004,0,0,0,0,0.00847453650499716,-0.0138298261854053,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.091345220769435,0,0,-0.00420780040074796,0,0,0.110651488030792,0,0,-1.73472347597681e-18,0,0,0,0.081502420109213,0,0,0,0,0.283959525484886,0,0,0.131023838846209,0,0,0,0,0,0,0.0760520625513287,0,0,0,0,0,-0.0643694244574042,0,0,0,0,0,-0.01962697581171,-0.0117379832838053,0,0,0,0,0,0
X600549.SH,-0.0454444059531757,0,0,0,0,0,0,0,0,0,0,-0.0486276625580928,0,0.349824817684081,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631198138418666,0,0,0,0,0,0,-0.117874218316762,0,0,0.0692624117768984,0,0,0.304685009385618,0,0,0,0,0,0.156478395789679,0,0,-0.013760055106044,-0.0176779862877749,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0776501417860413,0,0,0,0,0,0,0.161214891952422,0.0864959919997487,0,0.0808988221431756,0,0.185454245866333,0.0348831064267049,0,0,0,-0.0515805365590687,0,0,0,0,0.0123651610136297,0,0,2.16840434497101e-19,0,0,0,0,0,0.00316803256069082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277123499903387,0.0275142057574552,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0694482144714249,-1.73472347597681e-18,0,0.0773142241818264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391440669272057,0,0,-0.00102083320344185,0,0,0,0,0,0,0,0,0,0,-0.0597434648253053,0,0,0,0,0,0,0.107334529368008,0,0,0,0,0,0.0192027355400026,-0.00573102795458465,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,-0.0136540877321435,0,0,0,0,0,0,0,0,0.111796645695312,0,0.0223861128560666,0,-0.0485004478679364,0.34811457589533,0.00559018649874336,0,0,0,0,0,0,0,0,0.0650012686392926,0,0,0,0,0,0,0.115905041207003,0,0,0,0,0,0,0,0,0,0.0623460227182932,0,0,-0.0133566395643104,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543075598743,0,0.154581625464447,0,0,0.0623513887581479,0.246665461956546,0,0,0,0,0,0,0,0.0821773154470126,0,0,0.0569108981703943,0,0,0,0,0,1.38777878078145e-17,0.0096218473503621,0,0,0.0299697487259854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,-0.0131139987991234,0,0,0,0,0,0,0,0,0,0,0.200274593501901,0,0,0,0,0.113364376649408,0,0.0129151577539966,0.00412191615189127,0,0,0,0,0.0156459205994667,0,-3.46944695195361e-18,0,0.0310855878868235,0.00981265317491106,0,0,0.0455449423967539,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013075739554828,-0.0198208164991948,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0262404387802462,1.73472347597681e-18,0,0,0,0,0.0371765151163897,0,0,0,0.0111173135428869,0.176385741585166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162741651278667,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708643987731579,0,0,0,0,0,-0.0391671810240532,-2.16840434497101e-19,-0.136262560350208,0,0,0,0,0
Slope,0,0,0,0,0.271901334284796,0,0,0.215407816686077,0,0,0.742034844928554,0.886181238725011,0,0,0,0,-0.534170585108633,0,0,0,0.0899445859620167,-1.01520446710066,0,-0.45226603070686,0,0,0,0,0,0,0,0,0,0.354952512442453,0,0,0,0,0,0,0.540544913535958,-0.303419696283168,0,0,0,0,0,0,0,0,-0.713515422204818,0,-0.846230770133443,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.530752740244627,0,-0.105658961417983,0,0,0,0,0,0,0,0.10716980127714,0,-0.138671562687666,0,-0.389883508120123,0,-0.698197150229581,0,0,0,0,0,0,0.558753690724037,0,0.667998837817237,0.713534572849766,0,0.809200324312737,0,0,0,0,0,-0.471311789541239,0,0,0,0,0,0,0,0,-1.35351628700045,-0.892909635061027,0,0,0.348752760822246,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.141318460714362,0,0,0,0,-0.206200321971545,-0.190174216761445,0,0,0,0,6.93889390390723e-18,-0.166069559499712,0,0,0,0.0570684870280862,0,0,0,-0.0361654334876379,0,0,0,0.185671852099365,0,0,0,0,0,0.0551683237275408,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429706850762861,0,0.0026823691347776,0,0,0,0,0,0,0
MKreturn,-0.00366468713949396,0,0,0,0,-3.46944695195361e-18,0,-0.000220235879958589,0,0,-0.0369948827314952,0.121743136051421,0,0,0,0,0,0,0,0,0.0577557215856995,0,0,-0.00951615880325835,0,0,0,0,0,0.13160661418306,0,0,0,0,0,0.0320141087485041,0,-0.0978326981747244,0,-0.207535378941958,0.133171895861202,0,0,0,0,0,0,0,0,0,0,0,0.0436046685951233,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439357994155663,-0.00236049931971568,-0.0048765266086824,0,-0.0034489959192116,0,0,0,0.00134831358158747,-0.00131768444421915,0,-0.00635375735258757,0,0,0.00983501732514114,0,0,0,0,0,-0.00205305293377029,0.00239127663585798,0,0,-0.00567707497968005,0,0,0,0,0,0,0,0,0,-0.00820787820693247,0.00615397991550884,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00196682777275982,0,0,0,0,-0.00387116269085586,0,-0.00607211964818049,-0.000480837893863919,0,0,0,0,0,0.0302818552933852,0,0,0.0102343546481438,0,0,0,0,0,0,0,0,0,0,-0.00244445152846384,-0.0347837573536714,0,0,0,-0.0162980093961476,0,0,0.0124339925698779,0,0,0,0,-0.0202513817820468,-0.0309878618136936,0,0,0,0,0,-0.00599423627862372,0.0144232605434735,-0.0363955006389168,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0213436708606824,0,0,0,0.00443292622417633,0,0,0,0,0,0,-0.00516086050042501,0,-0.00166915745604403,0,0,0,-0.00233494457487517,0,0,0,0,0,0,0,0,-0.000637009820130605,0,-0.00436835177169708,0,0,-0.00334932424762561,0,0,0,0,0,0,0,0,0,0,0,0,0.0150957801988497,-0.0183360577748855,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0158292800072154,0,0,0,0.0140630473820743,0,0.000236524072445214,0,0,0,0,0.00707411112966452,-0.00328473788274228,0,0,0,0,-0.0145343705595398,0,-0.00979248986200123,0,0,-0.0352163143598376,0,0,0,0,0,-0.0191535473946489,0,0,0,0,0,-0.0370571798255052,0,0,0,0,0,0.00868092849549812,0,0,0.0152519669486714,0,0,0.0348364812224125,0.00985855096268627,0,0,0,0,0,0
