,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600157.SH,X600886.SH,X600111.SH,X600362.SH,X600188.SH,X600547.SH,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X601158.SH,X600309.SH,X600583.SH,X600489.SH,X000709.SZ,X000883.SZ,X300072.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002407.SZ,X000027.SZ,X000723.SZ,X002460.SZ,X600549.SH,X000630.SZ,X002470.SZ,X600176.SH,X600098.SH,X600021.SH,X000012.SZ,X000983.SZ,X600612.SH,X000959.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.113179548152827,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00965725335536664,0,0,0.137925611638534,0.0986520624328462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513660049576396,0.0847502597846383,0,0,0,0.017135950706877,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0744691701270078,0,0,0,0,0,0,0,0,0,0.0754835793339126,0,0.0341295577656577,0,0,0,0,0,0,0.0670815374783728,0.17582241661763,0,0,0,0,0.0272354146032923,0,0,0,0,-0.0577960618902206,0,0.00500109146592148,0,0,0.0208567931704679,0,0,0,0,0,0,0.0189068311101306,0,0,0.00456205410085665,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.23971754540278,0,0,0,0,0,0,0.0510718369488395,-2.77555756156289e-17,0,0,0,0.0500846329416023,0,0,0.0302764989337374,0,0,0,0,0.0739816421448766,0,0,0,0,0,0,0,0,0,0,0.0926120729229842,0,0,0,0,0,0,0,0,0,0,0,0.13007632889374,0,-0.026507886687994,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0358346957599189,0,0,0,0,0,0.381641516872929,0.00705872178731786,0,0,0,0,0,0,0,0,0,0,0.0290941438760949,0,0.00755073010484973,0.124167532351826,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0112780440917872,0,0,0,0,0,0,0,0.00283044476962433,-0.00930045968390974,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115986617186919,1.38777878078145e-17,0.0335587715865227,0,0.258043646472278,0,0,0,0,0,0,0,0,0,0.0454082992942734,0.0490204115037769,0.0278431571706401,0,0,0,0,0,0,0,0.155429156852923,0,0.113602243100294,0,0,0,0,0,0.0596138763846677,0,0,0,0.0372500733431231,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0170818136157682,0,0,0,0,0,0.0725742057615921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256882947724166,0,0,0,0,0.0540947150782683,0,0,0,0,0,0.013780027691571,0,0,0.151109735972607,0.0168259962115945,0,-0.000634893913586684,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.300961390758845,0,0,0,0,0,0,0,0.0180026594324347,-3.46944695195361e-18,0,0,0.0388302332036563,0,0,0,0.150645329914954,0,0,0,0,0.0431833438064214,0,0,0.0337429803089219,0,0,0,0,0,0,0,0,0,0.143666772610885,0,0,0,0,0,0,0,0,0,0,0,-0.0270898558756186,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009268540525284,0,0,0,0.168646149905578,0.0276733838672634,0,0,0.0224438820268072,0,0.163274658118353,0,0,0,0,0,0.229959571532564,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.107164890577569,0,0,0,0,0,-1.73472347597681e-18,0.199256129409856,0,-0.0552142909961443,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743489866810038,0,0,0,0,0,0,0,0.0116061042037781,0.0355305313122959,0,0,0.0735579201409057,0,0,0,0,0.174696133632087,0,0,0,0,0.176458372748853,0,0.0773387927402922,0,0,0.126757335913257,0.00683854129769603,0,-8.67361737988404e-19,0,0.082695908134959,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0989756163594849,-0.0379515154329126,0.0181385558096975,0,0,0,0,0,0,0,0,0,0,0,0.14846962778983,0.0145410424167028,0,0,0,0.167716426641385,0,-0.00931564600695604,0,0,0,0,0,0.132916385007227,0,0.0913669099920517,0,0,0.125297697444559,0,0.137298716541165,0,0,0,0,0,0,0,-0.229630168498404,0.0367815513513293,0,0,-0.0121878704352037,0,0,0,0,0,0,0
