,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X600547.SH,X601600.SH,X601991.SH,X300072.SZ,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X000408.SZ,X600583.SH,X600352.SH,X000983.SZ,X000883.SZ,X600549.SH,X000539.SZ,X000027.SZ,X000959.SZ,X600176.SH,X002470.SZ,X000012.SZ,X600021.SH,X601699.SH,X000630.SZ,X002460.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0353605830238445,0,0,-0.0236651797900046,0,0,0,0,0,0,0,0,0.0244779489276521,0,0,0,-8.67361737988404e-19,0.0091051677531487,0,0,0,0,0,0,0,0,0,0,0,0,0.0450174433966243,0,0.0185918166701038,0,0,0,0,0,0.0478863366629406,0,0,0,0,0.00244053815042192,0.0272063409590588,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0151012003609654,0,0,0.0322267470012219,0.0301246353949451,0,-0.0408308116561754,0,0,0.0267590301561193,0,0,0,0,0,0.0177429391632532,0,0,0,0,0,0,0,0.0242871764717971,0,0,0,0,0.0831417738115331,0,0.0105011489663053,0.029221815722605,0,0.0451625200964334,0,0,0,-0.021249339855593,0,0,0,0.0138742348539573,0,0,0,0,0,0.00113090531291083,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.147076857934327,0.101211071401653,0,4.33680868994202e-19,0,0,0,0,0,0,0.068297574639028,0,0.0950345449246936,0,0.0200369823340569,0,0.00420923079451699,0,0,0,0,0,0,0,0,0,0,0.0256816586551223,0,0,0,0,0,0,0,0,0,0,0.0484559006536193,0,0.0218707925541931,0,0,0.0219161670303043,0.0589760605898824,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.117159551973516,0,0.0718487919727152,0,0,0,0,0.0537863689809724,0,0,0,0,0,0,0,0,0,-0.0513935262666005,0,0.00655891684828089,0.0286499769354432,0,0,0,0,0,0.0639670846375281,0,0.134935969823034,0,0,0.106008400644523,0,0,0,-0.0824750812114346,0,0,0,0,0,0.0309204283140764,0,0,0.00310277646267813,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0711244808442503,0,0,0.00823213712456255,0,0,-0.0149219417362681,0,0,0,0,0,0.00728652638070021,0.189012567822981,0,0,0,0.0294699586833474,0,0.00169619970205849,0,0,0.0431909027913746,0,0,0,0,0,0,0,0,0,0,0.0556071152657832,0,0,0,-0.00574284017981411,0,0.0269316563016783,0,0.0978626442594464,0,0,0,0,0,-0.0280776694521685,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0534720969466505,0.146744547155559,0,-0.0149822042086415,0,0,0,0,0,0,0,0,0.194772436851077,0,-0.0421424662490835,0.129913382574389,0.13646287321671,0,0,0,-0.0974898683995002,0,0,0,0,0,0,0,0,0,0.0996800796012978,0,0,-0.071554681974323,0,0,-0.112734032821436,0,0,0,0,0,0,0.0229233313605967,0.0165194783483658,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0625367273923442,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.039698017803845,0,0,0,0,0,0.00548693747810086,0,0,0,0,0,0,0,0,-0.00794018087764588,0.0268543507469897,0,0,0,-0.0118414969165754,0.03907647109295,0,0,-0.0133981892248507,0,0.00867861919689846,0,0,-0.0731004596896421,0.0240279374118745,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.140018857145635,0,0,0,0,0.0571257301454899,0,0,0,0,0,0,0.0360327321583503,0.0279739010241024,0,0.138149707169434,0,0,-4.33680868994202e-19,0.0303607149585552,0,0,0,0,0.0496217865973209,0,0,0.0988777718412559,0,-0.0759144851957554,0,0,0.0578570553003,0,0,0,0,0.259949158759055,0,0,0,0,0.015845930311553,0,0,0,0,0,0,0
X600688.SH,0,0,0.0438511704742645,0,0,0,0,0.0983977876082617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522440886040877,0,0,0.0632364559134171,0,0,0,0.0469163037658242,0,0,0,0,0,0,0.133198388596062,0.0771560919012358,0,0,0,0,0,0.00303671829549273,0.16897625353854,0.041985183790717,0.0608734577660431,0.0426057016801225,0,0.0517441246389188,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.144898115796716,0,0,0,0,0,0.0291448749800632,0,0,-0.104774538309469,0,0,0,0,0,0,0,0,0,0.0713895937284388,0,0,-8.67361737988404e-19,0,0,0,0,0,0,3.46944695195361e-18,0,0.577505086978984,0,0.0210583853670661,0,0,0,0,0,0.1257606838032,0,0,0,-0.0762114913480928,0.166993317674152,0,0,0.137457930263743,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289926619737114,0.234488161575571,0,0.0490697185441997,0,0.0062145247639787,0,0,0,0,-0.00153805853117769,0,0,0.033073137095828,0,0,0,0,0,0,0.128580339614483,0.0475239992416901,1.73472347597681e-18,0,0.0316556907830884,0,0,0.00275429256591726,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0131943212100231,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.322247547623999,0,0,0,0,0,0,0,0,0,0,0,0,0.723258751294229,0.0245241579673706,0,0.0661890708703906,0,0,0,0,0,0.0979895700755593,0,0,0,0,0,-0.157570549703904,0,0,0,0,0,-0.22473719122492,0.117529793234828,0.179649596231667,0,-0.00250512618173966,0,-0.172357009621936,0,0,0.0367693261505054,0.203315211968628,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0959586043020437,0,0,0,0.0657097741392145,0,0,0.0228584219858892,0,0.181395159539581,0.0749889743923563,0,0,0,0,0.138230185671743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127141179488157,0,0,0.0522103114911489,0,0,0,0,0,0,0,0.0683674778595075,0,-0.0852315354846162,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0159672964045056,0,0,0.0011291550744511,0,0,0,0.0169013889022911,0,0,0,0,0,0,0,0,0,0,0.0180166781861708,0,0,0,0,0.152648780094551,0,0.0071915958660322,0,0.0232667048876775,0,0,0,0,0.142003582247658,0,0,0.0674000656723064,0,0,0,0,-0.0506704196753005,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.00802753952087314,0,-0.0509415531401677,0,0,0,-0.345269476301994,0,0,0,0,0,0,0,0.363037046591599,0,0,0,0.0532257439028145,0,-0.115582684624496,0,0,0,0,0,0,0,0,0.00659718644630744,0,0,0,0,0,0,0,0.301288154011852,0,0.125989177974728,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.00207534998818045,0,0,0,0.00319600111891196,0,-0.00857856243442495,0,0,0,0,0,0,0,0.311158911306371,0,0,0.0124722109924134,0.0530635122580861,0,0,0,0,0,0,0,0,0,0,0,0.0810682651980248,0,0,0.0196108085880977,0,0,0,0,0,0,0.0170659585095899,0,0,0,0,0,0.0186309591993893,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0362636888437504,0,0,-0.0147705288677878,0.139372658404726,0,0,0,0,0,0.108763588559638,0,0,0,0,0,8.67361737988404e-19,0,0,0.0392273658606843,0.0557192909796253,0,0,0,0,0.0822371798248338,0,0,0,0,0,0,0,0.00523966685235589,0,0,0,0,0.23673490762964,0,0,0,0,0,0.0122647014460931,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.299713915051449,0.0739051845613822,0,0,0,0,0,0,0,0,0,0,0,0.101709182011505,0,0,0,-0.00369821172222456,0,-3.46944695195361e-18,0,0,0,-0.170857664568137,0,0,0,0.0762438593770816,0,0,0.0607580609856383,0,0,0,0,0,0,0,0.188702518501037,0.427045800328032,0,0.139968275925833,0,0.00812584987639181,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.621302400266858,-0.0372581577453648,0,0,0,0.141631953621084,0,0.0550157949111128,0,0,0.213678009336482,0,0,0,0,0,0,0,0,0,0,0,0,0.090670057211765,0,0,0,0,0,0,0,0,0,0,0.266462330378753,0,-0.181584705904465,0,0,0,0,0,0,0,0,0.0975883015975475,0,-0.0437810083106852,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0312503431855755,0,0,0,0,0,0.00612601209144186,0,0,0,0,0,0.161087065861701,0,0,0,0,0,0,0,0,-0.0272891958417878,0.0718179696735462,0,0,0,0,0,0,0,0.0445654154713632,0,0,0.0350520053549238,0,0,0,0,0,-0.0609853306058961,0.133957098457989,-0.0145131531248712,0,0.130453335847425,0,0.0105896653408968,0,0,0.0221293068295048,-0.127108826355062,0,0,0,0,0,0
X601992.SH,0,0,0.0549585146223694,0,0,0.222409723160496,0,0,0,0,0,0,0,0,0,0,0,0.20174974392326,0,0,0,-0.128609091274849,0.190949748474066,0,0.135991519816729,0,0,0.0478227409725998,0,0.000367081730639409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499947937080439,0,0,0,-0.049225888923121,0,0,3.08474602428322e-05,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.199782708060298,0,0,0,0.654292105941628,0,0,0,0,0,0.421333833263213,0,0,0,0,0,0,0,0,0,0,0,-0.262853973863103,0,0,-0.034524603557483,-0.0165396206916156,0,-0.0154429473774668,0.0372330894692135,0,-0.0279641512958834,0,0,0,0,0,0,0,0,0,0.0512358778486572,0,0,0.0338111026112959,0.14025778687155,0,0.0139800429167924,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110386611266996,0,0,0,0.0895629843075611,0,0.349085321084309,0,0.00889710114375694,0,0,0,0,0,0,0.0340247848752718,0,0,0,0,0,0,0,0,0,0,0,0,2.27422785766262e-05,0,0,0,0,0,0,0
