,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X600547.SH,X601600.SH,X000792.SZ,X600795.SH,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X600111.SH,X600010.SH,X000301.SZ,X000983.SZ,X600362.SH,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X600160.SH,X600489.SH,X601991.SH,X600985.SH,X000786.SZ,X000408.SZ,X000933.SZ,X002271.SZ,X000807.SZ,X000630.SZ,X600176.SH,X601168.SH,X000932.SZ,X002128.SZ,X600348.SH,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X600995.SH,X000027.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0.0409568188973895,0,0,0,0,0,0,0,0,0,0.508972995452389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302330317711574,0,0,-0.0223979755335507,0,0,0,0,0,0,0.117465917093945,-1.73472347597681e-18,0,0,0,0,0,0,0.0666089716971915,-7.86349687261082e-05,-0.00211623136493836,0,0,0,0,0,0
X600547.SH,0,0,0,0.0344682693491594,-0.164637100123035,-0.0562621976761284,0,0,0,0.196746139710666,0,0,0,0,0,0,0,-0.0949248729765704,0,0,0,0,0,0,0,0,0,0,0,0.593593509665596,0,0,0.0623230737026329,0,0.123273832864568,0.0665586047676568,0,0,0,0,0,0,0,0,0,0,0,0.00724180098578969,0,0,-0.0701497219395907,-0.00835750419500504,0,-0.0626053618751323,0,0,0,0,0
X601600.SH,0.106891481396805,0,0,0,0,0,0,0,0.18350457663744,0.0324907061702966,0,0.0533206436226153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162453985426015,0,0.0117795310556362,0,0.248258033518809,0.0243201321897244,0,0.257796988866532,0,0,0,0,0,0,0,0,0,0,0,-0.00344165412521052,0,0.0923925114710859,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0138743520044322,0,0,0,0,0,0,0,0,0,0,0.0900777095098695,0,0,0,0.376627968005805,0,0,0,0,0,0.0165994229445036,0,0,0,0.0860898868534953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944385815749559,0,0,0,0.0133841989638453,-0.0165393402494815,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0574865092285336,0.217436741846524,0,0,0,0,0.128846753462458,0,0,0,0,0,0,0,0.0712329650175836,0,0,0,0,0,0.196575772057186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10059389868442,0,0,0,0,0,0,0,0.00730668064145204,-0.0127945227713517,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0411776505900561,0,0,0,0,0,0.793651509071227,0,0,0,0.0933781946100125,0,0,0,0,-0.362964297229255,0,0,0,0,0,0,0.211965617073963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838941714081425,0,0,0.103382828843118,0.00856420427929643,-0.0183880019659605,0,0,0,0,0,0
X601699.SH,0,0,0,-0.0505927362352949,0,0.272351572830503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24452907758779,0,0,0,0,0,0,0,0,0,0.40109874866528,0,0,0,-0.0721080144233912,0,0,0,0.211125516930857,-0.0460523988123238,0,0.0806818287709644,0,0,-0.0767631038099309,0,0,0,0,0.0158937782274329,-8.67361737988404e-19,0.0212806724153227,0,0,0,0,0,0
X002460.SZ,0,-0.296978247770904,0.0433599628494835,0.0842111375553107,0,0,0,0.0758732963002745,0,0,0,0,0,0.0989104350041308,0,0.643337637181426,0,0,0.110314855311489,0,0,0,0,0,0,0,0,0.037764449689034,0.0468069425604393,0,0,0,0,0,0,0.0753201401160044,0,0,0,0,0,0,0,0,0.0358492696565392,0.132711225860486,0,0,0.145735183846982,-0.0887428281980353,0,-0.00430127461444497,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0168606276704204,0.199158117281141,0,0,0,0,0,0,0.0875357242570508,-0.0224141195165285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.17917501071791,0,0,0,0,0,0,0.241249005413281,0,0,0,-0.0122453813637082,0,-8.67361737988404e-19,0,-4.33680868994202e-19,0.0211915558039171,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232711785492785,0,0.0792848387041397,0,0,0,0,0.103224909897066,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0998942901481778,0,0.0106392982552348,0.132759544417138,0.0297304914510365,0,0,0,0,0,0,0,0,0,0,0,0.0748457384263294,-0.0716320408817914,0,0,0,0,0,0
X600010.SH,0,0,0,0.00732200811906356,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.081312978184976,0,0,0,0.262642353702038,0,0,0,0,0,0.0568600299010966,0,0,0,0,0,0,0.0529934742330344,0,0,0.0150970646755834,0,0,0,0.0687186107213149,0.0589717309823968,0,-0.0977440418999872,0,0,0,0,0,0,0.0874274875348185,0.00489547456692239,0.0202892108828513,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.128121318771297,0,0,0,0,0,0,0,0,0,0,-0.0270075286620796,0.0184512545969332,0,0.0245524548250138,0.218791491319167,0,0,0,0,0,0,0,0,0,-0.0868799037452213,0,0,0,0,0,0,0,0.0515273008650626,0,0,-0.0587669845606003,0,0,0,0,0,0,0,-0.0204945519917443,0,0.121058564848,0,-0.0479294020454849,0.0662273272874616,0,0,0,0,0,0
X000983.SZ,0.0749748896687622,0.309276612132152,0,0,0.164061621525256,0,0,0,0,0,0,0,0,0,0,0,0.234737069537362,0,0,-0.0173638645297726,0,0,0,0,0,0,0,0,0,0,0,0.214657433234064,0.0317545805793927,-0.0489271293994145,0.0537860096917848,0,0,0,0,-0.0734345028358414,0,0,0,0,0,0,0.0167192908121316,0,0,0,0,0,-0.013784010724042,0,0,0,0,0,0
X600362.SH,0.0865079611519596,0,0,0.0509151269962557,0,0.0672348934232066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191047212488059,0,0,0,0,0,0,0,0,0.0142008247727151,0,0,0,0,0,0,0,0,0.266830581151423,0,0,0,0,0.014394901758446,0,0.446657303136622,0,0,0,0,0,-0.0115910352359936,-0.000758068638215215,0.00351067857985181,0.0270336843850686,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.440781624244248,0,0,0,0,0,0,0.65728088766887,0,0,0.126388653574977,0,0,0,0.105540356687725,0,0,0,0,0,-0.211537638938712,0,0,0.163959134141769,0,0.0484909317906206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153529766347685,0,0.0877431663362934,0,-0.0470409749111154,0.0501114692760431,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941183078243976,0,0,0,0,0,0,0,-0.0691784799377302,0.318772806282465,0,0,0,0,0,0.268251057515599,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0201614992096126,0,0,0,-0.0820728977347011,0,-0.0130030111007646,0,0.000850431767048333,-0.00391245180439028,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0915066030936428,0,0,0,-0.233064807866304,0,0,0,0,0,0,0,0,0,0,0.0594080645732919,0,0,0,0.0106833599174953,-0.0298740696582179,0,0,0,0,0,0,0.115182051440314,0.0844875051550601,0,0.159764988849452,0.227958368458884,0,0,0,0,0,0,0,0,0.0788007029449937,0.149939885389626,0,0.0183560265932048,0,0,0,0,0,0
X600426.SH,0.0161816141681284,0,0.141047734924072,0.27429382434093,0,0,0,0.062608629009434,0,0,0,0,0,0,0,0,0.00109542362140185,0.186317462187132,0,0,0,0,0,0,0,0,0,0,0,0.404777346339472,0,0,0,0.0490254619929907,0,0.0241209986134963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468354122874031,-0.039254966010212,0.0626917228933131,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.147626481513832,0,0.159902256733436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116621675756942,0,0,0,0.0886399329011219,0,0,0.0574786465685501,0,0,0,0,0,0,-0.00047859490137747,0.0608710333306382,0,0,0,0,0.158037247665569,0,0,0,0.229308642279253,-0.17076345162193,0,-0.0371304947983057,0,0,0,0,0,0
X600489.SH,0,0,0.0856549052806909,0,-0.00981350794420538,0,0,0,0,0,0,0.50587470837632,0.050532800327467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980303956565874,0,0.11389932760401,0,0,0,0,0,0,0,0.0112748963625221,0,0,0,0,0,0,0,0,0.0818504294818971,0,0.142569163414285,0,0,-0.0415049044033088,0,0.0137451753620757,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0224144992935488,0,0,0.212928109179642,0,0,0,0,0,0,0.060240822921358,0.049051217778018,0,0,0,0,0,0,4.33680868994202e-19,0,0.0858306622103227,0,0,0,0,0,0,0,0,0,0.00849707155663776,0,0.297854066465085,0,0,0,0.0797528688211075,0.0284653646206758,0.0478900658665683,0,0,0,0,0,0,0,-0.0665147412916876,-0.0158341839057521,0,0,0,0,0,0,0
X600985.SH,0,0.149421700453881,0,0,0,-2.16840434497101e-19,0,-0.0787664642426209,0,0.0130506360599016,0,0,0.180314210027321,0,0,0,0.0748912451944762,0,0,0,0,-0.1365960495629,0.18185688973755,0,0,0,-0.24878206885792,0,0,0,0,0,0,0,0,0,0,0,0,0.0218659453625911,0,0,0,-0.0328351706094547,0,0,0.619135672193784,0,0,0,0.125282360773845,-0.0261336879252777,0.0202722542618139,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.280988686429825,0,0,0.00965870147613626,0,0,0,0,0,0,0,0,0.167644851828301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305739635040451,0.279070126965614,0,0.0924613333358922,0,0,0,-0.0109015075351683,-0.0332529080458551,0,0.272345350261618,0,0.0145084022931005,0.00445417680584417,-0.30298895532754,0,0,0,0,0
X000408.SZ,0.116512910038568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165834081086807,0,0.188212563904753,0,0,0,0,0,0,-0.171728568977232,0,-0.0976746966178325,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.104863939541604,0,0,0.113487292341908,0,0,0.138770824156986,0.0989398041511379,0,0,0,0,-0.0034965467681934,0.00878861216612693,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.00908463640497793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140414966214058,0,0,0.138922094227831,0,0,0,0,0.0504115758579041,0,0.218963773740085,0,0,0,0.183758998609818,0,0,0.32464489599182,0,0,0,0,0,0,0,0.121117625546261,0,0,-0.00734105098998235,0.00257552546531207,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.110382157994674,0,-0.0901067328454066,0,0,0,0,0,0.324531079040177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736442880830204,0,0,0,0,0,0,0,0.183211880475979,0,0,0,0,0,0,0,0,0,0,0,0,0.282521426786709,0,-0.0435997951592092,0.048734769649148,0,0,0,0,0,0
X000807.SZ,0,-0.138252404573452,0,0,0,0,0,-0.0853603009514733,0,0,0,-0.105262325945656,0.786516448548042,0,0,0,0,0,0,0,0,0,-0.151356818176629,0,-0.00826028514740032,0,0.1178183286811,0,0,0,0,0,0,0,0,0.070855157483707,0,0,0,0,-0.028470631584917,0,0.421314788275927,0,0,-0.136990000482853,0,0,0,0,-0.109495526491371,1.73472347597681e-18,0.0464368836410529,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.490517693709299,0,0,0,0,0,0,0,0.109552656718556,0,0,0,0,0,0,0,0,0,0,0,0.125387533108454,0,0,0,0,0,0,0.0495797299891473,0,0,0,0,0,0,0,0,0,0.0627946926783985,0.0540532648227069,0,-0.0120892415619841,0,0,0,0,0,0
X600176.SH,0.125491863056714,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0586745931247049,0,0,0,0,0,0,0.118929207176348,0,0,0,0,0,0,0.0907165376908071,0.0533658254105396,0,0,0.0663695293863343,0,0.0953265382456688,0,0,0.273143776905823,0,0.0435607289415617,0,0,0,0,0,0.106970508693649,0,0,0,0,0,0.117640640946359,0,0.0124339670464177,0,0,0,0,0,0,0
X601168.SH,0,0.110276271811256,0,0,0.408165514142041,0.0148195826848554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702616470706405,0,0,0,0,0,0,0,0.0670570242293485,0,0,0.274366308110097,0,0,0,0,0,0.0732502701873624,0,0.0562002768542713,0,0.0138858817221478,0,0,0,-0.0468430938307949,0.0291279458129277,-0.110653461090375,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0858844888334386,0,0.148186773516489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105740806829655,0,0,0.0811179477799322,0.0953781767442339,0,0.0635012237798946,0.111139457772964,0,0,0.120046275324753,0,0,0,0,0,0,0,0,0,0,0.0351598825245287,0,0,0,0,0,0.172177230172415,0.00668295851402077,-0.0291776295940317,0.0359360641183298,0.0255341343411336,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0377393241527765,0.0480818317302213,0,0,0,0,0,0,0,0,0,0,0.0886200419671117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390461356584577,0,0,0,0.147565790721428,0,0,0,0,0.0831711335364139,0.0431514259152129,0,0.00220870121389473,0,0,0.0888973422845296,0,0,0,0,0,0.0214576628546897,-0.0288363017067248,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.051020814579429,0,0,0,0,0,0.0448210808280565,0,0,0,0,0,0.437455364749163,0,0,0,0,0,0.154021296056458,0,0,0,0,0,0,0,0,0.0123134929895435,0.0385605942618286,0,0.00411817805288579,0,0.160590272547653,0,0,0,0.0674528107724191,0,0,0,0,0,0,0,0,0.0871661536446166,0,-0.0164165614261359,0,0,0,0,0,0,0
X600612.SH,0,0,-0.358737018984794,0,0,0,0,0,0,0,0.133987919823703,0,0,0,0,0.0418354459172485,0,0,0,0,0,0,0,0,0,0,0.11059435717347,0,0,0,0,0,0,0,0,0.0946780964883679,0.204622741875984,0,0,0,0,0,0.279349277981209,0,0,0.0145637425600542,0.0845916555515086,0.078155879905531,0,0,0.198398465048935,-0.0071445851218074,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0901083793574547,0,0.022273398242203,0,0,0,0,0,0,0,0.278013387556221,0.0441208752994537,0,0,0,0,0.00221307205534524,0,0,0,0,-0.11117449141497,0.0264971220664626,0.241225834050141,0,0,0,0,0,0.0304840659829452,0,0,0,0,0,0,0.0620900405390577,0,0,0.00678983947279738,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196660671105929,0.318239927284753,0,0,0,0,0,0.0286728302049381,0.0454567778375692,0,0.128980864692918,0,0,0,0,0.213345935042876,0.123707009269255,0,0,0,0,0.0331555817550996,0.0239468289909809,0,0,0.0124192150381118,0,0,0,0,0,0,0,0.0310021776773729,-0.0165974203148084,0,0,0,0,0,0
X601666.SH,0,0,0,0.182441520272987,0,0,0,0,0,0,0,0,0,0,0,0,0.505701881134467,0.0131066862058232,0,0,0,0,0.0774606629168278,0,-0.0995822275390573,0,0,0,0,0,0,0.0638147257114497,-0.131786780677453,0,0.171359486917524,0,0,0,0,0,0,0,0.103666176008434,0,0,0,0,0,0,0.0310790850896652,0,-0.023633038957205,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0.0918994040013381,0,0.0237449051220306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151654264484405,0,0,0,0,0.137451861480803,0,0,0,0,0.135292820499129,0,0,0.112792559023816,0,0.0275457198193573,0,0,0.0208622544976018,0,0,-0.00180939130032267,-0.0234473150435896,0,0,0,0,0,0
X000027.SZ,0.0448149969426015,0,0.0894488398710736,0,-0.126622536736284,0,0,0.0959256576032681,0,0,0,0,0,0.0484138594221276,0,0,0,0,0,0,0,0,0,-0.0184267539573365,0,0.28165268040755,0,0,0.0554412482641487,0,0,0,-0.0691792806868304,0,0,0,0,0,0,0,0,0,0,0,0,0.0308977925664187,-0.0166549227102607,0.220792676186146,0,0.113566271740846,0.00840054429615663,0,-0.00474928051872518,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184419170607306,0,0.250734162404952,0,0,0,0,0,-0.0592424066905572,0,0,0.0113420948987959,0,0.474123661351829,0,0,0,0,0.036896357899363,0.0843449889314392,0,0.242320581112924,0,0,0,0.161844383461019,0,0,0,0,0,0,0,-0.0333455912906198,0,-0.0340057509844379,0,0,0,0,0,0
Change_TY3M,3.46944695195361e-18,0,0,0,0,0,0,0.323020411018122,0,0.109949543839037,0,0,0,-0.17997898759281,0,0.0253253788587857,0,0,0,0,-0.25535594036694,0,-0.0925237776537944,0,0,0,0,0.352974644770447,0,0,0,0,-0.328809819501037,0,0,0,-0.129021134009868,0,0,0,0,0,0,0.00841086261733702,0,0,0,0,0,0,0,0.0927512660008146,-0.125468496724371,0,0,0,0,0,0
Slope,0,0,-0.331241840322266,0,1.38777878078145e-17,0,0,0,0,0,0,0,-0.341371247594588,0,0.499424350122123,0.0707859152632326,0,0,0,0,0,-0.797383959278049,0,0,0,0,0,0,0,0,0.637170027580308,-0.334006200393472,-0.059699902189884,0,0,0,0,-1.10336092357778,0.105258985674156,0,0,0,-2.71050543121376e-20,0,0,0,0,0.606291898045109,0,0.0981590999421859,1.30461787849844,0,1.14284595786855,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.354429522350725,2.27887612158973,0,0,-1.14504706472943,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.156353707734134,0,0,0,0,0,0,0,0,0,0.0718086345625686,0.06799101954625,0,0.49087795764088,0,0,0,0,0,0,0,-0.0813275841836145,-0.256478510758647,0,3.46944695195361e-18,0,0,0,0,-0.156442864697988,0.979528976795707,0,0,0,0,0,0,0
RealEstate_excess,0.341297797510672,0,0,0,0,0.0759452921148242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194206921447557,0,-0.0375245805419557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791745123887946,0,-0.171096896201052,-0.0416518111517073,0,0,0,0,-0.0055843811680232,0,0,0.435464787062417,0,0,0,0
MKreturn,0.235100184553493,-0.209563652526004,0,-0.128545187364242,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0167827488828585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332793366931788,0,0,0,-0.0507461751155786,-0.00567567085753628,0,0.210592703119434,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243806329004186,0,0,0.000970583972940397,0,0,0,0,0,0,0,0,-0.000349271465531781,0,0,0,0,0,0,-0.000800441250993525,0,0,0,0,0,0,0,0,0,-0.000190702549757714,-0.000783809174673733,0,0,0,0.000631455014608386,0.00168565632636195,-0.000705392783673886,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006007877029703,0,0,-0.0043507984774369,0,0,0,0,0,0
CarbonVol_Hubei,0.000800771898147686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.00395817097944652,0,0,0,-0.00285922769448726,0,0,0,0,0,0,0,0,-0.00344980580678582,0,0,0,-0.00343900056780349,0,-0.00303371891639251,0,0,0,0,0,0,0,0,0,0,0,-0.000316356440743771,0,0,0.00318759061401068,1.35525271560688e-20,0,0,0,0,0,0
