,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X000539.SZ,X002075.SZ,X601158.SH,X600352.SH,X601992.SH,X600309.SH,X000027.SZ,X600021.SH,X000898.SZ,X000883.SZ,X002353.SZ,X002470.SZ,X000629.SZ,X600808.SH,X600863.SH,X000792.SZ,X600660.SH,X600307.SH,X601918.SH,X600098.SH,X000060.SZ,X000878.SZ,X600578.SH,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.751197597347708,0.105274092498156,0,0,0,0,0.0542587944521642,0,-0.0981796264431443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0579057077853051,0,0,0,0,0,0,0,0,0.0226619453101934,0,0,0,0,0,0,0,-0.0559133320962908,0.00922399142537899,-0.0119165263446633,0,0,0,0,0,0
X600028.SH,0.463836541366777,0,0.118146111634965,0,0,0.105583794662783,0,0,0,0,0,0,0.0335008716716442,0,0,0.0798376032065048,0,0,0.00840681222576622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543812176517841,0,0,0,0,0,0,0,0,0,0,0.000385691355320222,0.011542516102722,0.107414839940647,0,0,0,0,0
X601088.SH,0.0427118462031572,0,0,0.165145318333382,0.00688063439663041,0.116844194470318,0.149534109488024,0.00236284881293226,0,0,0,0,0,0,0,0,0,0,0.000899443530182479,0,0,0,0,0.0138826875241943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200160984770534,-0.00435861938484933,0,0,0,0,0,0
X600010.SH,0,0,0.112253407896036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173978529508147,0.0556663542880823,0,0,0,0,0,0,0,0,0.224342788232867,0,-0.0550887454215719,0,0.0936031297662859,0,0.181319332899344,0,0,0,0,0,0,0.217091309771443,0,0,0,0,0,0,0,0,0.0215588361250835,0.0217991146404589,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.037739999036026,0.177379938365984,0,0,0.0810500331769747,0,0.121310373252346,0,0,0,0,0,0,0.00491821810856174,0,0,0,0,0,0,0.119560581296551,0,0,0,0,0,0,0,0,0,0,0,0,0.0113361012797306,0,0,0,0.362323692922643,0,0,0,0,0,0,-0.00166681852345832,0,0,0,0,0,0,0
X600019.SH,0,0.0583064636756555,0.156180803714506,0,0.155153327663552,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169258699881786,0,0,0,0,0,0.147081566702711,0,0,0,0.0682755102890651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.192811671640819,0,0,0.045420202460348,0,0,0,0,0,0.162541996536933,0.0932712590610213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278704378014791,0.0406758255832075,0,0,0.233657303729374,0,0,0.0342655997355275,0.257502550505718,0,0,0,0,0,0,0,0.0188409873616369,0,0,0,0,0,0
X600585.SH,0.0462155591237548,0,0.0923735817596,0.00508065949574561,0.0592164729414872,0.0971543480741129,0,0,0.0234598281350954,0.114036250393069,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314191705133663,0,0,0,0.0337890464518721,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.00762429642293767,-0.0106733546469776,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0839878294061459,0.049476418727638,0.0119552977332448,0.015269928855895,0.0651565412091841,0,0,0,0,0,0.0331475460849092,0,0,0,0,0,0,0,0.180913548607619,0,0,0,0,0,0,0.293505274595552,0,0,0,0.00801927606564854,0,0,0,0.100663437216062,0,0,0,0,0,0,0.000133665162857933,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0984903763179359,0,0,0.150620788473223,0,0.254759423126708,0,0,0,0.240679411831555,0.0552910194538247,0,0,0.0988090761185826,0,0,0,0,0,0,0,0.150278188438804,0,0,0,0,-0.0410337138632327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699650977441233,0,0,0,0,0,0
